dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ds | Ds",64,0,183.557,0,0.03546,51.5534,235.239,235.146
1,float,uniform,GPU,"Ds | Ds",256,40,0.011072,0,0.01817,0.005408,0.068169,0.03465
1,float,uniform,GPU,"Ds | Ds",256,41,0.010816,0,0.017721,0.00944,0.071779,0.037977
1,float,uniform,GPU,"Ds | Ds",256,42,0.01328,0,0.01827,0.0056,0.071899,0.03715
1,float,uniform,GPU,"Ds | Ds",256,43,0.01088,0,0.01796,0.005824,0.069099,0.034664
1,float,uniform,GPU,"Ds | Ds",256,44,0.011424,0,0.01889,0.005088,0.067819,0.035402
1,float,uniform,GPU,"Ds | Ds",256,45,0.010816,0,0.01801,0.005696,0.06724,0.034522
1,float,uniform,GPU,"Ds | Ds",256,46,0.010848,0,0.01831,0.00528,0.0692,0.034438
1,float,uniform,GPU,"Ds | Ds",256,47,0.01424,0,0.014399,0.006208,0.065409,0.034847
1,float,uniform,GPU,"Ds | Ds",256,48,0.011136,0,0.018639,0.005632,0.068229,0.035407
1,float,uniform,GPU,"Ds | Ds",256,49,0.010304,0,0.01791,0.005184,0.0666,0.033398
1,float,uniform,GPU,"Ds | Ds",256,50,0.011552,0,0.01838,0.00544,0.068649,0.035372
1,float,uniform,GPU,"Ds | Ds",256,51,0.011456,0,0.018119,0.006848,0.070409,0.036423
1,float,uniform,GPU,"Ds | Ds",256,52,0.011808,0,0.018299,0.006336,0.070599,0.036443
1,float,uniform,GPU,"Ds | Ds",256,53,0.011232,0,0.01802,0.005312,0.074419,0.034564
1,float,uniform,GPU,"Ds | Ds",256,54,0.012256,0,0.01826,0.004576,0.154399,0.035092
1,float,uniform,GPU,"Ds | Ds",256,55,0.010912,0,0.01784,0.005152,0.067339,0.033904
1,float,uniform,GPU,"Ds | Ds",256,56,0.013056,0,0.018089,0.005024,0.070229,0.036169
1,float,uniform,GPU,"Ds | Ds",256,57,0.011392,0,0.018229,0.005376,0.068999,0.034997
1,float,uniform,GPU,"Ds | Ds",256,58,0.009888,0,0.018861,0.005312,0.067299,0.034061
1,float,uniform,GPU,"Ds | Ds",256,59,0.009344,0,0.017709,0.00528,0.066069,0.032333
1,float,uniform,GPU,"Ds | Ds",256,60,0.011456,0,0.01437,0.006752,0.06192,0.032578
1,float,uniform,GPU,"Ds | Ds",256,61,0.011744,0,0.017759,0.00576,0.068779,0.035263
1,float,uniform,GPU,"Ds | Ds",256,62,0.01136,0,0.018471,0.005056,0.068069,0.034887
1,float,uniform,GPU,"Ds | Ds",256,63,0.012768,0,0.0181,0.005664,0.070249,0.036532
1,float,uniform,GPU,"Ds | Ds",256,64,0.011904,0,0.017748,0.005376,0.068649,0.035028
1,float,uniform,GPU,"Ds | Ds",256,65,0.010752,0,0.018041,0.004224,0.066789,0.033017
1,float,uniform,GPU,"Ds | Ds",256,66,0.01584,0,0.01816,0.005408,0.07211,0.039408
1,float,uniform,GPU,"Ds | Ds",256,67,0.010464,0,0.018109,0.005024,0.067089,0.033597
1,float,uniform,GPU,"Ds | Ds",256,68,0.009856,0,0.018,0.007264,0.06834,0.03512
1,float,uniform,GPU,"Ds | Ds",256,69,0.0128,0,0.0183,0.00688,0.07331,0.03798
1,float,uniform,GPU,"Ds | Ds",256,70,0.010656,0,0.017991,0.004288,0.067479,0.032935
1,float,uniform,GPU,"Ds | Ds",256,71,0.01072,0,0.01881,0.005216,0.068209,0.034746
1,float,uniform,GPU,"Ds | Ds",256,72,0.010016,0,0.01816,0.005312,0.066959,0.033488
1,float,uniform,GPU,"Ds | Ds",256,73,0.01088,0,0.014739,0.00736,0.062079,0.032979
1,float,uniform,GPU,"Ds | Ds",256,74,0.01344,0,0.0182,0.005088,0.073059,0.036728
1,float,uniform,GPU,"Ds | Ds",320,0,0.026208,0,0.022349,0.012192,0.108869,0.060749
1,float,uniform,GPU,"Ds | Ds",320,1,0.011488,0,0.01888,0.00448,0.069269,0.034848
1,float,uniform,GPU,"Ds | Ds",320,2,0.01712,0,0.01871,0.005472,0.075569,0.041302
1,float,uniform,GPU,"Ds | Ds",320,3,0.010272,0,0.01822,0.003648,0.109529,0.03214
1,float,uniform,GPU,"Ds | Ds",320,4,0.010816,0,0.01889,0.005568,0.0701,0.035274
1,float,uniform,GPU,"Ds | Ds",320,5,0.01072,0,0.01839,0.00544,0.06851,0.03455
1,float,uniform,GPU,"Ds | Ds",320,6,0.012448,0,0.01863,0.006592,0.074799,0.03767
1,float,uniform,GPU,"Ds | Ds",320,7,0.012544,0,0.01843,0.00528,0.06978,0.036254
1,float,uniform,GPU,"Ds | Ds",320,8,0.012224,0,0.018359,0.004992,0.070329,0.035575
1,float,uniform,GPU,"Ds | Ds",320,9,0.010496,0,0.017829,0.0064,0.069949,0.034725
1,float,uniform,GPU,"Ds | Ds",320,10,0.011744,0,0.01835,0.00544,0.072479,0.035534
1,float,uniform,GPU,"Ds | Ds",320,11,0.011488,0,0.01859,0.004384,0.06836,0.034462
1,float,uniform,GPU,"Ds | Ds",320,12,0.0104,0,0.01834,0.005248,0.06903,0.033988
1,float,uniform,GPU,"Ds | Ds",320,13,0.009952,0,0.01525,0.00656,0.06926,0.031762
1,float,uniform,GPU,"Ds | Ds",320,14,0.01328,0,0.01888,0.005984,0.07531,0.038144
1,float,uniform,GPU,"Ds | Ds",320,15,0.0104,0,0.01439,0.006816,0.059519,0.031606
1,float,uniform,GPU,"Ds | Ds",320,16,0.010176,0,0.01862,0.003648,0.06884,0.032444
1,float,uniform,GPU,"Ds | Ds",320,17,0.012032,0,0.018381,0.005504,0.070249,0.035917
1,float,uniform,GPU,"Ds | Ds",320,18,0.01168,0,0.01841,0.005568,0.071259,0.035658
1,float,uniform,GPU,"Ds | Ds",320,19,0.01184,0,0.01832,0.005504,0.06952,0.035664
1,float,uniform,GPU,"Ds | Ds",320,20,0.011872,0,0.018959,0.0048,0.069809,0.035631
1,float,uniform,GPU,"Ds | Ds",320,21,0.010336,0,0.01847,0.007584,0.07091,0.03639
1,float,uniform,GPU,"Ds | Ds",320,22,0.01136,0,0.0183,0.00544,0.07136,0.0351
1,float,uniform,GPU,"Ds | Ds",320,23,0.010656,0,0.01854,0.006112,0.071169,0.035308
1,float,uniform,GPU,"Ds | Ds",320,24,0.014912,0,0.01845,0.003744,0.077939,0.037106
1,float,uniform,GPU,"Ds | Ds",320,25,0.010432,0,0.018349,0.004352,0.068839,0.033133
1,float,uniform,GPU,"Ds | Ds",320,26,0.011392,0,0.01828,0.00528,0.069499,0.034952
1,float,uniform,GPU,"Ds | Ds",320,27,0.011296,0,0.01451,0.006208,0.06072,0.032014
1,float,uniform,GPU,"Ds | Ds",320,28,0.013056,0,0.019009,0.004736,0.072959,0.036801
1,float,uniform,GPU,"Ds | Ds",320,29,0.011168,0,0.01805,0.004704,0.06869,0.033922
1,float,uniform,GPU,"Ds | Ds",320,30,0.011424,0,0.01873,0.005664,0.06963,0.035818
1,float,uniform,GPU,"Ds | Ds",320,31,0.00992,0,0.01816,0.00512,0.0685,0.0332
1,float,uniform,GPU,"Ds | Ds",320,32,0.011712,0,0.018361,0.00432,0.069299,0.034393
1,float,uniform,GPU,"Ds | Ds",320,33,0.011424,0,0.0182,0.004992,0.068269,0.034616
1,float,uniform,GPU,"Ds | Ds",320,34,0.010336,0,0.01905,0.005088,0.069929,0.034474
1,float,uniform,GPU,"Ds | Ds",320,35,0.012768,0,0.01826,0.004288,0.070049,0.035316
1,float,uniform,GPU,"Ds | Ds",320,36,0.011872,0,0.01851,0.004256,0.069119,0.034638
1,float,uniform,GPU,"Ds | Ds",320,37,0.009664,0,0.018119,0.006208,0.068389,0.033991
1,float,uniform,GPU,"Ds | Ds",320,38,0.013504,0,0.01815,0.004992,0.072359,0.036646
1,float,uniform,GPU,"Ds | Ds",320,39,0.010624,0,0.01865,0.003712,0.06744,0.032986
1,float,uniform,GPU,"Ds | Ds",320,40,0.011264,0,0.01477,0.006848,0.061299,0.032882
1,float,uniform,GPU,"Ds | Ds",320,41,0.013152,0,0.01823,0.004512,0.070349,0.035894
1,float,uniform,GPU,"Ds | Ds",320,42,0.012192,0,0.019171,0.004736,0.073459,0.036099
1,float,uniform,GPU,"Ds | Ds",320,43,0.01056,0,0.018879,0.005056,0.068429,0.034495
1,float,uniform,GPU,"Ds | Ds",320,44,0.010176,0,0.01826,0.005184,0.06867,0.03362
1,float,uniform,GPU,"Ds | Ds",320,45,0.0112,0,0.01844,0.007008,0.071199,0.036648
1,float,uniform,GPU,"Ds | Ds",320,46,0.013088,0,0.01859,0.00496,0.07321,0.036638
1,float,uniform,GPU,"Ds | Ds",320,47,0.012,0,0.01874,0.00528,0.07103,0.03602
1,float,uniform,GPU,"Ds | Ds",320,48,0.010656,0,0.018549,0.005376,0.068609,0.034581
1,float,uniform,GPU,"Ds | Ds",320,49,0.012704,0,0.0185,0.004416,0.07036,0.03562
1,float,uniform,GPU,"Ds | Ds",320,50,0.012608,0,0.01818,0.00592,0.07103,0.036708
1,float,uniform,GPU,"Ds | Ds",320,51,0.011872,0,0.01843,0.003648,0.069539,0.03395
1,float,uniform,GPU,"Ds | Ds",320,52,0.011392,0,0.01807,0.00368,0.066449,0.033142
1,float,uniform,GPU,"Ds | Ds",320,53,0.011776,0,0.01822,0.004416,0.069069,0.034412
1,float,uniform,GPU,"Ds | Ds",320,54,0.011392,0,0.01791,0.00544,0.069759,0.034742
1,float,uniform,GPU,"Ds | Ds",320,55,0.010944,0,0.0189,0.005024,0.068719,0.034868
1,float,uniform,GPU,"Ds | Ds",320,56,0.011168,0,0.01793,0.00464,0.068609,0.033738
1,float,uniform,GPU,"Ds | Ds",320,57,0.011808,0,0.019,0.00368,0.07021,0.034488
1,float,uniform,GPU,"Ds | Ds",320,58,0.010624,0,0.018079,0.00624,0.068439,0.034943
1,float,uniform,GPU,"Ds | Ds",320,59,0.011584,0,0.018629,0.005216,0.070019,0.035429
1,float,uniform,GPU,"Ds | Ds",320,60,0.010624,0,0.018219,0.0048,0.069609,0.033643
1,float,uniform,GPU,"Ds | Ds",320,61,0.01136,0,0.0188,0.006144,0.070199,0.036304
1,float,uniform,GPU,"Ds | Ds",320,62,0.013952,0,0.01834,0.005152,0.07756,0.037444
1,float,uniform,GPU,"Ds | Ds",320,63,0.01184,0,0.01843,0.005696,0.169839,0.035966
1,float,uniform,GPU,"Ds | Ds",320,64,0.012352,0,0.01804,0.00528,0.070579,0.035672
1,float,uniform,GPU,"Ds | Ds",320,65,0.010464,0,0.018051,0.004288,0.066409,0.032803
1,float,uniform,GPU,"Ds | Ds",320,66,0.010464,0,0.01849,0.0064,0.0697,0.035354
1,float,uniform,GPU,"Ds | Ds",320,67,0.011008,0,0.01855,0.005152,0.06816,0.03471
1,float,uniform,GPU,"Ds | Ds",320,68,0.013568,0,0.018209,0.005888,0.073309,0.037665
1,float,uniform,GPU,"Ds | Ds",320,69,0.01072,0,0.01827,0.006336,0.07056,0.035326
1,float,uniform,GPU,"Ds | Ds",320,70,0.0112,0,0.01928,0.00576,0.07301,0.03624
1,float,uniform,GPU,"Ds | Ds",320,71,0.010336,0,0.01863,0.00592,0.070039,0.034886
1,float,uniform,GPU,"Ds | Ds",320,72,0.010656,0,0.01832,0.003648,0.068159,0.032624
1,float,uniform,GPU,"Ds | Ds",320,73,0.011488,0,0.01831,0.004416,0.068769,0.034214
1,float,uniform,GPU,"Ds | Ds",320,74,0.012032,0,0.018749,0.004736,0.070809,0.035517
1,float,uniform,GPU,"Ds | Ds",384,0,0.02448,0,0.02262,0.012256,0.104298,0.059356
1,float,uniform,GPU,"Ds | Ds",384,1,0.035328,0,0.026109,0.016192,0.133908,0.077629
1,float,uniform,GPU,"Ds | Ds",384,2,0.010848,0,0.01897,0.006432,0.07143,0.03625
1,float,uniform,GPU,"Ds | Ds",384,3,0.00976,0,0.01899,0.005312,0.066709,0.034062
1,float,uniform,GPU,"Ds | Ds",384,4,0.010272,0,0.01876,0.005728,0.069909,0.03476
1,float,uniform,GPU,"Ds | Ds",384,5,0.010688,0,0.01876,0.00528,0.06953,0.034728
1,float,uniform,GPU,"Ds | Ds",384,6,0.012192,0,0.019399,0.006592,0.072319,0.038183
1,float,uniform,GPU,"Ds | Ds",384,7,0.010272,0,0.01866,0.005984,0.070339,0.034916
1,float,uniform,GPU,"Ds | Ds",384,8,0.011744,0,0.018479,0.005376,0.069049,0.035599
1,float,uniform,GPU,"Ds | Ds",384,9,0.011136,0,0.01905,0.005408,0.06994,0.035594
1,float,uniform,GPU,"Ds | Ds",384,10,0.009728,0,0.01851,0.005248,0.067039,0.033486
1,float,uniform,GPU,"Ds | Ds",384,11,0.013792,0,0.01858,0.00432,0.07091,0.036692
1,float,uniform,GPU,"Ds | Ds",384,12,0.009984,0,0.01879,0.004512,0.067629,0.033286
1,float,uniform,GPU,"Ds | Ds",384,13,0.011712,0,0.01877,0.004512,0.06932,0.034994
1,float,uniform,GPU,"Ds | Ds",384,14,0.010848,0,0.01844,0.00528,0.067799,0.034568
1,float,uniform,GPU,"Ds | Ds",384,15,0.010624,0,0.018889,0.007264,0.071819,0.036777
1,float,uniform,GPU,"Ds | Ds",384,16,0.01008,0,0.01841,0.005568,0.067259,0.034058
1,float,uniform,GPU,"Ds | Ds",384,17,0.012192,0,0.01929,0.005088,0.06928,0.03657
1,float,uniform,GPU,"Ds | Ds",384,18,0.012096,0,0.021039,0.00544,0.072299,0.038575
1,float,uniform,GPU,"Ds | Ds",384,19,0.010528,0,0.018389,0.006656,0.070849,0.035573
1,float,uniform,GPU,"Ds | Ds",384,20,0.01728,0,0.018779,0.005856,0.074479,0.041915
1,float,uniform,GPU,"Ds | Ds",384,21,0.013184,0,0.01883,0.00496,0.070279,0.036974
1,float,uniform,GPU,"Ds | Ds",384,22,0.010304,0,0.018459,0.005184,0.067309,0.033947
1,float,uniform,GPU,"Ds | Ds",384,23,0.011072,0,0.01844,0.00512,0.06691,0.034632
1,float,uniform,GPU,"Ds | Ds",384,24,0.011392,0,0.01864,0.00528,0.068559,0.035312
1,float,uniform,GPU,"Ds | Ds",384,25,0.013312,0,0.01838,0.004448,0.07032,0.03614
1,float,uniform,GPU,"Ds | Ds",384,26,0.010144,0,0.01884,0.005056,0.067259,0.03404
1,float,uniform,GPU,"Ds | Ds",384,27,0.012544,0,0.01914,0.006208,0.07298,0.037892
1,float,uniform,GPU,"Ds | Ds",384,28,0.01232,0,0.01793,0.005088,0.07033,0.035338
1,float,uniform,GPU,"Ds | Ds",384,29,0.012096,0,0.018759,0.004416,0.069469,0.035271
1,float,uniform,GPU,"Ds | Ds",384,30,0.011008,0,0.0187,0.005536,0.0672,0.035244
1,float,uniform,GPU,"Ds | Ds",384,31,0.01072,0,0.01864,0.005472,0.073459,0.034832
1,float,uniform,GPU,"Ds | Ds",384,32,0.011328,0,0.0183,0.005216,0.06871,0.034844
1,float,uniform,GPU,"Ds | Ds",384,33,0.014048,0,0.016089,0.005824,0.067789,0.035961
1,float,uniform,GPU,"Ds | Ds",384,34,0.010944,0,0.01601,0.006272,0.06168,0.033226
1,float,uniform,GPU,"Ds | Ds",384,35,0.012352,0,0.01847,0.00512,0.06971,0.035942
1,float,uniform,GPU,"Ds | Ds",384,36,0.011968,0,0.01871,0.00544,0.0692,0.036118
1,float,uniform,GPU,"Ds | Ds",384,37,0.010368,0,0.018928,0.005216,0.068349,0.034512
1,float,uniform,GPU,"Ds | Ds",384,38,0.012256,0,0.018671,0.00512,0.069219,0.036047
1,float,uniform,GPU,"Ds | Ds",384,39,0.010272,0,0.01863,0.007488,0.07002,0.03639
1,float,uniform,GPU,"Ds | Ds",384,40,0.011712,0,0.01701,0.007008,0.0644,0.03573
1,float,uniform,GPU,"Ds | Ds",384,41,0.009536,0,0.01868,0.00624,0.06875,0.034456
1,float,uniform,GPU,"Ds | Ds",384,42,0.011104,0,0.01848,0.005312,0.06956,0.034896
1,float,uniform,GPU,"Ds | Ds",384,43,0.010272,0,0.01864,0.004992,0.06653,0.033904
1,float,uniform,GPU,"Ds | Ds",384,44,0.010112,0,0.01897,0.014016,0.076429,0.043098
1,float,uniform,GPU,"Ds | Ds",384,45,0.010528,0,0.01875,0.007712,0.070889,0.03699
1,float,uniform,GPU,"Ds | Ds",384,46,0.011392,0,0.018449,0.00528,0.068359,0.035121
1,float,uniform,GPU,"Ds | Ds",384,47,0.009984,0,0.01877,0.005536,0.067619,0.03429
1,float,uniform,GPU,"Ds | Ds",384,48,0.012576,0,0.01875,0.005376,0.069539,0.036702
1,float,uniform,GPU,"Ds | Ds",384,49,0.010656,0,0.01852,0.005088,0.06783,0.034264
1,float,uniform,GPU,"Ds | Ds",384,50,0.010784,0,0.01872,0.005408,0.06772,0.034912
1,float,uniform,GPU,"Ds | Ds",384,51,0.00992,0,0.017721,0.006304,0.068209,0.033945
1,float,uniform,GPU,"Ds | Ds",384,52,0.011072,0,0.0185,0.004992,0.074259,0.034564
1,float,uniform,GPU,"Ds | Ds",384,53,0.010816,0,0.01869,0.005472,0.068059,0.034978
1,float,uniform,GPU,"Ds | Ds",384,54,0.013696,0,0.018769,0.0056,0.071799,0.038065
1,float,uniform,GPU,"Ds | Ds",384,55,0.010848,0,0.0191,0.005088,0.06817,0.035036
1,float,uniform,GPU,"Ds | Ds",384,56,0.010752,0,0.01886,0.005248,0.06854,0.03486
1,float,uniform,GPU,"Ds | Ds",384,57,0.010048,0,0.01844,0.005056,0.067199,0.033544
1,float,uniform,GPU,"Ds | Ds",384,58,0.01152,0,0.01889,0.007072,0.072209,0.037482
1,float,uniform,GPU,"Ds | Ds",384,59,0.012544,0,0.01905,0.004384,0.0701,0.035978
1,float,uniform,GPU,"Ds | Ds",384,60,0.011776,0,0.01891,0.005632,0.07065,0.036318
1,float,uniform,GPU,"Ds | Ds",384,61,0.011808,0,0.01849,0.005248,0.06886,0.035546
1,float,uniform,GPU,"Ds | Ds",384,62,0.012256,0,0.01874,0.005632,0.07022,0.036628
1,float,uniform,GPU,"Ds | Ds",384,63,0.011904,0,0.01857,0.004416,0.164578,0.03489
1,float,uniform,GPU,"Ds | Ds",384,64,0.011488,0,0.01871,0.005056,0.068889,0.035254
1,float,uniform,GPU,"Ds | Ds",384,65,0.010624,0,0.01481,0.006528,0.059819,0.031962
1,float,uniform,GPU,"Ds | Ds",384,66,0.011104,0,0.01863,0.005632,0.068009,0.035366
1,float,uniform,GPU,"Ds | Ds",384,67,0.011936,0,0.01865,0.005376,0.069129,0.035962
1,float,uniform,GPU,"Ds | Ds",384,68,0.011936,0,0.01876,0.005088,0.06961,0.035784
1,float,uniform,GPU,"Ds | Ds",384,69,0.011392,0,0.018391,0.006592,0.071309,0.036375
1,float,uniform,GPU,"Ds | Ds",384,70,0.00944,0,0.018621,0.004384,0.066859,0.032445
1,float,uniform,GPU,"Ds | Ds",384,71,0.01056,0,0.01944,0.004448,0.06794,0.034448
1,float,uniform,GPU,"Ds | Ds",384,72,0.010816,0,0.018719,0.005472,0.068709,0.035007
1,float,uniform,GPU,"Ds | Ds",384,73,0.012512,0,0.01856,0.00512,0.07051,0.036192
1,float,uniform,GPU,"Ds | Ds",384,74,0.011328,0,0.02186,0.006304,0.072529,0.039492
1,float,uniform,GPU,"Ds | Ds",448,0,0.024992,0,0.019159,0.011296,0.092069,0.055447
1,float,uniform,GPU,"Ds | Ds",448,1,0.009248,0,0.01858,0.00528,0.066449,0.033108
1,float,uniform,GPU,"Ds | Ds",448,2,0.012736,0,0.01734,0.005312,0.067479,0.035388
1,float,uniform,GPU,"Ds | Ds",448,3,0.010592,0,0.01833,0.005152,0.067379,0.034074
1,float,uniform,GPU,"Ds | Ds",448,4,0.011584,0,0.018609,0.007744,0.071589,0.037937
1,float,uniform,GPU,"Ds | Ds",448,5,0.014624,0,0.01829,0.007008,0.074139,0.039922
1,float,uniform,GPU,"Ds | Ds",448,6,0.011488,0,0.01895,0.005568,0.070939,0.036006
1,float,uniform,GPU,"Ds | Ds",448,7,0.010464,0,0.01873,0.005344,0.06876,0.034538
1,float,uniform,GPU,"Ds | Ds",448,8,0.012544,0,0.01825,0.005184,0.069539,0.035978
1,float,uniform,GPU,"Ds | Ds",448,9,0.011136,0,0.01829,0.00752,0.07141,0.036946
1,float,uniform,GPU,"Ds | Ds",448,10,0.013056,0,0.01834,0.007968,0.073359,0.039364
1,float,uniform,GPU,"Ds | Ds",448,11,0.012096,0,0.018539,0.006144,0.070889,0.036779
1,float,uniform,GPU,"Ds | Ds",448,12,0.011104,0,0.0182,0.005184,0.067969,0.034488
1,float,uniform,GPU,"Ds | Ds",448,13,0.012096,0,0.01458,0.006528,0.061619,0.033204
1,float,uniform,GPU,"Ds | Ds",448,14,0.011136,0,0.0182,0.007264,0.070389,0.0366
1,float,uniform,GPU,"Ds | Ds",448,15,0.011488,0,0.0184,0.007072,0.07085,0.03696
1,float,uniform,GPU,"Ds | Ds",448,16,0.012192,0,0.0183,0.11424,0.177468,0.144732
1,float,uniform,GPU,"Ds | Ds",448,17,0.010208,0,0.01834,0.007264,0.06906,0.035812
1,float,uniform,GPU,"Ds | Ds",448,18,0.011136,0,0.01821,0.00592,0.06891,0.035266
1,float,uniform,GPU,"Ds | Ds",448,19,0.010752,0,0.01856,0.004256,0.066959,0.033568
1,float,uniform,GPU,"Ds | Ds",448,20,0.010976,0,0.01833,0.009632,0.074869,0.038938
1,float,uniform,GPU,"Ds | Ds",448,21,0.009248,0,0.02,0.005696,0.069849,0.034944
1,float,uniform,GPU,"Ds | Ds",448,22,0.0112,0,0.01878,0.004384,0.06693,0.034364
1,float,uniform,GPU,"Ds | Ds",448,23,0.011136,0,0.01828,0.006656,0.069899,0.036072
1,float,uniform,GPU,"Ds | Ds",448,24,0.013408,0,0.018071,0.005472,0.070939,0.036951
1,float,uniform,GPU,"Ds | Ds",448,25,0.01248,0,0.10607,0.006912,0.159948,0.125462
1,float,uniform,GPU,"Ds | Ds",448,26,0.012992,0,0.01807,0.004512,0.069009,0.035574
1,float,uniform,GPU,"Ds | Ds",448,27,0.012384,0,0.018289,0.005376,0.069869,0.036049
1,float,uniform,GPU,"Ds | Ds",448,28,0.011392,0,0.018329,0.005152,0.068839,0.034873
1,float,uniform,GPU,"Ds | Ds",448,29,0.011744,0,0.01819,0.005312,0.067719,0.035246
1,float,uniform,GPU,"Ds | Ds",448,30,0.011392,0,0.01828,0.004352,0.0684,0.034024
1,float,uniform,GPU,"Ds | Ds",448,31,0.011328,0,0.01841,0.005408,0.06819,0.035146
1,float,uniform,GPU,"Ds | Ds",448,32,0.014368,0,0.01816,0.006464,0.076089,0.038992
1,float,uniform,GPU,"Ds | Ds",448,33,0.01072,0,0.01897,0.004928,0.06762,0.034618
1,float,uniform,GPU,"Ds | Ds",448,34,0.012096,0,0.01866,0.005344,0.069689,0.0361
1,float,uniform,GPU,"Ds | Ds",448,35,0.010272,0,0.01849,0.006688,0.06887,0.03545
1,float,uniform,GPU,"Ds | Ds",448,36,0.009376,0,0.01871,0.005472,0.06875,0.033558
1,float,uniform,GPU,"Ds | Ds",448,37,0.012512,0,0.01846,0.004384,0.070089,0.035356
1,float,uniform,GPU,"Ds | Ds",448,38,0.012352,0,0.018439,0.005536,0.070139,0.036327
1,float,uniform,GPU,"Ds | Ds",448,39,0.011232,0,0.01837,0.00656,0.069469,0.036162
1,float,uniform,GPU,"Ds | Ds",448,40,0.01168,0,0.018299,0.005376,0.069149,0.035355
1,float,uniform,GPU,"Ds | Ds",448,41,0.010976,0,0.018399,0.005408,0.067229,0.034783
1,float,uniform,GPU,"Ds | Ds",448,42,0.01184,0,0.01826,0.005728,0.069769,0.035828
1,float,uniform,GPU,"Ds | Ds",448,43,0.009536,0,0.01834,0.005088,0.066329,0.032964
1,float,uniform,GPU,"Ds | Ds",448,44,0.010048,0,0.017989,0.005376,0.066599,0.033413
1,float,uniform,GPU,"Ds | Ds",448,45,0.011488,0,0.018189,0.005376,0.068139,0.035053
1,float,uniform,GPU,"Ds | Ds",448,46,0.012512,0,0.018139,0.005248,0.070089,0.035899
1,float,uniform,GPU,"Ds | Ds",448,47,0.01168,0,0.018399,0.005568,0.069419,0.035647
1,float,uniform,GPU,"Ds | Ds",448,48,0.010912,0,0.01887,0.004512,0.06793,0.034294
1,float,uniform,GPU,"Ds | Ds",448,49,0.010496,0,0.019169,0.005184,0.068569,0.034849
1,float,uniform,GPU,"Ds | Ds",448,50,0.01152,0,0.01836,0.00736,0.071359,0.03724
1,float,uniform,GPU,"Ds | Ds",448,51,0.013312,0,0.018129,0.004288,0.070539,0.035729
1,float,uniform,GPU,"Ds | Ds",448,52,0.009984,0,0.01831,0.005504,0.067459,0.033798
1,float,uniform,GPU,"Ds | Ds",448,53,0.010528,0,0.01823,0.005888,0.067199,0.034646
1,float,uniform,GPU,"Ds | Ds",448,54,0.01168,0,0.01803,0.005152,0.06824,0.034862
1,float,uniform,GPU,"Ds | Ds",448,55,0.010752,0,0.018469,0.005312,0.067849,0.034533
1,float,uniform,GPU,"Ds | Ds",448,56,0.010688,0,0.01815,0.005024,0.06787,0.033862
1,float,uniform,GPU,"Ds | Ds",448,57,0.0136,0,0.018099,0.00464,0.070459,0.036339
1,float,uniform,GPU,"Ds | Ds",448,58,0.010848,0,0.01833,0.007808,0.07094,0.036986
1,float,uniform,GPU,"Ds | Ds",448,59,0.01248,0,0.01818,0.007136,0.072619,0.037796
1,float,uniform,GPU,"Ds | Ds",448,60,0.010592,0,0.01847,0.005184,0.067589,0.034246
1,float,uniform,GPU,"Ds | Ds",448,61,0.010496,0,0.01892,0.005376,0.06806,0.034792
1,float,uniform,GPU,"Ds | Ds",448,62,0.010048,0,0.01829,0.007232,0.06896,0.03557
1,float,uniform,GPU,"Ds | Ds",448,63,0.01056,0,0.01849,0.005472,0.068529,0.034522
1,float,uniform,GPU,"Ds | Ds",448,64,0.011936,0,0.01524,0.005824,0.062099,0.033
1,float,uniform,GPU,"Ds | Ds",448,65,0.011904,0,0.018649,0.005344,0.068429,0.035897
1,float,uniform,GPU,"Ds | Ds",448,66,0.011456,0,0.01848,0.006656,0.070379,0.036592
1,float,uniform,GPU,"Ds | Ds",448,67,0.01248,0,0.018449,0.005376,0.069369,0.036305
1,float,uniform,GPU,"Ds | Ds",448,68,0.010912,0,0.018359,0.007008,0.068929,0.036279
1,float,uniform,GPU,"Ds | Ds",448,69,0.010944,0,0.018539,0.005248,0.067879,0.034731
1,float,uniform,GPU,"Ds | Ds",448,70,0.010944,0,0.01844,0.005152,0.067359,0.034536
1,float,uniform,GPU,"Ds | Ds",448,71,0.011456,0,0.01818,0.006432,0.070539,0.036068
1,float,uniform,GPU,"Ds | Ds",448,72,0.010848,0,0.01803,0.005248,0.067129,0.034126
1,float,uniform,GPU,"Ds | Ds",448,73,0.011616,0,0.018679,0.005408,0.069789,0.035703
1,float,uniform,GPU,"Ds | Ds",448,74,0.010336,0,0.01825,0.0056,0.06732,0.034186
1,float,uniform,GPU,"Ds | Ds",512,0,0.024608,0,0.02202,0.008192,0.096239,0.05482
1,float,uniform,GPU,"Ds | Ds",512,1,0.011968,0,0.01826,0.005216,0.069449,0.035444
1,float,uniform,GPU,"Ds | Ds",512,2,0.01216,0,0.018421,0.005952,0.071719,0.036533
1,float,uniform,GPU,"Ds | Ds",512,3,0.011456,0,0.01835,0.005152,0.070779,0.034958
1,float,uniform,GPU,"Ds | Ds",512,4,0.010432,0,0.018821,0.00656,0.070259,0.035813
1,float,uniform,GPU,"Ds | Ds",512,5,0.010144,0,0.01881,0.0072,0.070109,0.036154
