dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,52,5.67027,0.001911,1.63673,0.330432,7.70859,7.63935
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,53,5.65808,0.001929,1.64775,0.330624,7.71595,7.63839
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,54,5.64102,0.00219,1.63726,0.333792,7.68261,7.61427
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,55,5.75027,0.00177,1.6412,0.334112,7.79886,7.72736
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,56,5.72717,0.002211,1.64258,0.335008,7.79431,7.70697
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,57,5.68528,0.00191,1.63755,0.332032,7.72686,7.65678
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,58,5.57734,0.00196,1.63703,0.332,7.61912,7.54834
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,59,5.55072,0.001829,1.64335,0.333184,7.59836,7.52908
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,60,5.73728,0.001769,1.63883,0.332096,7.78179,7.70998
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,61,5.51382,0.001961,1.64134,0.3304,7.5557,7.48753
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,62,5.52733,0.001861,1.64883,0.331264,7.58049,7.50928
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,63,6.07021,0.002119,1.6411,0.33264,8.1362,8.04607
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,64,5.61725,0.00217,1.6443,0.336448,7.67278,7.60017
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,65,5.58176,0.002051,1.64486,0.331968,7.62932,7.56064
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,66,5.53168,0.00174,1.63771,0.331104,7.57116,7.50224
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,67,5.55907,0.00186,1.63306,0.333696,7.5956,7.52769
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,68,5.7256,0.00192,1.63726,0.331008,7.76091,7.69579
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,69,5.86045,0.00204,1.64055,0.3328,7.90449,7.83584
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,70,5.64662,0.00189,1.64001,0.333952,7.69372,7.62248
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,71,5.56653,0.00231,1.64018,0.333152,7.61484,7.54217
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,72,5.58675,0.00188,1.63485,0.333696,7.62278,7.55718
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,73,5.68275,0.00191,1.6379,0.329856,7.72031,7.65242
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",192,74,5.58208,0.00201,1.63729,0.3328,7.62395,7.55418
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,0,14.827,0.00212,4.17556,0.911392,20.0098,19.916
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,1,13.7213,0.00244,4.17162,0.916576,18.8903,18.812
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,2,13.8219,0.002301,4.17142,0.912928,18.9858,18.9085
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,3,13.7983,0.00218,4.1823,0.92192,18.9907,18.9047
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,4,13.3489,0.00236,4.1699,0.91808,18.5168,18.4392
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,5,13.637,0.002223,4.17229,0.911424,18.8022,18.723
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,6,13.2058,0.00255,4.17059,0.915104,18.3735,18.294
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,7,13.4748,0.00239,4.1742,0.914976,18.6455,18.5664
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,8,13.7508,0.00231,4.18643,0.916448,18.9488,18.856
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,9,13.5902,0.002139,4.17513,0.916224,18.7614,18.6837
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,10,14.0807,0.0025,4.17196,0.91616,19.2613,19.1713
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,11,13.1764,0.00218,4.17266,0.916352,18.3468,18.2675
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,12,13.3063,0.00219,4.1723,0.916704,18.4761,18.3975
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,13,13.7706,0.00238,4.1818,0.912064,18.9496,18.8668
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,14,14.1534,0.00229,4.17337,0.914496,19.3217,19.2436
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,15,13.543,0.00254,4.18575,0.916448,18.7288,18.6477
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,16,14.3992,0.00224,4.17239,0.9184,19.5872,19.4922
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,17,13.3913,0.00248,4.17001,0.919104,18.5673,18.4829
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,18,13.3895,0.0022,4.17142,0.912128,18.5567,18.4752
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,19,13.6345,0.00218,4.17548,0.914368,18.7999,18.7265
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,20,13.344,0.00206,4.17071,0.91824,18.5116,18.435
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,21,13.723,0.00226,4.18295,0.915744,18.9071,18.824
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,22,13.7106,0.00248,4.1703,0.913248,18.8912,18.7966
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,23,13.3572,0.002229,4.17385,0.912864,18.578,18.4461
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,24,13.7637,0.00247,4.17673,0.916352,18.9381,18.8593
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,25,13.2733,0.002331,4.17551,0.916,18.4451,18.3671
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,26,13.923,0.00221,4.18552,0.914912,19.1073,19.0256
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,27,13.8517,0.00236,4.17613,0.913696,19.0247,18.9439
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,28,13.7744,0.002319,4.17129,0.914176,18.9428,18.8621
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,29,14.3738,0.00218,4.1853,0.917344,19.5647,19.4787
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,30,13.5539,0.002309,4.17235,0.919328,18.7278,18.6478
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,31,14.0552,0.00227,4.17145,0.912064,19.2322,19.141
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,32,13.8733,0.00246,4.17009,0.916704,19.0591,18.9626
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,33,13.6966,0.00228,4.18713,0.919328,18.8902,18.8053
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,34,13.2321,0.00254,4.17498,0.9128,18.4009,18.3225
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,35,14.2552,0.00241,4.17552,0.917632,19.4436,19.3508
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,36,13.5315,0.00225,4.17908,0.916544,18.7089,18.6294
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,37,14.7473,0.00235,4.18299,0.917504,19.9478,19.8501
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,38,13.5038,0.00213,4.17031,0.911136,18.6671,18.5874
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,39,13.4797,0.002119,4.17073,0.90896,18.6376,18.5615
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,40,13.3128,0.00215,4.17131,0.912512,18.4791,18.3988
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,41,13.527,0.00213,4.16925,0.912256,18.6899,18.6107
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,42,13.3362,0.002219,4.1698,0.912608,18.4999,18.4208
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,43,13.2384,0.002059,4.18015,0.91408,18.4128,18.3347
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,44,13.3661,0.00213,4.17185,0.915872,18.5313,18.456
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,45,13.1887,0.00223,4.17253,0.911936,18.3593,18.2754
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,46,13.5788,0.00215,4.17128,0.917024,18.7497,18.6692
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,47,13.8544,0.002299,4.17701,0.916032,19.0345,18.9498
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,48,14.1012,0.00208,4.17711,0.91424,19.2736,19.1946
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,49,13.2894,0.00212,4.17499,0.915104,18.4687,18.3816
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,50,13.6372,0.00216,4.17173,0.91488,18.805,18.726
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,51,13.531,0.002179,4.19135,0.91152,18.7143,18.636
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,52,14.1614,0.00239,4.17442,0.916576,19.3387,19.2548
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,53,14.4446,0.002299,4.1743,0.915968,19.6259,19.5371
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,54,13.9646,0.00225,4.17434,0.920256,19.1397,19.0614
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,55,14.2851,0.00223,4.17186,0.918816,19.47,19.378
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,56,13.2729,0.0023,4.17595,0.912768,18.4422,18.3639
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,57,14.1012,0.00233,4.18286,0.915328,19.2786,19.2017
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,58,13.8244,0.00234,4.1738,0.916032,18.998,18.9166
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,59,13.5405,0.00218,4.17126,0.917376,18.7153,18.6313
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,60,14.1883,0.00274,4.16821,0.915232,19.3639,19.2744
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,61,13.3697,0.00222,4.18248,0.918048,18.5538,18.4724
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,62,14.346,0.002221,4.18258,0.91616,19.5406,19.447
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,63,13.362,0.00203,4.17533,0.921248,18.5436,18.4607
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,64,13.8848,0.002101,4.17584,0.9144,19.0628,18.9771
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,65,14.0022,0.00236,4.17043,0.914016,19.1715,19.0891
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,66,14.1941,0.002481,4.17177,0.911104,19.3593,19.2794
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,67,13.7408,0.00256,4.17123,0.91648,18.9117,18.831
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,68,13.7227,0.002181,4.17196,0.914368,18.8907,18.8112
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,69,13.4151,0.00223,4.16927,0.912512,18.5833,18.4991
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,70,13.8165,0.00214,4.17181,0.911936,18.9758,18.9024
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,71,13.4276,0.0021,4.17269,0.914816,18.5922,18.5172
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,72,13.3928,0.002299,4.16642,0.913856,18.5515,18.4754
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,73,14.1219,0.00238,4.17316,0.915872,19.2963,19.2133
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",256,74,13.6731,0.002229,4.17205,0.918176,18.8472,18.7656
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,0,26.2991,0.0026,9.25416,1.84589,37.5012,37.4018
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,1,25.6076,0.00227,9.25345,1.84301,36.7931,36.7063
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,2,25.8295,0.002479,9.24637,1.83437,37.0018,36.9127
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,3,25.4777,0.00225,9.2446,1.84154,36.6559,36.5661
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,4,25.5627,0.00234,9.23945,1.83782,36.7374,36.6423
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,5,25.6078,0.002209,9.23457,1.83946,36.7694,36.6841
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,6,25.5564,0.002449,9.23775,1.83968,36.731,36.6363
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,7,26.0822,0.00237,9.23596,1.84173,37.2568,37.1623
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,8,25.6752,0.00222,9.24894,1.84048,36.8609,36.7668
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,9,25.4668,0.00245,9.24646,1.84106,36.645,36.5568
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,10,25.8837,0.002281,9.23977,1.83258,37.0575,36.9583
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,11,26.1839,0.00234,9.2348,1.83488,37.3481,37.256
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,12,25.964,0.0023,9.23941,1.8337,37.131,37.0394
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,13,25.7673,0.002519,9.24087,1.84307,36.9459,36.8537
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,14,25.5994,0.002359,9.24729,1.83878,36.7777,36.6878
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,15,25.8541,0.00252,9.2361,1.84054,37.0328,36.9332
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,16,25.9332,0.002479,9.24373,1.84186,37.1167,37.0213
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,17,26.0478,0.002351,9.2365,1.84006,37.2174,37.1267
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,18,25.5652,0.00234,9.23623,1.84272,36.7449,36.6464
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,19,25.8768,0.002629,9.24039,1.83546,37.0481,36.9552
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,20,25.3915,0.00252,9.23782,1.84141,36.5665,36.4732
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,21,25.5765,0.002229,9.24885,1.83958,36.7614,36.6671
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,22,25.7642,0.002329,9.23944,1.83606,36.9372,36.8421
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,23,25.6282,0.00238,9.24469,1.84006,36.8178,36.7154
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,24,26.1047,0.00228,9.24058,1.84307,37.2884,37.1906
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,25,25.974,0.002538,9.23571,1.83834,37.1404,37.0506
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,26,25.7824,0.00238,9.25258,1.83987,36.9711,36.8772
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,27,25.8426,0.00226,9.23623,1.83856,37.0122,36.9197
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,28,25.7948,0.00221,9.24222,1.83184,36.9663,36.8711
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,29,25.9377,0.0022,9.23881,1.84237,37.1184,37.0211
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,30,26.0812,0.002369,9.24021,1.84122,37.2621,37.1649
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,31,25.5246,0.002099,9.24036,1.84224,36.7092,36.6093
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,32,25.6794,0.00246,9.24017,1.84051,36.8543,36.7625
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,33,25.5143,0.002361,9.24259,1.83942,36.699,36.5986
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,34,25.3503,0.002241,9.24321,1.84416,36.527,36.4399
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,35,25.9795,0.002298,9.23671,1.83818,37.1499,37.0566
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,36,25.6696,0.00223,9.24031,1.84371,36.8571,36.7559
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,37,25.787,0.002399,9.23751,1.8377,36.9562,36.8646
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,38,25.5774,0.002771,9.23971,1.83398,36.7446,36.6539
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,39,25.6413,0.00221,9.24364,1.84698,36.8161,36.7342
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,40,25.773,0.002241,9.24238,1.8335,36.9422,36.8511
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,41,25.9126,0.0024,9.24408,1.83437,37.0873,36.9935
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,42,25.3903,0.002268,9.23463,1.83728,36.5577,36.4645
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,43,25.5051,0.002449,9.2517,1.84154,36.6929,36.6008
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,44,25.9836,0.00228,9.23691,1.8368,37.1499,37.0595
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,45,25.9169,0.00249,9.24388,1.83878,37.0988,37.0021
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,46,25.5433,0.00243,9.23569,1.84112,36.7194,36.6226
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,47,26.1487,0.0024,9.24987,1.83802,37.336,37.239
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,48,25.9808,0.002331,9.23324,1.83619,37.1457,37.0526
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,49,25.7091,0.00224,9.24488,1.84192,36.8915,36.7981
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,50,25.4677,0.002651,9.2342,1.8375,36.6246,36.5421
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,51,25.7206,0.002501,9.24123,1.8305,36.8864,36.7948
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,52,26.293,0.00235,9.238,1.83952,37.4641,37.3729
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,53,25.8167,0.00226,9.23217,1.83741,36.9946,36.8885
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,54,25.822,0.002371,9.23626,1.84198,36.9931,36.9026
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,55,25.8236,0.00224,9.25141,1.83376,37.0059,36.9111
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,56,25.5159,0.00252,9.23904,1.83827,36.6815,36.5957
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,57,25.6184,0.00267,9.24024,1.83741,36.7907,36.6987
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,58,25.959,0.00223,9.2416,1.83421,37.1317,37.037
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,59,25.5424,0.00233,9.23794,1.83549,36.7158,36.6182
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,60,25.323,0.00228,9.23538,1.83386,36.4845,36.3945
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,61,25.5436,0.002141,9.24371,1.8385,36.721,36.628
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,62,25.6705,0.002439,9.23625,1.8441,36.8389,36.7533
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,63,25.5312,0.00242,9.23934,1.84035,36.7089,36.6133
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,64,25.9843,0.00226,9.23872,1.84902,37.1627,37.0743
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,65,25.7878,0.00227,9.23396,1.83699,36.9545,36.861
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,66,26.1505,0.002419,9.23624,1.84362,37.332,37.2328
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,67,25.9332,0.00253,9.24644,1.83581,37.1031,37.0179
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,68,25.8893,0.002501,9.23509,1.83885,37.0512,36.9657
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,69,25.8167,0.002461,9.23908,1.84067,36.982,36.8989
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,70,25.6537,0.00258,9.23867,1.83917,36.8189,36.7341
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,71,25.9353,0.002309,9.23788,1.83978,37.102,37.0153
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,72,25.8293,0.00224,9.23548,1.83773,36.9911,36.9048
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,73,25.9524,0.00226,9.24909,1.83904,37.1396,37.0427
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",320,74,25.902,0.00248,9.23758,1.83949,37.0779,36.9816
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,0,42.6269,0.00234,13.9312,3.20032,59.8646,59.7608
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,1,41.955,0.00253,13.9373,3.20858,59.2086,59.1034
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,2,42.0631,0.00254,13.9277,3.19962,59.2937,59.1929
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,3,42.1477,0.00234,13.9337,3.1969,59.3755,59.2806
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,4,41.8483,0.00272,13.9395,3.20131,59.0876,58.9919
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,5,42.1477,0.002601,13.9287,3.20301,59.3803,59.282
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,6,41.9638,0.002319,13.9332,3.20182,59.2002,59.1011
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,7,41.9839,0.00235,13.9468,3.20179,59.2388,59.1348
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,8,41.8144,0.002201,13.9325,3.20016,59.0486,58.9493
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,9,41.7671,0.002591,13.9364,3.20074,59.0083,58.9068
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,10,41.9974,0.00252,13.9332,3.20422,59.2327,59.1374
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,11,41.8872,0.00231,13.9338,3.19962,59.1185,59.0229
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,12,41.7709,0.00251,13.9306,3.20454,59.0078,58.9086
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,13,41.7881,0.00232,13.9289,3.20144,59.0168,58.9208
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,14,41.9964,0.00254,13.9304,3.20131,59.2281,59.1307
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,15,41.9978,0.00266,13.9312,3.20246,59.2326,59.1342
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,16,42.2842,0.00225,13.9387,3.20218,59.524,59.4272
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,17,41.966,0.0022,13.931,3.20637,59.204,59.1055
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,18,41.9571,0.002639,13.9311,3.20144,59.1882,59.0922
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,19,42.0922,0.002128,13.9409,3.19971,59.3338,59.2349
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,20,41.9352,0.00273,13.9312,3.20086,59.1734,59.07
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,21,41.9839,0.00237,13.9321,3.20413,59.2191,59.1225
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,22,42.111,0.002411,13.9316,3.20218,59.3466,59.2472
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,23,41.807,0.00247,13.9308,3.20458,59.0432,58.9448
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,24,42.1824,0.00268,13.9305,3.1927,59.4091,59.3083
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,25,41.9907,0.00227,13.9398,3.20634,59.2381,59.1391
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,26,42.1725,0.002519,13.9328,3.20218,59.4028,59.31
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,27,42.2046,0.002521,13.9291,3.20384,59.4349,59.3401
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,28,42.0814,0.00249,13.9399,3.20019,59.3238,59.224
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,29,41.8428,0.00229,13.9321,3.20221,59.0726,58.9794
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,30,41.9709,0.00248,13.9318,3.20531,59.2108,59.1105
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,31,42.0157,0.002541,13.9353,3.20298,59.2537,59.1565
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,32,41.8778,0.00251,13.9461,3.2025,59.1286,59.0289
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,33,41.9429,0.00253,13.935,3.19226,59.1713,59.0727
3,double,uniform,CPU,"Ds | Ds | Ds | Ds | P | P",384,34,41.76,0.00235,13.9315,3.21152,59.0052,58.9053
