dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,CPU,"Ds | Ns",256,39,0.028416,0,0.03959,0.008736,0.116669,0.076742
1,double,uniform,CPU,"Ds | Ns",256,40,0.02944,0,0.03949,0.008896,0.116639,0.077826
1,double,uniform,CPU,"Ds | Ns",256,41,0.030464,0,0.04006,0.00864,0.11723,0.079164
1,double,uniform,CPU,"Ds | Ns",256,42,0.033408,0,0.035719,0.009632,0.111029,0.078759
1,double,uniform,CPU,"Ds | Ns",256,43,0.02944,0,0.04042,0.009056,0.119219,0.078916
1,double,uniform,CPU,"Ds | Ns",256,44,0.02896,0,0.04015,0.009344,0.119049,0.078454
1,double,uniform,CPU,"Ds | Ns",256,45,0.036608,0,0.03942,0.008832,0.123679,0.08486
1,double,uniform,CPU,"Ds | Ns",256,46,0.02784,0,0.039699,0.008704,0.120779,0.076243
1,double,uniform,CPU,"Ds | Ns",256,47,0.03376,0,0.03951,0.009408,0.122539,0.082678
1,double,uniform,CPU,"Ds | Ns",256,48,0.029088,0,0.03964,0.007872,0.116229,0.0766
1,double,uniform,CPU,"Ds | Ns",256,49,0.027808,0,0.039879,0.008512,0.112809,0.076199
1,double,uniform,CPU,"Ds | Ns",256,50,0.031072,0,0.039119,0.006912,0.117089,0.077103
1,double,uniform,CPU,"Ds | Ns",256,51,0.03024,0,0.039918,0.008448,0.117759,0.078606
1,double,uniform,CPU,"Ds | Ns",256,52,0.0288,0,0.039668,0.006112,0.115259,0.07458
1,double,uniform,CPU,"Ds | Ns",256,53,0.028608,0,0.0401,0.00848,0.116849,0.077188
1,double,uniform,CPU,"Ds | Ns",256,54,0.030496,0,0.04483,0.006688,0.122718,0.082014
1,double,uniform,CPU,"Ds | Ns",256,55,0.026944,0,0.03578,0.009984,0.104249,0.072708
1,double,uniform,CPU,"Ds | Ns",256,56,0.030432,0,0.03965,0.008576,0.118899,0.078658
1,double,uniform,CPU,"Ds | Ns",256,57,0.030528,0,0.039529,0.007808,0.119259,0.077865
1,double,uniform,CPU,"Ds | Ns",256,58,0.028768,0,0.0396,0.008256,0.114839,0.076624
1,double,uniform,CPU,"Ds | Ns",256,59,0.03008,0,0.039639,0.007584,0.116709,0.077303
1,double,uniform,CPU,"Ds | Ns",256,60,0.029248,0,0.03959,0.00816,0.117089,0.076998
1,double,uniform,CPU,"Ds | Ns",256,61,0.029184,0,0.03965,0.008928,0.116259,0.077762
1,double,uniform,CPU,"Ds | Ns",256,62,0.029824,0,0.03937,0.009312,0.117339,0.078506
1,double,uniform,CPU,"Ds | Ns",256,63,0.031648,0,0.04006,0.00832,0.120179,0.080028
1,double,uniform,CPU,"Ds | Ns",256,64,0.03008,0,0.03941,0.009184,0.118599,0.078674
1,double,uniform,CPU,"Ds | Ns",256,65,0.031872,0,0.130889,0.00784,0.210258,0.170601
1,double,uniform,CPU,"Ds | Ns",256,66,0.028704,0,0.03961,0.007872,0.115359,0.076186
1,double,uniform,CPU,"Ds | Ns",256,67,0.02944,0,0.035881,0.009312,0.109209,0.074633
1,double,uniform,CPU,"Ds | Ns",256,68,0.030208,0,0.03919,0.008416,0.115239,0.077814
1,double,uniform,CPU,"Ds | Ns",256,69,0.029312,0,0.03925,0.008096,0.116709,0.076658
1,double,uniform,CPU,"Ds | Ns",256,70,0.030816,0,0.040339,0.008576,0.120849,0.079731
1,double,uniform,CPU,"Ds | Ns",256,71,0.028736,0,0.03984,0.006784,0.115999,0.07536
1,double,uniform,CPU,"Ds | Ns",256,72,0.030816,0,0.04373,0.007936,0.122378,0.082482
1,double,uniform,CPU,"Ds | Ns",256,73,0.029888,0,0.039739,0.008544,0.117949,0.078171
1,double,uniform,CPU,"Ds | Ns",256,74,0.032064,0,0.03957,0.009312,0.122009,0.080946
1,double,uniform,CPU,"Ds | Ns",320,0,0.058752,0,0.05281,0.0104,0.169049,0.121962
1,double,uniform,CPU,"Ds | Ns",320,1,0.030624,0,0.04268,0.007872,0.128819,0.081176
1,double,uniform,CPU,"Ds | Ns",320,2,0.026688,0,0.039419,0.00944,0.106769,0.075547
1,double,uniform,CPU,"Ds | Ns",320,3,0.030176,0,0.038869,0.009472,0.111099,0.078517
1,double,uniform,CPU,"Ds | Ns",320,4,0.030208,0,0.0424,0.009024,0.120469,0.081632
1,double,uniform,CPU,"Ds | Ns",320,5,0.030208,0,0.043049,0.007136,0.118729,0.080393
1,double,uniform,CPU,"Ds | Ns",320,6,0.027584,0,0.04259,0.0088,0.119289,0.078974
1,double,uniform,CPU,"Ds | Ns",320,7,0.029952,0,0.042589,0.007872,0.126729,0.080413
1,double,uniform,CPU,"Ds | Ns",320,8,0.030048,0,0.04284,0.008672,0.120849,0.08156
1,double,uniform,CPU,"Ds | Ns",320,9,0.031744,0,0.042939,0.00848,0.122969,0.083163
1,double,uniform,CPU,"Ds | Ns",320,10,0.032864,0,0.042949,0.006624,0.124519,0.082437
1,double,uniform,CPU,"Ds | Ns",320,11,0.032512,0,0.0426,0.009856,0.124918,0.084968
1,double,uniform,CPU,"Ds | Ns",320,12,0.028768,0,0.042269,0.008224,0.119869,0.079261
1,double,uniform,CPU,"Ds | Ns",320,13,0.030432,0,0.04309,0.008384,0.120379,0.081906
1,double,uniform,CPU,"Ds | Ns",320,14,0.030048,0,0.04247,0.009152,0.121599,0.08167
1,double,uniform,CPU,"Ds | Ns",320,15,0.029344,0,0.04233,0.008992,0.120509,0.080666
1,double,uniform,CPU,"Ds | Ns",320,16,0.029088,0,0.043219,0.00832,0.119589,0.080627
1,double,uniform,CPU,"Ds | Ns",320,17,0.030592,0,0.04289,0.008512,0.124078,0.081994
1,double,uniform,CPU,"Ds | Ns",320,18,0.028352,0,0.043049,0.008576,0.120059,0.079977
1,double,uniform,CPU,"Ds | Ns",320,19,0.028224,0,0.042919,0.008128,0.117929,0.079271
1,double,uniform,CPU,"Ds | Ns",320,20,0.031936,0,0.042289,0.00848,0.124939,0.082705
1,double,uniform,CPU,"Ds | Ns",320,21,0.031168,0,0.042379,0.008608,0.122179,0.082155
1,double,uniform,CPU,"Ds | Ns",320,22,0.029344,0,0.042369,0.008352,0.115889,0.080065
1,double,uniform,CPU,"Ds | Ns",320,23,0.031456,0,0.0421,0.008768,0.121208,0.082324
1,double,uniform,CPU,"Ds | Ns",320,24,0.031552,0,0.04211,0.009408,0.122599,0.08307
1,double,uniform,CPU,"Ds | Ns",320,25,0.029664,0,0.041899,0.009504,0.120529,0.081067
1,double,uniform,CPU,"Ds | Ns",320,26,0.029728,0,0.04276,0.008896,0.118889,0.081384
1,double,uniform,CPU,"Ds | Ns",320,27,0.029792,0,0.042429,0.008864,0.121759,0.081085
1,double,uniform,CPU,"Ds | Ns",320,28,0.027808,0,0.04231,0.008352,0.11683,0.07847
1,double,uniform,CPU,"Ds | Ns",320,29,0.030784,0,0.04259,0.014208,0.126029,0.087582
1,double,uniform,CPU,"Ds | Ns",320,30,0.031488,0,0.152349,0.007776,0.233538,0.191613
1,double,uniform,CPU,"Ds | Ns",320,31,0.028576,0,0.04279,0.008832,0.118479,0.080198
1,double,uniform,CPU,"Ds | Ns",320,32,0.02912,0,0.042549,0.009088,0.119459,0.080757
1,double,uniform,CPU,"Ds | Ns",320,33,0.029376,0,0.0425,0.007424,0.117609,0.0793
1,double,uniform,CPU,"Ds | Ns",320,34,0.029024,0,0.038749,0.008256,0.108699,0.076029
1,double,uniform,CPU,"Ds | Ns",320,35,0.030432,0,0.04215,0.008736,0.117468,0.081318
1,double,uniform,CPU,"Ds | Ns",320,36,0.031264,0,0.04282,0.0088,0.122779,0.082884
1,double,uniform,CPU,"Ds | Ns",320,37,0.031488,0,0.04217,0.008896,0.121199,0.082554
1,double,uniform,CPU,"Ds | Ns",320,38,0.030016,0,0.04266,0.007552,0.121689,0.080228
1,double,uniform,CPU,"Ds | Ns",320,39,0.029984,0,0.04253,0.008672,0.120519,0.081186
1,double,uniform,CPU,"Ds | Ns",320,40,0.03584,0,0.04254,0.008736,0.126688,0.087116
1,double,uniform,CPU,"Ds | Ns",320,41,0.033824,0,0.042439,0.008,0.124069,0.084263
1,double,uniform,CPU,"Ds | Ns",320,42,0.030944,0,0.04244,0.008256,0.121589,0.08164
1,double,uniform,CPU,"Ds | Ns",320,43,0.029184,0,0.043369,0.0064,0.118989,0.078953
1,double,uniform,CPU,"Ds | Ns",320,44,0.031424,0,0.04307,0.00832,0.124388,0.082814
1,double,uniform,CPU,"Ds | Ns",320,45,0.030528,0,0.04232,0.008032,0.120629,0.08088
1,double,uniform,CPU,"Ds | Ns",320,46,0.028544,0,0.04229,0.009216,0.119048,0.08005
1,double,uniform,CPU,"Ds | Ns",320,47,0.032224,0,0.042308,0.008608,0.124339,0.08314
1,double,uniform,CPU,"Ds | Ns",320,48,0.027744,0,0.04221,0.008192,0.115589,0.078146
1,double,uniform,CPU,"Ds | Ns",320,49,0.0296,0,0.04254,0.008896,0.11993,0.081036
1,double,uniform,CPU,"Ds | Ns",320,50,0.03056,0,0.042609,0.00864,0.121559,0.081809
1,double,uniform,CPU,"Ds | Ns",320,51,0.031744,0,0.042379,0.008064,0.120989,0.082187
1,double,uniform,CPU,"Ds | Ns",320,52,0.028576,0,0.042229,0.00848,0.118069,0.079285
1,double,uniform,CPU,"Ds | Ns",320,53,0.028992,0,0.042589,0.008,0.118999,0.079581
1,double,uniform,CPU,"Ds | Ns",320,54,0.028992,0,0.04261,0.008608,0.121059,0.08021
1,double,uniform,CPU,"Ds | Ns",320,55,0.029888,0,0.042169,0.008384,0.119659,0.080441
1,double,uniform,CPU,"Ds | Ns",320,56,0.028416,0,0.04247,0.007328,0.117918,0.078214
1,double,uniform,CPU,"Ds | Ns",320,57,0.030336,0,0.04268,0.00768,0.120419,0.080696
1,double,uniform,CPU,"Ds | Ns",320,58,0.030304,0,0.04244,0.00864,0.121619,0.081384
1,double,uniform,CPU,"Ds | Ns",320,59,0.027904,0,0.043279,0.008832,0.119419,0.080015
1,double,uniform,CPU,"Ds | Ns",320,60,0.02752,0,0.04244,0.008704,0.118459,0.078664
1,double,uniform,CPU,"Ds | Ns",320,61,0.032224,0,0.04273,0.00896,0.123069,0.083914
1,double,uniform,CPU,"Ds | Ns",320,62,0.028192,0,0.04225,0.00768,0.117659,0.078122
1,double,uniform,CPU,"Ds | Ns",320,63,0.030528,0,0.04293,0.007584,0.121609,0.081042
1,double,uniform,CPU,"Ds | Ns",320,64,0.030976,0,0.04272,0.008672,0.121969,0.082368
1,double,uniform,CPU,"Ds | Ns",320,65,0.029344,0,0.042339,0.008544,0.118589,0.080227
1,double,uniform,CPU,"Ds | Ns",320,66,0.028896,0,0.04014,0.010272,0.114959,0.079308
1,double,uniform,CPU,"Ds | Ns",320,67,0.029792,0,0.042379,0.00832,0.119009,0.080491
1,double,uniform,CPU,"Ds | Ns",320,68,0.032224,0,0.044089,0.007872,0.123829,0.084185
1,double,uniform,CPU,"Ds | Ns",320,69,0.02896,0,0.163709,0.009152,0.242728,0.201821
1,double,uniform,CPU,"Ds | Ns",320,70,0.028576,0,0.043379,0.008128,0.119619,0.080083
1,double,uniform,CPU,"Ds | Ns",320,71,0.029696,0,0.04266,0.008768,0.121629,0.081124
1,double,uniform,CPU,"Ds | Ns",320,72,0.030176,0,0.042679,0.008448,0.122219,0.081303
1,double,uniform,CPU,"Ds | Ns",320,73,0.028256,0,0.042279,0.009088,0.118889,0.079623
1,double,uniform,CPU,"Ds | Ns",320,74,0.029344,0,0.04233,0.008064,0.121449,0.079738
1,double,uniform,CPU,"Ds | Ns",384,0,0.059328,0,0.05602,0.009696,0.171639,0.125044
1,double,uniform,CPU,"Ds | Ns",384,1,0.03008,0,0.05283,0.008352,0.132929,0.091262
1,double,uniform,CPU,"Ds | Ns",384,2,0.027552,0,0.04893,0.00976,0.120389,0.086242
1,double,uniform,CPU,"Ds | Ns",384,3,0.02608,0,0.052199,0.007328,0.127819,0.085607
1,double,uniform,CPU,"Ds | Ns",384,4,0.028384,0,0.0484,0.009632,0.120129,0.086416
1,double,uniform,CPU,"Ds | Ns",384,5,0.03248,0,0.05226,0.006688,0.133709,0.091428
1,double,uniform,CPU,"Ds | Ns",384,6,0.03216,0,0.05248,0.006496,0.133799,0.091136
1,double,uniform,CPU,"Ds | Ns",384,7,0.030208,0,0.052229,0.008896,0.130639,0.091333
1,double,uniform,CPU,"Ds | Ns",384,8,0.037344,0,0.052629,0.007584,0.139709,0.097557
1,double,uniform,CPU,"Ds | Ns",384,9,0.029088,0,0.052149,0.006624,0.130039,0.087861
1,double,uniform,CPU,"Ds | Ns",384,10,0.031872,0,0.052099,0.007872,0.131189,0.091843
1,double,uniform,CPU,"Ds | Ns",384,11,0.028608,0,0.05205,0.00688,0.130269,0.087538
1,double,uniform,CPU,"Ds | Ns",384,12,0.028832,0,0.05301,0.008768,0.131319,0.09061
1,double,uniform,CPU,"Ds | Ns",384,13,0.029984,0,0.05244,0.006464,0.131678,0.088888
1,double,uniform,CPU,"Ds | Ns",384,14,0.029152,0,0.05233,0.006848,0.129809,0.08833
1,double,uniform,CPU,"Ds | Ns",384,15,0.037664,0,0.05191,0.007552,0.138618,0.097126
1,double,uniform,CPU,"Ds | Ns",384,16,0.02768,0,0.048469,0.094816,0.202558,0.170965
1,double,uniform,CPU,"Ds | Ns",384,17,0.037792,0,0.051889,0.006304,0.139429,0.095985
1,double,uniform,CPU,"Ds | Ns",384,18,0.031264,0,0.052479,0.005984,0.132449,0.089727
1,double,uniform,CPU,"Ds | Ns",384,19,0.030656,0,0.05221,0.00656,0.130989,0.089426
1,double,uniform,CPU,"Ds | Ns",384,20,0.032928,0,0.052009,0.008448,0.131999,0.093385
1,double,uniform,CPU,"Ds | Ns",384,21,0.030496,0,0.0523,0.00816,0.129608,0.090956
1,double,uniform,CPU,"Ds | Ns",384,22,0.029696,0,0.0523,0.007648,0.130549,0.089644
1,double,uniform,CPU,"Ds | Ns",384,23,0.028864,0,0.052219,0.007392,0.131289,0.088475
1,double,uniform,CPU,"Ds | Ns",384,24,0.030048,0,0.05205,0.006624,0.129819,0.088722
1,double,uniform,CPU,"Ds | Ns",384,25,0.02848,0,0.0521,0.007712,0.135818,0.088292
1,double,uniform,CPU,"Ds | Ns",384,26,0.031872,0,0.052,0.006976,0.132999,0.090848
1,double,uniform,CPU,"Ds | Ns",384,27,0.029952,0,0.05228,0.00704,0.130428,0.089272
1,double,uniform,CPU,"Ds | Ns",384,28,0.028608,0,0.052639,0.007424,0.130019,0.088671
1,double,uniform,CPU,"Ds | Ns",384,29,0.028224,0,0.04892,0.010208,0.120379,0.087352
1,double,uniform,CPU,"Ds | Ns",384,30,0.029504,0,0.05204,0.007808,0.131459,0.089352
1,double,uniform,CPU,"Ds | Ns",384,31,0.03008,0,0.05231,0.006752,0.130939,0.089142
1,double,uniform,CPU,"Ds | Ns",384,32,0.031456,0,0.05217,0.007392,0.131448,0.091018
1,double,uniform,CPU,"Ds | Ns",384,33,0.032544,0,0.052159,0.008,0.131489,0.092703
1,double,uniform,CPU,"Ds | Ns",384,34,0.02928,0,0.0522,0.007136,0.129919,0.088616
1,double,uniform,CPU,"Ds | Ns",384,35,0.02992,0,0.052179,0.007936,0.131089,0.090035
1,double,uniform,CPU,"Ds | Ns",384,36,0.029504,0,0.05207,0.007584,0.128879,0.089158
1,double,uniform,CPU,"Ds | Ns",384,37,0.029536,0,0.05193,0.007616,0.214428,0.089082
1,double,uniform,CPU,"Ds | Ns",384,38,0.031648,0,0.05208,0.007104,0.13229,0.090832
1,double,uniform,CPU,"Ds | Ns",384,39,0.029856,0,0.05289,0.00672,0.131399,0.089466
1,double,uniform,CPU,"Ds | Ns",384,40,0.029184,0,0.05245,0.007776,0.130068,0.08941
1,double,uniform,CPU,"Ds | Ns",384,41,0.027968,0,0.051929,0.00848,0.129179,0.088377
1,double,uniform,CPU,"Ds | Ns",384,42,0.029632,0,0.05231,0.007296,0.12945,0.089238
1,double,uniform,CPU,"Ds | Ns",384,43,0.03376,0,0.0523,0.007552,0.135879,0.093612
1,double,uniform,CPU,"Ds | Ns",384,44,0.030144,0,0.052009,0.008096,0.131129,0.090249
1,double,uniform,CPU,"Ds | Ns",384,45,0.028576,0,0.051909,0.007968,0.128499,0.088453
1,double,uniform,CPU,"Ds | Ns",384,46,0.030528,0,0.05177,0.007712,0.130518,0.09001
1,double,uniform,CPU,"Ds | Ns",384,47,0.03216,0,0.05221,0.008224,0.134219,0.092594
1,double,uniform,CPU,"Ds | Ns",384,48,0.029728,0,0.05129,0.00736,0.126829,0.088378
1,double,uniform,CPU,"Ds | Ns",384,49,0.030144,0,0.05196,0.007232,0.129878,0.089336
1,double,uniform,CPU,"Ds | Ns",384,50,0.030464,0,0.052149,0.007552,0.138789,0.090165
1,double,uniform,CPU,"Ds | Ns",384,51,0.030048,0,0.05198,0.008096,0.130259,0.090124
1,double,uniform,CPU,"Ds | Ns",384,52,0.112512,0,0.051989,0.008352,0.213088,0.172853
1,double,uniform,CPU,"Ds | Ns",384,53,0.031136,0,0.05179,0.00752,0.132378,0.090446
1,double,uniform,CPU,"Ds | Ns",384,54,0.028384,0,0.052869,0.007424,0.129699,0.088677
1,double,uniform,CPU,"Ds | Ns",384,55,0.029728,0,0.05254,0.008352,0.131359,0.09062
1,double,uniform,CPU,"Ds | Ns",384,56,0.029216,0,0.052048,0.007488,0.128079,0.088752
1,double,uniform,CPU,"Ds | Ns",384,57,0.02912,0,0.052619,0.007488,0.131859,0.089227
1,double,uniform,CPU,"Ds | Ns",384,58,0.02976,0,0.05209,0.007072,0.130589,0.088922
1,double,uniform,CPU,"Ds | Ns",384,59,0.031808,0,0.0526,0.007648,0.134428,0.092056
1,double,uniform,CPU,"Ds | Ns",384,60,0.031968,0,0.052459,0.00704,0.131919,0.091467
1,double,uniform,CPU,"Ds | Ns",384,61,0.030016,0,0.05224,0.007104,0.128468,0.08936
1,double,uniform,CPU,"Ds | Ns",384,62,0.029056,0,0.052239,0.00672,0.130229,0.088015
1,double,uniform,CPU,"Ds | Ns",384,63,0.02992,0,0.05192,0.0072,0.130328,0.08904
1,double,uniform,CPU,"Ds | Ns",384,64,0.030496,0,0.05231,0.007168,0.130559,0.089974
1,double,uniform,CPU,"Ds | Ns",384,65,0.029536,0,0.051769,0.00832,0.128299,0.089625
1,double,uniform,CPU,"Ds | Ns",384,66,0.029984,0,0.05088,0.010208,0.124728,0.091072
1,double,uniform,CPU,"Ds | Ns",384,67,0.031168,0,0.05273,0.00672,0.135088,0.090618
1,double,uniform,CPU,"Ds | Ns",384,68,0.028096,0,0.04832,0.009504,0.117479,0.08592
1,double,uniform,CPU,"Ds | Ns",384,69,0.028992,0,0.05208,0.007072,0.128019,0.088144
1,double,uniform,CPU,"Ds | Ns",384,70,0.030144,0,0.05272,0.00896,0.132529,0.091824
1,double,uniform,CPU,"Ds | Ns",384,71,0.029696,0,0.052249,0.00656,0.130908,0.088505
1,double,uniform,CPU,"Ds | Ns",384,72,0.02992,0,0.05228,0.007904,0.130369,0.090104
1,double,uniform,CPU,"Ds | Ns",384,73,0.030752,0,0.052019,0.007392,0.130969,0.090163
1,double,uniform,CPU,"Ds | Ns",384,74,0.03312,0,0.0519,0.009216,0.132088,0.094236
1,double,uniform,CPU,"Ds | Ns",448,0,0.057984,0,0.0442,0.011104,0.159499,0.113288
1,double,uniform,CPU,"Ds | Ns",448,1,0.032224,0,0.04069,0.008128,0.120859,0.081042
1,double,uniform,CPU,"Ds | Ns",448,2,0.03072,0,0.04076,0.00816,0.120189,0.07964
1,double,uniform,CPU,"Ds | Ns",448,3,0.031872,0,0.04005,0.007072,0.119219,0.078994
1,double,uniform,CPU,"Ds | Ns",448,4,0.0296,0,0.04036,0.008192,0.116899,0.078152
1,double,uniform,CPU,"Ds | Ns",448,5,0.027168,0,0.036699,0.009824,0.106779,0.073691
1,double,uniform,CPU,"Ds | Ns",448,6,0.031296,0,0.04039,0.0088,0.120579,0.080486
1,double,uniform,CPU,"Ds | Ns",448,7,0.027808,0,0.040029,0.00736,0.114029,0.075197
1,double,uniform,CPU,"Ds | Ns",448,8,0.02944,0,0.040329,0.008896,0.119269,0.078665
1,double,uniform,CPU,"Ds | Ns",448,9,0.03216,0,0.04021,0.007552,0.125779,0.079922
1,double,uniform,CPU,"Ds | Ns",448,10,0.029056,0,0.04106,0.008416,0.124228,0.078532
1,double,uniform,CPU,"Ds | Ns",448,11,0.029504,0,0.123169,0.008736,0.202408,0.161409
1,double,uniform,CPU,"Ds | Ns",448,12,0.030752,0,0.04015,0.007296,0.116299,0.078198
1,double,uniform,CPU,"Ds | Ns",448,13,0.03008,0,0.04053,0.007168,0.120849,0.077778
1,double,uniform,CPU,"Ds | Ns",448,14,0.029984,0,0.04036,0.007008,0.117299,0.077352
1,double,uniform,CPU,"Ds | Ns",448,15,0.030656,0,0.04033,0.007232,0.119059,0.078218
1,double,uniform,CPU,"Ds | Ns",448,16,0.032064,0,0.04042,0.008576,0.121429,0.08106
1,double,uniform,CPU,"Ds | Ns",448,17,0.031456,0,0.04042,0.00832,0.120589,0.080196
1,double,uniform,CPU,"Ds | Ns",448,18,0.028,0,0.0374,0.009632,0.107189,0.075032
1,double,uniform,CPU,"Ds | Ns",448,19,0.035168,0,0.04032,0.00784,0.123528,0.083328
1,double,uniform,CPU,"Ds | Ns",448,20,0.031904,0,0.04068,0.10128,0.214008,0.173864
1,double,uniform,CPU,"Ds | Ns",448,21,0.028992,0,0.04021,0.008096,0.117819,0.077298
1,double,uniform,CPU,"Ds | Ns",448,22,0.02976,0,0.041091,0.008064,0.118589,0.078915
1,double,uniform,CPU,"Ds | Ns",448,23,0.028928,0,0.04056,0.007584,0.119299,0.077072
1,double,uniform,CPU,"Ds | Ns",448,24,0.028576,0,0.04028,0.00816,0.117159,0.077016
1,double,uniform,CPU,"Ds | Ns",448,25,0.029088,0,0.04023,0.007104,0.114708,0.076422
1,double,uniform,CPU,"Ds | Ns",448,26,0.031648,0,0.04048,0.007232,0.121009,0.07936
1,double,uniform,CPU,"Ds | Ns",448,27,0.02912,0,0.040539,0.00736,0.117759,0.077019
1,double,uniform,CPU,"Ds | Ns",448,28,0.03184,0,0.04073,0.008416,0.121479,0.080986
1,double,uniform,CPU,"Ds | Ns",448,29,0.03184,0,0.04067,0.007808,0.120529,0.080318
1,double,uniform,CPU,"Ds | Ns",448,30,0.032448,0,0.04015,0.007904,0.125429,0.080502
1,double,uniform,CPU,"Ds | Ns",448,31,0.028032,0,0.037569,0.010176,0.107209,0.075777
1,double,uniform,CPU,"Ds | Ns",448,32,0.030688,0,0.04064,0.008544,0.119419,0.079872
1,double,uniform,CPU,"Ds | Ns",448,33,0.030784,0,0.04039,0.008128,0.119569,0.079302
1,double,uniform,CPU,"Ds | Ns",448,34,0.028576,0,0.040239,0.007264,0.114929,0.076079
1,double,uniform,CPU,"Ds | Ns",448,35,0.03008,0,0.04043,0.008256,0.117628,0.078766
1,double,uniform,CPU,"Ds | Ns",448,36,0.031392,0,0.040129,0.007616,0.120679,0.079137
1,double,uniform,CPU,"Ds | Ns",448,37,0.028256,0,0.04118,0.00736,0.11619,0.076796
1,double,uniform,CPU,"Ds | Ns",448,38,0.030784,0,0.042149,0.007808,0.121439,0.080741
1,double,uniform,CPU,"Ds | Ns",448,39,0.030272,0,0.04061,0.007776,0.118159,0.078658
1,double,uniform,CPU,"Ds | Ns",448,40,0.029376,0,0.04091,0.008128,0.120448,0.078414
1,double,uniform,CPU,"Ds | Ns",448,41,0.032352,0,0.040409,0.008448,0.121689,0.081209
1,double,uniform,CPU,"Ds | Ns",448,42,0.0328,0,0.040429,0.008608,0.206458,0.081837
1,double,uniform,CPU,"Ds | Ns",448,43,0.03168,0,0.03663,0.010336,0.10961,0.078646
1,double,uniform,CPU,"Ds | Ns",448,44,0.030752,0,0.040769,0.009664,0.118939,0.081185
1,double,uniform,CPU,"Ds | Ns",448,45,0.02992,0,0.04034,0.007328,0.117709,0.077588
1,double,uniform,CPU,"Ds | Ns",448,46,0.031072,0,0.040289,0.007808,0.118149,0.079169
1,double,uniform,CPU,"Ds | Ns",448,47,0.030432,0,0.04048,0.008288,0.118909,0.0792
1,double,uniform,CPU,"Ds | Ns",448,48,0.029504,0,0.04038,0.007808,0.117169,0.077692
1,double,uniform,CPU,"Ds | Ns",448,49,0.031424,0,0.04127,0.007584,0.120149,0.080278
1,double,uniform,CPU,"Ds | Ns",448,50,0.03088,0,0.041069,0.008,0.120699,0.079949
1,double,uniform,CPU,"Ds | Ns",448,51,0.029824,0,0.040269,0.007232,0.116239,0.077325
1,double,uniform,CPU,"Ds | Ns",448,52,0.028224,0,0.040249,0.007232,0.115059,0.075705
1,double,uniform,CPU,"Ds | Ns",448,53,0.030528,0,0.040549,0.008288,0.120669,0.079365
1,double,uniform,CPU,"Ds | Ns",448,54,0.028576,0,0.045869,0.006976,0.123319,0.081421
1,double,uniform,CPU,"Ds | Ns",448,55,0.029984,0,0.125149,0.007968,0.203269,0.163101
1,double,uniform,CPU,"Ds | Ns",448,56,0.031072,0,0.04032,0.006752,0.118089,0.078144
1,double,uniform,CPU,"Ds | Ns",448,57,0.034336,0,0.040518,0.008384,0.121409,0.083238
1,double,uniform,CPU,"Ds | Ns",448,58,0.02944,0,0.04022,0.006816,0.116408,0.076476
1,double,uniform,CPU,"Ds | Ns",448,59,0.030208,0,0.04062,0.008544,0.119699,0.079372
1,double,uniform,CPU,"Ds | Ns",448,60,0.029152,0,0.040229,0.008096,0.117269,0.077477
1,double,uniform,CPU,"Ds | Ns",448,61,0.030848,0,0.040179,0.007104,0.116889,0.078131
1,double,uniform,CPU,"Ds | Ns",448,62,0.029632,0,0.03974,0.007424,0.11739,0.076796
1,double,uniform,CPU,"Ds | Ns",448,63,0.031552,0,0.040489,0.007616,0.120569,0.079657
1,double,uniform,CPU,"Ds | Ns",448,64,0.032448,0,0.04079,0.007584,0.118999,0.080822
1,double,uniform,CPU,"Ds | Ns",448,65,0.030432,0,0.04101,0.00864,0.118969,0.080082
1,double,uniform,CPU,"Ds | Ns",448,66,0.0288,0,0.040649,0.006752,0.119819,0.076201
1,double,uniform,CPU,"Ds | Ns",448,67,0.036544,0,0.04061,0.007328,0.124219,0.084482
1,double,uniform,CPU,"Ds | Ns",448,68,0.030496,0,0.04022,0.00784,0.124019,0.078556
1,double,uniform,CPU,"Ds | Ns",448,69,0.03296,0,0.0472,0.007968,0.129429,0.088128
1,double,uniform,CPU,"Ds | Ns",448,70,0.03088,0,0.04088,0.007872,0.200368,0.079632
1,double,uniform,CPU,"Ds | Ns",448,71,0.031392,0,0.04034,0.007072,0.121008,0.078804
1,double,uniform,CPU,"Ds | Ns",448,72,0.029152,0,0.04072,0.00832,0.119319,0.078192
1,double,uniform,CPU,"Ds | Ns",448,73,0.031616,0,0.040339,0.007552,0.118599,0.079507
1,double,uniform,CPU,"Ds | Ns",448,74,0.031328,0,0.040469,0.009088,0.119749,0.080885
1,double,uniform,CPU,"Ds | Ns",512,0,0.059808,0,0.0455,0.011616,0.164228,0.116924
1,double,uniform,CPU,"Ds | Ns",512,1,0.03152,0,0.04231,0.008576,0.123119,0.082406
1,double,uniform,CPU,"Ds | Ns",512,2,0.030944,0,0.04203,0.00928,0.121119,0.082254
1,double,uniform,CPU,"Ds | Ns",512,3,0.029984,0,0.04161,0.007392,0.121859,0.078986
1,double,uniform,CPU,"Ds | Ns",512,4,0.030272,0,0.04187,0.009312,0.121388,0.081454
1,double,uniform,CPU,"Ds | Ns",512,5,0.030272,0,0.041789,0.008544,0.124439,0.080605
