dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"D | D | D | D | D | D",256,16,13.5468,0,16.5516,0.422656,30.5934,30.5211
3,double,uniform,CPU,"D | D | D | D | D | D",256,17,13.4472,0,16.55,0.422368,30.4945,30.4195
3,double,uniform,CPU,"D | D | D | D | D | D",256,18,13.7548,0,16.5501,0.423808,30.8102,30.7287
3,double,uniform,CPU,"D | D | D | D | D | D",256,19,13.5303,0,16.549,0.425856,30.5757,30.5051
3,double,uniform,CPU,"D | D | D | D | D | D",256,20,13.3489,0,16.5465,0.422496,30.3905,30.3178
3,double,uniform,CPU,"D | D | D | D | D | D",256,21,14.273,0,16.5527,0.423008,31.3326,31.2486
3,double,uniform,CPU,"D | D | D | D | D | D",256,22,13.2878,0,16.5473,0.424288,30.3302,30.2594
3,double,uniform,CPU,"D | D | D | D | D | D",256,23,14.0775,0,16.5477,0.422048,31.1175,31.0473
3,double,uniform,CPU,"D | D | D | D | D | D",256,24,14.1381,0,16.5467,0.422336,31.182,31.1072
3,double,uniform,CPU,"D | D | D | D | D | D",256,25,13.5516,0,16.5519,0.422176,30.5943,30.5257
3,double,uniform,CPU,"D | D | D | D | D | D",256,26,13.8667,0,16.549,0.422112,30.9275,30.8378
3,double,uniform,CPU,"D | D | D | D | D | D",256,27,13.9561,0,16.5472,0.423008,31.0096,30.9263
3,double,uniform,CPU,"D | D | D | D | D | D",256,28,13.4026,0,16.5501,0.424256,30.4505,30.3769
3,double,uniform,CPU,"D | D | D | D | D | D",256,29,13.5071,0,16.5488,0.423584,30.5521,30.4796
3,double,uniform,CPU,"D | D | D | D | D | D",256,30,13.433,0,16.5639,0.423712,30.4939,30.4206
3,double,uniform,CPU,"D | D | D | D | D | D",256,31,13.5398,0,16.5492,0.424992,30.5875,30.5141
3,double,uniform,CPU,"D | D | D | D | D | D",256,32,13.1502,0,16.5451,0.421632,30.1897,30.1169
3,double,uniform,CPU,"D | D | D | D | D | D",256,33,13.4288,0,16.5501,0.42528,30.4864,30.4042
3,double,uniform,CPU,"D | D | D | D | D | D",256,34,14.5218,0,16.5484,0.420064,31.5743,31.4903
3,double,uniform,CPU,"D | D | D | D | D | D",256,35,13.204,0,16.5478,0.423744,30.2486,30.1755
3,double,uniform,CPU,"D | D | D | D | D | D",256,36,13.2776,0,16.5472,0.420832,30.3183,30.2457
3,double,uniform,CPU,"D | D | D | D | D | D",256,37,14.0755,0,16.5632,0.422016,31.1351,31.0607
3,double,uniform,CPU,"D | D | D | D | D | D",256,38,13.1347,0,16.5645,0.423136,30.1946,30.1224
3,double,uniform,CPU,"D | D | D | D | D | D",256,39,13.3738,0,16.5465,0.424512,30.4184,30.3448
3,double,uniform,CPU,"D | D | D | D | D | D",256,40,13.4025,0,16.5467,0.421696,30.4445,30.3709
3,double,uniform,CPU,"D | D | D | D | D | D",256,41,13.61,0,16.5498,0.424608,30.6575,30.5844
3,double,uniform,CPU,"D | D | D | D | D | D",256,42,13.9486,0,16.5484,0.422336,31.0014,30.9194
3,double,uniform,CPU,"D | D | D | D | D | D",256,43,13.4636,0,16.5519,0.422464,30.5126,30.4379
3,double,uniform,CPU,"D | D | D | D | D | D",256,44,13.989,0,16.5488,0.423968,31.0339,30.9618
3,double,uniform,CPU,"D | D | D | D | D | D",256,45,13.0239,0,16.5498,0.423776,30.0702,29.9975
3,double,uniform,CPU,"D | D | D | D | D | D",256,46,13.3981,0,16.5538,0.423872,30.4505,30.3758
3,double,uniform,CPU,"D | D | D | D | D | D",256,47,14.3364,0,16.5468,0.422624,31.3885,31.3058
3,double,uniform,CPU,"D | D | D | D | D | D",256,48,13.0849,0,16.5472,0.425952,30.1291,30.0581
3,double,uniform,CPU,"D | D | D | D | D | D",256,49,13.523,0,16.5462,0.422688,30.5643,30.492
3,double,uniform,CPU,"D | D | D | D | D | D",256,50,13.8137,0,16.549,0.423424,30.8595,30.7862
3,double,uniform,CPU,"D | D | D | D | D | D",256,51,13.5565,0,16.5452,0.42064,30.5973,30.5223
3,double,uniform,CPU,"D | D | D | D | D | D",256,52,13.7928,0,16.5498,0.422816,30.8378,30.7655
3,double,uniform,CPU,"D | D | D | D | D | D",256,53,13.485,0,16.5528,0.421088,30.5322,30.4588
3,double,uniform,CPU,"D | D | D | D | D | D",256,54,13.6286,0,16.5503,0.425312,30.6797,30.6042
3,double,uniform,CPU,"D | D | D | D | D | D",256,55,13.7446,0,16.5482,0.42352,30.8026,30.7164
3,double,uniform,CPU,"D | D | D | D | D | D",256,56,12.9979,0,16.551,0.422912,30.0456,29.9718
3,double,uniform,CPU,"D | D | D | D | D | D",256,57,13.5724,0,16.5482,0.421696,30.6133,30.5423
3,double,uniform,CPU,"D | D | D | D | D | D",256,58,13.5946,0,16.5464,0.422272,30.6352,30.5632
3,double,uniform,CPU,"D | D | D | D | D | D",256,59,14.3066,0,16.549,0.423808,31.3642,31.2794
3,double,uniform,CPU,"D | D | D | D | D | D",256,60,13.2861,0,16.5655,0.424096,30.3484,30.2757
3,double,uniform,CPU,"D | D | D | D | D | D",256,61,14.4469,0,16.5516,0.422368,31.5018,31.4208
3,double,uniform,CPU,"D | D | D | D | D | D",256,62,13.4058,0,16.5482,0.423872,30.4519,30.3779
3,double,uniform,CPU,"D | D | D | D | D | D",256,63,13.298,0,16.5488,0.423584,30.3429,30.2703
3,double,uniform,CPU,"D | D | D | D | D | D",256,64,13.765,0,16.5498,0.42304,30.8084,30.7378
3,double,uniform,CPU,"D | D | D | D | D | D",256,65,14.1593,0,16.5524,0.42416,31.2079,31.1358
3,double,uniform,CPU,"D | D | D | D | D | D",256,66,13.1966,0,16.5485,0.422944,30.245,30.168
3,double,uniform,CPU,"D | D | D | D | D | D",256,67,14.3844,0,16.5482,0.42384,31.4299,31.3564
3,double,uniform,CPU,"D | D | D | D | D | D",256,68,13.0663,0,16.603,0.424,30.1654,30.0933
3,double,uniform,CPU,"D | D | D | D | D | D",256,69,13.6548,0,16.5472,0.422848,30.695,30.6249
3,double,uniform,CPU,"D | D | D | D | D | D",256,70,13.4358,0,16.5448,0.42128,30.4786,30.4019
3,double,uniform,CPU,"D | D | D | D | D | D",256,71,13.2762,0,16.5528,0.425568,30.3249,30.2545
3,double,uniform,CPU,"D | D | D | D | D | D",256,72,13.4497,0,16.548,0.421024,30.4912,30.4188
3,double,uniform,CPU,"D | D | D | D | D | D",256,73,13.4261,0,16.5663,0.424992,30.4926,30.4174
3,double,uniform,CPU,"D | D | D | D | D | D",256,74,13.0585,0,16.5507,0.421984,30.1034,30.0312
3,double,uniform,CPU,"D | D | D | D | D | D",320,0,26.07,0,85.631,0.833984,112.632,112.535
3,double,uniform,CPU,"D | D | D | D | D | D",320,1,25.2691,0,85.6104,0.832,111.805,111.712
3,double,uniform,CPU,"D | D | D | D | D | D",320,2,25.2702,0,85.6183,0.834528,111.818,111.723
3,double,uniform,CPU,"D | D | D | D | D | D",320,3,25.4101,0,85.6201,0.833152,111.955,111.863
3,double,uniform,CPU,"D | D | D | D | D | D",320,4,25.3981,0,85.616,0.835136,111.945,111.849
3,double,uniform,CPU,"D | D | D | D | D | D",320,5,25.3004,0,85.6197,0.831968,111.841,111.752
3,double,uniform,CPU,"D | D | D | D | D | D",320,6,25.2398,0,85.6261,0.833312,111.788,111.699
3,double,uniform,CPU,"D | D | D | D | D | D",320,7,25.2788,0,85.6105,0.82992,111.812,111.719
3,double,uniform,CPU,"D | D | D | D | D | D",320,8,25.9282,0,85.6124,0.83328,112.468,112.374
3,double,uniform,CPU,"D | D | D | D | D | D",320,9,25.3544,0,85.6148,0.83392,111.899,111.803
3,double,uniform,CPU,"D | D | D | D | D | D",320,10,25.4376,0,85.6108,0.83216,111.965,111.881
3,double,uniform,CPU,"D | D | D | D | D | D",320,11,25.3935,0,85.6149,0.8336,111.931,111.842
3,double,uniform,CPU,"D | D | D | D | D | D",320,12,25.3812,0,85.6373,0.834048,111.948,111.852
3,double,uniform,CPU,"D | D | D | D | D | D",320,13,25.2367,0,85.6177,0.83136,111.769,111.686
3,double,uniform,CPU,"D | D | D | D | D | D",320,14,25.8932,0,85.6082,0.833664,112.427,112.335
3,double,uniform,CPU,"D | D | D | D | D | D",320,15,24.9614,0,85.618,0.833888,111.5,111.413
3,double,uniform,CPU,"D | D | D | D | D | D",320,16,25.4107,0,85.6216,0.833216,111.953,111.866
3,double,uniform,CPU,"D | D | D | D | D | D",320,17,25.8307,0,85.6203,0.833696,112.382,112.285
3,double,uniform,CPU,"D | D | D | D | D | D",320,18,25.2886,0,85.6176,0.832896,111.832,111.739
3,double,uniform,CPU,"D | D | D | D | D | D",320,19,25.4684,0,85.6179,0.832672,112.015,111.919
3,double,uniform,CPU,"D | D | D | D | D | D",320,20,25.4308,0,85.6147,0.831584,111.974,111.877
3,double,uniform,CPU,"D | D | D | D | D | D",320,21,25.0464,0,85.6161,0.83248,111.579,111.495
3,double,uniform,CPU,"D | D | D | D | D | D",320,22,25.5082,0,85.6158,0.833632,112.052,111.958
3,double,uniform,CPU,"D | D | D | D | D | D",320,23,25.9327,0,85.6245,0.83184,112.487,112.389
3,double,uniform,CPU,"D | D | D | D | D | D",320,24,25.6195,0,85.6174,0.832,112.162,112.069
3,double,uniform,CPU,"D | D | D | D | D | D",320,25,25.3323,0,85.6221,0.834528,111.876,111.789
3,double,uniform,CPU,"D | D | D | D | D | D",320,26,25.4568,0,85.6153,0.83392,112,111.906
3,double,uniform,CPU,"D | D | D | D | D | D",320,27,25.2631,0,85.6166,0.832544,111.801,111.712
3,double,uniform,CPU,"D | D | D | D | D | D",320,28,25.2862,0,85.6134,0.833312,111.819,111.733
3,double,uniform,CPU,"D | D | D | D | D | D",320,29,25.5986,0,85.618,0.833408,112.143,112.05
3,double,uniform,CPU,"D | D | D | D | D | D",320,30,25.7929,0,85.6193,0.832416,112.341,112.245
3,double,uniform,CPU,"D | D | D | D | D | D",320,31,25.4504,0,85.6155,0.831936,111.991,111.898
3,double,uniform,CPU,"D | D | D | D | D | D",320,32,25.598,0,85.61,0.8304,112.136,112.038
3,double,uniform,CPU,"D | D | D | D | D | D",320,33,25.2499,0,85.6205,0.833696,111.791,111.704
3,double,uniform,CPU,"D | D | D | D | D | D",320,34,25.257,0,85.6249,0.83376,111.805,111.716
3,double,uniform,CPU,"D | D | D | D | D | D",320,35,25.1358,0,85.6295,0.830208,111.687,111.595
3,double,uniform,CPU,"D | D | D | D | D | D",320,36,25.358,0,85.6284,0.835328,111.917,111.822
3,double,uniform,CPU,"D | D | D | D | D | D",320,37,25.1929,0,85.6176,0.830912,111.727,111.641
3,double,uniform,CPU,"D | D | D | D | D | D",320,38,25.9298,0,85.6198,0.83264,112.479,112.382
3,double,uniform,CPU,"D | D | D | D | D | D",320,39,25.6143,0,85.6186,0.830432,112.156,112.063
3,double,uniform,CPU,"D | D | D | D | D | D",320,40,25.2543,0,85.6182,0.833312,111.795,111.706
3,double,uniform,CPU,"D | D | D | D | D | D",320,41,25.152,0,85.6156,0.831936,111.685,111.6
3,double,uniform,CPU,"D | D | D | D | D | D",320,42,25.5636,0,85.6203,0.830592,112.11,112.014
3,double,uniform,CPU,"D | D | D | D | D | D",320,43,25.2593,0,85.6156,0.832608,111.79,111.707
3,double,uniform,CPU,"D | D | D | D | D | D",320,44,25.8942,0,85.6222,0.833792,112.445,112.35
3,double,uniform,CPU,"D | D | D | D | D | D",320,45,25.3242,0,85.6108,0.832992,111.854,111.768
3,double,uniform,CPU,"D | D | D | D | D | D",320,46,25.6355,0,85.6135,0.833888,112.18,112.083
3,double,uniform,CPU,"D | D | D | D | D | D",320,47,24.8384,0,85.6225,0.832448,111.38,111.293
3,double,uniform,CPU,"D | D | D | D | D | D",320,48,25.4163,0,85.6244,0.832672,111.968,111.873
3,double,uniform,CPU,"D | D | D | D | D | D",320,49,25.2808,0,85.6203,0.834656,111.819,111.736
3,double,uniform,CPU,"D | D | D | D | D | D",320,50,25.6409,0,85.6231,0.831232,112.189,112.095
3,double,uniform,CPU,"D | D | D | D | D | D",320,51,25.3444,0,85.608,0.832512,111.87,111.785
3,double,uniform,CPU,"D | D | D | D | D | D",320,52,25.1959,0,85.6135,0.831232,111.729,111.641
3,double,uniform,CPU,"D | D | D | D | D | D",320,53,25.3558,0,85.6079,0.835808,111.893,111.8
3,double,uniform,CPU,"D | D | D | D | D | D",320,54,25.3791,0,85.625,0.834848,111.927,111.839
3,double,uniform,CPU,"D | D | D | D | D | D",320,55,25.1408,0,85.6215,0.832096,111.69,111.594
3,double,uniform,CPU,"D | D | D | D | D | D",320,56,25.1146,0,85.6217,0.833952,111.654,111.57
3,double,uniform,CPU,"D | D | D | D | D | D",320,57,25.2251,0,85.6136,0.830272,111.755,111.669
3,double,uniform,CPU,"D | D | D | D | D | D",320,58,25.3283,0,85.6241,0.832096,111.87,111.785
3,double,uniform,CPU,"D | D | D | D | D | D",320,59,25.0367,0,85.6163,0.83344,111.578,111.486
3,double,uniform,CPU,"D | D | D | D | D | D",320,60,25.0434,0,85.6205,0.831648,111.582,111.496
3,double,uniform,CPU,"D | D | D | D | D | D",320,61,25.7322,0,85.6062,0.833824,112.269,112.172
3,double,uniform,CPU,"D | D | D | D | D | D",320,62,25.4901,0,85.6158,0.832192,112.024,111.938
3,double,uniform,CPU,"D | D | D | D | D | D",320,63,25.3917,0,85.6165,0.832128,111.94,111.84
3,double,uniform,CPU,"D | D | D | D | D | D",320,64,25.3579,0,85.6095,0.833184,111.887,111.801
3,double,uniform,CPU,"D | D | D | D | D | D",320,65,25.4255,0,85.6093,0.832736,111.962,111.867
3,double,uniform,CPU,"D | D | D | D | D | D",320,66,25.024,0,85.6184,0.833184,111.562,111.476
3,double,uniform,CPU,"D | D | D | D | D | D",320,67,25.7279,0,85.6163,0.832736,112.277,112.177
3,double,uniform,CPU,"D | D | D | D | D | D",320,68,25.3783,0,85.6112,0.830592,111.916,111.82
3,double,uniform,CPU,"D | D | D | D | D | D",320,69,25.029,0,85.6141,0.830784,111.564,111.474
3,double,uniform,CPU,"D | D | D | D | D | D",320,70,25.462,0,85.6214,0.835488,112.016,111.919
3,double,uniform,CPU,"D | D | D | D | D | D",320,71,25.4018,0,85.6138,0.832864,111.939,111.849
3,double,uniform,CPU,"D | D | D | D | D | D",320,72,25.1693,0,85.6109,0.83184,111.699,111.612
3,double,uniform,CPU,"D | D | D | D | D | D",320,73,25.1529,0,85.6292,0.836288,111.706,111.618
3,double,uniform,CPU,"D | D | D | D | D | D",320,74,25.3035,0,85.6226,0.832928,111.851,111.759
3,double,uniform,CPU,"D | D | D | D | D | D",384,0,42.6297,0,39.4603,1.42858,83.6143,83.5186
3,double,uniform,CPU,"D | D | D | D | D | D",384,1,41.736,0,39.4473,1.4296,82.6979,82.6129
3,double,uniform,CPU,"D | D | D | D | D | D",384,2,41.6957,0,39.446,1.42957,82.6594,82.5713
3,double,uniform,CPU,"D | D | D | D | D | D",384,3,41.7398,0,39.4485,1.42835,82.7055,82.6166
3,double,uniform,CPU,"D | D | D | D | D | D",384,4,41.641,0,39.4498,1.43104,82.6168,82.5218
3,double,uniform,CPU,"D | D | D | D | D | D",384,5,41.5221,0,39.447,1.42842,82.4857,82.3975
3,double,uniform,CPU,"D | D | D | D | D | D",384,6,41.562,0,39.4451,1.43005,82.5265,82.4371
3,double,uniform,CPU,"D | D | D | D | D | D",384,7,41.8478,0,39.4461,1.42928,82.8088,82.7232
3,double,uniform,CPU,"D | D | D | D | D | D",384,8,41.5268,0,39.4513,1.42541,82.4911,82.4034
3,double,uniform,CPU,"D | D | D | D | D | D",384,9,41.5147,0,39.4492,1.42973,82.481,82.3936
3,double,uniform,CPU,"D | D | D | D | D | D",384,10,41.6858,0,39.4484,1.42704,82.6474,82.5612
3,double,uniform,CPU,"D | D | D | D | D | D",384,11,41.5068,0,39.4447,1.42912,82.4621,82.3806
3,double,uniform,CPU,"D | D | D | D | D | D",384,12,41.7347,0,39.4497,1.43024,82.7007,82.6146
3,double,uniform,CPU,"D | D | D | D | D | D",384,13,41.5283,0,39.4506,1.42621,82.4929,82.4051
3,double,uniform,CPU,"D | D | D | D | D | D",384,14,41.6782,0,39.4488,1.42896,82.6438,82.556
3,double,uniform,CPU,"D | D | D | D | D | D",384,15,42.2086,0,39.4469,1.42752,83.1731,83.083
3,double,uniform,CPU,"D | D | D | D | D | D",384,16,41.5927,0,39.451,1.42954,82.5612,82.4732
3,double,uniform,CPU,"D | D | D | D | D | D",384,17,41.545,0,39.4638,1.42928,82.5244,82.438
3,double,uniform,CPU,"D | D | D | D | D | D",384,18,41.7551,0,39.4446,1.43354,82.7215,82.6332
3,double,uniform,CPU,"D | D | D | D | D | D",384,19,41.6844,0,39.4503,1.42922,82.6523,82.5639
3,double,uniform,CPU,"D | D | D | D | D | D",384,20,41.5409,0,39.4462,1.42922,82.5067,82.4163
3,double,uniform,CPU,"D | D | D | D | D | D",384,21,41.6956,0,39.444,1.42845,82.6567,82.5681
3,double,uniform,CPU,"D | D | D | D | D | D",384,22,41.6573,0,39.4521,1.42874,82.6232,82.5382
3,double,uniform,CPU,"D | D | D | D | D | D",384,23,41.6351,0,39.4477,1.43139,82.6037,82.5142
3,double,uniform,CPU,"D | D | D | D | D | D",384,24,41.4828,0,39.4481,1.42838,82.4473,82.3593
3,double,uniform,CPU,"D | D | D | D | D | D",384,25,42.0511,0,39.449,1.42861,83.0205,82.9287
3,double,uniform,CPU,"D | D | D | D | D | D",384,26,41.67,0,39.4541,1.42851,82.643,82.5526
3,double,uniform,CPU,"D | D | D | D | D | D",384,27,41.5221,0,39.4462,1.42995,82.4882,82.3983
3,double,uniform,CPU,"D | D | D | D | D | D",384,28,41.4927,0,39.445,1.42896,82.4502,82.3667
3,double,uniform,CPU,"D | D | D | D | D | D",384,29,41.5159,0,39.4479,1.43075,82.4854,82.3945
3,double,uniform,CPU,"D | D | D | D | D | D",384,30,41.6548,0,39.4481,1.42963,82.6233,82.5325
3,double,uniform,CPU,"D | D | D | D | D | D",384,31,41.8817,0,39.4455,1.42672,82.8442,82.7539
3,double,uniform,CPU,"D | D | D | D | D | D",384,32,41.7585,0,39.4478,1.42989,82.7245,82.6362
3,double,uniform,CPU,"D | D | D | D | D | D",384,33,41.8492,0,39.4487,1.43046,82.8175,82.7284
3,double,uniform,CPU,"D | D | D | D | D | D",384,34,41.5736,0,39.4505,1.42598,82.5386,82.4501
3,double,uniform,CPU,"D | D | D | D | D | D",384,35,41.6106,0,39.4497,1.42742,82.5767,82.4878
3,double,uniform,CPU,"D | D | D | D | D | D",384,36,41.6434,0,39.4566,1.4312,82.6429,82.5312
3,double,uniform,CPU,"D | D | D | D | D | D",384,37,41.9404,0,39.4517,1.43162,82.9133,82.8237
3,double,uniform,CPU,"D | D | D | D | D | D",384,38,41.7638,0,39.4483,1.42912,82.7282,82.6412
3,double,uniform,CPU,"D | D | D | D | D | D",384,39,41.5345,0,39.4478,1.42922,82.5005,82.4114
3,double,uniform,CPU,"D | D | D | D | D | D",384,40,41.7137,0,39.446,1.42746,82.6779,82.5871
3,double,uniform,CPU,"D | D | D | D | D | D",384,41,41.8,0,39.4493,1.42854,82.7653,82.6779
3,double,uniform,CPU,"D | D | D | D | D | D",384,42,41.8038,0,39.4489,1.42906,82.7712,82.6818
3,double,uniform,CPU,"D | D | D | D | D | D",384,43,41.7225,0,39.4539,1.42842,82.6951,82.6048
3,double,uniform,CPU,"D | D | D | D | D | D",384,44,41.6371,0,39.4471,1.42992,82.6025,82.5141
3,double,uniform,CPU,"D | D | D | D | D | D",384,45,43.5672,0,39.4495,1.42794,84.5373,84.4446
3,double,uniform,CPU,"D | D | D | D | D | D",384,46,41.6073,0,39.4609,1.42794,82.5842,82.4962
3,double,uniform,CPU,"D | D | D | D | D | D",384,47,41.4862,0,39.4473,1.42928,82.4479,82.3628
3,double,uniform,CPU,"D | D | D | D | D | D",384,48,41.5254,0,39.4541,1.42627,82.4939,82.4058
3,double,uniform,CPU,"D | D | D | D | D | D",384,49,41.5924,0,39.4537,1.42842,82.5617,82.4744
3,double,uniform,CPU,"D | D | D | D | D | D",384,50,41.8103,0,39.4457,1.43024,82.773,82.6862
3,double,uniform,CPU,"D | D | D | D | D | D",384,51,41.7541,0,39.4492,1.42883,82.7207,82.6322
3,double,uniform,CPU,"D | D | D | D | D | D",384,52,42.1098,0,39.4505,1.42966,83.0772,82.99
3,double,uniform,CPU,"D | D | D | D | D | D",384,53,41.7666,0,39.4544,1.42835,82.7383,82.6493
3,double,uniform,CPU,"D | D | D | D | D | D",384,54,41.7163,0,39.4472,1.4303,82.6806,82.5938
3,double,uniform,CPU,"D | D | D | D | D | D",384,55,42.0387,0,39.4482,1.42909,83.0097,82.916
3,double,uniform,CPU,"D | D | D | D | D | D",384,56,41.9509,0,39.4457,1.4289,82.9149,82.8255
3,double,uniform,CPU,"D | D | D | D | D | D",384,57,41.8837,0,39.4549,1.42669,82.8508,82.7652
3,double,uniform,CPU,"D | D | D | D | D | D",384,58,41.8166,0,39.4622,1.43117,82.7973,82.7099
3,double,uniform,CPU,"D | D | D | D | D | D",384,59,41.5031,0,39.4483,1.43043,82.4722,82.3818
3,double,uniform,CPU,"D | D | D | D | D | D",384,60,41.9292,0,39.4498,1.42893,82.9,82.8079
3,double,uniform,CPU,"D | D | D | D | D | D",384,61,41.7923,0,39.4603,1.4296,82.773,82.6822
3,double,uniform,CPU,"D | D | D | D | D | D",384,62,41.8949,0,39.4479,1.42816,82.86,82.771
3,double,uniform,CPU,"D | D | D | D | D | D",384,63,41.678,0,39.4593,1.43072,82.6588,82.568
3,double,uniform,CPU,"D | D | D | D | D | D",384,64,41.5366,0,39.4496,1.42886,82.5013,82.4151
3,double,uniform,CPU,"D | D | D | D | D | D",384,65,41.7598,0,39.4478,1.42874,82.7266,82.6363
3,double,uniform,CPU,"D | D | D | D | D | D",384,66,41.3778,0,39.4469,1.4279,82.3424,82.2525
3,double,uniform,CPU,"D | D | D | D | D | D",384,67,41.6264,0,39.4456,1.43037,82.5912,82.5024
3,double,uniform,CPU,"D | D | D | D | D | D",384,68,41.6216,0,39.4478,1.43306,82.5928,82.5025
3,double,uniform,CPU,"D | D | D | D | D | D",384,69,41.6266,0,39.4491,1.43046,82.5922,82.5062
3,double,uniform,CPU,"D | D | D | D | D | D",384,70,41.7655,0,39.4487,1.42966,82.7343,82.6439
3,double,uniform,CPU,"D | D | D | D | D | D",384,71,42.2845,0,39.4483,1.4297,83.2561,83.1625
3,double,uniform,CPU,"D | D | D | D | D | D",384,72,41.6466,0,39.4473,1.42995,82.6102,82.5238
3,double,uniform,CPU,"D | D | D | D | D | D",384,73,41.5649,0,39.4459,1.42726,82.5275,82.438
3,double,uniform,CPU,"D | D | D | D | D | D",384,74,41.6172,0,39.4497,1.43101,82.5852,82.4979
3,double,uniform,CPU,"D | D | D | D | D | D",448,0,65.6324,0,107.603,2.26611,175.61,175.502
3,double,uniform,CPU,"D | D | D | D | D | D",448,1,64.5934,0,107.493,2.26883,174.457,174.355
3,double,uniform,CPU,"D | D | D | D | D | D",448,2,64.3056,0,107.477,2.26266,174.149,174.045
3,double,uniform,CPU,"D | D | D | D | D | D",448,3,64.6118,0,107.488,2.26835,174.47,174.368
3,double,uniform,CPU,"D | D | D | D | D | D",448,4,64.7958,0,107.463,2.26112,174.621,174.52
3,double,uniform,CPU,"D | D | D | D | D | D",448,5,64.3886,0,107.511,2.26502,174.265,174.165
3,double,uniform,CPU,"D | D | D | D | D | D",448,6,65.2454,0,107.443,2.26627,175.057,174.955
3,double,uniform,CPU,"D | D | D | D | D | D",448,7,65.5668,0,107.478,2.26461,175.408,175.309
3,double,uniform,CPU,"D | D | D | D | D | D",448,8,64.4527,0,107.503,2.26643,174.325,174.222
3,double,uniform,CPU,"D | D | D | D | D | D",448,9,65.0352,0,107.5,2.26966,174.906,174.804
3,double,uniform,CPU,"D | D | D | D | D | D",448,10,64.5305,0,107.472,2.27286,174.374,174.276
3,double,uniform,CPU,"D | D | D | D | D | D",448,11,64.3519,0,107.556,2.26426,174.277,174.172
3,double,uniform,CPU,"D | D | D | D | D | D",448,12,64.5358,0,107.457,2.25981,174.351,174.252
3,double,uniform,CPU,"D | D | D | D | D | D",448,13,64.703,0,107.509,2.26413,174.576,174.476
3,double,uniform,CPU,"D | D | D | D | D | D",448,14,64.6253,0,107.467,2.25882,174.453,174.351
3,double,uniform,CPU,"D | D | D | D | D | D",448,15,65.3221,0,107.471,2.27411,175.17,175.067
3,double,uniform,CPU,"D | D | D | D | D | D",448,16,65.606,0,107.49,2.26339,175.458,175.36
3,double,uniform,CPU,"D | D | D | D | D | D",448,17,64.6113,0,107.499,2.2647,174.474,174.375
3,double,uniform,CPU,"D | D | D | D | D | D",448,18,64.8449,0,107.488,2.26573,174.701,174.599
3,double,uniform,CPU,"D | D | D | D | D | D",448,19,64.9033,0,107.473,2.26573,174.742,174.642
3,double,uniform,CPU,"D | D | D | D | D | D",448,20,64.32,0,107.472,2.26275,174.154,174.054
3,double,uniform,CPU,"D | D | D | D | D | D",448,21,64.5621,0,107.463,2.26944,174.396,174.295
3,double,uniform,CPU,"D | D | D | D | D | D",448,22,64.3166,0,107.467,2.2649,174.151,174.049
3,double,uniform,CPU,"D | D | D | D | D | D",448,23,64.1629,0,107.506,2.26346,174.03,173.933
3,double,uniform,CPU,"D | D | D | D | D | D",448,24,64.3239,0,107.518,2.26157,174.205,174.104
3,double,uniform,CPU,"D | D | D | D | D | D",448,25,64.3491,0,107.449,2.26662,174.167,174.065
3,double,uniform,CPU,"D | D | D | D | D | D",448,26,64.5838,0,107.553,2.26374,174.494,174.401
3,double,uniform,CPU,"D | D | D | D | D | D",448,27,64.451,0,107.487,2.26694,174.31,174.205
3,double,uniform,CPU,"D | D | D | D | D | D",448,28,64.2013,0,107.454,2.26451,174.018,173.92
3,double,uniform,CPU,"D | D | D | D | D | D",448,29,64.8421,0,107.488,2.26285,174.693,174.593
3,double,uniform,CPU,"D | D | D | D | D | D",448,30,64.4783,0,107.461,2.26586,174.31,174.205
3,double,uniform,CPU,"D | D | D | D | D | D",448,31,64.6516,0,107.494,2.26432,174.51,174.41
3,double,uniform,CPU,"D | D | D | D | D | D",448,32,65.1961,0,107.523,2.2631,175.083,174.983
3,double,uniform,CPU,"D | D | D | D | D | D",448,33,64.6347,0,107.446,2.26403,174.443,174.344
3,double,uniform,CPU,"D | D | D | D | D | D",448,34,64.7221,0,107.463,2.26563,174.553,174.451
3,double,uniform,CPU,"D | D | D | D | D | D",448,35,64.4481,0,107.528,2.26435,174.347,174.24
3,double,uniform,CPU,"D | D | D | D | D | D",448,36,64.4432,0,107.471,2.26627,174.28,174.18
3,double,uniform,CPU,"D | D | D | D | D | D",448,37,64.3375,0,107.474,2.26637,174.178,174.078
3,double,uniform,CPU,"D | D | D | D | D | D",448,38,64.2871,0,107.466,2.26227,174.115,174.015
3,double,uniform,CPU,"D | D | D | D | D | D",448,39,65.0069,0,107.475,2.26698,174.85,174.749
3,double,uniform,CPU,"D | D | D | D | D | D",448,40,64.3965,0,107.497,2.26742,174.261,174.161
3,double,uniform,CPU,"D | D | D | D | D | D",448,41,64.1239,0,107.463,2.2697,173.957,173.857
3,double,uniform,CPU,"D | D | D | D | D | D",448,42,64.5445,0,107.479,2.26182,174.387,174.286
3,double,uniform,CPU,"D | D | D | D | D | D",448,43,64.6306,0,107.48,2.27062,174.481,174.381
3,double,uniform,CPU,"D | D | D | D | D | D",448,44,65.2523,0,107.518,2.2761,175.15,175.047
3,double,uniform,CPU,"D | D | D | D | D | D",448,45,65.0852,0,107.477,2.26077,174.923,174.822
