dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,CPU,"Ds | Ns",256,34,0.031328,0,0.01817,0.006464,0.094359,0.055962
1,float,uniform,CPU,"Ds | Ns",256,35,0.028864,0,0.019451,0.005696,0.092869,0.054011
1,float,uniform,CPU,"Ds | Ns",256,36,0.02816,0,0.0188,0.005504,0.091009,0.052464
1,float,uniform,CPU,"Ds | Ns",256,37,0.029952,0,0.01861,0.007584,0.102089,0.056146
1,float,uniform,CPU,"Ds | Ns",256,38,0.028832,0,0.01867,0.005632,0.090629,0.053134
1,float,uniform,CPU,"Ds | Ns",256,39,0.030784,0,0.01884,0.005248,0.094109,0.054872
1,float,uniform,CPU,"Ds | Ns",256,40,0.032,0,0.01868,0.008,0.094109,0.05868
1,float,uniform,CPU,"Ds | Ns",256,41,0.032544,0,0.01878,0.008,0.098669,0.059324
1,float,uniform,CPU,"Ds | Ns",256,42,0.031712,0,0.0185,0.00704,0.098069,0.057252
1,float,uniform,CPU,"Ds | Ns",256,43,0.029216,0,0.01943,0.005696,0.092689,0.054342
1,float,uniform,CPU,"Ds | Ns",256,44,0.029888,0,0.019519,0.007392,0.094869,0.056799
1,float,uniform,CPU,"Ds | Ns",256,45,0.028768,0,0.01868,0.005344,0.089739,0.052792
1,float,uniform,CPU,"Ds | Ns",256,46,0.029408,0,0.01836,0.005344,0.091399,0.053112
1,float,uniform,CPU,"Ds | Ns",256,47,0.029408,0,0.01838,0.006336,0.091029,0.054124
1,float,uniform,CPU,"Ds | Ns",256,48,0.033472,0,0.018719,0.005408,0.097669,0.057599
1,float,uniform,CPU,"Ds | Ns",256,49,0.02992,0,0.01846,0.00528,0.091819,0.05366
1,float,uniform,CPU,"Ds | Ns",256,50,0.028832,0,0.01839,0.006048,0.091889,0.05327
1,float,uniform,CPU,"Ds | Ns",256,51,0.029184,0,0.01828,0.005568,0.092469,0.053032
1,float,uniform,CPU,"Ds | Ns",256,52,0.02896,0,0.01877,0.00704,0.093989,0.05477
1,float,uniform,CPU,"Ds | Ns",256,53,0.031712,0,0.01923,0.008288,0.095519,0.05923
1,float,uniform,CPU,"Ds | Ns",256,54,0.030272,0,0.01904,0.004448,0.094779,0.05376
1,float,uniform,CPU,"Ds | Ns",256,55,0.028,0,0.01844,0.005568,0.089429,0.052008
1,float,uniform,CPU,"Ds | Ns",256,56,0.027968,0,0.01839,0.005376,0.095859,0.051734
1,float,uniform,CPU,"Ds | Ns",256,57,0.142112,0,0.0182,0.005472,0.203217,0.165784
1,float,uniform,CPU,"Ds | Ns",256,58,0.030272,0,0.01851,0.005408,0.092939,0.05419
1,float,uniform,CPU,"Ds | Ns",256,59,0.0288,0,0.018601,0.00528,0.091499,0.052681
1,float,uniform,CPU,"Ds | Ns",256,60,0.029504,0,0.018859,0.006912,0.094199,0.055275
1,float,uniform,CPU,"Ds | Ns",256,61,0.03136,0,0.018631,0.005568,0.094839,0.055559
1,float,uniform,CPU,"Ds | Ns",256,62,0.030112,0,0.01916,0.005376,0.094059,0.054648
1,float,uniform,CPU,"Ds | Ns",256,63,0.028928,0,0.01887,0.006656,0.093669,0.054454
1,float,uniform,CPU,"Ds | Ns",256,64,0.029632,0,0.01876,0.007296,0.095668,0.055688
1,float,uniform,CPU,"Ds | Ns",256,65,0.027232,0,0.018291,0.005216,0.088629,0.050739
1,float,uniform,CPU,"Ds | Ns",256,66,0.02608,0,0.0147,0.006624,0.081839,0.047404
1,float,uniform,CPU,"Ds | Ns",256,67,0.031488,0,0.018808,0.005344,0.095109,0.05564
1,float,uniform,CPU,"Ds | Ns",256,68,0.029888,0,0.01856,0.00816,0.095339,0.056608
1,float,uniform,CPU,"Ds | Ns",256,69,0.030272,0,0.01876,0.006272,0.095968,0.055304
1,float,uniform,CPU,"Ds | Ns",256,70,0.030112,0,0.01825,0.005536,0.091349,0.053898
1,float,uniform,CPU,"Ds | Ns",256,71,0.02976,0,0.020068,0.005728,0.094699,0.055556
1,float,uniform,CPU,"Ds | Ns",256,72,0.028672,0,0.01966,0.01072,0.097609,0.059052
1,float,uniform,CPU,"Ds | Ns",256,73,0.030592,0,0.01897,0.007392,0.100409,0.056954
1,float,uniform,CPU,"Ds | Ns",256,74,0.030592,0,0.01873,0.005472,0.198198,0.054794
1,float,uniform,CPU,"Ds | Ns",320,0,0.0584,0,0.022229,0.009984,0.137178,0.090613
1,float,uniform,CPU,"Ds | Ns",320,1,0.028384,0,0.01896,0.005472,0.090888,0.052816
1,float,uniform,CPU,"Ds | Ns",320,2,0.029824,0,0.01968,0.00608,0.093619,0.055584
1,float,uniform,CPU,"Ds | Ns",320,3,0.030464,0,0.019119,0.004768,0.093489,0.054351
1,float,uniform,CPU,"Ds | Ns",320,4,0.027552,0,0.01509,0.006688,0.08156,0.04933
1,float,uniform,CPU,"Ds | Ns",320,5,0.028832,0,0.01865,0.006976,0.093059,0.054458
1,float,uniform,CPU,"Ds | Ns",320,6,0.027776,0,0.01914,0.005824,0.090579,0.05274
1,float,uniform,CPU,"Ds | Ns",320,7,0.030592,0,0.01857,0.005728,0.092819,0.05489
1,float,uniform,CPU,"Ds | Ns",320,8,0.031648,0,0.019028,0.005376,0.093079,0.056052
1,float,uniform,CPU,"Ds | Ns",320,9,0.028224,0,0.01852,0.005664,0.089919,0.052408
1,float,uniform,CPU,"Ds | Ns",320,10,0.029024,0,0.01877,0.007168,0.096679,0.054962
1,float,uniform,CPU,"Ds | Ns",320,11,0.031168,0,0.01887,0.004544,0.094408,0.054582
1,float,uniform,CPU,"Ds | Ns",320,12,0.029952,0,0.019429,0.005632,0.093239,0.055013
1,float,uniform,CPU,"Ds | Ns",320,13,0.030432,0,0.018659,0.00576,0.093929,0.054851
1,float,uniform,CPU,"Ds | Ns",320,14,0.031648,0,0.018869,0.00528,0.093139,0.055797
1,float,uniform,CPU,"Ds | Ns",320,15,0.032128,0,0.01912,0.005664,0.095059,0.056912
1,float,uniform,CPU,"Ds | Ns",320,16,0.031328,0,0.01901,0.005472,0.094809,0.05581
1,float,uniform,CPU,"Ds | Ns",320,17,0.030432,0,0.01893,0.005632,0.092029,0.054994
1,float,uniform,CPU,"Ds | Ns",320,18,0.029344,0,0.018719,0.005472,0.091599,0.053535
1,float,uniform,CPU,"Ds | Ns",320,19,0.029728,0,0.01897,0.005568,0.093509,0.054266
1,float,uniform,CPU,"Ds | Ns",320,20,0.029696,0,0.0199,0.006208,0.094489,0.055804
1,float,uniform,CPU,"Ds | Ns",320,21,0.028256,0,0.019109,0.005504,0.090959,0.052869
1,float,uniform,CPU,"Ds | Ns",320,22,0.029472,0,0.01866,0.005248,0.091829,0.05338
1,float,uniform,CPU,"Ds | Ns",320,23,0.027264,0,0.01591,0.00592,0.081139,0.049094
1,float,uniform,CPU,"Ds | Ns",320,24,0.030944,0,0.01875,0.00528,0.093389,0.054974
1,float,uniform,CPU,"Ds | Ns",320,25,0.03264,0,0.01882,0.007072,0.098949,0.058532
1,float,uniform,CPU,"Ds | Ns",320,26,0.026976,0,0.019059,0.005632,0.088589,0.051667
1,float,uniform,CPU,"Ds | Ns",320,27,0.031136,0,0.018559,0.005664,0.094619,0.055359
1,float,uniform,CPU,"Ds | Ns",320,28,0.030944,0,0.01887,0.006784,0.094019,0.056598
1,float,uniform,CPU,"Ds | Ns",320,29,0.030144,0,0.01979,0.004992,0.091779,0.054926
1,float,uniform,CPU,"Ds | Ns",320,30,0.030112,0,0.01949,0.005696,0.09235,0.055298
1,float,uniform,CPU,"Ds | Ns",320,31,0.029312,0,0.01866,0.007264,0.094889,0.055236
1,float,uniform,CPU,"Ds | Ns",320,32,0.028704,0,0.0187,0.005376,0.090428,0.05278
1,float,uniform,CPU,"Ds | Ns",320,33,0.029024,0,0.01874,0.005504,0.091039,0.053268
1,float,uniform,CPU,"Ds | Ns",320,34,0.031104,0,0.01852,0.005408,0.093038,0.055032
1,float,uniform,CPU,"Ds | Ns",320,35,0.031456,0,0.0189,0.005632,0.098799,0.055988
1,float,uniform,CPU,"Ds | Ns",320,36,0.028128,0,0.015169,0.006848,0.087589,0.050145
1,float,uniform,CPU,"Ds | Ns",320,37,0.030304,0,0.01911,0.006784,0.096379,0.056198
1,float,uniform,CPU,"Ds | Ns",320,38,0.029664,0,0.01846,0.00528,0.092429,0.053404
1,float,uniform,CPU,"Ds | Ns",320,39,0.034048,0,0.019049,0.007456,0.099189,0.060553
1,float,uniform,CPU,"Ds | Ns",320,40,0.02992,0,0.018949,0.005408,0.093509,0.054277
1,float,uniform,CPU,"Ds | Ns",320,41,0.033408,0,0.01865,0.007392,0.098479,0.05945
1,float,uniform,CPU,"Ds | Ns",320,42,0.029312,0,0.018881,0.005728,0.092649,0.053921
1,float,uniform,CPU,"Ds | Ns",320,43,0.03104,0,0.01791,0.005056,0.09177,0.054006
1,float,uniform,CPU,"Ds | Ns",320,44,0.030016,0,0.01891,0.005888,0.093279,0.054814
1,float,uniform,CPU,"Ds | Ns",320,45,0.028288,0,0.018739,0.00576,0.091149,0.052787
1,float,uniform,CPU,"Ds | Ns",320,46,0.031424,0,0.01895,0.005664,0.096119,0.056038
1,float,uniform,CPU,"Ds | Ns",320,47,0.028,0,0.01948,0.005504,0.090919,0.052984
1,float,uniform,CPU,"Ds | Ns",320,48,0.03152,0,0.01989,0.005888,0.100709,0.057298
1,float,uniform,CPU,"Ds | Ns",320,49,0.027424,0,0.0159,0.007584,0.082709,0.050908
1,float,uniform,CPU,"Ds | Ns",320,50,0.028512,0,0.01897,0.006016,0.093679,0.053498
1,float,uniform,CPU,"Ds | Ns",320,51,0.028704,0,0.018709,0.005536,0.090949,0.052949
1,float,uniform,CPU,"Ds | Ns",320,52,0.034848,0,0.018681,0.00544,0.098619,0.058969
1,float,uniform,CPU,"Ds | Ns",320,53,0.029696,0,0.01892,0.005792,0.093259,0.054408
1,float,uniform,CPU,"Ds | Ns",320,54,0.029376,0,0.018659,0.005632,0.091559,0.053667
1,float,uniform,CPU,"Ds | Ns",320,55,0.029696,0,0.01899,0.005536,0.093719,0.054222
1,float,uniform,CPU,"Ds | Ns",320,56,0.028192,0,0.01926,0.005248,0.089139,0.0527
1,float,uniform,CPU,"Ds | Ns",320,57,0.029664,0,0.01814,0.007584,0.094759,0.055388
1,float,uniform,CPU,"Ds | Ns",320,58,0.029024,0,0.01893,0.005536,0.092019,0.05349
1,float,uniform,CPU,"Ds | Ns",320,59,0.028256,0,0.01848,0.005696,0.089689,0.052432
1,float,uniform,CPU,"Ds | Ns",320,60,0.027744,0,0.01869,0.006496,0.090749,0.05293
1,float,uniform,CPU,"Ds | Ns",320,61,0.032928,0,0.014901,0.007776,0.088049,0.055605
1,float,uniform,CPU,"Ds | Ns",320,62,0.030048,0,0.01896,0.00704,0.094479,0.056048
1,float,uniform,CPU,"Ds | Ns",320,63,0.026528,0,0.01494,0.00656,0.07812,0.048028
1,float,uniform,CPU,"Ds | Ns",320,64,0.02816,0,0.0188,0.006112,0.09197,0.053072
1,float,uniform,CPU,"Ds | Ns",320,65,0.029504,0,0.01886,0.00656,0.093239,0.054924
1,float,uniform,CPU,"Ds | Ns",320,66,0.03104,0,0.01937,0.006816,0.096919,0.057226
1,float,uniform,CPU,"Ds | Ns",320,67,0.028384,0,0.01911,0.005408,0.091739,0.052902
1,float,uniform,CPU,"Ds | Ns",320,68,0.027936,0,0.018809,0.005664,0.091449,0.052409
1,float,uniform,CPU,"Ds | Ns",320,69,0.036576,0,0.01765,0.005344,0.095349,0.05957
1,float,uniform,CPU,"Ds | Ns",320,70,0.02928,0,0.01906,0.007552,0.097139,0.055892
1,float,uniform,CPU,"Ds | Ns",320,71,0.029312,0,0.01951,0.005536,0.092108,0.054358
1,float,uniform,CPU,"Ds | Ns",320,72,0.029984,0,0.01854,0.009408,0.097059,0.057932
1,float,uniform,CPU,"Ds | Ns",320,73,0.03072,0,0.0193,0.006944,0.09651,0.056964
1,float,uniform,CPU,"Ds | Ns",320,74,0.030816,0,0.01874,0.007872,0.095899,0.057428
1,float,uniform,CPU,"Ds | Ns",384,0,0.05824,0,0.025159,0.010368,0.140759,0.093767
1,float,uniform,CPU,"Ds | Ns",384,1,0.030592,0,0.01963,0.005728,0.099809,0.05595
1,float,uniform,CPU,"Ds | Ns",384,2,0.029536,0,0.019139,0.00528,0.091649,0.053955
1,float,uniform,CPU,"Ds | Ns",384,3,0.033696,0,0.01948,0.00576,0.096539,0.058936
1,float,uniform,CPU,"Ds | Ns",384,4,0.028832,0,0.01934,0.005312,0.091129,0.053484
1,float,uniform,CPU,"Ds | Ns",384,5,0.028576,0,0.01915,0.00512,0.089239,0.052846
1,float,uniform,CPU,"Ds | Ns",384,6,0.029952,0,0.01946,0.005984,0.095549,0.055396
1,float,uniform,CPU,"Ds | Ns",384,7,0.031872,0,0.01944,0.00512,0.096219,0.056432
1,float,uniform,CPU,"Ds | Ns",384,8,0.028512,0,0.02017,0.005696,0.092469,0.054378
1,float,uniform,CPU,"Ds | Ns",384,9,0.028832,0,0.01928,0.005152,0.091499,0.053264
1,float,uniform,CPU,"Ds | Ns",384,10,0.030176,0,0.01925,0.005472,0.09343,0.054898
1,float,uniform,CPU,"Ds | Ns",384,11,0.034784,0,0.01918,0.007296,0.098179,0.06126
1,float,uniform,CPU,"Ds | Ns",384,12,0.030048,0,0.019149,0.005152,0.093099,0.054349
1,float,uniform,CPU,"Ds | Ns",384,13,0.029312,0,0.01954,0.00784,0.095499,0.056692
1,float,uniform,CPU,"Ds | Ns",384,14,0.029568,0,0.019439,0.007392,0.095709,0.056399
1,float,uniform,CPU,"Ds | Ns",384,15,0.031296,0,0.01981,0.005728,0.097959,0.056834
1,float,uniform,CPU,"Ds | Ns",384,16,0.029952,0,0.0203,0.0056,0.096328,0.055852
1,float,uniform,CPU,"Ds | Ns",384,17,0.027488,0,0.01649,0.00704,0.082459,0.051018
1,float,uniform,CPU,"Ds | Ns",384,18,0.029536,0,0.01978,0.005216,0.093449,0.054532
1,float,uniform,CPU,"Ds | Ns",384,19,0.029088,0,0.019261,0.005376,0.092149,0.053725
1,float,uniform,CPU,"Ds | Ns",384,20,0.028224,0,0.019329,0.005184,0.089759,0.052737
1,float,uniform,CPU,"Ds | Ns",384,21,0.034208,0,0.01946,0.004704,0.099879,0.058372
1,float,uniform,CPU,"Ds | Ns",384,22,0.029824,0,0.01934,0.005408,0.093229,0.054572
1,float,uniform,CPU,"Ds | Ns",384,23,0.031456,0,0.0193,0.0064,0.096969,0.057156
1,float,uniform,CPU,"Ds | Ns",384,24,0.030464,0,0.019529,0.005504,0.093269,0.055497
1,float,uniform,CPU,"Ds | Ns",384,25,0.028288,0,0.01968,0.00512,0.090799,0.053088
1,float,uniform,CPU,"Ds | Ns",384,26,0.030944,0,0.01973,0.007328,0.096749,0.058002
1,float,uniform,CPU,"Ds | Ns",384,27,0.029504,0,0.019459,0.005408,0.097939,0.054371
1,float,uniform,CPU,"Ds | Ns",384,28,0.02816,0,0.01929,0.005824,0.092959,0.053274
1,float,uniform,CPU,"Ds | Ns",384,29,0.02768,0,0.01574,0.006752,0.081189,0.050172
1,float,uniform,CPU,"Ds | Ns",384,30,0.030752,0,0.01744,0.006368,0.086089,0.05456
1,float,uniform,CPU,"Ds | Ns",384,31,0.030368,0,0.0195,0.006912,0.094609,0.05678
1,float,uniform,CPU,"Ds | Ns",384,32,0.028064,0,0.01904,0.005216,0.087749,0.05232
1,float,uniform,CPU,"Ds | Ns",384,33,0.028576,0,0.01931,0.00576,0.092979,0.053646
1,float,uniform,CPU,"Ds | Ns",384,34,0.030848,0,0.0196,0.00528,0.094959,0.055728
1,float,uniform,CPU,"Ds | Ns",384,35,0.0296,0,0.019939,0.00544,0.093049,0.054979
1,float,uniform,CPU,"Ds | Ns",384,36,0.03056,0,0.019149,0.005696,0.092939,0.055405
1,float,uniform,CPU,"Ds | Ns",384,37,0.030752,0,0.01949,0.006848,0.095999,0.05709
1,float,uniform,CPU,"Ds | Ns",384,38,0.0296,0,0.019149,0.00576,0.091869,0.054509
1,float,uniform,CPU,"Ds | Ns",384,39,0.030944,0,0.01924,0.006816,0.097408,0.057
1,float,uniform,CPU,"Ds | Ns",384,40,0.030208,0,0.02004,0.00544,0.094369,0.055688
1,float,uniform,CPU,"Ds | Ns",384,41,0.032256,0,0.01942,0.007872,0.099819,0.059548
1,float,uniform,CPU,"Ds | Ns",384,42,0.03088,0,0.01911,0.005568,0.094288,0.055558
1,float,uniform,CPU,"Ds | Ns",384,43,0.030208,0,0.02055,0.006496,0.095439,0.057254
1,float,uniform,CPU,"Ds | Ns",384,44,0.02976,0,0.019739,0.005728,0.093199,0.055227
1,float,uniform,CPU,"Ds | Ns",384,45,0.027552,0,0.01916,0.005472,0.090319,0.052184
1,float,uniform,CPU,"Ds | Ns",384,46,0.030048,0,0.01922,0.005088,0.093759,0.054356
1,float,uniform,CPU,"Ds | Ns",384,47,0.0304,0,0.019149,0.005856,0.093009,0.055405
1,float,uniform,CPU,"Ds | Ns",384,48,0.032064,0,0.01935,0.005472,0.096179,0.056886
1,float,uniform,CPU,"Ds | Ns",384,49,0.026976,0,0.01564,0.007008,0.079699,0.049624
1,float,uniform,CPU,"Ds | Ns",384,50,0.0312,0,0.01928,0.0056,0.095629,0.05608
1,float,uniform,CPU,"Ds | Ns",384,51,0.028672,0,0.01958,0.005376,0.09173,0.053628
1,float,uniform,CPU,"Ds | Ns",384,52,0.082304,0,0.026289,0.0144,0.197198,0.122993
1,float,uniform,CPU,"Ds | Ns",384,53,0.029312,0,0.01954,0.007232,0.096139,0.056084
1,float,uniform,CPU,"Ds | Ns",384,54,0.0296,0,0.01934,0.005472,0.091159,0.054412
1,float,uniform,CPU,"Ds | Ns",384,55,0.028576,0,0.01924,0.005472,0.09022,0.053288
1,float,uniform,CPU,"Ds | Ns",384,56,0.028352,0,0.01907,0.005312,0.09125,0.052734
1,float,uniform,CPU,"Ds | Ns",384,57,0.032992,0,0.019181,0.0056,0.096109,0.057773
1,float,uniform,CPU,"Ds | Ns",384,58,0.028928,0,0.022829,0.00464,0.095829,0.056397
1,float,uniform,CPU,"Ds | Ns",384,59,0.029728,0,0.01936,0.007872,0.095809,0.05696
1,float,uniform,CPU,"Ds | Ns",384,60,0.026656,0,0.01571,0.006464,0.082119,0.04883
1,float,uniform,CPU,"Ds | Ns",384,61,0.030688,0,0.019709,0.007456,0.097829,0.057853
1,float,uniform,CPU,"Ds | Ns",384,62,0.030816,0,0.01931,0.005408,0.092819,0.055534
1,float,uniform,CPU,"Ds | Ns",384,63,0.028896,0,0.01944,0.005536,0.09205,0.053872
1,float,uniform,CPU,"Ds | Ns",384,64,0.027904,0,0.01961,0.00864,0.095258,0.056154
1,float,uniform,CPU,"Ds | Ns",384,65,0.029728,0,0.019749,0.00592,0.094479,0.055397
1,float,uniform,CPU,"Ds | Ns",384,66,0.030784,0,0.0193,0.006144,0.093128,0.056228
1,float,uniform,CPU,"Ds | Ns",384,67,0.036032,0,0.01947,0.005952,0.099719,0.061454
1,float,uniform,CPU,"Ds | Ns",384,68,0.02944,0,0.01952,0.005632,0.09371,0.054592
1,float,uniform,CPU,"Ds | Ns",384,69,0.02832,0,0.01909,0.005472,0.090359,0.052882
1,float,uniform,CPU,"Ds | Ns",384,70,0.029568,0,0.02082,0.007648,0.097429,0.058036
1,float,uniform,CPU,"Ds | Ns",384,71,0.028544,0,0.01948,0.005504,0.091529,0.053528
1,float,uniform,CPU,"Ds | Ns",384,72,0.028032,0,0.01929,0.005152,0.089979,0.052474
1,float,uniform,CPU,"Ds | Ns",384,73,0.028736,0,0.01564,0.00656,0.083259,0.050936
1,float,uniform,CPU,"Ds | Ns",384,74,0.034816,0,0.019189,0.007584,0.101939,0.061589
1,float,uniform,CPU,"Ds | Ns",448,0,0.059584,0,0.02235,0.0112,0.139538,0.093134
1,float,uniform,CPU,"Ds | Ns",448,1,0.029216,0,0.018689,0.006304,0.094839,0.054209
1,float,uniform,CPU,"Ds | Ns",448,2,0.031008,0,0.018879,0.00464,0.092849,0.054527
1,float,uniform,CPU,"Ds | Ns",448,3,0.030144,0,0.018559,0.005728,0.095079,0.054431
1,float,uniform,CPU,"Ds | Ns",448,4,0.034496,0,0.01871,0.005632,0.099679,0.058838
1,float,uniform,CPU,"Ds | Ns",448,5,0.030464,0,0.01884,0.007968,0.097648,0.057272
1,float,uniform,CPU,"Ds | Ns",448,6,0.028992,0,0.01852,0.005696,0.090019,0.053208
1,float,uniform,CPU,"Ds | Ns",448,7,0.028192,0,0.018599,0.006464,0.092279,0.053255
1,float,uniform,CPU,"Ds | Ns",448,8,0.031136,0,0.01917,0.006144,0.097198,0.05645
1,float,uniform,CPU,"Ds | Ns",448,9,0.03104,0,0.01862,0.004256,0.093428,0.053916
1,float,uniform,CPU,"Ds | Ns",448,10,0.029984,0,0.01975,0.00448,0.093109,0.054214
1,float,uniform,CPU,"Ds | Ns",448,11,0.027616,0,0.019069,0.0056,0.092769,0.052285
1,float,uniform,CPU,"Ds | Ns",448,12,0.030336,0,0.01866,0.005984,0.093199,0.05498
1,float,uniform,CPU,"Ds | Ns",448,13,0.029056,0,0.018899,0.006368,0.091979,0.054323
1,float,uniform,CPU,"Ds | Ns",448,14,0.032384,0,0.02112,0.00464,0.09725,0.058144
1,float,uniform,CPU,"Ds | Ns",448,15,0.030112,0,0.018659,0.005312,0.092759,0.054083
1,float,uniform,CPU,"Ds | Ns",448,16,0.027456,0,0.01864,0.00672,0.091359,0.052816
1,float,uniform,CPU,"Ds | Ns",448,17,0.030592,0,0.01882,0.004352,0.094739,0.053764
1,float,uniform,CPU,"Ds | Ns",448,18,0.03056,0,0.01921,0.006304,0.095989,0.056074
1,float,uniform,CPU,"Ds | Ns",448,19,0.028224,0,0.01545,0.006816,0.081929,0.05049
1,float,uniform,CPU,"Ds | Ns",448,20,0.02576,0,0.01877,0.00448,0.087709,0.04901
1,float,uniform,CPU,"Ds | Ns",448,21,0.029696,0,0.01859,0.00624,0.09419,0.054526
1,float,uniform,CPU,"Ds | Ns",448,22,0.02832,0,0.01861,0.006144,0.092759,0.053074
1,float,uniform,CPU,"Ds | Ns",448,23,0.030208,0,0.01893,0.005248,0.09165,0.054386
1,float,uniform,CPU,"Ds | Ns",448,24,0.02848,0,0.01886,0.005824,0.091829,0.053164
1,float,uniform,CPU,"Ds | Ns",448,25,0.02992,0,0.01879,0.006496,0.100459,0.055206
1,float,uniform,CPU,"Ds | Ns",448,26,0.0312,0,0.01895,0.004608,0.094039,0.054758
1,float,uniform,CPU,"Ds | Ns",448,27,0.02944,0,0.01965,0.005952,0.093619,0.055042
1,float,uniform,CPU,"Ds | Ns",448,28,0.02848,0,0.01928,0.005664,0.093439,0.053424
1,float,uniform,CPU,"Ds | Ns",448,29,0.027648,0,0.019069,0.005792,0.091799,0.052509
1,float,uniform,CPU,"Ds | Ns",448,30,0.0304,0,0.01867,0.004512,0.093709,0.053582
1,float,uniform,CPU,"Ds | Ns",448,31,0.030144,0,0.01889,0.006528,0.09485,0.055562
1,float,uniform,CPU,"Ds | Ns",448,32,0.03648,0,0.01498,0.00768,0.094469,0.05914
1,float,uniform,CPU,"Ds | Ns",448,33,0.027168,0,0.01875,0.00576,0.090649,0.051678
1,float,uniform,CPU,"Ds | Ns",448,34,0.029312,0,0.01855,0.006336,0.094369,0.054198
1,float,uniform,CPU,"Ds | Ns",448,35,0.029696,0,0.01877,0.006048,0.095109,0.054514
1,float,uniform,CPU,"Ds | Ns",448,36,0.036512,0,0.01892,0.004416,0.097519,0.059848
1,float,uniform,CPU,"Ds | Ns",448,37,0.031232,0,0.02016,0.007008,0.186038,0.0584
1,float,uniform,CPU,"Ds | Ns",448,38,0.02976,0,0.01876,0.00432,0.09283,0.05284
1,float,uniform,CPU,"Ds | Ns",448,39,0.0296,0,0.01875,0.004448,0.090279,0.052798
1,float,uniform,CPU,"Ds | Ns",448,40,0.029632,0,0.0193,0.004768,0.092859,0.0537
1,float,uniform,CPU,"Ds | Ns",448,41,0.032256,0,0.018759,0.004512,0.094869,0.055527
1,float,uniform,CPU,"Ds | Ns",448,42,0.02912,0,0.01853,0.00624,0.092919,0.05389
1,float,uniform,CPU,"Ds | Ns",448,43,0.029184,0,0.018659,0.00496,0.090319,0.052803
1,float,uniform,CPU,"Ds | Ns",448,44,0.028896,0,0.01526,0.00848,0.08639,0.052636
1,float,uniform,CPU,"Ds | Ns",448,45,0.031616,0,0.01883,0.004832,0.094919,0.055278
1,float,uniform,CPU,"Ds | Ns",448,46,0.028928,0,0.01925,0.00464,0.090929,0.052818
1,float,uniform,CPU,"Ds | Ns",448,47,0.02992,0,0.018749,0.004544,0.091849,0.053213
1,float,uniform,CPU,"Ds | Ns",448,48,0.030976,0,0.019019,0.004448,0.094679,0.054443
1,float,uniform,CPU,"Ds | Ns",448,49,0.027584,0,0.01851,0.00576,0.091559,0.051854
1,float,uniform,CPU,"Ds | Ns",448,50,0.03168,0,0.018708,0.005408,0.093189,0.055796
1,float,uniform,CPU,"Ds | Ns",448,51,0.029312,0,0.0187,0.006272,0.093549,0.054284
1,float,uniform,CPU,"Ds | Ns",448,52,0.030528,0,0.01866,0.006272,0.094729,0.05546
1,float,uniform,CPU,"Ds | Ns",448,53,0.029728,0,0.01882,0.004608,0.093229,0.053156
1,float,uniform,CPU,"Ds | Ns",448,54,0.029472,0,0.01956,0.004384,0.092749,0.053416
1,float,uniform,CPU,"Ds | Ns",448,55,0.030624,0,0.01936,0.006144,0.096419,0.056128
1,float,uniform,CPU,"Ds | Ns",448,56,0.030208,0,0.019368,0.005664,0.095299,0.05524
1,float,uniform,CPU,"Ds | Ns",448,57,0.029632,0,0.01846,0.004384,0.090979,0.052476
1,float,uniform,CPU,"Ds | Ns",448,58,0.028608,0,0.01478,0.006592,0.08165,0.04998
1,float,uniform,CPU,"Ds | Ns",448,59,0.036672,0,0.01885,0.004672,0.101679,0.060194
1,float,uniform,CPU,"Ds | Ns",448,60,0.029696,0,0.01874,0.004544,0.092588,0.05298
1,float,uniform,CPU,"Ds | Ns",448,61,0.029632,0,0.01858,0.004768,0.092289,0.05298
1,float,uniform,CPU,"Ds | Ns",448,62,0.02928,0,0.01862,0.006208,0.094309,0.054108
1,float,uniform,CPU,"Ds | Ns",448,63,0.02944,0,0.01882,0.004448,0.091099,0.052708
1,float,uniform,CPU,"Ds | Ns",448,64,0.028608,0,0.01948,0.006432,0.094619,0.05452
1,float,uniform,CPU,"Ds | Ns",448,65,0.030688,0,0.019,0.004448,0.098779,0.054136
1,float,uniform,CPU,"Ds | Ns",448,66,0.028672,0,0.01877,0.004448,0.090709,0.05189
1,float,uniform,CPU,"Ds | Ns",448,67,0.027616,0,0.01852,0.004608,0.08965,0.050744
1,float,uniform,CPU,"Ds | Ns",448,68,0.028512,0,0.01876,0.004352,0.090999,0.051624
1,float,uniform,CPU,"Ds | Ns",448,69,0.033504,0,0.01867,0.00448,0.097108,0.056654
1,float,uniform,CPU,"Ds | Ns",448,70,0.028928,0,0.01896,0.005888,0.093289,0.053776
1,float,uniform,CPU,"Ds | Ns",448,71,0.03168,0,0.018869,0.005728,0.096769,0.056277
1,float,uniform,CPU,"Ds | Ns",448,72,0.031072,0,0.019099,0.004672,0.095259,0.054843
1,float,uniform,CPU,"Ds | Ns",448,73,0.029312,0,0.019309,0.004448,0.091989,0.053069
1,float,uniform,CPU,"Ds | Ns",448,74,0.028896,0,0.019,0.004448,0.091859,0.052344
1,float,uniform,CPU,"Ds | Ns",512,0,0.05856,0,0.022749,0.012256,0.140229,0.093565
