dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,3,0.007232,0,0.07071,0.009888,0.133229,0.08783
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,4,0.007008,0,0.06945,0.006944,0.129629,0.083402
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,5,0.008512,0,0.070429,0.00752,0.130048,0.086461
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,6,0.00864,0,0.066749,0.010976,0.122998,0.086365
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,7,0.010336,0,0.069589,0.008992,0.132549,0.088917
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,8,0.0072,0,0.069779,0.006624,0.129098,0.083603
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,9,0.008896,0,0.069469,0.008448,0.131188,0.086813
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,10,0.008544,0,0.069429,0.0088,0.130749,0.086773
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,11,0.007008,0,0.069769,0.008352,0.129828,0.085129
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,12,0.006432,0,0.170719,0.007648,0.230478,0.184799
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,13,0.007584,0,0.06985,0.009696,0.131509,0.08713
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,14,0.006816,0,0.06959,0.008416,0.129709,0.084822
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,15,0.007616,0,0.069429,0.008832,0.131918,0.085877
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,16,0.009152,0,0.069929,0.006816,0.129079,0.085897
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,17,0.007072,0,0.07,0.009184,0.131498,0.086256
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,18,0.007008,0,0.070029,0.008032,0.130209,0.085069
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,19,0.010208,0,0.06953,0.007264,0.130349,0.087002
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,20,0.007072,0,0.069679,0.008992,0.130788,0.085743
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,21,0.00656,0,0.069889,0.00672,0.129788,0.083169
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,22,0.00688,0,0.069659,0.008928,0.136289,0.085467
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,23,0.008224,0,0.070159,0.006528,0.137088,0.084911
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,24,0.006432,0,0.069529,0.006944,0.129029,0.082905
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,25,0.007072,0,0.069949,0.008416,0.128969,0.085437
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,26,0.007264,0,0.070139,0.008416,0.131159,0.085819
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,27,0.007104,0,0.07,0.006944,0.130378,0.084048
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,28,0.00768,0,0.069639,0.006816,0.129009,0.084135
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,29,0.006944,0,0.070408,0.007712,0.130609,0.085064
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,30,0.008896,0,0.067939,0.00992,0.125679,0.086755
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,31,0.008896,0,0.066599,0.011936,0.123749,0.087431
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,32,0.006112,0,0.070288,0.009216,0.129798,0.085616
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,33,0.0088,0,0.06985,0.007392,0.135429,0.086042
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,34,0.008352,0,0.0697,0.00848,0.132309,0.086532
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,35,0.006688,0,0.069599,0.009344,0.128949,0.085631
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,36,0.006816,0,0.0698,0.006976,0.129728,0.083592
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,37,0.008096,0,0.069659,0.098144,0.221078,0.175899
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,38,0.007296,0,0.06949,0.008576,0.127998,0.085362
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,39,0.00656,0,0.069379,0.008416,0.128979,0.084355
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,40,0.006752,0,0.069599,0.008544,0.129618,0.084895
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,41,0.006688,0,0.069449,0.007168,0.129299,0.083305
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,42,0.00688,0,0.069569,0.090176,0.211828,0.166625
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,43,0.007104,0,0.069499,0.010816,0.130578,0.087419
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,44,0.007648,0,0.06954,0.00752,0.128918,0.084708
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,45,0.007264,0,0.069779,0.008352,0.131259,0.085395
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,46,0.008,0,0.069109,0.010272,0.130328,0.087381
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,47,0.00784,0,0.139748,0.006816,0.198608,0.154404
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,48,0.007072,0,0.069809,0.007424,0.129448,0.084305
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,49,0.00832,0,0.07039,0.009248,0.132919,0.087958
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,50,0.006944,0,0.0689,0.009696,0.130089,0.08554
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,51,0.006688,0,0.069899,0.011072,0.129469,0.087659
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,52,0.006304,0,0.069779,0.007168,0.128888,0.083251
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,53,0.00816,0,0.070039,0.007648,0.130498,0.085847
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,54,0.007584,0,0.069248,0.00864,0.129959,0.085472
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,55,0.00688,0,0.0704,0.006976,0.128979,0.084256
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,56,0.007584,0,0.066459,0.009792,0.118869,0.083835
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,57,0.006944,0,0.069729,0.009312,0.130288,0.085985
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,58,0.007168,0,0.070029,0.008448,0.131348,0.085645
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,59,0.007104,0,0.06951,0.007168,0.129589,0.083782
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,60,0.00928,0,0.069699,0.007168,0.131129,0.086147
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,61,0.007488,0,0.068789,0.00832,0.125638,0.084597
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,62,0.007296,0,0.069509,0.008512,0.131078,0.085317
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,63,0.009152,0,0.065209,0.010112,0.118319,0.084473
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,64,0.007072,0,0.069759,0.0072,0.129308,0.084031
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,65,0.006656,0,0.069549,0.009472,0.128789,0.085677
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,66,0.008352,0,0.069559,0.008896,0.130189,0.086807
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,67,0.00672,0,0.069459,0.00736,0.128899,0.083539
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,68,0.006464,0,0.069848,0.007008,0.128809,0.08332
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,69,0.00704,0,0.069699,0.007072,0.128139,0.083811
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,70,0.006688,0,0.069229,0.00736,0.129119,0.083277
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,71,0.006592,0,0.070129,0.009056,0.131138,0.085777
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,72,0.007424,0,0.069439,0.00736,0.129879,0.084223
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,73,0.007424,0,0.069659,0.00816,0.131559,0.085243
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",256,74,0.006848,0,0.06976,0.009184,0.131258,0.085792
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,0,0.019104,0,0.075579,0.013792,0.158618,0.108475
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,1,0.007936,0,0.07238,0.012672,0.140549,0.092988
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,2,0.006496,0,0.072189,0.010688,0.138609,0.089373
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,3,0.00848,0,0.072109,0.009344,0.140598,0.089933
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,4,0.007008,0,0.07261,0.010784,0.140169,0.090402
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,5,0.007168,0,0.072429,0.010112,0.143928,0.089709
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,6,0.008992,0,0.071829,0.011424,0.142018,0.092245
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,7,0.007136,0,0.072509,0.009184,0.138019,0.088829
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,8,0.007232,0,0.071609,0.008512,0.137519,0.087353
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,9,0.009888,0,0.077069,0.009632,0.145528,0.096589
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,10,0.007168,0,0.073219,0.010336,0.140059,0.090723
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,11,0.005728,0,0.072879,0.008736,0.137838,0.087343
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,12,0.00672,0,0.072209,0.01056,0.136899,0.089489
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,13,0.007968,0,0.07204,0.009856,0.139469,0.089864
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,14,0.008,0,0.06919,0.013952,0.131799,0.091142
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,15,0.008032,0,0.069379,0.012352,0.130549,0.089763
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,16,0.0072,0,0.071719,0.01024,0.139329,0.089159
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,17,0.00656,0,0.071719,0.009696,0.136279,0.087975
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,18,0.006912,0,0.072219,0.010624,0.140209,0.089755
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,19,0.007104,0,0.072049,0.011136,0.140178,0.090289
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,20,0.006848,0,0.072069,0.010784,0.140089,0.089701
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,21,0.008608,0,0.072059,0.008736,0.139848,0.089403
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,22,0.007808,0,0.071699,0.009568,0.137709,0.089075
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,23,0.006944,0,0.071749,0.011456,0.139868,0.090149
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,24,0.008576,0,0.071929,0.010464,0.140898,0.090969
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,25,0.008512,0,0.07268,0.010656,0.145868,0.091848
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,26,0.00912,0,0.071679,0.008672,0.140089,0.089471
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,27,0.006848,0,0.072249,0.010976,0.140509,0.090073
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,28,0.007072,0,0.072299,0.009408,0.138188,0.088779
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,29,0.008,0,0.072839,0.010528,0.141329,0.091367
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,30,0.009024,0,0.071929,0.010336,0.142179,0.091289
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,31,0.00576,0,0.071949,0.012,0.138738,0.089709
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,32,0.007872,0,0.072019,0.010432,0.140379,0.090323
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,33,0.006752,0,0.07247,0.010272,0.140079,0.089494
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,34,0.007136,0,0.0721,0.010336,0.138538,0.089572
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,35,0.006528,0,0.073129,0.010656,0.140689,0.090313
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,36,0.008864,0,0.072019,0.008928,0.139778,0.089811
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,37,0.007488,0,0.072769,0.01168,0.142399,0.091937
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,38,0.009184,0,0.072369,0.011072,0.215428,0.092625
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,39,0.007712,0,0.072089,0.010464,0.140368,0.090265
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,40,0.007264,0,0.071639,0.009056,0.137358,0.087959
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,41,0.01024,0,0.071989,0.01104,0.143638,0.093269
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,42,0.006336,0,0.071919,0.011104,0.140338,0.089359
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,43,0.005824,0,0.07173,0.009952,0.136818,0.087506
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,44,0.008576,0,0.07193,0.011328,0.141749,0.091834
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,45,0.00896,0,0.068239,0.013664,0.131948,0.090863
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,46,0.007328,0,0.068319,0.012224,0.128328,0.087871
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,47,0.006208,0,0.07182,0.00896,0.136269,0.086988
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,48,0.007136,0,0.071969,0.010848,0.140258,0.089953
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,49,0.006528,0,0.07188,0.0104,0.137829,0.088808
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,50,0.005792,0,0.072079,0.009984,0.136648,0.087855
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,51,0.006592,0,0.07227,0.010464,0.139808,0.089326
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,52,0.00704,0,0.068139,0.012992,0.129759,0.088171
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,53,0.007456,0,0.07212,0.011264,0.139798,0.09084
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,54,0.006688,0,0.162249,0.010144,0.229008,0.179081
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,55,0.007424,0,0.072529,0.01056,0.139829,0.090513
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,56,0.007488,0,0.071649,0.011104,0.139589,0.090241
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,57,0.007136,0,0.07205,0.011776,0.141298,0.090962
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,58,0.008768,0,0.072329,0.010464,0.142039,0.091561
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,59,0.0064,0,0.258188,0.013248,0.326957,0.277836
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,60,0.007552,0,0.071809,0.009088,0.137908,0.088449
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,61,0.007392,0,0.073219,0.010368,0.140888,0.090979
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,62,0.005888,0,0.07178,0.009376,0.136049,0.087044
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,63,0.00752,0,0.072389,0.011488,0.141498,0.091397
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,64,0.011936,0,0.07187,0.008928,0.210928,0.092734
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,65,0.006112,0,0.072009,0.009664,0.137158,0.087785
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,66,0.007296,0,0.07182,0.0104,0.140409,0.089516
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,67,0.006624,0,0.072639,0.009344,0.138929,0.088607
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,68,0.006176,0,0.072059,0.008896,0.141359,0.087131
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,69,0.006784,0,0.071769,0.009024,0.137628,0.087577
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,70,0.00864,0,0.071959,0.010336,0.141829,0.090935
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,71,0.006304,0,0.070789,0.011936,0.136399,0.089029
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,72,0.00784,0,0.071989,0.010528,0.140608,0.090357
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,73,0.006336,0,0.227717,0.011168,0.295397,0.245221
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",320,74,0.006912,0,0.0718,0.008928,0.137688,0.08764
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,0,0.019008,0,0.088669,0.016256,0.173198,0.123933
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,1,0.015168,0,0.0838,0.010848,0.160128,0.109816
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,2,0.011936,0,0.083999,0.01088,0.161398,0.106815
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,3,0.015872,0,0.080259,0.013376,0.150068,0.109507
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,4,0.007136,0,0.084699,0.012416,0.151768,0.104251
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,5,0.008128,0,0.08402,0.011136,0.151859,0.103284
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,6,0.016032,0,0.083938,0.012672,0.160628,0.112642
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,7,0.015136,0,0.084799,0.011776,0.160058,0.111711
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,8,0.006304,0,0.08394,0.01072,0.149839,0.100964
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,9,0.007232,0,0.084249,0.013472,0.158578,0.104953
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,10,0.014496,0,0.082269,0.012736,0.153978,0.109501
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,11,0.008032,0,0.083899,0.0112,0.151918,0.103131
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,12,0.006976,0,0.084209,0.01184,0.151618,0.103025
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,13,0.016096,0,0.08388,0.012416,0.160618,0.112392
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,14,0.01312,0,0.084119,0.011232,0.149099,0.108471
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,15,0.014944,0,0.084299,0.01056,0.158909,0.109803
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,16,0.009088,0,0.080589,0.012864,0.143249,0.102541
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,17,0.006528,0,0.084019,0.010432,0.149588,0.100979
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,18,0.015072,0,0.083779,0.011424,0.159809,0.110275
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,19,0.008,0,0.083959,0.011584,0.152198,0.103543
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,20,0.007488,0,0.084658,0.011872,0.151498,0.104018
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,21,0.015744,0,0.083889,0.011008,0.159658,0.110641
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,22,0.014976,0,0.081169,0.013696,0.149759,0.109841
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,23,0.006624,0,0.08394,0.011584,0.150219,0.102148
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,24,0.015744,0,0.083939,0.011232,0.159299,0.110915
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,25,0.014976,0,0.084098,0.010784,0.158768,0.109858
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,26,0.014848,0,0.084019,0.011008,0.159118,0.109875
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,27,0.01648,0,0.083799,0.010912,0.159989,0.111191
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,28,0.00768,0,0.084079,0.013056,0.148829,0.104815
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,29,0.016224,0,0.084369,0.010752,0.160068,0.111345
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,30,0.009024,0,0.084219,0.010912,0.152748,0.104155
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,31,0.0088,0,0.083969,0.0112,0.152358,0.103969
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,32,0.017248,0,0.083888,0.009984,0.159738,0.11112
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,33,0.015552,0,0.084589,0.010336,0.158928,0.110477
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,34,0.007072,0,0.084399,0.011776,0.151409,0.103247
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,35,0.013504,0,0.080479,0.014368,0.151718,0.108351
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,36,0.00816,0,0.084609,0.010688,0.152328,0.103457
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,37,0.016096,0,0.084029,0.011168,0.168468,0.111293
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,38,0.008288,0,0.084749,0.011264,0.152908,0.104301
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,39,0.007776,0,0.084689,0.01168,0.152088,0.104145
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,40,0.014624,0,0.084039,0.01232,0.156399,0.110983
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,41,0.007968,0,0.084049,0.011392,0.152118,0.103409
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,42,0.01648,0,0.083579,0.011232,0.159968,0.111291
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,43,0.006464,0,0.08373,0.011488,0.150569,0.101682
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,44,0.01536,0,0.08403,0.010944,0.279237,0.110334
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,45,0.01584,0,0.084279,0.010592,0.159978,0.110711
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,46,0.007936,0,0.082589,0.012896,0.150889,0.103421
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,47,0.01616,0,0.084119,0.011904,0.160829,0.112183
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,48,0.007264,0,0.083939,0.011776,0.149939,0.102979
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,49,0.015424,0,0.083679,0.010368,0.158348,0.109471
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,50,0.015328,0,0.084629,0.00976,0.158119,0.109717
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,51,0.015552,0,0.08425,0.0112,0.158908,0.111002
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,52,0.016896,0,0.080329,0.01184,0.149478,0.109065
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,53,0.006048,0,0.083729,0.012192,0.149209,0.101969
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,54,0.01648,0,0.084359,0.010368,0.159789,0.111207
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,55,0.011072,0,0.084019,0.01168,0.147389,0.106771
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,56,0.016224,0,0.083879,0.011136,0.160258,0.111239
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,57,0.014976,0,0.083909,0.010528,0.159258,0.109413
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,58,0.006912,0,0.081499,0.011744,0.142608,0.100155
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,59,0.007712,0,0.171899,0.010816,0.239058,0.190427
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,60,0.015488,0,0.084189,0.012352,0.161198,0.112029
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,61,0.00736,0,0.085109,0.010976,0.151698,0.103445
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,62,0.006688,0,0.084629,0.01072,0.150988,0.102037
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,63,0.0072,0,0.082649,0.012384,0.144428,0.102233
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,64,0.008672,0,0.080289,0.014304,0.143179,0.103265
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,65,0.006976,0,0.159429,0.0112,0.226187,0.177605
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,66,0.015168,0,0.083719,0.011072,0.159319,0.109959
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,67,0.007072,0,0.083719,0.010816,0.149999,0.101607
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,68,0.006784,0,0.083768,0.012,0.150229,0.102552
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,69,0.01536,0,0.084129,0.010688,0.159269,0.110177
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,70,0.01936,0,0.084489,0.011104,0.162798,0.114953
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,71,0.0064,0,0.0845,0.01056,0.150048,0.10146
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,72,0.015808,0,0.083979,0.011136,0.160548,0.110923
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,73,0.007584,0,0.084119,0.011008,0.150979,0.102711
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",384,74,0.01648,0,0.084178,0.01136,0.159378,0.112018
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,0,0.024576,0,0.093329,0.017408,0.179988,0.135313
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,1,0.010624,0,0.088519,0.011712,0.154838,0.110855
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,2,0.007648,0,0.088938,0.013632,0.154978,0.110218
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,3,0.00736,0,0.088879,0.011136,0.152268,0.107375
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,4,0.007424,0,0.088559,0.010784,0.152039,0.106767
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,5,0.007872,0,0.089088,0.011584,0.153898,0.108544
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,6,0.006624,0,0.088679,0.013856,0.154298,0.109159
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,7,0.00768,0,0.088758,0.012992,0.151928,0.10943
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,8,0.00704,0,0.088449,0.01296,0.153039,0.108449
2,double,uniform,GPU,"Ns | Ns | Ns | Ns",448,9,0.006592,0,0.089119,0.011936,0.151719,0.107647
