dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,float,uniform,GPU,"Ns | Ds",256,35,0.01088,0,0.018029,0.005056,0.067879,0.033965
1,float,uniform,GPU,"Ns | Ds",256,36,0.011328,0,0.01804,0.005376,0.06955,0.034744
1,float,uniform,GPU,"Ns | Ds",256,37,0.010112,0,0.01864,0.005888,0.069629,0.03464
1,float,uniform,GPU,"Ns | Ds",256,38,0.013152,0,0.01822,0.004448,0.07099,0.03582
1,float,uniform,GPU,"Ns | Ds",256,39,0.010976,0,0.018641,0.005824,0.069299,0.035441
1,float,uniform,GPU,"Ns | Ds",256,40,0.009248,0,0.018109,0.005376,0.068429,0.032733
1,float,uniform,GPU,"Ns | Ds",256,41,0.01248,0,0.01846,0.005888,0.071659,0.036828
1,float,uniform,GPU,"Ns | Ds",256,42,0.011296,0,0.01832,0.004288,0.06821,0.033904
1,float,uniform,GPU,"Ns | Ds",256,43,0.011008,0,0.01809,0.0056,0.069699,0.034698
1,float,uniform,GPU,"Ns | Ds",256,44,0.012416,0,0.01806,0.004224,0.069719,0.0347
1,float,uniform,GPU,"Ns | Ds",256,45,0.0112,0,0.01921,0.005952,0.071139,0.036362
1,float,uniform,GPU,"Ns | Ds",256,46,0.011744,0,0.0183,0.004352,0.068559,0.034396
1,float,uniform,GPU,"Ns | Ds",256,47,0.01088,0,0.01857,0.004512,0.068249,0.033962
1,float,uniform,GPU,"Ns | Ds",256,48,0.011008,0,0.01813,0.0048,0.068579,0.033938
1,float,uniform,GPU,"Ns | Ds",256,49,0.011808,0,0.018279,0.004416,0.068789,0.034503
1,float,uniform,GPU,"Ns | Ds",256,50,0.01296,0,0.01478,0.008192,0.065049,0.035932
1,float,uniform,GPU,"Ns | Ds",256,51,0.01184,0,0.01462,0.007872,0.063149,0.034332
1,float,uniform,GPU,"Ns | Ds",256,52,0.011296,0,0.018399,0.00448,0.069339,0.034175
1,float,uniform,GPU,"Ns | Ds",256,53,0.00896,0,0.01869,0.005632,0.0682,0.033282
1,float,uniform,GPU,"Ns | Ds",256,54,0.012032,0,0.01856,0.004736,0.069679,0.035328
1,float,uniform,GPU,"Ns | Ds",256,55,0.011808,0,0.01827,0.011776,0.075759,0.041854
1,float,uniform,GPU,"Ns | Ds",256,56,0.01088,0,0.01839,0.00432,0.06676,0.03359
1,float,uniform,GPU,"Ns | Ds",256,57,0.012256,0,0.01887,0.004352,0.07019,0.035478
1,float,uniform,GPU,"Ns | Ds",256,58,0.010368,0,0.01932,0.006336,0.071219,0.036024
1,float,uniform,GPU,"Ns | Ds",256,59,0.01088,0,0.01854,0.005632,0.06994,0.035052
1,float,uniform,GPU,"Ns | Ds",256,60,0.011168,0,0.01952,0.00432,0.068359,0.035008
1,float,uniform,GPU,"Ns | Ds",256,61,0.011744,0,0.018611,0.004608,0.068519,0.034963
1,float,uniform,GPU,"Ns | Ds",256,62,0.010272,0,0.01831,0.00624,0.069199,0.034822
1,float,uniform,GPU,"Ns | Ds",256,63,0.011552,0,0.01828,0.00496,0.069929,0.034792
1,float,uniform,GPU,"Ns | Ds",256,64,0.01088,0,0.01874,0.005504,0.068459,0.035124
1,float,uniform,GPU,"Ns | Ds",256,65,0.013152,0,0.01865,0.006208,0.074089,0.03801
1,float,uniform,GPU,"Ns | Ds",256,66,0.010368,0,0.018401,0.005824,0.068189,0.034593
1,float,uniform,GPU,"Ns | Ds",256,67,0.011136,0,0.01842,0.00432,0.067689,0.033876
1,float,uniform,GPU,"Ns | Ds",256,68,0.011936,0,0.018219,0.004992,0.070779,0.035147
1,float,uniform,GPU,"Ns | Ds",256,69,0.010784,0,0.0184,0.004352,0.068409,0.033536
1,float,uniform,GPU,"Ns | Ds",256,70,0.01104,0,0.01833,0.006208,0.077099,0.035578
1,float,uniform,GPU,"Ns | Ds",256,71,0.011968,0,0.01823,0.004832,0.163169,0.03503
1,float,uniform,GPU,"Ns | Ds",256,72,0.012448,0,0.019489,0.005504,0.073499,0.037441
1,float,uniform,GPU,"Ns | Ds",256,73,0.010912,0,0.01845,0.006496,0.069879,0.035858
1,float,uniform,GPU,"Ns | Ds",256,74,0.01104,0,0.01872,0.006464,0.071589,0.036224
1,float,uniform,GPU,"Ns | Ds",320,0,0.023776,0,0.02257,0.012512,0.105179,0.058858
1,float,uniform,GPU,"Ns | Ds",320,1,0.0096,0,0.019609,0.005504,0.075259,0.034713
1,float,uniform,GPU,"Ns | Ds",320,2,0.012768,0,0.01879,0.00672,0.08064,0.038278
1,float,uniform,GPU,"Ns | Ds",320,3,0.010912,0,0.01895,0.005408,0.069669,0.03527
1,float,uniform,GPU,"Ns | Ds",320,4,0.010752,0,0.01906,0.00592,0.070069,0.035732
1,float,uniform,GPU,"Ns | Ds",320,5,0.010016,0,0.01839,0.00448,0.067739,0.032886
1,float,uniform,GPU,"Ns | Ds",320,6,0.008576,0,0.018879,0.004448,0.066489,0.031903
1,float,uniform,GPU,"Ns | Ds",320,7,0.012608,0,0.01478,0.006272,0.063039,0.03366
1,float,uniform,GPU,"Ns | Ds",320,8,0.010496,0,0.019,0.005824,0.0693,0.03532
1,float,uniform,GPU,"Ns | Ds",320,9,0.013728,0,0.019229,0.004576,0.074119,0.037533
1,float,uniform,GPU,"Ns | Ds",320,10,0.011552,0,0.01859,0.005152,0.070229,0.035294
1,float,uniform,GPU,"Ns | Ds",320,11,0.011904,0,0.01905,0.005472,0.070879,0.036426
1,float,uniform,GPU,"Ns | Ds",320,12,0.012736,0,0.01864,0.006112,0.07355,0.037488
1,float,uniform,GPU,"Ns | Ds",320,13,0.00992,0,0.01855,0.006048,0.068559,0.034518
1,float,uniform,GPU,"Ns | Ds",320,14,0.010464,0,0.01867,0.005312,0.070199,0.034446
1,float,uniform,GPU,"Ns | Ds",320,15,0.01264,0,0.018909,0.00432,0.070199,0.035869
1,float,uniform,GPU,"Ns | Ds",320,16,0.011616,0,0.018259,0.005632,0.071299,0.035507
1,float,uniform,GPU,"Ns | Ds",320,17,0.010688,0,0.018729,0.006176,0.070579,0.035593
1,float,uniform,GPU,"Ns | Ds",320,18,0.013888,0,0.01504,0.007328,0.067909,0.036256
1,float,uniform,GPU,"Ns | Ds",320,19,0.01056,0,0.01563,0.005984,0.060849,0.032174
1,float,uniform,GPU,"Ns | Ds",320,20,0.01056,0,0.01854,0.005056,0.06806,0.034156
1,float,uniform,GPU,"Ns | Ds",320,21,0.0096,0,0.01856,0.004416,0.06768,0.032576
1,float,uniform,GPU,"Ns | Ds",320,22,0.01152,0,0.01871,0.005248,0.070169,0.035478
1,float,uniform,GPU,"Ns | Ds",320,23,0.012352,0,0.01873,0.0056,0.077869,0.036682
1,float,uniform,GPU,"Ns | Ds",320,24,0.011616,0,0.01874,0.00448,0.069569,0.034836
1,float,uniform,GPU,"Ns | Ds",320,25,0.011392,0,0.01842,0.005088,0.06979,0.0349
1,float,uniform,GPU,"Ns | Ds",320,26,0.01136,0,0.01838,0.006464,0.072309,0.036204
1,float,uniform,GPU,"Ns | Ds",320,27,0.009696,0,0.019189,0.004576,0.068379,0.033461
1,float,uniform,GPU,"Ns | Ds",320,28,0.012096,0,0.018551,0.005696,0.069739,0.036343
1,float,uniform,GPU,"Ns | Ds",320,29,0.011744,0,0.01862,0.005728,0.070839,0.036092
1,float,uniform,GPU,"Ns | Ds",320,30,0.009888,0,0.01836,0.005056,0.069129,0.033304
1,float,uniform,GPU,"Ns | Ds",320,31,0.010464,0,0.01898,0.0056,0.069669,0.035044
1,float,uniform,GPU,"Ns | Ds",320,32,0.010528,0,0.01494,0.00624,0.060399,0.031708
1,float,uniform,GPU,"Ns | Ds",320,33,0.011616,0,0.018899,0.004672,0.156368,0.035187
1,float,uniform,GPU,"Ns | Ds",320,34,0.011744,0,0.018569,0.004352,0.069639,0.034665
1,float,uniform,GPU,"Ns | Ds",320,35,0.010912,0,0.0201,0.003712,0.068869,0.034724
1,float,uniform,GPU,"Ns | Ds",320,36,0.0096,0,0.01842,0.005152,0.068259,0.033172
1,float,uniform,GPU,"Ns | Ds",320,37,0.013152,0,0.01824,0.006432,0.074559,0.037824
1,float,uniform,GPU,"Ns | Ds",320,38,0.011104,0,0.01901,0.005632,0.070049,0.035746
1,float,uniform,GPU,"Ns | Ds",320,39,0.011808,0,0.018549,0.005184,0.070389,0.035541
1,float,uniform,GPU,"Ns | Ds",320,40,0.010112,0,0.0184,0.004544,0.066979,0.033056
1,float,uniform,GPU,"Ns | Ds",320,41,0.011872,0,0.0188,0.004416,0.070119,0.035088
1,float,uniform,GPU,"Ns | Ds",320,42,0.011648,0,0.01885,0.003712,0.069339,0.03421
1,float,uniform,GPU,"Ns | Ds",320,43,0.011328,0,0.01831,0.005216,0.07028,0.034854
1,float,uniform,GPU,"Ns | Ds",320,44,0.01168,0,0.01839,0.006336,0.071279,0.036406
1,float,uniform,GPU,"Ns | Ds",320,45,0.013216,0,0.01848,0.005408,0.071459,0.037104
1,float,uniform,GPU,"Ns | Ds",320,46,0.011104,0,0.01918,0.00672,0.07169,0.037004
1,float,uniform,GPU,"Ns | Ds",320,47,0.010336,0,0.018389,0.004992,0.067459,0.033717
1,float,uniform,GPU,"Ns | Ds",320,48,0.011296,0,0.0188,0.00432,0.068699,0.034416
1,float,uniform,GPU,"Ns | Ds",320,49,0.011616,0,0.01914,0.005856,0.07164,0.036612
1,float,uniform,GPU,"Ns | Ds",320,50,0.012608,0,0.01464,0.006368,0.062129,0.033616
1,float,uniform,GPU,"Ns | Ds",320,51,0.010368,0,0.01888,0.00448,0.151068,0.033728
1,float,uniform,GPU,"Ns | Ds",320,52,0.010816,0,0.01475,0.006464,0.060259,0.03203
1,float,uniform,GPU,"Ns | Ds",320,53,0.012288,0,0.018769,0.00608,0.073109,0.037137
1,float,uniform,GPU,"Ns | Ds",320,54,0.010528,0,0.018769,0.006176,0.070599,0.035473
1,float,uniform,GPU,"Ns | Ds",320,55,0.012192,0,0.01844,0.004448,0.06973,0.03508
1,float,uniform,GPU,"Ns | Ds",320,56,0.010912,0,0.0188,0.004352,0.068249,0.034064
1,float,uniform,GPU,"Ns | Ds",320,57,0.01024,0,0.01873,0.004832,0.069349,0.033802
1,float,uniform,GPU,"Ns | Ds",320,58,0.010464,0,0.01857,0.005824,0.06877,0.034858
1,float,uniform,GPU,"Ns | Ds",320,59,0.012864,0,0.0189,0.004448,0.073709,0.036212
1,float,uniform,GPU,"Ns | Ds",320,60,0.012896,0,0.098329,0.004864,0.150689,0.116089
1,float,uniform,GPU,"Ns | Ds",320,61,0.010528,0,0.01863,0.003648,0.067069,0.032806
1,float,uniform,GPU,"Ns | Ds",320,62,0.012096,0,0.019679,0.00512,0.072809,0.036895
1,float,uniform,GPU,"Ns | Ds",320,63,0.012576,0,0.018319,0.0072,0.073969,0.038095
1,float,uniform,GPU,"Ns | Ds",320,64,0.013376,0,0.01464,0.007424,0.064769,0.03544
1,float,uniform,GPU,"Ns | Ds",320,65,0.010656,0,0.01909,0.005056,0.067989,0.034802
1,float,uniform,GPU,"Ns | Ds",320,66,0.012736,0,0.01831,0.00544,0.072159,0.036486
1,float,uniform,GPU,"Ns | Ds",320,67,0.010656,0,0.018259,0.004832,0.066939,0.033747
1,float,uniform,GPU,"Ns | Ds",320,68,0.009824,0,0.01854,0.00432,0.06741,0.032684
1,float,uniform,GPU,"Ns | Ds",320,69,0.01184,0,0.018798,0.003648,0.069159,0.034286
1,float,uniform,GPU,"Ns | Ds",320,70,0.01088,0,0.01821,0.005312,0.076649,0.034402
1,float,uniform,GPU,"Ns | Ds",320,71,0.010976,0,0.01862,0.004448,0.068739,0.034044
1,float,uniform,GPU,"Ns | Ds",320,72,0.014048,0,0.01843,0.00624,0.075759,0.038718
1,float,uniform,GPU,"Ns | Ds",320,73,0.010848,0,0.01923,0.006272,0.070669,0.03635
1,float,uniform,GPU,"Ns | Ds",320,74,0.01008,0,0.018329,0.005824,0.069049,0.034233
1,float,uniform,GPU,"Ns | Ds",384,0,0.023808,0,0.02356,0.012672,0.102819,0.06004
1,float,uniform,GPU,"Ns | Ds",384,1,0.012288,0,0.02043,0.0048,0.073269,0.037518
1,float,uniform,GPU,"Ns | Ds",384,2,0.010624,0,0.01886,0.005728,0.06995,0.035212
1,float,uniform,GPU,"Ns | Ds",384,3,0.013568,0,0.019199,0.007648,0.076649,0.040415
1,float,uniform,GPU,"Ns | Ds",384,4,0.01056,0,0.01916,0.005728,0.070179,0.035448
1,float,uniform,GPU,"Ns | Ds",384,5,0.012704,0,0.01935,0.004576,0.072129,0.03663
1,float,uniform,GPU,"Ns | Ds",384,6,0.0112,0,0.01895,0.005792,0.069209,0.035942
1,float,uniform,GPU,"Ns | Ds",384,7,0.010816,0,0.01887,0.005376,0.068379,0.035062
1,float,uniform,GPU,"Ns | Ds",384,8,0.010336,0,0.01898,0.00528,0.06736,0.034596
1,float,uniform,GPU,"Ns | Ds",384,9,0.012032,0,0.01883,0.0056,0.0704,0.036462
1,float,uniform,GPU,"Ns | Ds",384,10,0.011904,0,0.018891,0.005088,0.070119,0.035883
1,float,uniform,GPU,"Ns | Ds",384,11,0.013248,0,0.01872,0.005472,0.07244,0.03744
1,float,uniform,GPU,"Ns | Ds",384,12,0.011872,0,0.01943,0.00528,0.070779,0.036582
1,float,uniform,GPU,"Ns | Ds",384,13,0.011808,0,0.01956,0.005312,0.070469,0.03668
1,float,uniform,GPU,"Ns | Ds",384,14,0.012064,0,0.01898,0.00512,0.070629,0.036164
1,float,uniform,GPU,"Ns | Ds",384,15,0.009152,0,0.019059,0.00608,0.069439,0.034291
1,float,uniform,GPU,"Ns | Ds",384,16,0.010656,0,0.01871,0.00528,0.06828,0.034646
1,float,uniform,GPU,"Ns | Ds",384,17,0.012736,0,0.019111,0.005152,0.071149,0.036999
1,float,uniform,GPU,"Ns | Ds",384,18,0.010976,0,0.0188,0.009056,0.071629,0.038832
1,float,uniform,GPU,"Ns | Ds",384,19,0.011424,0,0.01882,0.00544,0.06976,0.035684
1,float,uniform,GPU,"Ns | Ds",384,20,0.009792,0,0.01979,0.005376,0.06825,0.034958
1,float,uniform,GPU,"Ns | Ds",384,21,0.012224,0,0.01928,0.005248,0.069739,0.036752
1,float,uniform,GPU,"Ns | Ds",384,22,0.011904,0,0.01907,0.00544,0.070179,0.036414
1,float,uniform,GPU,"Ns | Ds",384,23,0.010816,0,0.019129,0.005728,0.068109,0.035673
1,float,uniform,GPU,"Ns | Ds",384,24,0.01072,0,0.01934,0.005632,0.069839,0.035692
1,float,uniform,GPU,"Ns | Ds",384,25,0.011904,0,0.018851,0.005216,0.070199,0.035971
1,float,uniform,GPU,"Ns | Ds",384,26,0.013152,0,0.019249,0.005504,0.072559,0.037905
1,float,uniform,GPU,"Ns | Ds",384,27,0.01024,0,0.01889,0.005152,0.06785,0.034282
1,float,uniform,GPU,"Ns | Ds",384,28,0.010944,0,0.0197,0.005152,0.068299,0.035796
1,float,uniform,GPU,"Ns | Ds",384,29,0.010752,0,0.0154,0.007264,0.0626,0.033416
1,float,uniform,GPU,"Ns | Ds",384,30,0.012256,0,0.01881,0.007264,0.073619,0.03833
1,float,uniform,GPU,"Ns | Ds",384,31,0.010816,0,0.0193,0.006976,0.070549,0.037092
1,float,uniform,GPU,"Ns | Ds",384,32,0.011872,0,0.01916,0.007392,0.07332,0.038424
1,float,uniform,GPU,"Ns | Ds",384,33,0.009536,0,0.01907,0.00736,0.069929,0.035966
1,float,uniform,GPU,"Ns | Ds",384,34,0.010752,0,0.018951,0.004416,0.067919,0.034119
1,float,uniform,GPU,"Ns | Ds",384,35,0.01168,0,0.019009,0.006688,0.071299,0.037377
1,float,uniform,GPU,"Ns | Ds",384,36,0.011008,0,0.01886,0.004416,0.069289,0.034284
1,float,uniform,GPU,"Ns | Ds",384,37,0.01072,0,0.0187,0.005248,0.067899,0.034668
1,float,uniform,GPU,"Ns | Ds",384,38,0.013216,0,0.01989,0.005536,0.0743,0.038642
1,float,uniform,GPU,"Ns | Ds",384,39,0.011456,0,0.019059,0.005376,0.069509,0.035891
1,float,uniform,GPU,"Ns | Ds",384,40,0.011744,0,0.01908,0.00528,0.070119,0.036104
1,float,uniform,GPU,"Ns | Ds",384,41,0.010528,0,0.019019,0.005952,0.068769,0.035499
1,float,uniform,GPU,"Ns | Ds",384,42,0.01024,0,0.018799,0.005376,0.068469,0.034415
1,float,uniform,GPU,"Ns | Ds",384,43,0.012064,0,0.019129,0.004544,0.069399,0.035737
1,float,uniform,GPU,"Ns | Ds",384,44,0.012352,0,0.01877,0.005472,0.07025,0.036594
1,float,uniform,GPU,"Ns | Ds",384,45,0.011488,0,0.01933,0.004608,0.070339,0.035426
1,float,uniform,GPU,"Ns | Ds",384,46,0.011904,0,0.019749,0.005408,0.069869,0.037061
1,float,uniform,GPU,"Ns | Ds",384,47,0.010752,0,0.01554,0.007072,0.06173,0.033364
1,float,uniform,GPU,"Ns | Ds",384,48,0.012128,0,0.018509,0.007456,0.071959,0.038093
1,float,uniform,GPU,"Ns | Ds",384,49,0.01088,0,0.01864,0.00528,0.068079,0.0348
1,float,uniform,GPU,"Ns | Ds",384,50,0.012192,0,0.01916,0.004992,0.070199,0.036344
1,float,uniform,GPU,"Ns | Ds",384,51,0.011008,0,0.01883,0.007584,0.07164,0.037422
1,float,uniform,GPU,"Ns | Ds",384,52,0.009952,0,0.019429,0.005344,0.074119,0.034725
1,float,uniform,GPU,"Ns | Ds",384,53,0.011488,0,0.01916,0.005408,0.06928,0.036056
1,float,uniform,GPU,"Ns | Ds",384,54,0.011264,0,0.01805,0.006048,0.06578,0.035362
1,float,uniform,GPU,"Ns | Ds",384,55,0.009504,0,0.01916,0.006048,0.068359,0.034712
1,float,uniform,GPU,"Ns | Ds",384,56,0.013952,0,0.018879,0.00592,0.074739,0.038751
1,float,uniform,GPU,"Ns | Ds",384,57,0.010336,0,0.01925,0.005248,0.067989,0.034834
1,float,uniform,GPU,"Ns | Ds",384,58,0.011776,0,0.01917,0.00592,0.071269,0.036866
1,float,uniform,GPU,"Ns | Ds",384,59,0.011456,0,0.0193,0.005856,0.070429,0.036612
1,float,uniform,GPU,"Ns | Ds",384,60,0.009824,0,0.01875,0.006176,0.06928,0.03475
1,float,uniform,GPU,"Ns | Ds",384,61,0.010016,0,0.01869,0.005536,0.067459,0.034242
1,float,uniform,GPU,"Ns | Ds",384,62,0.010784,0,0.01884,0.006752,0.07017,0.036376
1,float,uniform,GPU,"Ns | Ds",384,63,0.011584,0,0.0187,0.005056,0.068669,0.03534
1,float,uniform,GPU,"Ns | Ds",384,64,0.01296,0,0.01877,0.107424,0.173488,0.139154
1,float,uniform,GPU,"Ns | Ds",384,65,0.011808,0,0.01949,0.0048,0.071429,0.036098
1,float,uniform,GPU,"Ns | Ds",384,66,0.01072,0,0.019221,0.005216,0.070299,0.035157
1,float,uniform,GPU,"Ns | Ds",384,67,0.010688,0,0.01558,0.00816,0.062949,0.034428
1,float,uniform,GPU,"Ns | Ds",384,68,0.010976,0,0.0193,0.005696,0.06944,0.035972
1,float,uniform,GPU,"Ns | Ds",384,69,0.012672,0,0.01874,0.00544,0.07123,0.036852
1,float,uniform,GPU,"Ns | Ds",384,70,0.011616,0,0.019229,0.004576,0.069549,0.035421
1,float,uniform,GPU,"Ns | Ds",384,71,0.011168,0,0.01874,0.006784,0.070429,0.036692
1,float,uniform,GPU,"Ns | Ds",384,72,0.011328,0,0.01936,0.005504,0.07638,0.036192
1,float,uniform,GPU,"Ns | Ds",384,73,0.011648,0,0.0194,0.005152,0.070289,0.0362
1,float,uniform,GPU,"Ns | Ds",384,74,0.012768,0,0.01963,0.005696,0.072749,0.038094
1,float,uniform,GPU,"Ns | Ds",448,0,0.02464,0,0.02315,0.010208,0.100679,0.057998
1,float,uniform,GPU,"Ns | Ds",448,1,0.011712,0,0.01893,0.005824,0.070189,0.036466
1,float,uniform,GPU,"Ns | Ds",448,2,0.012736,0,0.01857,0.005696,0.071279,0.037002
1,float,uniform,GPU,"Ns | Ds",448,3,0.01008,0,0.0192,0.005216,0.068009,0.034496
1,float,uniform,GPU,"Ns | Ds",448,4,0.01024,0,0.0187,0.006464,0.06975,0.035404
1,float,uniform,GPU,"Ns | Ds",448,5,0.011552,0,0.01883,0.006112,0.069379,0.036494
1,float,uniform,GPU,"Ns | Ds",448,6,0.009152,0,0.01497,0.007712,0.061839,0.031834
1,float,uniform,GPU,"Ns | Ds",448,7,0.01136,0,0.01869,0.006912,0.07151,0.036962
1,float,uniform,GPU,"Ns | Ds",448,8,0.010656,0,0.01896,0.007168,0.070019,0.036784
1,float,uniform,GPU,"Ns | Ds",448,9,0.009888,0,0.019,0.006944,0.06936,0.035832
1,float,uniform,GPU,"Ns | Ds",448,10,0.012128,0,0.01831,0.005376,0.072239,0.035814
1,float,uniform,GPU,"Ns | Ds",448,11,0.0104,0,0.01971,0.005152,0.067819,0.035262
1,float,uniform,GPU,"Ns | Ds",448,12,0.010304,0,0.0186,0.007424,0.069899,0.036328
1,float,uniform,GPU,"Ns | Ds",448,13,0.011072,0,0.01817,0.00592,0.077569,0.035162
1,float,uniform,GPU,"Ns | Ds",448,14,0.010112,0,0.01928,0.005568,0.068649,0.03496
1,float,uniform,GPU,"Ns | Ds",448,15,0.012448,0,0.01867,0.00576,0.071,0.036878
1,float,uniform,GPU,"Ns | Ds",448,16,0.010688,0,0.01847,0.006112,0.068459,0.03527
1,float,uniform,GPU,"Ns | Ds",448,17,0.00896,0,0.01838,0.004384,0.06575,0.031724
1,float,uniform,GPU,"Ns | Ds",448,18,0.01184,0,0.01863,0.005184,0.069529,0.035654
1,float,uniform,GPU,"Ns | Ds",448,19,0.01136,0,0.01844,0.006816,0.075909,0.036616
1,float,uniform,GPU,"Ns | Ds",448,20,0.01136,0,0.01908,0.006848,0.072619,0.037288
1,float,uniform,GPU,"Ns | Ds",448,21,0.012352,0,0.01862,0.00512,0.070899,0.036092
1,float,uniform,GPU,"Ns | Ds",448,22,0.010784,0,0.01931,0.005696,0.0683,0.03579
1,float,uniform,GPU,"Ns | Ds",448,23,0.009696,0,0.01898,0.005184,0.06745,0.03386
1,float,uniform,GPU,"Ns | Ds",448,24,0.010848,0,0.01903,0.005184,0.067999,0.035062
1,float,uniform,GPU,"Ns | Ds",448,25,0.011072,0,0.01858,0.0056,0.070479,0.035252
1,float,uniform,GPU,"Ns | Ds",448,26,0.0104,0,0.018249,0.005184,0.067019,0.033833
1,float,uniform,GPU,"Ns | Ds",448,27,0.0112,0,0.02057,0.005184,0.070249,0.036954
1,float,uniform,GPU,"Ns | Ds",448,28,0.010304,0,0.018419,0.005472,0.067119,0.034195
1,float,uniform,GPU,"Ns | Ds",448,29,0.01248,0,0.01838,0.005376,0.07069,0.036236
1,float,uniform,GPU,"Ns | Ds",448,30,0.010048,0,0.01925,0.005696,0.070139,0.034994
1,float,uniform,GPU,"Ns | Ds",448,31,0.013344,0,0.01857,0.007744,0.07499,0.039658
1,float,uniform,GPU,"Ns | Ds",448,32,0.0104,0,0.0188,0.00608,0.07119,0.03528
1,float,uniform,GPU,"Ns | Ds",448,33,0.011424,0,0.01876,0.004512,0.06999,0.034696
1,float,uniform,GPU,"Ns | Ds",448,34,0.009312,0,0.01856,0.005216,0.065869,0.033088
1,float,uniform,GPU,"Ns | Ds",448,35,0.010656,0,0.018679,0.004544,0.068209,0.033879
1,float,uniform,GPU,"Ns | Ds",448,36,0.011168,0,0.01878,0.005504,0.069879,0.035452
1,float,uniform,GPU,"Ns | Ds",448,37,0.01136,0,0.01843,0.005152,0.069309,0.034942
1,float,uniform,GPU,"Ns | Ds",448,38,0.010688,0,0.01586,0.0064,0.060719,0.032948
1,float,uniform,GPU,"Ns | Ds",448,39,0.010144,0,0.018209,0.0072,0.069449,0.035553
1,float,uniform,GPU,"Ns | Ds",448,40,0.0112,0,0.018191,0.006016,0.069439,0.035407
1,float,uniform,GPU,"Ns | Ds",448,41,0.011264,0,0.01877,0.005024,0.072349,0.035058
1,float,uniform,GPU,"Ns | Ds",448,42,0.012192,0,0.018509,0.006656,0.072179,0.037357
1,float,uniform,GPU,"Ns | Ds",448,43,0.011744,0,0.018299,0.005888,0.069869,0.035931
1,float,uniform,GPU,"Ns | Ds",448,44,0.010464,0,0.01857,0.005344,0.067739,0.034378
1,float,uniform,GPU,"Ns | Ds",448,45,0.011584,0,0.018629,0.004512,0.068699,0.034725
1,float,uniform,GPU,"Ns | Ds",448,46,0.010496,0,0.018289,0.005408,0.068379,0.034193
1,float,uniform,GPU,"Ns | Ds",448,47,0.011488,0,0.018551,0.004384,0.067969,0.034423
1,float,uniform,GPU,"Ns | Ds",448,48,0.012288,0,0.01858,0.005312,0.071949,0.03618
1,float,uniform,GPU,"Ns | Ds",448,49,0.010976,0,0.01954,0.005216,0.06926,0.035732
1,float,uniform,GPU,"Ns | Ds",448,50,0.011744,0,0.01894,0.005728,0.07674,0.036412
1,float,uniform,GPU,"Ns | Ds",448,51,0.010272,0,0.01874,0.00544,0.06816,0.034452
1,float,uniform,GPU,"Ns | Ds",448,52,0.011008,0,0.01933,0.00736,0.0722,0.037698
1,float,uniform,GPU,"Ns | Ds",448,53,0.012896,0,0.01837,0.005088,0.071339,0.036354
1,float,uniform,GPU,"Ns | Ds",448,54,0.010112,0,0.01871,0.005376,0.067059,0.034198
1,float,uniform,GPU,"Ns | Ds",448,55,0.011904,0,0.01833,0.005344,0.06937,0.035578
1,float,uniform,GPU,"Ns | Ds",448,56,0.013536,0,0.01496,0.007616,0.064899,0.036112
1,float,uniform,GPU,"Ns | Ds",448,57,0.010624,0,0.019,0.005152,0.068229,0.034776
1,float,uniform,GPU,"Ns | Ds",448,58,0.012,0,0.015329,0.006784,0.062029,0.034113
1,float,uniform,GPU,"Ns | Ds",448,59,0.010432,0,0.018368,0.00528,0.066849,0.03408
1,float,uniform,GPU,"Ns | Ds",448,60,0.011392,0,0.0186,0.005344,0.068909,0.035336
1,float,uniform,GPU,"Ns | Ds",448,61,0.01008,0,0.01852,0.006304,0.06975,0.034904
1,float,uniform,GPU,"Ns | Ds",448,62,0.010816,0,0.01928,0.004416,0.068209,0.034512
1,float,uniform,GPU,"Ns | Ds",448,63,0.01168,0,0.01841,0.005248,0.068909,0.035338
1,float,uniform,GPU,"Ns | Ds",448,64,0.009856,0,0.01649,0.006304,0.067499,0.03265
1,float,uniform,GPU,"Ns | Ds",448,65,0.011616,0,0.01949,0.005408,0.070659,0.036514
1,float,uniform,GPU,"Ns | Ds",448,66,0.011808,0,0.01835,0.006112,0.071409,0.03627
1,float,uniform,GPU,"Ns | Ds",448,67,0.01296,0,0.01871,0.007104,0.07335,0.038774
1,float,uniform,GPU,"Ns | Ds",448,68,0.012032,0,0.01905,0.00464,0.07153,0.035722
1,float,uniform,GPU,"Ns | Ds",448,69,0.010336,0,0.01842,0.007936,0.070009,0.036692
1,float,uniform,GPU,"Ns | Ds",448,70,0.0112,0,0.01832,0.004576,0.06829,0.034096
1,float,uniform,GPU,"Ns | Ds",448,71,0.010784,0,0.01857,0.00512,0.067359,0.034474
1,float,uniform,GPU,"Ns | Ds",448,72,0.011232,0,0.01844,0.006144,0.072729,0.035816
1,float,uniform,GPU,"Ns | Ds",448,73,0.012128,0,0.01842,0.00432,0.07027,0.034868
1,float,uniform,GPU,"Ns | Ds",448,74,0.012096,0,0.018529,0.00512,0.070989,0.035745
1,float,uniform,GPU,"Ns | Ds",512,0,0.025088,0,0.02253,0.012608,0.101098,0.060226
1,float,uniform,GPU,"Ns | Ds",512,1,0.010688,0,0.018959,0.006496,0.071369,0.036143
