dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,0.074272,0,0.145948,0.049824,0.324246,0.270044
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,0.06816,0,0.146468,0.052672,0.320486,0.2673
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,0.053664,0,0.142729,0.046016,0.295167,0.242409
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,0.0488,0,0.141868,0.049312,0.293787,0.23998
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,0.061984,0,0.144819,0.051072,0.311317,0.257875
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,0.050688,0,0.137268,0.049856,0.283327,0.237812
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,0.057152,0,0.143048,0.048608,0.301547,0.248808
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,0.065792,0,0.146188,0.052288,0.317557,0.264268
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,0.056384,0,0.142058,0.050208,0.302136,0.24865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,0.05152,0,0.146459,0.048576,0.298487,0.246555
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,0.058016,0,0.142888,0.048736,0.302236,0.24964
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,0.063328,0,0.14425,0.051872,0.312307,0.25945
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,0.054048,0,0.142638,0.049568,0.298467,0.246254
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,0.0552,0,0.143468,0.050368,0.303087,0.249036
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,0.068672,0,0.146488,0.052416,0.322377,0.267576
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,0.05056,0,0.141339,0.049344,0.295157,0.241243
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,0.050144,0,0.140768,0.048384,0.292107,0.239296
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,0.052352,0,0.136228,0.048672,0.282677,0.237252
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,0.049568,0,0.140418,0.04832,0.291027,0.238306
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,0.060768,0,0.144429,0.051648,0.308457,0.256845
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,0.050432,0,0.141408,0.048352,0.294357,0.240192
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,0.065088,0,0.145858,0.050368,0.314626,0.261314
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,0.051136,0,0.14199,0.05056,0.297367,0.243686
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,0.05184,0,0.14268,0.049184,0.297007,0.243704
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,0.050624,0,0.141358,0.050336,0.295596,0.242318
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,0.066944,0,0.146129,0.052288,0.324656,0.265361
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,0.140864,0,0.278286,0.104352,0.581784,0.523502
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,0.151648,0,0.276756,0.104224,0.588464,0.532628
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,0.14832,0,0.276387,0.104992,0.583103,0.529699
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,0.155168,0,0.278107,0.104736,0.593913,0.538011
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,0.149376,0,0.277236,0.106208,0.587393,0.53282
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,0.154496,0,0.278926,0.102368,0.593804,0.53579
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,0.152512,0,0.277127,0.106368,0.593294,0.536007
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,0.150784,0,0.277307,0.104352,0.586343,0.532443
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,0.15408,0,0.276477,0.10464,0.596094,0.535197
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,0.14896,0,0.277807,0.103296,0.584414,0.530063
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,0.152736,0,0.277248,0.107744,0.592873,0.537728
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,0.148096,0,0.270808,0.104608,0.569244,0.523512
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,0.151968,0,0.278288,0.106048,0.591943,0.536304
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,0.15424,0,0.277557,0.102624,0.592293,0.534421
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,0.15136,0,0.277527,0.109472,0.593094,0.538359
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,0.151136,0,0.277048,0.105856,0.591124,0.53404
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,0.151936,0,0.276647,0.106208,0.589784,0.534791
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,0.150592,0,0.277047,0.105472,0.588013,0.533111
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,0.151744,0,0.279266,0.105632,0.594193,0.536642
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,0.150592,0,0.276957,0.105216,0.582993,0.532765
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,0.151232,0,0.276997,0.10528,0.586183,0.533509
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,0.151648,0,0.277687,0.104576,0.589204,0.533911
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,0.149984,0,0.276658,0.103264,0.584243,0.529906
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,0.15328,0,0.277178,0.105888,0.592804,0.536346
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,0.150144,0,0.276826,0.105632,0.587704,0.532602
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,0.153568,0,0.278087,0.106048,0.592814,0.537703
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,0.152768,0,0.276817,0.106048,0.590263,0.535633
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,0.145728,0,0.275816,0.10208,0.576913,0.523624
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,0.156,0,0.278057,0.106784,0.596293,0.540841
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,0.15088,0,0.276377,0.10288,0.585894,0.530137
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,0.151264,0,0.277257,0.106176,0.586604,0.534697
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,0.15424,0,0.278717,0.106112,0.593103,0.539069
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,0.159968,0,0.279237,0.105792,0.599824,0.544997
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,0.153504,0,0.276728,0.104032,0.594744,0.534264
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,0.15456,0,0.276078,0.104704,0.590544,0.535342
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,0.1512,0,0.277118,0.103968,0.585474,0.532286
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,0.149664,0,0.271767,0.106976,0.576254,0.528407
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,0.1528,0,0.278576,0.104416,0.592584,0.535792
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,0.152896,0,0.276948,0.104768,0.588193,0.534612
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,0.153152,0,0.278016,0.104352,0.597983,0.53552
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,0.155328,0,0.278126,0.10448,0.596043,0.537934
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,0.153536,0,0.276897,0.106368,0.592154,0.536801
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,0.153696,0,0.279358,0.1096,0.594683,0.542654
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,0.149632,0,0.272186,0.105024,0.573903,0.526842
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,0.15152,0,0.277337,0.104928,0.588053,0.533785
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,0.152512,0,0.277977,0.106272,0.591144,0.536761
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,0.151392,0,0.276618,0.105504,0.593043,0.533514
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,0.151968,0,0.276506,0.103104,0.586264,0.531578
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,0.152416,0,0.277276,0.10352,0.588904,0.533212
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,0.154912,0,0.277797,0.104544,0.591854,0.537253
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,0.138624,0,0.279176,0.103776,0.575444,0.521576
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,0.137088,0,0.275676,0.101344,0.573883,0.514108
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,52,0.15168,0,0.277627,0.105376,0.588384,0.534683
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,53,0.155168,0,0.278858,0.104,0.596064,0.538026
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,54,0.153408,0,0.277016,0.105856,0.590653,0.53628
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,55,0.151008,0,0.276027,0.103328,0.584153,0.530363
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,56,0.153952,0,0.277556,0.10368,0.591793,0.535188
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,57,0.147904,0,0.274927,0.102208,0.579114,0.525039
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,58,0.157216,0,0.277987,0.106336,0.595823,0.541539
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,59,0.15264,0,0.277007,0.105664,0.599304,0.535311
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,60,0.15312,0,0.277947,0.10464,0.590403,0.535707
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,61,0.150176,0,0.278338,0.10496,0.588494,0.533474
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,62,0.145216,0,0.274077,0.103584,0.576224,0.522877
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,63,0.15424,0,0.278576,0.105632,0.596244,0.538448
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,64,0.142368,0,0.275087,0.10352,0.573824,0.520975
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,65,0.149408,0,0.276527,0.104448,0.584544,0.530383
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,66,0.152352,0,0.276927,0.105568,0.588483,0.534847
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,67,0.15216,0,0.277417,0.105248,0.592624,0.534825
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,68,0.151648,0,0.277087,0.103616,0.587794,0.532351
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,69,0.149952,0,0.277108,0.104576,0.586343,0.531636
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,70,0.14864,0,0.277437,0.105952,0.586593,0.532029
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,71,0.153824,0,0.278118,0.104768,0.591004,0.53671
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,72,0.144,0,0.274517,0.102592,0.576464,0.521109
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,73,0.152128,0,0.278167,0.104608,0.591984,0.534903
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",256,74,0.149696,0,0.279777,0.10336,0.587643,0.532833
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,0.384544,0,0.821161,0.190432,1.52115,1.39614
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,0.389024,0,0.82056,0.190944,1.46814,1.40053
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,0.381664,0,0.819781,0.192608,1.45844,1.39405
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,0.382976,0,0.819652,0.189248,1.45824,1.39188
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,0.38256,0,0.819821,0.191264,1.4585,1.39365
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,0.380512,0,0.820021,0.19296,1.4558,1.39349
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,0.384224,0,0.819541,0.189856,1.4616,1.39362
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,0.382016,0,0.82027,0.19008,1.45835,1.39237
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,0.376512,0,0.819662,0.189312,1.44123,1.38549
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,0.381664,0,0.821071,0.190272,1.45908,1.39301
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,0.376992,0,0.818171,0.189088,1.43959,1.38425
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,0.379392,0,0.819722,0.18912,1.44466,1.38823
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,0.383264,0,0.819541,0.190912,1.45889,1.39372
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,0.382944,0,0.818131,0.19088,1.4577,1.39195
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,0.38112,0,0.819142,0.191552,1.45554,1.39181
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,0.382656,0,0.818931,0.189984,1.45945,1.39157
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,0.383104,0,0.818581,0.190432,1.45679,1.39212
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,0.37968,0,0.818781,0.190496,1.44867,1.38896
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,0.385408,0,0.828991,0.193024,1.5005,1.40742
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,0.385472,0,0.819831,0.189504,1.46108,1.39481
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,20,0.38384,0,0.820171,0.191264,1.46302,1.39527
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,21,0.386368,0,0.820061,0.193856,1.46806,1.40029
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,22,0.378304,0,0.818591,0.189024,1.44272,1.38592
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,23,0.379104,0,0.81814,0.190176,1.44475,1.38742
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,24,0.382784,0,0.819081,0.189888,1.45747,1.39175
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,25,0.385888,0,0.819591,0.191776,1.46316,1.39725
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,26,0.425568,0,0.82151,0.193792,1.50598,1.44087
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,27,0.383424,0,0.82016,0.192448,1.46452,1.39603
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,28,0.381536,0,0.81898,0.189344,1.45671,1.38986
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,29,0.381152,0,0.818961,0.189984,1.45478,1.3901
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,30,0.382624,0,0.819122,0.190848,1.4584,1.39259
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,31,0.377088,0,0.82041,0.190336,1.44889,1.38783
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,32,0.382816,0,0.820271,0.192288,1.46293,1.39538
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,33,0.382304,0,0.819761,0.190144,1.4577,1.39221
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,34,0.382464,0,0.819932,0.193696,1.46268,1.39609
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,35,0.371712,0,0.817801,0.188064,1.43328,1.37758
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,36,0.382304,0,0.819621,0.190176,1.45574,1.3921
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,37,0.372352,0,0.816381,0.188576,1.48515,1.37731
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,38,0.38368,0,0.818031,0.189568,1.45532,1.39128
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,39,0.37952,0,0.819601,0.194784,1.44924,1.39391
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,40,0.385376,0,0.820442,0.191776,1.46423,1.39759
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,41,0.383264,0,0.819652,0.189856,1.45956,1.39277
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,42,0.383136,0,0.8193,0.190592,1.459,1.39303
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,43,0.38576,0,0.819011,0.19008,1.46303,1.39485
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,44,0.384128,0,0.819401,0.199328,1.46623,1.40286
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,45,0.385248,0,0.82012,0.1912,1.46312,1.39657
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,46,0.382528,0,0.821011,0.190304,1.45756,1.39384
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,47,0.372768,0,0.816041,0.19024,1.43466,1.37905
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,48,0.368192,0,0.815031,0.189408,1.42786,1.37263
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,49,0.38576,0,0.820711,0.19232,1.46281,1.39879
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,50,0.38432,0,0.82137,0.192192,1.46405,1.39788
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,51,0.3648,0,0.814811,0.188064,1.42318,1.36767
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,52,0.384928,0,0.82121,0.192512,1.46374,1.39865
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,53,0.384,0,0.821591,0.190272,1.46084,1.39586
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,54,0.370528,0,0.8172,0.189568,1.43175,1.3773
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,55,0.385856,0,0.822231,0.19072,1.46624,1.39881
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,56,0.379104,0,0.821671,0.191456,1.44865,1.39223
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,57,0.381952,0,0.819831,0.189728,1.45771,1.39151
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,58,0.367936,0,0.814612,0.189728,1.42667,1.37228
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,59,0.383616,0,0.818591,0.190016,1.45729,1.39222
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,60,0.378176,0,0.819292,0.189152,1.44144,1.38662
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,61,0.377984,0,0.819991,0.19136,1.44599,1.38933
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,62,0.3728,0,0.815862,0.189568,1.43274,1.37823
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,63,0.384576,0,0.818922,0.19024,1.46023,1.39374
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,64,0.384192,0,0.820012,0.193696,1.46564,1.3979
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,65,0.37856,0,0.819882,0.189536,1.44433,1.38798
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,66,0.38272,0,0.820401,0.190304,1.46358,1.39342
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,67,0.371872,0,0.816092,0.188416,1.43286,1.37638
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,68,0.384224,0,0.821891,0.191136,1.46357,1.39725
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,69,0.38464,0,0.827571,0.18992,1.46844,1.40213
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,70,0.384224,0,0.819572,0.192416,1.45916,1.39621
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,71,0.384896,0,0.819421,0.18992,1.46048,1.39424
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,72,0.38528,0,0.82012,0.189728,1.46136,1.39513
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,73,0.368,0,0.815461,0.187648,1.42572,1.37111
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",320,74,0.36832,0,0.817792,0.187424,1.42665,1.37354
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,0.640576,0,2.09645,0.704896,3.50988,3.44192
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,0.640512,0,2.0911,0.6504,3.49578,3.38201
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,0.640416,0,2.08714,0.651264,3.44302,3.37882
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,0.639232,0,2.09222,0.826688,3.6245,3.55814
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,0.640064,0,2.08925,0.65136,3.44688,3.38067
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,0.639904,0,2.09238,0.647456,3.44572,3.37974
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,0.634784,0,2.09017,0.6528,3.44081,3.37775
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,0.638432,0,2.09268,0.648896,3.44675,3.38001
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,0.642912,0,2.0881,0.651872,3.45254,3.38288
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,0.642528,0,2.10828,0.651616,3.46921,3.40242
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,0.642368,0,2.0914,0.651136,3.44981,3.3849
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,0.641952,0,2.08932,0.650176,3.44218,3.38144
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,0.639616,0,2.08966,0.657728,3.45279,3.387
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,0.640704,0,2.08634,0.647232,3.43977,3.37427
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,0.640128,0,2.08951,0.651904,3.44704,3.38154
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,0.641408,0,2.09318,0.681632,3.48777,3.41622
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,0.64224,0,2.08704,0.65088,3.44774,3.38016
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,0.640352,0,2.09025,0.649696,3.44655,3.3803
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,0.640288,0,2.08657,0.64848,3.44028,3.37533
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,0.640512,0,2.09327,0.649536,3.44927,3.38332
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,20,0.638208,0,2.08955,0.649984,3.45584,3.37774
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,21,0.638592,0,2.09251,0.651136,3.44952,3.38224
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,22,0.636576,0,2.08882,0.648672,3.43405,3.37406
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,23,0.640192,0,2.09221,0.651328,3.44752,3.38373
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,24,0.640224,0,2.09087,0.651328,3.44921,3.38242
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,25,0.640288,0,2.09237,0.651168,3.45313,3.38382
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,26,0.638816,0,2.09061,0.648992,3.43484,3.37842
3,float,uniform,GPU,"Ds | Ds | Ds | Ds | Ds | Ds",384,27,0.642464,0,2.09182,0.649632,3.45845,3.38391
