dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,CPU,"N | N | N | N | N | N",64,0,0.299264,0,0.216118,201.351,201.976,201.866
3,double,uniform,CPU,"N | N | N | N | N | N",64,1,0.23952,0,0.169698,0.019232,0.473614,0.42845
3,double,uniform,CPU,"N | N | N | N | N | N",64,2,0.22832,0,0.166338,0.0144,0.450615,0.409058
3,double,uniform,CPU,"N | N | N | N | N | N",64,3,0.226464,0,0.164167,0.015616,0.446045,0.406247
3,double,uniform,CPU,"N | N | N | N | N | N",64,4,0.233376,0,0.163178,0.017696,0.449664,0.41425
3,double,uniform,CPU,"N | N | N | N | N | N",64,5,0.22752,0,0.164998,0.013568,0.446805,0.406086
3,double,uniform,CPU,"N | N | N | N | N | N",64,6,0.236672,0,0.166558,0.01552,0.459945,0.41875
3,double,uniform,CPU,"N | N | N | N | N | N",64,7,0.227968,0,0.166748,0.01552,0.452165,0.410236
3,double,uniform,CPU,"N | N | N | N | N | N",64,8,0.230208,0,0.165698,0.016448,0.453755,0.412354
3,double,uniform,CPU,"N | N | N | N | N | N",64,9,0.228576,0,0.164678,0.01472,0.450055,0.407974
3,double,uniform,CPU,"N | N | N | N | N | N",64,10,0.313568,0,0.164518,0.015264,0.533944,0.49335
3,double,uniform,CPU,"N | N | N | N | N | N",64,11,0.230528,0,0.165098,0.015616,0.452425,0.411242
3,double,uniform,CPU,"N | N | N | N | N | N",64,12,0.233632,0,0.165327,0.015648,0.456805,0.414607
3,double,uniform,CPU,"N | N | N | N | N | N",64,13,0.228096,0,0.165598,0.016896,0.451894,0.41059
3,double,uniform,CPU,"N | N | N | N | N | N",64,14,0.230784,0,0.166389,0.01472,0.455455,0.411893
3,double,uniform,CPU,"N | N | N | N | N | N",64,15,0.228512,0,0.165588,0.015488,0.452795,0.409588
3,double,uniform,CPU,"N | N | N | N | N | N",64,16,0.23232,0,0.162168,0.017344,0.445586,0.411832
3,double,uniform,CPU,"N | N | N | N | N | N",64,17,0.228672,0,0.165727,0.015104,0.452225,0.409503
3,double,uniform,CPU,"N | N | N | N | N | N",64,18,0.314656,0,0.164928,0.016288,0.537514,0.495872
3,double,uniform,CPU,"N | N | N | N | N | N",64,19,0.22672,0,0.167458,0.014656,0.451075,0.408834
3,double,uniform,CPU,"N | N | N | N | N | N",64,20,0.234528,0,0.165758,0.016608,0.458815,0.416894
3,double,uniform,CPU,"N | N | N | N | N | N",64,21,0.229696,0,0.165478,0.01504,0.451075,0.410214
3,double,uniform,CPU,"N | N | N | N | N | N",64,22,0.230112,0,0.164828,0.015968,0.451795,0.410908
3,double,uniform,CPU,"N | N | N | N | N | N",64,23,0.226784,0,0.164428,0.015104,0.449726,0.406316
3,double,uniform,CPU,"N | N | N | N | N | N",64,24,0.230784,0,0.166768,0.015744,0.453665,0.413296
3,double,uniform,CPU,"N | N | N | N | N | N",64,25,0.228448,0,0.166078,0.014784,0.451815,0.40931
3,double,uniform,CPU,"N | N | N | N | N | N",64,26,0.313536,0,0.165089,0.015232,0.534384,0.493857
3,double,uniform,CPU,"N | N | N | N | N | N",64,27,0.229984,0,0.164418,0.015232,0.449135,0.409634
3,double,uniform,CPU,"N | N | N | N | N | N",64,28,0.23696,0,0.165258,0.015776,0.458744,0.417994
3,double,uniform,CPU,"N | N | N | N | N | N",64,29,0.226304,0,0.164618,0.013376,0.446295,0.404298
3,double,uniform,CPU,"N | N | N | N | N | N",64,30,0.237824,0,0.166618,0.015808,0.462755,0.42025
3,double,uniform,CPU,"N | N | N | N | N | N",64,31,0.319264,0,0.166148,0.014272,0.541404,0.499684
3,double,uniform,CPU,"N | N | N | N | N | N",64,32,0.231328,0,0.165668,0.01472,0.454275,0.411716
3,double,uniform,CPU,"N | N | N | N | N | N",64,33,0.240096,0,0.165268,0.014976,0.458694,0.42034
3,double,uniform,CPU,"N | N | N | N | N | N",64,34,0.2288,0,0.163468,0.017056,0.445705,0.409324
3,double,uniform,CPU,"N | N | N | N | N | N",64,35,0.235712,0,0.165628,0.01456,0.457145,0.4159
3,double,uniform,CPU,"N | N | N | N | N | N",64,36,0.230176,0,0.165428,0.015936,0.452915,0.41154
3,double,uniform,CPU,"N | N | N | N | N | N",64,37,0.228736,0,0.165379,0.013952,0.448525,0.408067
3,double,uniform,CPU,"N | N | N | N | N | N",64,38,0.234272,0,0.165678,0.015616,0.456675,0.415566
3,double,uniform,CPU,"N | N | N | N | N | N",64,39,0.423456,0,0.161838,0.017344,0.638333,0.602638
3,double,uniform,CPU,"N | N | N | N | N | N",64,40,0.231808,0,0.165558,0.015232,0.454115,0.412598
3,double,uniform,CPU,"N | N | N | N | N | N",64,41,0.236096,0,0.166598,0.013312,0.457975,0.416006
3,double,uniform,CPU,"N | N | N | N | N | N",64,42,0.22816,0,0.164527,0.015456,0.450415,0.408143
3,double,uniform,CPU,"N | N | N | N | N | N",64,43,0.230976,0,0.166838,0.016192,0.457235,0.414006
3,double,uniform,CPU,"N | N | N | N | N | N",64,44,0.229376,0,0.165058,0.015456,0.452045,0.40989
3,double,uniform,CPU,"N | N | N | N | N | N",64,45,0.231456,0,0.165679,0.014976,0.458125,0.412111
3,double,uniform,CPU,"N | N | N | N | N | N",64,46,0.2344,0,0.165438,0.013216,0.455225,0.413054
3,double,uniform,CPU,"N | N | N | N | N | N",64,47,0.229664,0,0.168308,0.014912,0.455395,0.412884
3,double,uniform,CPU,"N | N | N | N | N | N",64,48,0.229792,0,0.166798,0.013952,0.453695,0.410542
3,double,uniform,CPU,"N | N | N | N | N | N",64,49,0.235584,0,0.166328,0.015488,0.459275,0.4174
3,double,uniform,CPU,"N | N | N | N | N | N",64,50,0.228256,0,0.166028,0.014944,0.452944,0.409228
3,double,uniform,CPU,"N | N | N | N | N | N",64,51,0.238176,0,0.164339,0.015008,0.458145,0.417523
3,double,uniform,CPU,"N | N | N | N | N | N",64,52,0.229152,0,0.165478,0.015808,0.452685,0.410438
3,double,uniform,CPU,"N | N | N | N | N | N",64,53,0.23008,0,0.229717,0.014944,0.516224,0.474741
3,double,uniform,CPU,"N | N | N | N | N | N",64,54,0.22688,0,0.166898,0.01552,0.451255,0.409298
3,double,uniform,CPU,"N | N | N | N | N | N",64,55,0.22816,0,0.171637,0.014656,0.456415,0.414453
3,double,uniform,CPU,"N | N | N | N | N | N",64,56,0.230304,0,0.166038,0.015936,0.453875,0.412278
3,double,uniform,CPU,"N | N | N | N | N | N",64,57,0.231616,0,0.164998,0.015104,0.454145,0.411718
3,double,uniform,CPU,"N | N | N | N | N | N",64,58,0.227936,0,0.164708,0.014848,0.452555,0.407492
3,double,uniform,CPU,"N | N | N | N | N | N",64,59,0.229472,0,0.165438,0.01536,0.451555,0.41027
3,double,uniform,CPU,"N | N | N | N | N | N",64,60,0.229664,0,0.165498,0.016064,0.454684,0.411226
3,double,uniform,CPU,"N | N | N | N | N | N",64,61,0.225088,0,0.162808,0.017664,0.439545,0.40556
3,double,uniform,CPU,"N | N | N | N | N | N",64,62,0.232832,0,0.166638,0.016512,0.455474,0.415982
3,double,uniform,CPU,"N | N | N | N | N | N",64,63,0.22912,0,0.325057,0.020256,0.617283,0.574433
3,double,uniform,CPU,"N | N | N | N | N | N",64,64,0.232704,0,0.165618,0.016448,0.456294,0.41477
3,double,uniform,CPU,"N | N | N | N | N | N",64,65,0.230528,0,0.165868,0.013792,0.454415,0.410188
3,double,uniform,CPU,"N | N | N | N | N | N",64,66,0.228096,0,0.164748,0.016256,0.450686,0.4091
3,double,uniform,CPU,"N | N | N | N | N | N",64,67,0.228672,0,0.16723,0.014848,0.453495,0.41075
3,double,uniform,CPU,"N | N | N | N | N | N",64,68,0.2312,0,0.165599,0.016832,0.454665,0.413631
3,double,uniform,CPU,"N | N | N | N | N | N",64,69,0.227808,0,0.165438,0.015008,0.450345,0.408254
3,double,uniform,CPU,"N | N | N | N | N | N",64,70,0.227392,0,0.164998,0.015328,0.449915,0.407718
3,double,uniform,CPU,"N | N | N | N | N | N",64,71,0.227936,0,0.164478,0.016192,0.540184,0.408606
3,double,uniform,CPU,"N | N | N | N | N | N",64,72,0.23136,0,0.166398,0.016576,0.455795,0.414334
3,double,uniform,CPU,"N | N | N | N | N | N",64,73,0.23824,0,0.166278,0.014816,0.461744,0.419334
3,double,uniform,CPU,"N | N | N | N | N | N",64,74,0.229088,0,0.166469,0.014944,0.452855,0.410501
3,double,uniform,CPU,"N | N | N | N | N | N",128,0,1.53062,0,2.48602,0.067584,4.15271,4.08423
3,double,uniform,CPU,"N | N | N | N | N | N",128,1,1.5583,0,2.47224,0.062016,4.14065,4.09256
3,double,uniform,CPU,"N | N | N | N | N | N",128,2,1.56294,0,2.46979,0.06112,4.13757,4.09386
3,double,uniform,CPU,"N | N | N | N | N | N",128,3,1.54547,0,2.47153,0.064288,4.12765,4.08129
3,double,uniform,CPU,"N | N | N | N | N | N",128,4,1.54806,0,2.47096,0.061856,4.12615,4.08088
3,double,uniform,CPU,"N | N | N | N | N | N",128,5,1.52752,0,2.47151,0.062848,4.10696,4.06188
3,double,uniform,CPU,"N | N | N | N | N | N",128,6,1.51763,0,2.46973,0.060448,4.12381,4.04781
3,double,uniform,CPU,"N | N | N | N | N | N",128,7,1.57078,0,2.47001,0.062464,4.14801,4.10326
3,double,uniform,CPU,"N | N | N | N | N | N",128,8,1.52851,0,2.47286,0.061792,4.10932,4.06317
3,double,uniform,CPU,"N | N | N | N | N | N",128,9,1.54259,0,2.48485,0.066112,4.16421,4.09356
3,double,uniform,CPU,"N | N | N | N | N | N",128,10,1.54003,0,2.46981,0.06064,4.11485,4.07048
3,double,uniform,CPU,"N | N | N | N | N | N",128,11,1.53267,0,2.47248,0.064064,4.11624,4.06922
3,double,uniform,CPU,"N | N | N | N | N | N",128,12,1.51142,0,2.46901,0.062432,4.0862,4.04287
3,double,uniform,CPU,"N | N | N | N | N | N",128,13,1.54832,0,2.47084,0.062784,4.12837,4.08195
3,double,uniform,CPU,"N | N | N | N | N | N",128,14,1.51715,0,2.46962,0.061152,4.09295,4.04793
3,double,uniform,CPU,"N | N | N | N | N | N",128,15,1.56579,0,2.48471,0.065856,4.18986,4.11636
3,double,uniform,CPU,"N | N | N | N | N | N",128,16,1.5551,0,2.48635,0.066752,4.1787,4.10821
3,double,uniform,CPU,"N | N | N | N | N | N",128,17,1.5327,0,2.47011,0.061408,4.10818,4.06422
3,double,uniform,CPU,"N | N | N | N | N | N",128,18,1.52877,0,2.47168,0.062848,4.10885,4.0633
3,double,uniform,CPU,"N | N | N | N | N | N",128,19,1.56173,0,2.47001,0.064736,4.14309,4.09648
3,double,uniform,CPU,"N | N | N | N | N | N",128,20,1.57229,0,2.47312,0.061536,4.15249,4.10695
3,double,uniform,CPU,"N | N | N | N | N | N",128,21,1.56189,0,2.47027,0.063712,4.13946,4.09587
3,double,uniform,CPU,"N | N | N | N | N | N",128,22,1.54272,0,2.47152,0.060448,4.12033,4.07469
3,double,uniform,CPU,"N | N | N | N | N | N",128,23,1.54842,0,2.47028,0.062624,4.12581,4.08132
3,double,uniform,CPU,"N | N | N | N | N | N",128,24,1.5239,0,2.47191,0.063904,4.10667,4.05972
3,double,uniform,CPU,"N | N | N | N | N | N",128,25,1.52966,0,2.47166,0.0608,4.10669,4.06213
3,double,uniform,CPU,"N | N | N | N | N | N",128,26,1.53414,0,2.47258,0.06336,4.11688,4.07009
3,double,uniform,CPU,"N | N | N | N | N | N",128,27,1.50816,0,2.46654,0.060544,4.07659,4.03525
3,double,uniform,CPU,"N | N | N | N | N | N",128,28,1.55322,0,2.4731,0.062336,4.13443,4.08865
3,double,uniform,CPU,"N | N | N | N | N | N",128,29,1.51258,0,2.46945,0.062976,4.08877,4.045
3,double,uniform,CPU,"N | N | N | N | N | N",128,30,1.52794,0,2.47197,0.06224,4.10649,4.06215
3,double,uniform,CPU,"N | N | N | N | N | N",128,31,1.56614,0,2.46901,0.06256,4.14091,4.09772
3,double,uniform,CPU,"N | N | N | N | N | N",128,32,1.54291,0,2.47052,0.064192,4.12456,4.07763
3,double,uniform,CPU,"N | N | N | N | N | N",128,33,1.55827,0,2.47126,0.062752,4.13792,4.09229
3,double,uniform,CPU,"N | N | N | N | N | N",128,34,1.52272,0,2.47053,0.061152,4.10225,4.05441
3,double,uniform,CPU,"N | N | N | N | N | N",128,35,1.51402,0,2.46814,0.060448,4.08655,4.04261
3,double,uniform,CPU,"N | N | N | N | N | N",128,36,1.54003,0,2.47194,0.064352,4.12237,4.07633
3,double,uniform,CPU,"N | N | N | N | N | N",128,37,1.5449,0,2.46866,0.061568,4.11726,4.07513
3,double,uniform,CPU,"N | N | N | N | N | N",128,38,1.55658,0,2.48498,0.070048,4.18433,4.11161
3,double,uniform,CPU,"N | N | N | N | N | N",128,39,1.56074,0,2.47033,0.063296,4.13766,4.09436
3,double,uniform,CPU,"N | N | N | N | N | N",128,40,1.61376,0,2.46911,0.063296,4.19306,4.14617
3,double,uniform,CPU,"N | N | N | N | N | N",128,41,1.53475,0,2.47251,0.063424,4.11717,4.07069
3,double,uniform,CPU,"N | N | N | N | N | N",128,42,1.5527,0,2.47182,0.065056,4.13715,4.08958
