dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",64,0,0.076896,0.003159,0.0879,210.639,210.915,210.807
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,68,0.057408,0.001879,0.151529,0.08256,0.356076,0.293376
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,69,0.051328,0.002,0.151997,0.080448,0.350807,0.285773
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,70,0.064832,0.00204,0.15621,0.086688,0.372716,0.30977
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,71,0.07024,0.00224,0.155439,0.089344,0.380975,0.317263
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,72,0.051872,0.001601,0.14973,0.082784,0.348076,0.285987
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,73,0.06416,0.00209,0.148637,0.086624,0.355476,0.301511
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",192,74,0.069088,0.00225,0.158848,0.086336,0.381225,0.316522
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,0,0.124352,0.00219,0.462977,0.33248,0.991129,0.921999
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,1,0.156544,0.00232,0.463495,0.3344,1.02764,0.956759
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,2,0.150368,0.00196,0.464175,0.336736,1.02103,0.953239
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,3,0.156704,0.002681,0.463333,0.334144,1.02614,0.956862
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,4,0.153856,0.002319,0.458174,0.335424,1.01667,0.949773
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,5,0.164896,0.002369,0.460723,0.3376,1.03291,0.965588
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,6,0.155552,0.00206,0.463974,0.332832,1.02242,0.954418
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,7,0.149344,0.002201,0.460213,0.332928,1.01222,0.944686
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,8,0.155072,0.002401,0.461704,0.335808,1.02296,0.954985
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,9,0.149376,0.00193,0.461497,0.3344,1.01425,0.947203
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,10,0.15296,0.002159,0.460863,0.336992,1.02077,0.952974
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,11,0.15488,0.0023,0.461173,0.335808,1.02866,0.954161
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,12,0.151808,0.002388,0.463414,0.333984,1.01975,0.951594
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,13,0.15456,0.00224,0.464085,0.331008,1.01952,0.951893
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,14,0.153248,0.00208,0.462277,0.336768,1.0249,0.954373
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,15,0.149184,0.00236,0.461245,0.336384,1.01595,0.949173
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,16,0.156768,0.00231,0.459496,0.33408,1.01272,0.952654
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,17,0.1536,0.002111,0.460586,0.334784,1.01968,0.951081
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,18,0.15456,0.00209,0.461074,0.336768,1.02372,0.954492
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,19,0.154368,0.00218,0.465346,0.33312,1.02547,0.955014
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,20,0.15648,0.002309,0.461117,0.33728,1.02129,0.957186
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,21,0.151872,0.002181,0.462934,0.329216,1.0132,0.946203
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,22,0.154112,0.00853,0.463153,0.33376,1.02698,0.959555
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,23,0.150464,0.002031,0.459894,0.33248,1.01092,0.944869
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,24,0.155424,0.00216,0.462823,0.33728,1.02747,0.957687
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,25,0.152448,0.00229,0.454984,0.331776,1.00555,0.941498
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,26,0.152608,0.00211,0.462145,0.329856,1.01595,0.946719
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,27,0.153696,0.002371,0.461273,0.329856,1.01728,0.947196
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,28,0.158144,0.00218,0.458025,0.333728,1.0134,0.952077
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,29,0.152384,0.00203,0.456175,0.339744,1.01373,0.950333
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,30,0.152224,0.002179,0.462057,0.334656,1.01772,0.951116
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,31,0.15488,0.00219,0.462676,0.336032,1.02297,0.955778
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,32,0.152064,0.00268,0.462925,0.330112,1.01417,0.947781
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,33,0.155392,0.002071,0.462175,0.333824,1.02367,0.953462
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,34,0.154784,0.00222,0.459206,0.332672,1.01561,0.948882
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,35,0.155168,0.00256,0.459405,0.334208,1.01689,0.951341
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,36,0.152224,0.00221,0.465554,0.335648,1.02224,0.955636
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,37,0.152928,0.00225,0.460094,0.33616,1.02066,0.951432
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,38,0.156768,0.002191,0.461004,0.332832,1.02446,0.952795
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,39,0.1544,0.0024,0.461654,0.336032,1.02737,0.954486
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,40,0.152256,0.00226,0.462145,0.335648,1.02373,0.952309
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,41,0.152288,0.002289,0.461904,0.336512,1.02143,0.952993
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,42,0.154752,0.002279,0.463944,0.33456,1.02393,0.955535
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,43,0.148256,0.00218,0.461665,0.329728,1.00989,0.941829
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,44,0.15312,0.00216,0.463665,0.33744,1.02336,0.956385
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,45,0.153664,0.00214,0.460374,0.335776,1.02169,0.951954
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,46,0.15616,0.00215,0.465004,0.333248,1.02435,0.956562
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,47,0.154368,0.00218,0.463625,0.33152,1.02154,0.951693
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,48,0.15424,0.00225,0.460356,0.335936,1.02167,0.952782
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,49,0.158528,0.002081,0.457917,0.331456,1.02187,0.949982
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,50,0.150976,0.00211,0.460976,0.331808,1.01188,0.94587
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,51,0.1528,0.002069,0.462274,0.33168,1.01631,0.948823
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,52,0.15408,0.002321,0.461924,0.333408,1.02115,0.951733
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,53,0.155776,0.00222,0.461186,0.335936,1.02668,0.955118
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,54,0.149664,0.00222,0.462784,0.331552,1.01511,0.94622
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,55,0.154112,0.00222,0.463266,0.337184,1.0249,0.956782
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,56,0.1536,0.002331,0.464025,0.332544,1.02032,0.9525
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,57,0.15088,0.00206,0.463815,0.33168,1.01632,0.948435
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,58,0.144576,0.00197,0.459834,0.33264,1.0048,0.93902
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,59,0.15456,0.00222,0.459074,0.331328,1.01693,0.947182
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,60,0.1512,0.00211,0.506443,0.331872,1.06057,0.991625
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,61,0.15248,0.00229,0.462287,0.336736,1.02289,0.953793
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,62,0.152608,0.00215,0.463594,0.341184,1.02554,0.959536
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,63,0.152096,0.00219,0.462075,0.332736,1.0174,0.949097
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,64,0.150848,0.00212,0.461905,0.331296,1.01252,0.946169
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,65,0.155808,0.00231,0.461704,0.337632,1.03115,0.957454
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,66,0.15456,0.00238,0.461874,0.334816,1.02053,0.95363
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,67,0.1536,0.00229,0.463133,0.332256,1.02004,0.951279
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,68,0.152704,0.00233,0.462565,0.33648,1.02342,0.954079
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,69,0.152128,0.00217,0.461345,0.33376,1.01808,0.949403
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,70,0.153024,0.00207,0.464405,0.330944,1.01669,0.950443
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,71,0.153952,0.002179,0.460244,0.33408,1.0185,0.950455
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,72,0.15296,0.00229,0.461653,0.334112,1.01828,0.951015
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,73,0.154336,0.00227,0.461145,0.334432,1.02137,0.952183
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",256,74,0.152544,0.002281,0.461515,0.332352,1.0171,0.948692
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,0,0.40832,0.00208,2.08896,0.867712,3.44382,3.36707
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,1,0.362048,0.002358,2.0912,0.864832,3.39972,3.32044
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,2,0.36032,0.0022,2.08148,0.865312,3.38304,3.30931
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,3,0.359584,0.00242,2.09121,0.866336,3.40005,3.31955
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,4,0.354912,0.002031,2.0816,0.865376,3.36977,3.30392
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,5,0.36176,0.00218,2.08633,0.865728,3.39337,3.31599
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,6,0.362432,0.00232,2.08812,0.869472,3.40218,3.32234
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,7,0.360096,0.00226,2.08651,0.864032,3.39211,3.3129
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,8,0.359168,0.00247,2.08808,0.86544,3.39227,3.31515
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,9,0.356736,0.00219,2.08566,0.865984,3.38835,3.31057
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,10,0.359552,0.00223,2.0868,0.868352,3.39348,3.31693
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,11,0.36192,0.00237,2.08978,0.865952,3.4019,3.32002
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,12,0.35696,0.00234,2.08992,0.874944,3.47739,3.32416
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,13,0.359136,0.00202,2.09026,0.86624,3.38924,3.31765
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,14,0.362816,0.00227,2.08948,0.871008,3.40372,3.32557
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,15,0.350272,0.00222,2.0845,0.863808,3.37214,3.3008
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,16,0.359296,0.00223,2.146,0.864992,3.44501,3.37252
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,17,0.360256,0.00221,2.0906,0.865248,3.39452,3.31831
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,18,0.361344,0.00234,2.08707,0.868,3.39589,3.31875
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,19,0.357344,0.002199,2.08676,0.869664,3.39516,3.31596
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,20,0.355072,0.00203,2.08609,0.861696,3.37299,3.30488
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,21,0.36032,0.002339,2.13511,0.864672,3.43961,3.36244
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,22,0.363552,0.00236,2.09569,0.867808,3.40805,3.32941
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,23,0.359296,0.00208,2.09147,0.865568,3.39382,3.31841
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,24,0.361888,0.002271,2.09159,0.863488,3.39635,3.31923
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,25,0.353824,0.00214,2.08713,0.86496,3.37798,3.30805
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,26,0.360448,0.00221,2.0894,0.867456,3.39533,3.31951
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,27,0.361344,0.00233,2.08745,0.867136,3.3957,3.31826
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,28,0.35616,0.00214,2.0863,0.86976,3.38224,3.31436
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,29,0.36256,0.00229,2.08843,0.867744,3.3997,3.32102
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,30,0.346592,0.00195,2.083,0.86304,3.36006,3.29458
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,31,0.361056,0.00243,2.09143,0.865888,3.40037,3.3208
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,32,0.352032,0.00197,2.08624,0.865408,3.36947,3.30565
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,33,0.366112,0.00219,2.09383,0.870016,3.40759,3.33214
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,34,0.361056,0.00216,2.08981,0.86528,3.39917,3.3183
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,35,0.355648,0.00212,2.0893,0.86464,3.38123,3.31171
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,36,0.360064,0.00233,2.08894,0.863744,3.39781,3.31507
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,37,0.361728,0.00226,2.08972,0.865344,3.39958,3.31905
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,38,0.361312,0.002181,2.09255,0.865344,3.39963,3.32138
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,39,0.360032,0.002029,2.09001,0.868544,3.39537,3.32061
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,40,0.350336,0.00182,2.0833,0.8656,3.36849,3.30105
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,41,0.343488,0.00203,2.08361,0.875424,3.37257,3.30455
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,42,0.363168,0.00229,2.12197,0.866944,3.43394,3.35437
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,43,0.362176,0.00225,2.08864,0.864416,3.39436,3.31748
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,44,0.36048,0.002111,2.0898,0.869344,3.39938,3.32173
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,45,0.361184,0.00232,2.09142,0.86496,3.39719,3.31988
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,46,0.36032,0.00229,2.09223,0.864992,3.39673,3.31983
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,47,0.356096,0.002299,2.08695,0.866464,3.37971,3.31181
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,48,0.361984,0.00235,2.08324,0.866272,3.387,3.31384
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,49,0.365536,0.002291,2.09218,0.867584,3.40714,3.32759
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,50,0.359424,0.00219,2.08593,0.864416,3.42601,3.31196
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,51,0.362208,0.002401,2.0897,0.864288,3.39629,3.31859
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,52,0.361408,0.00221,2.08734,0.869792,3.39922,3.32074
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,53,0.361536,0.002349,2.08886,0.866976,3.39819,3.31972
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,54,0.36208,0.00226,2.08295,0.867904,3.38883,3.31519
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,55,0.35952,0.00211,2.08815,0.873856,3.40006,3.32363
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,56,0.35872,0.00255,2.08601,0.87712,3.40081,3.3244
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,57,0.360512,0.002439,2.08553,0.863904,3.39092,3.31238
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,58,0.362496,0.002219,2.08817,0.866944,3.39533,3.31983
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,59,0.361824,0.00236,2.08958,0.868352,3.39922,3.32211
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,60,0.359488,0.002451,2.08956,0.867744,3.39751,3.31924
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,61,0.359808,0.00223,2.09134,0.866912,3.39899,3.32029
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,62,0.359296,0.00229,2.08474,0.865088,3.38861,3.31141
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,63,0.361088,0.00238,2.0883,0.867744,3.4994,3.31951
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,64,0.359584,0.002291,2.09094,0.864512,3.39603,3.31732
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,65,0.362368,0.00228,2.08899,0.87408,3.40649,3.32771
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,66,0.363616,0.002269,2.0926,0.86576,3.40427,3.32424
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,67,0.359072,0.002441,2.09031,0.87136,3.40168,3.32318
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,68,0.356736,0.00217,2.08957,0.869792,3.39854,3.31826
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,69,0.356,0.002279,2.08519,0.865696,3.37924,3.30916
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,70,0.34448,0.00219,2.08307,0.865696,3.36543,3.29543
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,71,0.343968,0.00185,2.08565,0.861888,3.36093,3.29335
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,72,0.344928,0.00221,2.08971,0.861728,3.36733,3.29857
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,73,0.345312,0.002071,2.0813,0.865504,3.36377,3.29418
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",320,74,0.359808,0.002289,2.09293,0.864544,3.40005,3.31957
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,0,0.627552,0.00211,3.54264,1.54531,5.79357,5.71761
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,1,0.626656,0.00225,3.53858,1.54576,5.78915,5.71325
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,2,0.625088,0.00233,3.53827,1.5569,5.80272,5.72258
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,3,0.626304,0.00226,3.53753,1.55066,5.79791,5.71675
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,4,0.627424,0.00224,3.53743,1.54874,5.79756,5.71583
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,5,0.626848,0.00253,3.53831,1.54358,5.78754,5.71127
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,6,0.628608,0.00267,3.53997,1.54816,5.80058,5.71941
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,7,0.623232,0.0025,3.54198,1.55411,5.79023,5.72182
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,8,0.624512,0.00219,3.54143,1.54304,5.7886,5.71117
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,9,0.621184,0.00216,3.54425,1.55043,5.79483,5.71803
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,10,0.623744,0.00236,3.53782,1.55069,5.79214,5.71461
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,11,0.624928,0.002229,3.54181,1.54912,5.80018,5.71809
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,12,0.623264,0.002259,3.53748,1.54451,5.78327,5.70752
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,13,0.625216,0.002469,3.53935,1.55264,5.7989,5.71967
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,14,0.62592,0.002209,3.54176,1.54874,5.79878,5.71863
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,15,0.625408,0.002258,3.54285,1.5479,5.79589,5.71842
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,16,0.625856,0.00244,3.54055,1.54506,5.79359,5.7139
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,17,0.626816,0.002289,3.54093,1.54595,5.79415,5.71599
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,18,0.62544,0.002531,3.53687,1.54838,5.78385,5.71323
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,19,0.626208,0.00235,3.53594,1.54938,5.79202,5.71387
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,20,0.624608,0.00241,3.53579,1.54723,5.78902,5.71004
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,21,0.628448,0.002279,3.538,1.54605,5.80154,5.71478
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,22,0.629888,0.00242,3.54039,1.54768,5.80147,5.72038
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,23,0.629824,0.00232,3.5389,1.5464,5.85809,5.71744
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,24,0.621376,0.002139,3.54088,1.54454,5.78378,5.70894
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,25,0.626752,0.00258,3.53754,1.54704,5.79451,5.71391
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,26,0.625696,0.002209,3.54286,1.54474,5.79859,5.7155
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,27,0.625024,0.002239,3.53703,1.54698,5.79005,5.71127
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,28,0.625856,0.00262,3.53936,1.54432,5.7938,5.71216
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,29,0.625984,0.00237,3.54397,1.54573,5.84558,5.71805
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,30,0.6248,0.00255,3.54696,1.54256,5.79802,5.71687
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,31,0.624032,0.0024,3.53955,1.54803,5.7916,5.71402
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,32,0.63008,0.00221,3.53917,1.54947,5.80593,5.72093
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,33,0.630624,0.002141,3.53872,1.54765,5.80762,5.71913
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,34,0.624736,0.00234,3.54112,1.54557,5.79115,5.71376
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,35,0.625984,0.002371,3.54023,1.54598,5.795,5.71457
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,36,0.6272,0.00222,3.54131,1.55168,5.79891,5.72241
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,37,0.626016,0.00242,3.53733,1.54627,5.78862,5.71204
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,38,0.6296,0.002311,3.53823,1.56912,5.81768,5.73926
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,39,0.625472,0.00222,3.54052,1.54461,5.79294,5.71282
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,40,0.624832,0.002341,3.53861,1.54742,5.79922,5.71321
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,41,0.625312,0.002449,3.53757,1.54707,5.78878,5.7124
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,42,0.630368,0.002419,3.54083,1.54941,5.80356,5.72302
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,43,0.628928,0.00246,3.54103,1.54582,5.79542,5.71824
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,44,0.628096,0.00221,3.54152,1.54314,5.79148,5.71496
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,45,0.622336,0.00208,3.53995,1.54656,5.78341,5.71093
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,46,0.624576,0.00232,3.53827,1.54454,5.78979,5.70971
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,47,0.624096,0.002289,3.54226,1.55059,5.79584,5.71924
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,48,0.62688,0.00247,3.5721,1.54989,5.83448,5.75134
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,49,0.627136,0.002161,3.54123,1.54861,5.79817,5.71913
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,50,0.6256,0.00256,3.54031,1.5497,5.79654,5.71817
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,51,0.622848,0.00256,3.54165,1.54368,5.78498,5.71074
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,52,0.625536,0.00216,3.53524,1.54477,5.78578,5.7077
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,53,0.6256,0.00223,3.5368,1.54589,5.79113,5.71052
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,54,0.62512,0.0023,3.53856,1.5489,5.79488,5.71488
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,55,0.624928,0.002471,3.54239,1.54765,5.79408,5.71744
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,56,0.624928,0.00228,3.53633,1.54931,5.79286,5.71285
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,57,0.626272,0.002271,3.54333,1.55424,5.80525,5.72611
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,58,0.62976,0.00208,3.53845,1.54653,5.79729,5.71682
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,59,0.630016,0.00223,3.53837,1.54614,5.79271,5.71676
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,60,0.626048,0.00234,3.53879,1.5471,5.79354,5.71428
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,61,0.629728,0.00242,3.5392,1.54941,5.79472,5.72076
3,float,uniform,GPU,"Ns | Ns | P | P | P | P",384,62,0.623552,0.00233,3.53719,1.5463,5.78671,5.70938
