dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,66,0.112416,0.00187,1.49867,0.33408,2.01148,1.94703
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,67,0.113824,0.00184,1.4924,0.334048,2.00812,1.94211
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,68,0.162624,0.00208,1.49125,0.335328,2.05709,1.99129
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,69,0.11712,0.00204,1.49308,0.334816,2.01248,1.94706
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,70,0.11344,0.00182,1.49285,0.336896,2.01111,1.94501
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,71,0.114976,0.00163,1.50987,0.338336,2.02922,1.96482
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,72,0.114912,0.00174,1.49269,0.335296,2.03758,1.94464
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,73,0.112768,0.00209,1.49176,0.334944,2.00799,1.94157
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",192,74,0.111936,0.001989,1.48915,0.331104,1.9964,1.93417
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,0,0.371328,0.002081,3.90851,0.941504,5.29773,5.22342
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,1,0.37024,0.00226,3.91513,0.93984,5.31219,5.22747
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,2,0.369344,0.00248,3.91297,0.94112,5.30633,5.22591
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,3,0.368896,0.002189,3.90906,0.941248,5.29992,5.22139
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,4,0.371712,0.00232,3.91205,0.942912,5.31449,5.22899
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,5,0.372832,0.002489,3.91036,0.945696,5.3127,5.23137
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,6,0.37072,0.002239,3.90863,0.938912,5.30078,5.2205
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,7,0.372192,0.00213,3.93467,0.943776,5.33811,5.25277
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,8,0.37088,0.0023,3.90797,0.940896,5.30116,5.22204
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,9,0.370816,0.00225,3.91221,0.94432,5.31122,5.22959
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,10,0.372576,0.002279,3.91394,0.943808,5.31322,5.2326
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,11,0.368736,0.00243,3.9199,0.94048,5.31507,5.23154
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,12,0.37072,0.002191,3.91786,0.945472,5.31772,5.23624
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,13,0.3704,0.00221,3.91305,0.940384,5.30431,5.22604
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,14,0.381408,0.003049,3.92441,0.959648,5.37559,5.26851
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,15,0.370432,0.00224,3.91333,0.93792,5.30492,5.22392
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,16,0.368768,0.00216,3.91057,0.945088,5.30534,5.22658
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,17,0.367296,0.00265,3.91021,0.942368,5.32859,5.22252
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,18,0.368992,0.0022,3.91256,0.941568,5.30985,5.22532
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,19,0.372032,0.00221,3.9117,0.945024,5.31299,5.23096
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,20,0.369632,0.00195,3.91519,0.942016,5.30588,5.22879
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,21,0.368544,0.002199,3.91292,0.947456,5.30173,5.23112
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,22,0.37024,0.00238,3.92098,0.941952,5.31731,5.23555
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,23,0.369888,0.00219,3.91099,0.94496,5.30589,5.22802
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,24,0.368448,0.002189,3.90874,0.943136,5.30033,5.22251
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,25,0.369184,0.00217,3.93731,0.941856,5.33113,5.25052
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,26,0.371072,0.0022,3.91491,0.944544,5.3143,5.23272
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,27,0.367168,0.002249,3.91661,0.942784,5.29834,5.22881
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,28,0.368512,0.00227,3.90896,0.942368,5.29459,5.22211
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,29,0.371488,0.0021,3.91908,0.934464,5.31123,5.22713
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,30,0.366752,0.00207,3.91018,0.946848,5.29976,5.22585
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,31,0.368832,0.002209,3.91233,0.94544,5.39225,5.22881
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,32,0.372896,0.002209,3.91369,0.941952,5.30797,5.23074
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,33,0.370112,0.00251,3.91119,0.942816,5.31537,5.22662
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,34,0.370912,0.00222,3.90859,0.941568,5.29951,5.22329
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,35,0.373408,0.00243,3.91306,0.948096,5.37365,5.23699
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,36,0.36656,0.00197,3.90987,0.943168,5.29521,5.22156
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,37,0.3696,0.00213,3.91292,0.942432,5.30565,5.22708
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,38,0.371136,0.00245,3.91313,0.94144,5.30608,5.22815
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,39,0.369824,0.00235,3.90435,0.941856,5.29009,5.21838
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,40,0.37152,0.002302,3.9251,0.943424,5.32385,5.24234
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,41,0.369344,0.00209,3.90979,0.941408,5.35385,5.22263
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,42,0.36832,0.00262,3.9129,0.9408,5.31111,5.22464
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,43,0.376352,0.002229,3.9121,0.948288,5.31821,5.23897
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,44,0.372608,0.002121,3.91305,0.940128,5.30765,5.2279
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,45,0.367552,0.00222,3.90854,0.943552,5.30415,5.22186
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,46,0.370208,0.00218,3.91101,0.943584,5.30494,5.22698
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,47,0.370848,0.00233,3.90949,0.940192,5.30824,5.22286
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,48,0.367904,0.002131,3.91369,0.934624,5.29616,5.21835
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,49,0.368608,0.00226,3.9119,0.948096,5.31074,5.23086
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,50,0.370816,0.002099,3.90846,0.938496,5.2981,5.21987
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,51,0.375296,0.00213,3.91099,0.940192,5.31094,5.22861
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,52,0.369632,0.002139,3.91257,0.94,5.30409,5.22434
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,53,0.36624,0.00227,3.91227,0.945152,5.30614,5.22593
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,54,0.368864,0.002319,3.90834,0.942432,5.29894,5.22195
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,55,0.367936,0.00205,3.91133,0.938432,5.32415,5.21974
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,56,0.37152,0.00223,3.91425,0.944384,5.30989,5.23238
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,57,0.371232,0.00228,3.92584,0.945856,5.32759,5.2452
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,58,0.371712,0.002231,3.9155,0.945696,5.35209,5.23514
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,59,0.368768,0.00224,3.91045,0.940864,5.30143,5.22232
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,60,0.370848,0.00235,3.91181,0.94288,5.30595,5.22789
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,61,0.370432,0.00212,3.91614,0.943488,5.31268,5.23218
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,62,0.36944,0.00207,3.90902,0.939872,5.29742,5.2204
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,63,0.367904,0.002421,3.90902,0.943488,5.29716,5.22283
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,64,0.371296,0.00236,3.91464,0.94432,5.31798,5.23261
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,65,0.371232,0.002299,3.91192,0.942592,5.31165,5.22804
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,66,0.370144,0.00239,3.91111,0.94224,5.30758,5.22588
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,67,0.366432,0.00203,3.96675,0.940992,5.3526,5.2762
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,68,0.372384,0.00233,3.92005,0.940192,5.31934,5.23495
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,69,0.367552,0.00261,3.91312,0.940032,5.29953,5.22331
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,70,0.374496,0.00218,3.9192,0.94528,5.32159,5.24115
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,71,0.36848,0.00231,3.91044,0.941664,5.30252,5.22289
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,72,0.36784,0.002211,3.91163,0.940288,5.29678,5.22197
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,73,0.36896,0.002561,3.90976,0.937696,5.29882,5.21897
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",256,74,0.367136,0.00235,3.91446,0.94128,5.30216,5.22522
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,0,0.751808,0.002159,8.5386,1.85629,11.238,11.1489
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,1,0.753376,0.002479,8.53162,1.85974,11.2356,11.1472
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,2,0.751872,0.002489,8.53636,1.85523,11.2245,11.1459
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,3,0.75232,0.00215,8.53449,1.85094,11.2195,11.1399
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,4,0.752256,0.00223,8.54254,1.85421,11.2347,11.1512
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,5,0.755168,0.00264,8.5632,1.85286,11.2589,11.1739
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,6,0.75504,0.00238,8.52757,1.85584,11.2216,11.1408
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,7,0.751424,0.00248,8.53369,1.85536,11.2233,11.143
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,8,0.74992,0.00214,8.53428,1.85123,11.2187,11.1376
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,9,0.755136,0.002621,8.53382,1.85366,11.225,11.1452
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,10,0.752672,0.00199,8.54189,1.85469,11.2324,11.1512
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,11,0.753248,0.00214,8.54213,1.8559,11.2382,11.1534
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,12,0.752,0.0024,8.53404,1.85478,11.2276,11.1432
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,13,0.828768,0.002419,8.53674,1.85242,11.3052,11.2203
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,14,0.750688,0.00215,8.53736,1.85222,11.2209,11.1424
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,15,0.752512,0.002349,8.5368,1.85331,11.2276,11.145
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,16,0.752256,0.00243,8.53707,1.85056,11.2294,11.1423
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,17,0.755904,0.002679,8.53683,1.85242,11.2296,11.1478
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,18,0.750528,0.00221,8.53924,1.85814,11.2297,11.1501
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,19,0.751616,0.002301,8.54202,1.85664,11.2358,11.1526
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,20,0.756672,0.002441,8.53392,1.85834,11.2364,11.1514
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,21,0.754752,0.00229,8.53609,1.85565,11.237,11.1488
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,22,0.754624,0.00221,8.529,1.85584,11.2217,11.1417
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,23,0.75344,0.00227,8.54379,1.85002,11.2348,11.1495
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,24,0.752512,0.00245,8.54477,1.85466,11.24,11.1544
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,25,0.752096,0.00232,8.53978,1.85149,11.2283,11.1457
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,26,0.750432,0.00219,8.54614,1.85475,11.231,11.1535
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,27,0.755008,0.00224,8.53811,1.85395,11.2311,11.1493
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,28,0.75184,0.00236,8.52994,1.84995,11.2174,11.1341
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,29,0.750464,0.002571,8.53511,1.85053,11.2177,11.1387
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,30,0.75424,0.002239,8.54025,1.8576,11.2405,11.1543
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,31,0.754656,0.00229,8.53284,1.85792,11.2321,11.1477
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,32,0.751648,0.00224,8.53253,1.8544,11.2263,11.1408
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,33,0.755072,0.00207,8.5342,1.85658,11.2309,11.1479
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,34,0.75024,0.002181,8.53607,1.85811,11.228,11.1466
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,35,0.752448,0.00212,8.54047,1.85418,11.2332,11.1492
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,36,0.75264,0.00261,8.52746,1.85344,11.2212,11.1361
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,37,0.756576,0.00242,8.53689,1.85363,11.2302,11.1495
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,38,0.751104,0.00228,8.54033,1.85309,11.2293,11.1468
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,39,0.754528,0.00231,8.53343,1.8544,11.2249,11.1447
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,40,0.754208,0.002349,8.53337,1.8545,11.2309,11.1444
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,41,0.753888,0.00232,8.53967,1.85139,11.2272,11.1473
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,42,0.75024,0.00205,8.53948,1.85136,11.2225,11.1431
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,43,0.75248,0.00213,8.53661,1.8568,11.2307,11.148
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,44,0.755552,0.002509,8.53329,1.85062,11.2255,11.142
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,45,0.752608,0.00205,8.53388,1.8489,11.2215,11.1374
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,46,0.75136,0.00226,8.5288,1.85187,11.2162,11.1343
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,47,0.754752,0.002219,8.54281,1.85635,11.2388,11.1561
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,48,0.754208,0.002498,8.52822,1.84861,11.2131,11.1335
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,49,0.75376,0.002211,8.54362,1.85766,11.2377,11.1573
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,50,0.754272,0.00236,8.53315,1.85475,11.2647,11.1445
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,51,0.75536,0.00255,8.53355,1.84963,11.2244,11.1411
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,52,0.750752,0.00208,8.53592,1.85206,11.2258,11.1408
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,53,0.751648,0.00236,8.53227,1.85651,11.2226,11.1428
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,54,0.752576,0.00246,8.53715,1.8567,11.23,11.1489
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,55,0.756416,0.00234,8.54007,1.85363,11.2379,11.1525
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,56,0.751552,0.002619,8.53244,1.84848,11.2146,11.1351
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,57,0.753664,0.00217,8.53641,1.85232,11.2245,11.1446
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,58,0.753248,0.0025,8.54071,1.85498,11.2336,11.1514
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,59,0.753696,0.00233,8.54468,1.85286,11.2364,11.1536
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,60,0.751776,0.00224,8.53301,1.85501,11.2197,11.142
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,61,0.755968,0.00238,8.54267,1.8521,11.235,11.1531
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,62,0.7512,0.00251,8.53667,1.85923,11.2349,11.1496
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,63,0.752992,0.00254,8.53445,1.85238,11.2236,11.1424
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,64,0.754848,0.00221,8.54335,1.85501,11.2398,11.1554
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,65,0.752288,0.00245,8.53459,1.84861,11.2217,11.1379
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,66,0.754176,0.00263,8.53609,1.85578,11.2334,11.1487
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,67,0.75584,0.002259,8.53865,1.84998,11.2278,11.1467
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,68,0.75296,0.00239,8.54036,1.85389,11.2304,11.1496
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,69,0.753504,0.002559,8.53106,1.85357,11.2296,11.1407
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,70,0.754272,0.00227,8.53535,1.86269,11.2387,11.1546
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,71,0.75248,0.002372,8.5287,1.85411,11.2172,11.1377
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,72,0.752448,0.00236,8.53245,1.8456,11.2161,11.1329
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,73,0.753728,0.002489,8.53907,1.85606,11.2343,11.1513
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",320,74,0.751296,0.00228,8.53893,1.85024,11.222,11.1427
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,0,1.27987,0.00229,12.7296,3.21888,17.3177,17.2306
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,1,1.27142,0.00251,12.7283,3.2185,17.3115,17.2207
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,2,1.27341,0.002231,12.7314,3.2169,17.311,17.2239
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,3,1.27296,0.00221,12.7279,3.22314,17.3117,17.2262
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,4,1.27392,0.00234,12.7279,3.22138,17.3132,17.2255
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,5,1.27146,0.00252,12.7489,3.22067,17.33,17.2436
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,6,1.27376,0.002538,12.731,3.22381,17.3183,17.2311
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,7,1.27347,0.00259,12.7325,3.22323,17.3186,17.2317
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,8,1.2696,0.002389,12.7274,3.21971,17.3046,17.2191
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,9,1.27155,0.00227,12.7303,3.22208,17.315,17.2262
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,10,1.27472,0.00209,12.7269,3.22406,17.3112,17.2277
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,11,1.27008,0.00231,12.7276,3.21661,17.2973,17.2166
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,12,1.27424,0.00209,12.7251,3.2217,17.304,17.2232
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,13,1.27331,0.002239,12.7316,3.22144,17.3082,17.2285
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,14,1.2697,0.00238,12.7366,3.21555,17.3079,17.2242
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,15,1.26922,0.002281,12.7246,3.22029,17.3007,17.2164
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,16,1.27203,0.002241,12.7334,3.21642,17.3066,17.2241
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,17,1.2705,0.002271,12.7438,3.21974,17.3202,17.2363
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,18,1.27162,0.002209,12.7412,3.21856,17.3153,17.2336
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,19,1.2704,0.00243,12.7285,3.21808,17.302,17.2194
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,20,1.27018,0.00239,12.7308,3.22515,17.3193,17.2285
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,21,1.26941,0.002471,12.7285,3.22461,17.3076,17.225
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,22,1.26893,0.00224,12.7277,3.2208,17.2998,17.2196
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,23,1.27107,0.002109,12.7268,3.21642,17.298,17.2163
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,24,1.26986,0.00228,12.7307,3.21098,17.2976,17.2138
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,25,1.2712,0.002279,12.7258,3.21805,17.3016,17.2173
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,26,1.27085,0.00218,12.7311,3.21805,17.3075,17.2221
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,27,1.27274,0.00247,12.7279,3.21786,17.3054,17.221
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,28,1.27155,0.00226,12.7301,3.21962,17.3103,17.2235
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,29,1.2728,0.00275,12.7294,3.21734,17.3099,17.2223
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,30,1.27146,0.00221,12.7264,3.21882,17.3029,17.2188
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,31,1.27222,0.0026,12.7273,3.22051,17.3062,17.2226
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,32,1.27926,0.00211,12.7265,3.21654,17.3175,17.2244
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,33,1.272,0.00212,12.7274,3.22176,17.3066,17.2232
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,34,1.27264,0.0027,12.7279,3.21878,17.3092,17.2221
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,35,1.27238,0.00226,12.7276,3.21856,17.3085,17.2208
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,36,1.27325,0.00234,12.7294,3.22525,17.3192,17.2303
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,37,1.27168,0.00217,12.7259,3.22173,17.3083,17.2215
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,38,1.27021,0.00225,12.7306,3.21987,17.3058,17.2229
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,39,1.2697,0.002109,12.725,3.21942,17.2938,17.2162
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,40,1.27149,0.00215,12.7293,3.21597,17.2977,17.2189
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,41,1.2703,0.00239,12.7315,3.2209,17.3054,17.2251
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,42,1.27014,0.002131,12.727,3.21798,17.301,17.2173
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,43,1.27325,0.00245,12.7313,3.22461,17.3169,17.2317
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,44,1.27242,0.00273,12.7271,3.21824,17.3022,17.2205
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,45,1.27098,0.00254,12.7255,3.22186,17.3075,17.2208
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,46,1.27184,0.00267,12.7304,3.21997,17.3126,17.2248
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,47,1.27357,0.00253,12.7278,3.22275,17.3131,17.2267
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,48,1.27302,0.002311,12.7294,3.21482,17.3082,17.2196
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,49,1.27565,0.00221,12.7361,3.21594,17.3136,17.2299
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,50,1.27277,0.00234,12.7359,3.21933,17.3172,17.2303
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,51,1.27331,0.00245,12.7322,3.22381,17.3201,17.2317
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,52,1.27187,0.00224,12.7261,3.21814,17.3045,17.2184
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,53,1.27322,0.00218,12.7379,3.22118,17.3196,17.2345
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,54,1.27136,0.00209,12.7322,3.22426,17.3167,17.2299
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,55,1.27117,0.002361,12.7285,3.21526,17.3036,17.2173
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,56,1.27274,0.00208,12.7258,3.21891,17.3028,17.2195
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,57,1.27219,0.00209,12.7253,3.22323,17.3058,17.2229
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,58,1.27242,0.00212,12.7267,3.21504,17.306,17.2162
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,59,1.27149,0.0024,12.7287,3.21891,17.3056,17.2215
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,60,1.27053,0.002289,12.7263,3.21456,17.2958,17.2137
3,double,uniform,GPU,"Ns | Ns | P | P | P | P",384,61,1.27149,0.002109,12.7314,3.22112,17.3163,17.2261
