dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
1,double,uniform,GPU,"D | D",64,0,183.439,0,0.05834,51.9453,235.543,235.443
1,double,uniform,GPU,"D | D",256,62,0.011904,0,0.086909,0.008672,0.144778,0.107485
1,double,uniform,GPU,"D | D",256,63,0.012,0,0.083889,0.009248,0.136809,0.105137
1,double,uniform,GPU,"D | D",256,64,0.010592,0,0.087359,0.007456,0.144019,0.105407
1,double,uniform,GPU,"D | D",256,65,0.012448,0,0.086589,0.007328,0.143368,0.106365
1,double,uniform,GPU,"D | D",256,66,0.011456,0,0.086429,0.007904,0.140749,0.105789
1,double,uniform,GPU,"D | D",256,67,0.012256,0,0.08746,0.008448,0.145169,0.108164
1,double,uniform,GPU,"D | D",256,68,0.014496,0,0.086779,0.007456,0.145329,0.108731
1,double,uniform,GPU,"D | D",256,69,0.012192,0,0.086489,0.00752,0.142699,0.106201
1,double,uniform,GPU,"D | D",256,70,0.011168,0,0.087968,0.00992,0.144279,0.109056
1,double,uniform,GPU,"D | D",256,71,0.013056,0,0.08628,0.00768,0.143739,0.107016
1,double,uniform,GPU,"D | D",256,72,0.01168,0,0.086819,0.006816,0.141438,0.105315
1,double,uniform,GPU,"D | D",256,73,0.012288,0,0.169078,0.007296,0.224508,0.188662
1,double,uniform,GPU,"D | D",256,74,0.012544,0,0.086718,0.007008,0.143018,0.10627
1,double,uniform,GPU,"D | D",320,0,0.01488,0,0.087079,0.011264,0.152478,0.113223
1,double,uniform,GPU,"D | D",320,1,0.011776,0,0.083989,0.007712,0.139008,0.103477
1,double,uniform,GPU,"D | D",320,2,0.011168,0,0.133948,0.006656,0.188718,0.151772
1,double,uniform,GPU,"D | D",320,3,0.011904,0,0.084309,0.007808,0.140419,0.104021
1,double,uniform,GPU,"D | D",320,4,0.011968,0,0.083679,0.008448,0.140168,0.104095
1,double,uniform,GPU,"D | D",320,5,0.013184,0,0.081389,0.01088,0.136858,0.105453
1,double,uniform,GPU,"D | D",320,6,0.010816,0,0.083889,0.007488,0.137899,0.102193
1,double,uniform,GPU,"D | D",320,7,0.009856,0,0.08382,0.006816,0.137939,0.100492
1,double,uniform,GPU,"D | D",320,8,0.010912,0,0.084819,0.006912,0.144569,0.102643
1,double,uniform,GPU,"D | D",320,9,0.012832,0,0.089489,0.006912,0.145709,0.109233
1,double,uniform,GPU,"D | D",320,10,0.012,0,0.084199,0.008096,0.140888,0.104295
1,double,uniform,GPU,"D | D",320,11,0.01136,0,0.085669,0.007392,0.141628,0.104421
1,double,uniform,GPU,"D | D",320,12,0.012736,0,0.084419,0.008096,0.141649,0.105251
1,double,uniform,GPU,"D | D",320,13,0.012128,0,0.084139,0.008,0.139878,0.104267
1,double,uniform,GPU,"D | D",320,14,0.010592,0,0.084019,0.00816,0.139129,0.102771
1,double,uniform,GPU,"D | D",320,15,0.01424,0,0.084048,0.007392,0.142098,0.10568
1,double,uniform,GPU,"D | D",320,16,0.012032,0,0.08373,0.007328,0.138969,0.10309
1,double,uniform,GPU,"D | D",320,17,0.012832,0,0.080439,0.010624,0.133448,0.103895
1,double,uniform,GPU,"D | D",320,18,0.01072,0,0.084959,0.008256,0.145749,0.103935
1,double,uniform,GPU,"D | D",320,19,0.012704,0,0.147628,0.008256,0.204778,0.168588
1,double,uniform,GPU,"D | D",320,20,0.011424,0,0.083829,0.007616,0.138238,0.102869
1,double,uniform,GPU,"D | D",320,21,0.011808,0,0.084348,0.006848,0.139618,0.103004
1,double,uniform,GPU,"D | D",320,22,0.01312,0,0.083938,0.006592,0.140358,0.10365
1,double,uniform,GPU,"D | D",320,23,0.012,0,0.083699,0.00752,0.138669,0.103219
1,double,uniform,GPU,"D | D",320,24,0.010752,0,0.083579,0.007712,0.138188,0.102043
1,double,uniform,GPU,"D | D",320,25,0.011296,0,0.0838,0.0072,0.136838,0.102296
1,double,uniform,GPU,"D | D",320,26,0.01216,0,0.083859,0.00736,0.139098,0.103379
1,double,uniform,GPU,"D | D",320,27,0.012096,0,0.08396,0.007584,0.139828,0.10364
1,double,uniform,GPU,"D | D",320,28,0.012064,0,0.083819,0.007072,0.139478,0.102955
1,double,uniform,GPU,"D | D",320,29,0.014336,0,0.080399,0.009408,0.134799,0.104143
1,double,uniform,GPU,"D | D",320,30,0.01216,0,0.083928,0.00928,0.140258,0.105368
1,double,uniform,GPU,"D | D",320,31,0.011776,0,0.084938,0.008384,0.141628,0.105098
1,double,uniform,GPU,"D | D",320,32,0.010912,0,0.083749,0.007616,0.140639,0.102277
1,double,uniform,GPU,"D | D",320,33,0.010496,0,0.083859,0.007392,0.137798,0.101747
1,double,uniform,GPU,"D | D",320,34,0.011936,0,0.084289,0.006272,0.138898,0.102497
1,double,uniform,GPU,"D | D",320,35,0.015136,0,0.083768,0.005728,0.142468,0.104632
1,double,uniform,GPU,"D | D",320,36,0.009792,0,0.087,0.010656,0.137829,0.107448
1,double,uniform,GPU,"D | D",320,37,0.011424,0,0.085459,0.008544,0.142129,0.105427
1,double,uniform,GPU,"D | D",320,38,0.012416,0,0.08412,0.006464,0.140869,0.103
1,double,uniform,GPU,"D | D",320,39,0.011552,0,0.084499,0.006176,0.137318,0.102227
1,double,uniform,GPU,"D | D",320,40,0.011744,0,0.08369,0.006912,0.138229,0.102346
1,double,uniform,GPU,"D | D",320,41,0.014368,0,0.08424,0.007232,0.143338,0.10584
1,double,uniform,GPU,"D | D",320,42,0.011776,0,0.083959,0.006464,0.137558,0.102199
1,double,uniform,GPU,"D | D",320,43,0.010976,0,0.083949,0.008384,0.139179,0.103309
1,double,uniform,GPU,"D | D",320,44,0.013312,0,0.084099,0.007072,0.142829,0.104483
1,double,uniform,GPU,"D | D",320,45,0.01376,0,0.084229,0.00784,0.141679,0.105829
1,double,uniform,GPU,"D | D",320,46,0.011424,0,0.08399,0.006528,0.138099,0.101942
1,double,uniform,GPU,"D | D",320,47,0.012032,0,0.08419,0.007072,0.140699,0.103294
1,double,uniform,GPU,"D | D",320,48,0.011392,0,0.084069,0.008288,0.148229,0.103749
1,double,uniform,GPU,"D | D",320,49,0.01152,0,0.083479,0.008096,0.137468,0.103095
1,double,uniform,GPU,"D | D",320,50,0.012608,0,0.084029,0.007776,0.140628,0.104413
1,double,uniform,GPU,"D | D",320,51,0.011776,0,0.083888,0.006656,0.138558,0.10232
1,double,uniform,GPU,"D | D",320,52,0.012288,0,0.08363,0.00704,0.139479,0.102958
1,double,uniform,GPU,"D | D",320,53,0.010944,0,0.08402,0.006752,0.140019,0.101716
1,double,uniform,GPU,"D | D",320,54,0.012288,0,0.083839,0.008032,0.140408,0.104159
1,double,uniform,GPU,"D | D",320,55,0.011552,0,0.080459,0.010848,0.134509,0.102859
1,double,uniform,GPU,"D | D",320,56,0.011808,0,0.083839,0.00848,0.139128,0.104127
1,double,uniform,GPU,"D | D",320,57,0.012192,0,0.084819,0.008096,0.141399,0.105107
1,double,uniform,GPU,"D | D",320,58,0.012224,0,0.08376,0.006848,0.138889,0.102832
1,double,uniform,GPU,"D | D",320,59,0.0112,0,0.083919,0.007936,0.140249,0.103055
1,double,uniform,GPU,"D | D",320,60,0.019296,0,0.084339,0.007904,0.146949,0.111539
1,double,uniform,GPU,"D | D",320,61,0.01232,0,0.206768,0.00672,0.261107,0.225808
1,double,uniform,GPU,"D | D",320,62,0.011776,0,0.083619,0.007616,0.139519,0.103011
1,double,uniform,GPU,"D | D",320,63,0.010912,0,0.085069,0.006816,0.138478,0.102797
1,double,uniform,GPU,"D | D",320,64,0.010624,0,0.084579,0.006688,0.139048,0.101891
1,double,uniform,GPU,"D | D",320,65,0.011616,0,0.084009,0.007264,0.139479,0.102889
1,double,uniform,GPU,"D | D",320,66,0.011392,0,0.083909,0.008224,0.138948,0.103525
1,double,uniform,GPU,"D | D",320,67,0.011712,0,0.084229,0.007392,0.140968,0.103333
1,double,uniform,GPU,"D | D",320,68,0.012736,0,0.08397,0.008224,0.141329,0.10493
1,double,uniform,GPU,"D | D",320,69,0.011392,0,0.084359,0.00816,0.140128,0.103911
1,double,uniform,GPU,"D | D",320,70,0.012864,0,0.084009,0.007488,0.141748,0.104361
1,double,uniform,GPU,"D | D",320,71,0.011616,0,0.084189,0.008672,0.140578,0.104477
1,double,uniform,GPU,"D | D",320,72,0.012192,0,0.084269,0.00816,0.140998,0.104621
1,double,uniform,GPU,"D | D",320,73,0.01056,0,0.08419,0.007904,0.138568,0.102654
1,double,uniform,GPU,"D | D",320,74,0.010304,0,0.084479,0.007616,0.137289,0.102399
1,double,uniform,GPU,"D | D",384,0,0.02448,0,0.052719,0.01136,0.132198,0.088559
1,double,uniform,GPU,"D | D",384,1,0.011712,0,0.048149,0.00848,0.103099,0.068341
1,double,uniform,GPU,"D | D",384,2,0.01184,0,0.048339,0.008736,0.158719,0.068915
1,double,uniform,GPU,"D | D",384,3,0.013728,0,0.044379,0.009984,0.097579,0.068091
1,double,uniform,GPU,"D | D",384,4,0.014304,0,0.04857,0.007808,0.106938,0.070682
1,double,uniform,GPU,"D | D",384,5,0.011488,0,0.048439,0.009024,0.103569,0.068951
1,double,uniform,GPU,"D | D",384,6,0.01296,0,0.048589,0.008832,0.104639,0.070381
1,double,uniform,GPU,"D | D",384,7,0.012,0,0.048449,0.00832,0.102819,0.068769
1,double,uniform,GPU,"D | D",384,8,0.013376,0,0.046919,0.009792,0.100029,0.070087
1,double,uniform,GPU,"D | D",384,9,0.01216,0,0.047919,0.0096,0.104749,0.069679
1,double,uniform,GPU,"D | D",384,10,0.011008,0,0.044349,0.010944,0.094379,0.066301
1,double,uniform,GPU,"D | D",384,11,0.01008,0,0.047929,0.009024,0.100449,0.067033
1,double,uniform,GPU,"D | D",384,12,0.010976,0,0.048429,0.007872,0.102289,0.067277
1,double,uniform,GPU,"D | D",384,13,0.012512,0,0.04809,0.009184,0.105209,0.069786
1,double,uniform,GPU,"D | D",384,14,0.013024,0,0.050879,0.007904,0.112559,0.071807
1,double,uniform,GPU,"D | D",384,15,0.012448,0,0.143809,0.007744,0.199858,0.164001
1,double,uniform,GPU,"D | D",384,16,0.011648,0,0.048429,0.008896,0.102989,0.068973
1,double,uniform,GPU,"D | D",384,17,0.010848,0,0.04855,0.008608,0.103389,0.068006
1,double,uniform,GPU,"D | D",384,18,0.011776,0,0.04831,0.009152,0.104019,0.069238
1,double,uniform,GPU,"D | D",384,19,0.012256,0,0.048049,0.008544,0.103219,0.068849
1,double,uniform,GPU,"D | D",384,20,0.015552,0,0.04876,0.007872,0.212357,0.072184
1,double,uniform,GPU,"D | D",384,21,0.015488,0,0.04832,0.00832,0.10649,0.072128
1,double,uniform,GPU,"D | D",384,22,0.010912,0,0.04474,0.009952,0.094109,0.065604
1,double,uniform,GPU,"D | D",384,23,0.011808,0,0.04913,0.008192,0.104079,0.06913
1,double,uniform,GPU,"D | D",384,24,0.011744,0,0.047979,0.008416,0.102169,0.068139
1,double,uniform,GPU,"D | D",384,25,0.010912,0,0.04865,0.009408,0.103739,0.06897
1,double,uniform,GPU,"D | D",384,26,0.011232,0,0.048509,0.008256,0.102589,0.067997
1,double,uniform,GPU,"D | D",384,27,0.01344,0,0.04792,0.00832,0.106038,0.06968
1,double,uniform,GPU,"D | D",384,28,0.011712,0,0.04811,0.007552,0.101489,0.067374
1,double,uniform,GPU,"D | D",384,29,0.013376,0,0.04802,0.007136,0.105479,0.068532
1,double,uniform,GPU,"D | D",384,30,0.009888,0,0.047709,0.00768,0.101299,0.065277
1,double,uniform,GPU,"D | D",384,31,0.01376,0,0.04845,0.0088,0.105119,0.07101
1,double,uniform,GPU,"D | D",384,32,0.012032,0,0.04817,0.008384,0.102779,0.068586
1,double,uniform,GPU,"D | D",384,33,0.012768,0,0.04949,0.0088,0.105618,0.071058
1,double,uniform,GPU,"D | D",384,34,0.011872,0,0.048199,0.008384,0.102359,0.068455
1,double,uniform,GPU,"D | D",384,35,0.00992,0,0.048259,0.008736,0.100529,0.066915
1,double,uniform,GPU,"D | D",384,36,0.011328,0,0.047939,0.008672,0.102019,0.067939
1,double,uniform,GPU,"D | D",384,37,0.012128,0,0.04788,0.0088,0.103508,0.068808
1,double,uniform,GPU,"D | D",384,38,0.012992,0,0.047909,0.008288,0.103049,0.069189
1,double,uniform,GPU,"D | D",384,39,0.012256,0,0.04785,0.007776,0.103069,0.067882
1,double,uniform,GPU,"D | D",384,40,0.012096,0,0.048798,0.009312,0.104499,0.070206
1,double,uniform,GPU,"D | D",384,41,0.013248,0,0.04856,0.007776,0.106168,0.069584
1,double,uniform,GPU,"D | D",384,42,0.012256,0,0.04884,0.008544,0.103639,0.06964
1,double,uniform,GPU,"D | D",384,43,0.01184,0,0.047979,0.008096,0.104689,0.067915
1,double,uniform,GPU,"D | D",384,44,0.009248,0,0.048289,0.009056,0.100949,0.066593
1,double,uniform,GPU,"D | D",384,45,0.01056,0,0.048179,0.008416,0.100869,0.067155
1,double,uniform,GPU,"D | D",384,46,0.011264,0,0.04872,0.008096,0.100979,0.06808
1,double,uniform,GPU,"D | D",384,47,0.014112,0,0.04807,0.006912,0.106249,0.069094
1,double,uniform,GPU,"D | D",384,48,0.010208,0,0.047979,0.008768,0.101089,0.066955
1,double,uniform,GPU,"D | D",384,49,0.010528,0,0.04935,0.008128,0.103328,0.068006
1,double,uniform,GPU,"D | D",384,50,0.011616,0,0.048039,0.007648,0.101499,0.067303
1,double,uniform,GPU,"D | D",384,51,0.01184,0,0.048119,0.0088,0.104239,0.068759
1,double,uniform,GPU,"D | D",384,52,0.010912,0,0.04813,0.00848,0.103618,0.067522
1,double,uniform,GPU,"D | D",384,53,0.013216,0,0.045389,0.009568,0.096979,0.068173
1,double,uniform,GPU,"D | D",384,54,0.011776,0,0.04824,0.00688,0.100189,0.066896
1,double,uniform,GPU,"D | D",384,55,0.011488,0,0.047979,0.009184,0.104629,0.068651
1,double,uniform,GPU,"D | D",384,56,0.010944,0,0.048169,0.008448,0.101629,0.067561
1,double,uniform,GPU,"D | D",384,57,0.014176,0,0.04725,0.008864,0.103929,0.07029
1,double,uniform,GPU,"D | D",384,58,0.012096,0,0.04832,0.00832,0.103629,0.068736
1,double,uniform,GPU,"D | D",384,59,0.0136,0,0.048349,0.008992,0.105749,0.070941
1,double,uniform,GPU,"D | D",384,60,0.00992,0,0.04846,0.008256,0.099888,0.066636
1,double,uniform,GPU,"D | D",384,61,0.011744,0,0.051929,0.00832,0.108629,0.071993
1,double,uniform,GPU,"D | D",384,62,0.01152,0,0.047959,0.008896,0.101759,0.068375
1,double,uniform,GPU,"D | D",384,63,0.012192,0,0.048149,0.009504,0.104839,0.069845
1,double,uniform,GPU,"D | D",384,64,0.010848,0,0.04819,0.007456,0.101189,0.066494
1,double,uniform,GPU,"D | D",384,65,0.010688,0,0.048039,0.008064,0.100959,0.066791
1,double,uniform,GPU,"D | D",384,66,0.011424,0,0.047049,0.00928,0.102849,0.067753
1,double,uniform,GPU,"D | D",384,67,0.01328,0,0.048219,0.008736,0.105869,0.070235
1,double,uniform,GPU,"D | D",384,68,0.010752,0,0.04813,0.007616,0.101248,0.066498
1,double,uniform,GPU,"D | D",384,69,0.012544,0,0.04902,0.008416,0.103879,0.06998
1,double,uniform,GPU,"D | D",384,70,0.01008,0,0.04842,0.008192,0.10161,0.066692
1,double,uniform,GPU,"D | D",384,71,0.0112,0,0.044299,0.009888,0.094329,0.065387
1,double,uniform,GPU,"D | D",384,72,0.01216,0,0.04819,0.009568,0.101009,0.069918
1,double,uniform,GPU,"D | D",384,73,0.011456,0,0.04819,0.007744,0.101089,0.06739
1,double,uniform,GPU,"D | D",384,74,0.013152,0,0.04781,0.00864,0.104149,0.069602
1,double,uniform,GPU,"D | D",448,0,0.025984,0,0.067709,0.00976,0.146018,0.103453
1,double,uniform,GPU,"D | D",448,1,0.01184,0,0.06362,0.007808,0.119479,0.083268
1,double,uniform,GPU,"D | D",448,2,0.01184,0,0.06379,0.007488,0.120059,0.083118
1,double,uniform,GPU,"D | D",448,3,0.013216,0,0.06343,0.00816,0.120279,0.084806
1,double,uniform,GPU,"D | D",448,4,0.00944,0,0.063839,0.007104,0.117469,0.080383
1,double,uniform,GPU,"D | D",448,5,0.015456,0,0.063559,0.00912,0.123758,0.088135
1,double,uniform,GPU,"D | D",448,6,0.010464,0,0.063339,0.008288,0.117679,0.082091
1,double,uniform,GPU,"D | D",448,7,0.01216,0,0.063169,0.008192,0.217767,0.083521
1,double,uniform,GPU,"D | D",448,8,0.010912,0,0.05994,0.010336,0.109819,0.081188
1,double,uniform,GPU,"D | D",448,9,0.011904,0,0.063099,0.008352,0.119299,0.083355
1,double,uniform,GPU,"D | D",448,10,0.01184,0,0.06333,0.007008,0.120849,0.082178
1,double,uniform,GPU,"D | D",448,11,0.013184,0,0.063699,0.008416,0.122649,0.085299
1,double,uniform,GPU,"D | D",448,12,0.0128,0,0.06452,0.114816,0.229707,0.192136
1,double,uniform,GPU,"D | D",448,13,0.01152,0,0.06062,0.00832,0.111568,0.08046
1,double,uniform,GPU,"D | D",448,14,0.01152,0,0.063779,0.008928,0.120369,0.084227
1,double,uniform,GPU,"D | D",448,15,0.011072,0,0.063059,0.006624,0.116149,0.080755
1,double,uniform,GPU,"D | D",448,16,0.011136,0,0.063269,0.007584,0.117828,0.081989
1,double,uniform,GPU,"D | D",448,17,0.014112,0,0.06337,0.006944,0.122059,0.084426
1,double,uniform,GPU,"D | D",448,18,0.016032,0,0.0644,0.008512,0.123419,0.088944
1,double,uniform,GPU,"D | D",448,19,0.012192,0,0.063819,0.00752,0.119809,0.083531
1,double,uniform,GPU,"D | D",448,20,0.012736,0,0.06349,0.007264,0.121159,0.08349
1,double,uniform,GPU,"D | D",448,21,0.010336,0,0.06341,0.008192,0.117779,0.081938
1,double,uniform,GPU,"D | D",448,22,0.010784,0,0.063499,0.00848,0.120119,0.082763
1,double,uniform,GPU,"D | D",448,23,0.013248,0,0.064139,0.008544,0.120789,0.085931
1,double,uniform,GPU,"D | D",448,24,0.011552,0,0.063839,0.008032,0.118709,0.083423
1,double,uniform,GPU,"D | D",448,25,0.011904,0,0.063459,0.007072,0.121199,0.082435
1,double,uniform,GPU,"D | D",448,26,0.011712,0,0.064479,0.006368,0.119059,0.082559
1,double,uniform,GPU,"D | D",448,27,0.011488,0,0.06351,0.006528,0.118839,0.081526
1,double,uniform,GPU,"D | D",448,28,0.011424,0,0.06361,0.007808,0.117598,0.082842
1,double,uniform,GPU,"D | D",448,29,0.01312,0,0.063189,0.006432,0.120409,0.082741
1,double,uniform,GPU,"D | D",448,30,0.011168,0,0.064649,0.007712,0.119199,0.083529
1,double,uniform,GPU,"D | D",448,31,0.01184,0,0.154248,0.007136,0.211077,0.173224
1,double,uniform,GPU,"D | D",448,32,0.011456,0,0.0633,0.007328,0.119739,0.082084
1,double,uniform,GPU,"D | D",448,33,0.012736,0,0.06341,0.006752,0.119829,0.082898
1,double,uniform,GPU,"D | D",448,34,0.012864,0,0.06359,0.007808,0.121289,0.084262
1,double,uniform,GPU,"D | D",448,35,0.012192,0,0.06313,0.006944,0.118368,0.082266
1,double,uniform,GPU,"D | D",448,36,0.011488,0,0.063259,0.006816,0.118259,0.081563
1,double,uniform,GPU,"D | D",448,37,0.01376,0,0.063719,0.007104,0.123079,0.084583
1,double,uniform,GPU,"D | D",448,38,0.011136,0,0.06358,0.008352,0.119279,0.083068
1,double,uniform,GPU,"D | D",448,39,0.012736,0,0.063799,0.007808,0.120689,0.084343
1,double,uniform,GPU,"D | D",448,40,0.009152,0,0.063569,0.008128,0.117389,0.080849
1,double,uniform,GPU,"D | D",448,41,0.01136,0,0.063559,0.006688,0.118889,0.081607
1,double,uniform,GPU,"D | D",448,42,0.012576,0,0.063789,0.007872,0.121198,0.084237
1,double,uniform,GPU,"D | D",448,43,0.013472,0,0.063259,0.006784,0.120649,0.083515
1,double,uniform,GPU,"D | D",448,44,0.010592,0,0.063849,0.007168,0.118338,0.081609
1,double,uniform,GPU,"D | D",448,45,0.01184,0,0.060699,0.010624,0.112199,0.083163
1,double,uniform,GPU,"D | D",448,46,0.0112,0,0.063279,0.007648,0.118698,0.082127
1,double,uniform,GPU,"D | D",448,47,0.01184,0,0.063629,0.005984,0.118089,0.081453
1,double,uniform,GPU,"D | D",448,48,0.012224,0,0.063429,0.00704,0.125499,0.082693
1,double,uniform,GPU,"D | D",448,49,0.01392,0,0.06374,0.0072,0.123818,0.08486
1,double,uniform,GPU,"D | D",448,50,0.0128,0,0.064389,0.007392,0.120109,0.084581
1,double,uniform,GPU,"D | D",448,51,0.01232,0,0.063579,0.007904,0.120728,0.083803
1,double,uniform,GPU,"D | D",448,52,0.0152,0,0.060069,0.010848,0.116789,0.086117
1,double,uniform,GPU,"D | D",448,53,0.01376,0,0.06385,0.006848,0.121348,0.084458
1,double,uniform,GPU,"D | D",448,54,0.010912,0,0.06378,0.007232,0.118208,0.081924
1,double,uniform,GPU,"D | D",448,55,0.012576,0,0.064109,0.008224,0.123129,0.084909
1,double,uniform,GPU,"D | D",448,56,0.011072,0,0.063189,0.00896,0.118239,0.083221
1,double,uniform,GPU,"D | D",448,57,0.011648,0,0.06375,0.007264,0.118048,0.082662
1,double,uniform,GPU,"D | D",448,58,0.012128,0,0.06362,0.008384,0.119529,0.084132
1,double,uniform,GPU,"D | D",448,59,0.010176,0,0.063549,0.008544,0.122149,0.082269
1,double,uniform,GPU,"D | D",448,60,0.011936,0,0.063549,0.006432,0.118358,0.081917
1,double,uniform,GPU,"D | D",448,61,0.011808,0,0.063159,0.006368,0.118989,0.081335
1,double,uniform,GPU,"D | D",448,62,0.01232,0,0.063719,0.00656,0.119418,0.082599
1,double,uniform,GPU,"D | D",448,63,0.011072,0,0.063719,0.008704,0.119679,0.083495
1,double,uniform,GPU,"D | D",448,64,0.012192,0,0.063799,0.00736,0.119859,0.083351
1,double,uniform,GPU,"D | D",448,65,0.013152,0,0.064389,0.008736,0.122559,0.086277
1,double,uniform,GPU,"D | D",448,66,0.012992,0,0.063209,0.008864,0.122868,0.085065
1,double,uniform,GPU,"D | D",448,67,0.010752,0,0.064249,0.007264,0.118559,0.082265
1,double,uniform,GPU,"D | D",448,68,0.011744,0,0.063929,0.006688,0.117519,0.082361
1,double,uniform,GPU,"D | D",448,69,0.013152,0,0.063759,0.0072,0.120918,0.084111
1,double,uniform,GPU,"D | D",448,70,0.013024,0,0.063809,0.006208,0.119889,0.083041
1,double,uniform,GPU,"D | D",448,71,0.010944,0,0.064619,0.008544,0.121269,0.084107
1,double,uniform,GPU,"D | D",448,72,0.01184,0,0.06343,0.008224,0.118759,0.083494
1,double,uniform,GPU,"D | D",448,73,0.021344,0,0.063709,0.006112,0.127629,0.091165
1,double,uniform,GPU,"D | D",448,74,0.01056,0,0.063409,0.006592,0.117449,0.080561
1,double,uniform,GPU,"D | D",512,0,0.02416,0,0.06213,0.011104,0.140489,0.097394
1,double,uniform,GPU,"D | D",512,1,0.013312,0,0.058559,0.00976,0.117309,0.081631
1,double,uniform,GPU,"D | D",512,2,0.011264,0,0.057619,0.00752,0.113929,0.076403
1,double,uniform,GPU,"D | D",512,3,0.012064,0,0.058279,0.008448,0.115349,0.078791
1,double,uniform,GPU,"D | D",512,4,0.011968,0,0.057399,0.008416,0.114458,0.077783
1,double,uniform,GPU,"D | D",512,5,0.010656,0,0.057629,0.008128,0.112309,0.076413
1,double,uniform,GPU,"D | D",512,6,0.011232,0,0.058329,0.008384,0.112999,0.077945
1,double,uniform,GPU,"D | D",512,7,0.013376,0,0.147778,0.007808,0.206138,0.168962
1,double,uniform,GPU,"D | D",512,8,0.011488,0,0.057719,0.007552,0.112949,0.076759
1,double,uniform,GPU,"D | D",512,9,0.010752,0,0.058559,0.007488,0.110829,0.076799
1,double,uniform,GPU,"D | D",512,10,0.01104,0,0.057739,0.007296,0.112599,0.076075
1,double,uniform,GPU,"D | D",512,11,0.011712,0,0.057869,0.007584,0.110759,0.077165
1,double,uniform,GPU,"D | D",512,12,0.010048,0,0.057629,0.006848,0.111069,0.074525
1,double,uniform,GPU,"D | D",512,13,0.013728,0,0.057809,0.00736,0.114619,0.078897
1,double,uniform,GPU,"D | D",512,14,0.011168,0,0.058839,0.008064,0.112229,0.078071
1,double,uniform,GPU,"D | D",512,15,0.012352,0,0.057939,0.114176,0.220757,0.184467
1,double,uniform,GPU,"D | D",512,16,0.01104,0,0.057689,0.007584,0.113489,0.076313
1,double,uniform,GPU,"D | D",512,17,0.013728,0,0.057649,0.009408,0.115889,0.080785
1,double,uniform,GPU,"D | D",512,18,0.01408,0,0.05762,0.008,0.114659,0.0797
1,double,uniform,GPU,"D | D",512,19,0.012416,0,0.05819,0.008448,0.115409,0.079054
1,double,uniform,GPU,"D | D",512,20,0.010016,0,0.05765,0.00784,0.111659,0.075506
1,double,uniform,GPU,"D | D",512,21,0.010848,0,0.05788,0.007456,0.109959,0.076184
1,double,uniform,GPU,"D | D",512,22,0.013472,0,0.05792,0.00672,0.114828,0.078112
1,double,uniform,GPU,"D | D",512,23,0.010208,0,0.05805,0.006912,0.112139,0.07517
1,double,uniform,GPU,"D | D",512,24,0.011168,0,0.057319,0.007392,0.110219,0.075879
1,double,uniform,GPU,"D | D",512,25,0.012256,0,0.058329,0.007072,0.114168,0.077657
1,double,uniform,GPU,"D | D",512,26,0.011904,0,0.057289,0.008224,0.114129,0.077417
1,double,uniform,GPU,"D | D",512,27,0.010976,0,0.05796,0.006976,0.112649,0.075912
1,double,uniform,GPU,"D | D",512,28,0.01152,0,0.05798,0.010208,0.114929,0.079708
1,double,uniform,GPU,"D | D",512,29,0.01248,0,0.055379,0.010144,0.106899,0.078003
1,double,uniform,GPU,"D | D",512,30,0.012256,0,0.057179,0.008384,0.113538,0.077819
1,double,uniform,GPU,"D | D",512,31,0.010816,0,0.057659,0.008736,0.112809,0.077211
1,double,uniform,GPU,"D | D",512,32,0.012224,0,0.05783,0.009024,0.113289,0.079078
1,double,uniform,GPU,"D | D",512,33,0.010784,0,0.057339,0.007488,0.110489,0.075611
1,double,uniform,GPU,"D | D",512,34,0.015552,0,0.057219,0.008096,0.116849,0.080867
1,double,uniform,GPU,"D | D",512,35,0.009888,0,0.058239,0.007584,0.112209,0.075711
1,double,uniform,GPU,"D | D",512,36,0.01136,0,0.05856,0.009024,0.115649,0.078944
1,double,uniform,GPU,"D | D",512,37,0.0128,0,0.057809,0.00752,0.114029,0.078129
1,double,uniform,GPU,"D | D",512,38,0.010976,0,0.05811,0.007264,0.112298,0.07635
1,double,uniform,GPU,"D | D",512,39,0.012512,0,0.05758,0.007584,0.113979,0.077676
1,double,uniform,GPU,"D | D",512,40,0.01312,0,0.05772,0.00752,0.114448,0.07836
1,double,uniform,GPU,"D | D",512,41,0.01328,0,0.062689,0.009312,0.120079,0.085281
1,double,uniform,GPU,"D | D",512,42,0.013696,0,0.05812,0.007744,0.116629,0.07956
1,double,uniform,GPU,"D | D",512,43,0.011424,0,0.057809,0.008064,0.113459,0.077297
1,double,uniform,GPU,"D | D",512,44,0.01328,0,0.057999,0.008224,0.115159,0.079503
1,double,uniform,GPU,"D | D",512,45,0.010752,0,0.057619,0.00944,0.112378,0.077811
1,double,uniform,GPU,"D | D",512,46,0.013568,0,0.057849,0.007264,0.114769,0.078681
1,double,uniform,GPU,"D | D",512,47,0.011712,0,0.05741,0.007904,0.113258,0.077026
1,double,uniform,GPU,"D | D",512,48,0.013056,0,0.053979,0.010592,0.106389,0.077627
1,double,uniform,GPU,"D | D",512,49,0.01232,0,0.05722,0.008096,0.113968,0.077636
1,double,uniform,GPU,"D | D",512,50,0.010944,0,0.057729,0.007648,0.112269,0.076321
