dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"D | D | D | D | N | D",256,5,0.369824,0.00213,11.6176,0.42352,12.4832,12.4131
3,double,uniform,GPU,"D | D | D | D | N | D",256,6,0.369888,0.00209,11.6206,0.42272,12.4877,12.4153
3,double,uniform,GPU,"D | D | D | D | N | D",256,7,0.370784,0.0022,11.6215,0.42224,12.4893,12.4167
3,double,uniform,GPU,"D | D | D | D | N | D",256,8,0.368672,0.00209,11.6171,0.419552,12.4762,12.4075
3,double,uniform,GPU,"D | D | D | D | N | D",256,9,0.367744,0.0022,11.6166,0.422816,12.4803,12.4094
3,double,uniform,GPU,"D | D | D | D | N | D",256,10,0.367264,0.00229,11.6145,0.420576,12.4739,12.4046
3,double,uniform,GPU,"D | D | D | D | N | D",256,11,0.367712,0.00204,11.624,0.422432,12.4859,12.4162
3,double,uniform,GPU,"D | D | D | D | N | D",256,12,0.37024,0.002241,11.6185,0.423616,12.485,12.4146
3,double,uniform,GPU,"D | D | D | D | N | D",256,13,0.37344,0.002211,11.6236,0.423392,12.4971,12.4226
3,double,uniform,GPU,"D | D | D | D | N | D",256,14,0.371456,0.0022,11.6173,0.421824,12.4848,12.4128
3,double,uniform,GPU,"D | D | D | D | N | D",256,15,0.36896,0.002179,11.6225,0.420576,12.4852,12.4142
3,double,uniform,GPU,"D | D | D | D | N | D",256,16,0.369216,0.00216,11.6117,0.420928,12.4745,12.404
3,double,uniform,GPU,"D | D | D | D | N | D",256,17,0.369216,0.00224,11.6181,0.423616,12.4866,12.4131
3,double,uniform,GPU,"D | D | D | D | N | D",256,18,0.370816,0.0021,11.6173,0.423296,12.4855,12.4135
3,double,uniform,GPU,"D | D | D | D | N | D",256,19,0.371424,0.002268,11.6192,0.423168,12.4886,12.416
3,double,uniform,GPU,"D | D | D | D | N | D",256,20,0.367456,0.002241,11.6187,0.4224,12.4832,12.4108
3,double,uniform,GPU,"D | D | D | D | N | D",256,21,0.369824,0.002041,11.6155,0.422976,12.4825,12.4104
3,double,uniform,GPU,"D | D | D | D | N | D",256,22,0.369408,0.00239,11.6169,0.42496,12.4873,12.4136
3,double,uniform,GPU,"D | D | D | D | N | D",256,23,0.369856,0.00228,11.6235,0.4208,12.4875,12.4164
3,double,uniform,GPU,"D | D | D | D | N | D",256,24,0.367456,0.00207,11.6167,0.422336,12.4797,12.4085
3,double,uniform,GPU,"D | D | D | D | N | D",256,25,0.35968,0.00204,11.616,0.422944,12.4667,12.4006
3,double,uniform,GPU,"D | D | D | D | N | D",256,26,0.3584,0.00217,11.6162,0.421216,12.4604,12.398
3,double,uniform,GPU,"D | D | D | D | N | D",256,27,0.358528,0.00191,11.614,0.420576,12.4566,12.395
3,double,uniform,GPU,"D | D | D | D | N | D",256,28,0.363072,0.00209,11.6139,0.420256,12.4647,12.3993
3,double,uniform,GPU,"D | D | D | D | N | D",256,29,0.364032,0.002259,11.6155,0.42272,12.469,12.4045
3,double,uniform,GPU,"D | D | D | D | N | D",256,30,0.367968,0.00217,11.6128,0.421344,12.4661,12.4042
3,double,uniform,GPU,"D | D | D | D | N | D",256,31,0.368992,0.002231,11.6207,0.422688,12.4793,12.4146
3,double,uniform,GPU,"D | D | D | D | N | D",256,32,0.370368,0.00228,11.6159,0.422976,12.4849,12.4115
3,double,uniform,GPU,"D | D | D | D | N | D",256,33,0.370272,0.00212,11.6198,0.422944,12.4881,12.4151
3,double,uniform,GPU,"D | D | D | D | N | D",256,34,0.366208,0.002421,11.6164,0.423616,12.4726,12.4087
3,double,uniform,GPU,"D | D | D | D | N | D",256,35,0.368736,0.00216,11.6167,0.422912,12.4791,12.4105
3,double,uniform,GPU,"D | D | D | D | N | D",256,36,0.372192,0.002121,11.6291,0.422912,12.5046,12.4263
3,double,uniform,GPU,"D | D | D | D | N | D",256,37,0.367552,0.00229,11.6224,0.422112,12.4856,12.4144
3,double,uniform,GPU,"D | D | D | D | N | D",256,38,0.3712,0.00232,11.616,0.422336,12.4809,12.4119
3,double,uniform,GPU,"D | D | D | D | N | D",256,39,0.372704,0.00223,11.6159,0.423136,12.4854,12.4139
3,double,uniform,GPU,"D | D | D | D | N | D",256,40,0.371648,0.00215,11.6148,0.42272,12.4813,12.4113
3,double,uniform,GPU,"D | D | D | D | N | D",256,41,0.368576,0.0022,11.6182,0.420224,12.4801,12.4092
3,double,uniform,GPU,"D | D | D | D | N | D",256,42,0.373504,0.00199,11.6176,0.422336,12.4899,12.4155
3,double,uniform,GPU,"D | D | D | D | N | D",256,43,0.366912,0.002349,11.6164,0.423328,12.4789,12.409
3,double,uniform,GPU,"D | D | D | D | N | D",256,44,0.369824,0.00227,11.6175,0.422272,12.4827,12.4118
3,double,uniform,GPU,"D | D | D | D | N | D",256,45,0.368608,0.00204,11.6182,0.42208,12.4824,12.4109
3,double,uniform,GPU,"D | D | D | D | N | D",256,46,0.36912,0.00206,11.6157,0.421728,12.4803,12.4086
3,double,uniform,GPU,"D | D | D | D | N | D",256,47,0.368128,0.00205,11.6193,0.420992,12.4829,12.4105
3,double,uniform,GPU,"D | D | D | D | N | D",256,48,0.35744,0.00189,11.6191,0.419872,12.465,12.3983
3,double,uniform,GPU,"D | D | D | D | N | D",256,49,0.356832,0.00218,11.6167,0.423936,12.4628,12.3996
3,double,uniform,GPU,"D | D | D | D | N | D",256,50,0.370816,0.00207,11.6211,0.424032,12.493,12.4181
3,double,uniform,GPU,"D | D | D | D | N | D",256,51,0.37008,0.00202,11.6177,0.422016,12.4816,12.4119
3,double,uniform,GPU,"D | D | D | D | N | D",256,52,0.372352,0.00224,11.6176,0.42256,12.4874,12.4147
3,double,uniform,GPU,"D | D | D | D | N | D",256,53,0.369824,0.0022,11.6168,0.423584,12.4878,12.4124
3,double,uniform,GPU,"D | D | D | D | N | D",256,54,0.369952,0.002419,11.6188,0.423904,12.4877,12.4151
3,double,uniform,GPU,"D | D | D | D | N | D",256,55,0.37008,0.002029,11.6156,0.422624,12.4815,12.4103
3,double,uniform,GPU,"D | D | D | D | N | D",256,56,0.37296,0.00209,11.6198,0.419968,12.4872,12.4148
3,double,uniform,GPU,"D | D | D | D | N | D",256,57,0.369376,0.002159,11.6199,0.422912,12.4838,12.4144
3,double,uniform,GPU,"D | D | D | D | N | D",256,58,0.37072,0.00206,11.6161,0.42496,12.483,12.4139
3,double,uniform,GPU,"D | D | D | D | N | D",256,59,0.369312,0.00213,11.6187,0.420704,12.4828,12.4109
3,double,uniform,GPU,"D | D | D | D | N | D",256,60,0.369632,0.00235,11.6157,0.423072,12.4862,12.4108
3,double,uniform,GPU,"D | D | D | D | N | D",256,61,0.366848,0.002279,11.6195,0.421952,12.4822,12.4106
3,double,uniform,GPU,"D | D | D | D | N | D",256,62,0.370592,0.00208,11.6234,0.422624,12.4939,12.4187
3,double,uniform,GPU,"D | D | D | D | N | D",256,63,0.368128,0.0022,11.6225,0.422624,12.4851,12.4155
3,double,uniform,GPU,"D | D | D | D | N | D",256,64,0.366816,0.001951,11.6154,0.422592,12.4758,12.4068
3,double,uniform,GPU,"D | D | D | D | N | D",256,65,0.371648,0.002291,11.6197,0.424,12.4905,12.4176
3,double,uniform,GPU,"D | D | D | D | N | D",256,66,0.369056,0.00239,11.618,0.419648,12.4801,12.409
3,double,uniform,GPU,"D | D | D | D | N | D",256,67,0.370176,0.002409,11.618,0.424416,12.4872,12.415
3,double,uniform,GPU,"D | D | D | D | N | D",256,68,0.370016,0.00224,11.6196,0.420864,12.4856,12.4127
3,double,uniform,GPU,"D | D | D | D | N | D",256,69,0.369344,0.002141,11.6124,0.421472,12.4819,12.4053
3,double,uniform,GPU,"D | D | D | D | N | D",256,70,0.370688,0.002281,11.6182,0.424,12.4871,12.4152
3,double,uniform,GPU,"D | D | D | D | N | D",256,71,0.369504,0.00231,11.6139,0.42432,12.4794,12.41
3,double,uniform,GPU,"D | D | D | D | N | D",256,72,0.369472,0.0023,11.6165,0.42272,12.4833,12.4109
3,double,uniform,GPU,"D | D | D | D | N | D",256,73,0.371104,0.0022,11.6212,0.425536,12.4948,12.42
3,double,uniform,GPU,"D | D | D | D | N | D",256,74,0.370144,0.002171,11.6191,0.420352,12.4822,12.4118
3,double,uniform,GPU,"D | D | D | D | N | D",320,0,0.760992,0.00234,54.7096,0.82304,56.3794,56.2959
3,double,uniform,GPU,"D | D | D | D | N | D",320,1,0.761376,0.002291,54.7141,0.825056,56.3858,56.3028
3,double,uniform,GPU,"D | D | D | D | N | D",320,2,0.75872,0.00241,54.7128,0.824896,56.3777,56.2988
3,double,uniform,GPU,"D | D | D | D | N | D",320,3,0.761056,0.00247,54.7101,0.819776,56.377,56.2934
3,double,uniform,GPU,"D | D | D | D | N | D",320,4,0.760128,0.00234,54.7104,0.824224,56.3809,56.2971
3,double,uniform,GPU,"D | D | D | D | N | D",320,5,0.760224,0.002419,54.7177,0.819808,56.3816,56.3001
3,double,uniform,GPU,"D | D | D | D | N | D",320,6,0.758528,0.0027,54.7123,0.825184,56.3807,56.2987
3,double,uniform,GPU,"D | D | D | D | N | D",320,7,0.761632,0.00244,54.7153,0.82096,56.387,56.3004
3,double,uniform,GPU,"D | D | D | D | N | D",320,8,0.758912,0.00231,54.7161,0.82416,56.3894,56.3015
3,double,uniform,GPU,"D | D | D | D | N | D",320,9,0.758976,0.002371,54.711,0.822208,56.3734,56.2946
3,double,uniform,GPU,"D | D | D | D | N | D",320,10,0.76032,0.00246,54.7126,0.82032,56.377,56.2957
3,double,uniform,GPU,"D | D | D | D | N | D",320,11,0.761536,0.002411,54.7079,0.82112,56.3752,56.2929
3,double,uniform,GPU,"D | D | D | D | N | D",320,12,0.757408,0.00237,54.7166,0.823648,56.3791,56.3
3,double,uniform,GPU,"D | D | D | D | N | D",320,13,0.758144,0.00237,54.7135,0.8256,56.378,56.2997
3,double,uniform,GPU,"D | D | D | D | N | D",320,14,0.761728,0.002521,54.7103,0.825184,56.3838,56.2998
3,double,uniform,GPU,"D | D | D | D | N | D",320,15,0.762336,0.0022,54.7109,0.823968,56.3802,56.2994
3,double,uniform,GPU,"D | D | D | D | N | D",320,16,0.761312,0.002101,54.7138,0.824096,56.3834,56.3013
3,double,uniform,GPU,"D | D | D | D | N | D",320,17,0.76368,0.002081,54.7165,0.822976,56.3915,56.3052
3,double,uniform,GPU,"D | D | D | D | N | D",320,18,0.761984,0.0022,54.713,0.824576,56.3818,56.3017
3,double,uniform,GPU,"D | D | D | D | N | D",320,19,0.759136,0.002411,54.7144,0.821856,56.3772,56.2978
3,double,uniform,GPU,"D | D | D | D | N | D",320,20,0.761984,0.00251,54.7139,0.823712,56.3856,56.3021
3,double,uniform,GPU,"D | D | D | D | N | D",320,21,0.761152,0.00244,54.7109,0.824576,56.3817,56.299
3,double,uniform,GPU,"D | D | D | D | N | D",320,22,0.75952,0.00211,54.7142,0.823168,56.3793,56.299
3,double,uniform,GPU,"D | D | D | D | N | D",320,23,0.758176,0.00239,54.7222,0.821568,56.3822,56.3043
3,double,uniform,GPU,"D | D | D | D | N | D",320,24,0.759648,0.00259,54.7158,0.821952,56.3815,56.3
3,double,uniform,GPU,"D | D | D | D | N | D",320,25,0.760128,0.00225,54.7133,0.824896,56.3864,56.3006
3,double,uniform,GPU,"D | D | D | D | N | D",320,26,0.76192,0.002171,54.7121,0.821344,56.3763,56.2976
3,double,uniform,GPU,"D | D | D | D | N | D",320,27,0.761856,0.002391,54.7099,0.821888,56.3759,56.2961
3,double,uniform,GPU,"D | D | D | D | N | D",320,28,0.761184,0.002371,54.7078,0.82448,56.3768,56.2958
3,double,uniform,GPU,"D | D | D | D | N | D",320,29,0.760768,0.00231,54.7123,0.826176,56.3829,56.3016
3,double,uniform,GPU,"D | D | D | D | N | D",320,30,0.75712,0.00237,54.7128,0.826592,56.3761,56.2989
3,double,uniform,GPU,"D | D | D | D | N | D",320,31,0.764,0.00224,54.7113,0.819072,56.3786,56.2966
3,double,uniform,GPU,"D | D | D | D | N | D",320,32,0.760032,0.002131,54.7142,0.823104,56.3804,56.2995
3,double,uniform,GPU,"D | D | D | D | N | D",320,33,0.758208,0.00245,54.721,0.821248,56.3862,56.303
3,double,uniform,GPU,"D | D | D | D | N | D",320,34,0.761376,0.002511,54.7127,0.821152,56.3807,56.2978
3,double,uniform,GPU,"D | D | D | D | N | D",320,35,0.761728,0.00224,54.7121,0.826432,56.3852,56.3025
3,double,uniform,GPU,"D | D | D | D | N | D",320,36,0.765568,0.003051,54.7348,0.82608,56.4306,56.3295
3,double,uniform,GPU,"D | D | D | D | N | D",320,37,0.758752,0.00238,54.7173,0.823456,56.3806,56.3019
3,double,uniform,GPU,"D | D | D | D | N | D",320,38,0.762944,0.00238,54.7115,0.821024,56.3803,56.2979
3,double,uniform,GPU,"D | D | D | D | N | D",320,39,0.760992,0.00223,54.7131,0.822688,56.3808,56.299
3,double,uniform,GPU,"D | D | D | D | N | D",320,40,0.759104,0.00213,54.7131,0.824128,56.3786,56.2985
3,double,uniform,GPU,"D | D | D | D | N | D",320,41,0.756832,0.00233,54.7096,0.824864,56.3701,56.2936
3,double,uniform,GPU,"D | D | D | D | N | D",320,42,0.762656,0.002709,54.7129,0.820256,56.3804,56.2985
3,double,uniform,GPU,"D | D | D | D | N | D",320,43,0.763488,0.00232,54.7146,0.824384,56.3867,56.3048
3,double,uniform,GPU,"D | D | D | D | N | D",320,44,0.758464,0.00235,54.7111,0.82432,56.3727,56.2962
3,double,uniform,GPU,"D | D | D | D | N | D",320,45,0.762432,0.00227,54.7096,0.822656,56.3776,56.297
3,double,uniform,GPU,"D | D | D | D | N | D",320,46,0.761952,0.002111,54.715,0.82352,56.3815,56.3026
3,double,uniform,GPU,"D | D | D | D | N | D",320,47,0.758944,0.00237,54.712,0.823072,56.3777,56.2963
3,double,uniform,GPU,"D | D | D | D | N | D",320,48,0.762112,0.002449,54.7155,0.822816,56.3858,56.3029
3,double,uniform,GPU,"D | D | D | D | N | D",320,49,0.759584,0.00237,54.7218,0.82448,56.3928,56.3083
3,double,uniform,GPU,"D | D | D | D | N | D",320,50,0.759776,0.002419,54.7104,0.820704,56.3723,56.2933
3,double,uniform,GPU,"D | D | D | D | N | D",320,51,0.76352,0.00234,54.7109,0.823808,56.3846,56.3005
3,double,uniform,GPU,"D | D | D | D | N | D",320,52,0.7592,0.00225,54.7095,0.822912,56.3706,56.2939
3,double,uniform,GPU,"D | D | D | D | N | D",320,53,0.763712,0.002161,54.7106,0.824096,56.3792,56.3006
3,double,uniform,GPU,"D | D | D | D | N | D",320,54,0.759744,0.002329,54.7075,0.822304,56.3668,56.2918
3,double,uniform,GPU,"D | D | D | D | N | D",320,55,0.759392,0.002359,54.7101,0.818304,56.3692,56.2901
3,double,uniform,GPU,"D | D | D | D | N | D",320,56,0.76048,0.00223,54.7097,0.820928,56.3724,56.2933
3,double,uniform,GPU,"D | D | D | D | N | D",320,57,0.760064,0.00233,54.7126,0.823968,56.3793,56.299
3,double,uniform,GPU,"D | D | D | D | N | D",320,58,0.761344,0.00207,54.7132,0.820928,56.3724,56.2976
3,double,uniform,GPU,"D | D | D | D | N | D",320,59,0.760256,0.002352,54.7083,0.822592,56.3725,56.2935
3,double,uniform,GPU,"D | D | D | D | N | D",320,60,0.757888,0.00235,54.7096,0.82304,56.3699,56.2928
3,double,uniform,GPU,"D | D | D | D | N | D",320,61,0.759584,0.00219,54.7109,0.82224,56.3723,56.2949
3,double,uniform,GPU,"D | D | D | D | N | D",320,62,0.76016,0.002619,54.7096,0.822176,56.373,56.2946
3,double,uniform,GPU,"D | D | D | D | N | D",320,63,0.757888,0.002169,54.7103,0.82208,56.3684,56.2924
3,double,uniform,GPU,"D | D | D | D | N | D",320,64,0.763968,0.00252,54.7079,0.8216,56.378,56.296
3,double,uniform,GPU,"D | D | D | D | N | D",320,65,0.760096,0.002131,54.71,0.823424,56.3735,56.2956
3,double,uniform,GPU,"D | D | D | D | N | D",320,66,0.760384,0.002221,54.711,0.821728,56.3727,56.2953
3,double,uniform,GPU,"D | D | D | D | N | D",320,67,0.758304,0.00241,54.7123,0.820224,56.3718,56.2933
3,double,uniform,GPU,"D | D | D | D | N | D",320,68,0.761664,0.00236,54.7097,0.82448,56.378,56.2982
3,double,uniform,GPU,"D | D | D | D | N | D",320,69,0.7632,0.002169,54.7122,0.820928,56.3778,56.2985
3,double,uniform,GPU,"D | D | D | D | N | D",320,70,0.759264,0.00243,54.7105,0.820096,56.3682,56.2923
3,double,uniform,GPU,"D | D | D | D | N | D",320,71,0.7616,0.0032,54.714,0.821312,56.3808,56.3001
3,double,uniform,GPU,"D | D | D | D | N | D",320,72,0.764736,0.00227,54.7092,0.822592,56.3782,56.2988
3,double,uniform,GPU,"D | D | D | D | N | D",320,73,0.75968,0.002139,54.7076,0.823648,56.3709,56.2931
3,double,uniform,GPU,"D | D | D | D | N | D",320,74,0.756576,0.00232,54.7078,0.822144,56.3679,56.2889
3,double,uniform,GPU,"D | D | D | D | N | D",384,0,1.27622,0.00205,29.7863,1.42163,32.5643,32.4862
3,double,uniform,GPU,"D | D | D | D | N | D",384,1,1.27331,0.00221,29.8286,1.42195,32.6044,32.5261
3,double,uniform,GPU,"D | D | D | D | N | D",384,2,1.2727,0.002061,29.7864,1.42336,32.5618,32.4846
3,double,uniform,GPU,"D | D | D | D | N | D",384,3,1.27264,0.00238,29.8257,1.428,32.6045,32.5287
3,double,uniform,GPU,"D | D | D | D | N | D",384,4,1.27254,0.001959,29.8028,1.42579,32.5812,32.5031
3,double,uniform,GPU,"D | D | D | D | N | D",384,5,1.27146,0.00227,29.8065,1.42432,32.5819,32.5045
3,double,uniform,GPU,"D | D | D | D | N | D",384,6,1.27443,0.00198,29.8039,1.4224,32.5801,32.5027
3,double,uniform,GPU,"D | D | D | D | N | D",384,7,1.27114,0.0022,29.8043,1.42275,32.5763,32.5003
3,double,uniform,GPU,"D | D | D | D | N | D",384,8,1.27318,0.002059,29.7994,1.42275,32.5711,32.4974
3,double,uniform,GPU,"D | D | D | D | N | D",384,9,1.27075,0.00198,29.7992,1.42259,32.5686,32.4946
3,double,uniform,GPU,"D | D | D | D | N | D",384,10,1.2727,0.00216,29.8116,1.42602,32.5911,32.5125
3,double,uniform,GPU,"D | D | D | D | N | D",384,11,1.27395,0.002,29.7981,1.42893,32.5818,32.503
3,double,uniform,GPU,"D | D | D | D | N | D",384,12,1.27152,0.00202,29.8199,1.4272,32.5978,32.5206
3,double,uniform,GPU,"D | D | D | D | N | D",384,13,1.27046,0.00224,29.8304,1.42176,32.6007,32.5249
3,double,uniform,GPU,"D | D | D | D | N | D",384,14,1.27459,0.00195,29.8267,1.42006,32.5972,32.5233
3,double,uniform,GPU,"D | D | D | D | N | D",384,15,1.2759,0.001919,29.801,1.42531,32.5846,32.5041
3,double,uniform,GPU,"D | D | D | D | N | D",384,16,1.27194,0.00201,29.8222,1.42493,32.5979,32.5211
3,double,uniform,GPU,"D | D | D | D | N | D",384,17,1.27094,0.002111,29.8034,1.42077,32.5738,32.4973
3,double,uniform,GPU,"D | D | D | D | N | D",384,18,1.27408,0.00213,29.8005,1.4297,32.5827,32.5064
3,double,uniform,GPU,"D | D | D | D | N | D",384,19,1.27366,0.00182,29.8297,1.42346,32.6058,32.5286
3,double,uniform,GPU,"D | D | D | D | N | D",384,20,1.27098,0.00219,29.794,1.42717,32.5671,32.4943
3,double,uniform,GPU,"D | D | D | D | N | D",384,21,1.27357,0.002091,29.7997,1.42634,32.5751,32.5017
3,double,uniform,GPU,"D | D | D | D | N | D",384,22,1.2727,0.00196,29.8221,1.42406,32.5982,32.5208
3,double,uniform,GPU,"D | D | D | D | N | D",384,23,1.27488,0.00201,29.82,1.42483,32.6002,32.5217
3,double,uniform,GPU,"D | D | D | D | N | D",384,24,1.27395,0.00231,29.7807,1.42547,32.5596,32.4824
3,double,uniform,GPU,"D | D | D | D | N | D",384,25,1.27069,0.002249,29.8139,1.42355,32.5857,32.5104
3,double,uniform,GPU,"D | D | D | D | N | D",384,26,1.27338,0.00228,29.7995,1.42419,32.5769,32.4993
3,double,uniform,GPU,"D | D | D | D | N | D",384,27,1.27914,0.00198,29.8101,1.42464,32.5964,32.5158
3,double,uniform,GPU,"D | D | D | D | N | D",384,28,1.27344,0.00219,29.7867,1.42608,32.5695,32.4884
3,double,uniform,GPU,"D | D | D | D | N | D",384,29,1.27168,0.00224,29.7869,1.42336,32.5607,32.4841
3,double,uniform,GPU,"D | D | D | D | N | D",384,30,1.27402,0.00216,29.83,1.42323,32.6065,32.5294
3,double,uniform,GPU,"D | D | D | D | N | D",384,31,1.27488,0.00237,29.8072,1.42397,32.589,32.5084
3,double,uniform,GPU,"D | D | D | D | N | D",384,32,1.27466,0.002091,29.8263,1.42346,32.6049,32.5265
3,double,uniform,GPU,"D | D | D | D | N | D",384,33,1.27363,0.002251,29.8094,1.42528,32.5902,32.5105
3,double,uniform,GPU,"D | D | D | D | N | D",384,34,1.27194,0.00219,29.808,1.42586,32.5829,32.508
3,double,uniform,GPU,"D | D | D | D | N | D",384,35,1.27178,0.002151,29.8246,1.42573,32.6037,32.5242
3,double,uniform,GPU,"D | D | D | D | N | D",384,36,1.27366,0.002039,29.8058,1.42563,32.5831,32.5072
3,double,uniform,GPU,"D | D | D | D | N | D",384,37,1.26954,0.0021,29.8022,1.42861,32.5829,32.5024
3,double,uniform,GPU,"D | D | D | D | N | D",384,38,1.27667,0.00225,29.8042,1.42154,32.5823,32.5047
3,double,uniform,GPU,"D | D | D | D | N | D",384,39,1.27427,0.00211,29.7816,1.42534,32.561,32.4834
3,double,uniform,GPU,"D | D | D | D | N | D",384,40,1.27357,0.002039,29.78,1.42595,32.5578,32.4815
3,double,uniform,GPU,"D | D | D | D | N | D",384,41,1.27398,0.00217,29.8229,1.4215,32.5999,32.5206
3,double,uniform,GPU,"D | D | D | D | N | D",384,42,1.27773,0.002119,29.8026,1.42387,32.5828,32.5063
3,double,uniform,GPU,"D | D | D | D | N | D",384,43,1.27549,0.002062,29.8309,1.42493,32.612,32.5334
3,double,uniform,GPU,"D | D | D | D | N | D",384,44,1.27488,0.002021,29.7809,1.42614,32.5628,32.484
3,double,uniform,GPU,"D | D | D | D | N | D",384,45,1.27014,0.00222,29.8044,1.42707,32.5762,32.5038
3,double,uniform,GPU,"D | D | D | D | N | D",384,46,1.27411,0.00229,29.8235,1.42675,32.6042,32.5267
3,double,uniform,GPU,"D | D | D | D | N | D",384,47,1.27546,0.002229,29.8095,1.4225,32.5889,32.5096
3,double,uniform,GPU,"D | D | D | D | N | D",384,48,1.27373,0.00206,29.8269,1.42227,32.6029,32.5249
3,double,uniform,GPU,"D | D | D | D | N | D",384,49,1.26938,0.002141,29.816,1.42227,32.584,32.5098
3,double,uniform,GPU,"D | D | D | D | N | D",384,50,1.27168,0.00215,29.8088,1.42528,32.5835,32.508
3,double,uniform,GPU,"D | D | D | D | N | D",384,51,1.2697,0.002178,29.8183,1.42598,32.5923,32.5161
3,double,uniform,GPU,"D | D | D | D | N | D",384,52,1.2737,0.001899,29.7923,1.42493,32.573,32.4929
3,double,uniform,GPU,"D | D | D | D | N | D",384,53,1.27635,0.00203,29.824,1.42813,32.612,32.5305
3,double,uniform,GPU,"D | D | D | D | N | D",384,54,1.27302,0.0021,29.8176,1.42374,32.5913,32.5164
3,double,uniform,GPU,"D | D | D | D | N | D",384,55,1.27642,0.00194,29.7789,1.42496,32.5572,32.4822
3,double,uniform,GPU,"D | D | D | D | N | D",384,56,1.27446,0.002111,29.7843,1.42685,32.5651,32.4877
3,double,uniform,GPU,"D | D | D | D | N | D",384,57,1.27514,0.00194,29.8075,1.42096,32.5832,32.5055
3,double,uniform,GPU,"D | D | D | D | N | D",384,58,1.26874,0.0022,29.8045,1.42448,32.5732,32.5
3,double,uniform,GPU,"D | D | D | D | N | D",384,59,1.27309,0.00239,29.8054,1.42458,32.5813,32.5055
3,double,uniform,GPU,"D | D | D | D | N | D",384,60,1.27142,0.00223,29.8119,1.42691,32.5891,32.5125
3,double,uniform,GPU,"D | D | D | D | N | D",384,61,1.27021,0.00197,29.8098,1.42237,32.5785,32.5043
3,double,uniform,GPU,"D | D | D | D | N | D",384,62,1.2769,0.00198,29.7948,1.42506,32.5739,32.4988
3,double,uniform,GPU,"D | D | D | D | N | D",384,63,1.27402,0.00212,29.8232,1.4224,32.5968,32.5218
3,double,uniform,GPU,"D | D | D | D | N | D",384,64,1.27162,0.00187,29.8245,1.42125,32.5904,32.5192
3,double,uniform,GPU,"D | D | D | D | N | D",384,65,1.27091,0.002329,29.8223,1.42464,32.5915,32.5202
3,double,uniform,GPU,"D | D | D | D | N | D",384,66,1.27434,0.00217,29.8276,1.42682,32.6082,32.5309
3,double,uniform,GPU,"D | D | D | D | N | D",384,67,1.27469,0.00199,29.7953,1.4296,32.5789,32.5016
3,double,uniform,GPU,"D | D | D | D | N | D",384,68,1.27715,0.00191,29.8028,1.42531,32.5833,32.5072
3,double,uniform,GPU,"D | D | D | D | N | D",384,69,1.27523,0.00186,29.8311,1.42179,32.6053,32.53
3,double,uniform,GPU,"D | D | D | D | N | D",384,70,1.27187,0.001971,29.8045,1.42547,32.576,32.5038
3,double,uniform,GPU,"D | D | D | D | N | D",384,71,1.2745,0.0021,29.8057,1.42586,32.5834,32.5081
3,double,uniform,GPU,"D | D | D | D | N | D",384,72,1.27178,0.00213,29.8088,1.42678,32.5859,32.5095
3,double,uniform,GPU,"D | D | D | D | N | D",384,73,1.2704,0.00214,29.8214,1.42109,32.5886,32.5151
3,double,uniform,GPU,"D | D | D | D | N | D",384,74,1.27254,0.00204,29.8099,1.42598,32.5884,32.5104
3,double,uniform,GPU,"D | D | D | D | N | D",448,0,2.29616,0.0022,75.7584,2.25206,80.3933,80.3088
3,double,uniform,GPU,"D | D | D | D | N | D",448,1,2.29382,0.002349,75.76,2.2448,80.386,80.301
3,double,uniform,GPU,"D | D | D | D | N | D",448,2,2.29341,0.00231,75.7536,2.25571,80.3932,80.305
3,double,uniform,GPU,"D | D | D | D | N | D",448,3,2.2951,0.00232,75.7575,2.25546,80.3971,80.3103
3,double,uniform,GPU,"D | D | D | D | N | D",448,4,2.29466,0.00242,75.765,2.25802,80.405,80.3201
3,double,uniform,GPU,"D | D | D | D | N | D",448,5,2.29491,0.00223,75.7462,2.25478,80.3843,80.2981
3,double,uniform,GPU,"D | D | D | D | N | D",448,6,2.29766,0.00219,75.7447,2.2584,80.3884,80.3029
3,double,uniform,GPU,"D | D | D | D | N | D",448,7,2.29424,0.00242,75.7587,2.25546,80.4,80.3108
3,double,uniform,GPU,"D | D | D | D | N | D",448,8,2.29638,0.00217,75.7553,2.25325,80.3917,80.3071
3,double,uniform,GPU,"D | D | D | D | N | D",448,9,2.29587,0.002191,75.7469,2.25242,80.3835,80.2974
3,double,uniform,GPU,"D | D | D | D | N | D",448,10,2.29462,0.00261,75.7413,2.25005,80.3753,80.2886
3,double,uniform,GPU,"D | D | D | D | N | D",448,11,2.29347,0.00234,75.7571,2.2511,80.3871,80.304
3,double,uniform,GPU,"D | D | D | D | N | D",448,12,2.29542,0.002331,75.7404,2.26125,80.3833,80.2994
3,double,uniform,GPU,"D | D | D | D | N | D",448,13,2.29434,0.0023,75.7565,2.25072,80.3896,80.3038
3,double,uniform,GPU,"D | D | D | D | N | D",448,14,2.2959,0.002211,75.7528,2.25315,80.39,80.3041
3,double,uniform,GPU,"D | D | D | D | N | D",448,15,2.29302,0.00234,75.7481,2.25478,80.3844,80.2982
3,double,uniform,GPU,"D | D | D | D | N | D",448,16,2.29261,0.002229,75.7457,2.25398,80.3802,80.2946
