dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,double,uniform,GPU,"P | P | P | P | P | P",64,0,181.829,0,0.111258,67.6775,249.732,249.618
3,double,uniform,GPU,"P | P | P | P | P | P",256,21,0.379488,0,4.45634,0.933344,5.84688,5.76917
3,double,uniform,GPU,"P | P | P | P | P | P",256,22,0.379456,0,4.45376,0.92688,5.82742,5.7601
3,double,uniform,GPU,"P | P | P | P | P | P",256,23,0.367392,0,4.45638,0.926432,5.81635,5.75021
3,double,uniform,GPU,"P | P | P | P | P | P",256,24,0.371424,0,4.45067,0.928672,5.8169,5.75077
3,double,uniform,GPU,"P | P | P | P | P | P",256,25,0.366912,0,4.45097,0.925472,5.80782,5.74336
3,double,uniform,GPU,"P | P | P | P | P | P",256,26,0.373376,0,4.4602,0.928864,5.82658,5.76244
3,double,uniform,GPU,"P | P | P | P | P | P",256,27,0.37472,0,4.45221,0.931296,5.82511,5.75823
3,double,uniform,GPU,"P | P | P | P | P | P",256,28,0.3688,0,4.45226,0.929088,5.81601,5.75015
3,double,uniform,GPU,"P | P | P | P | P | P",256,29,0.378112,0,4.4574,0.93024,5.84243,5.76576
3,double,uniform,GPU,"P | P | P | P | P | P",256,30,0.377664,0,4.51058,0.926752,5.89017,5.815
3,double,uniform,GPU,"P | P | P | P | P | P",256,31,0.373312,0,4.45248,0.9272,5.81783,5.753
3,double,uniform,GPU,"P | P | P | P | P | P",256,32,0.375968,0,4.45337,0.925408,5.82633,5.75475
3,double,uniform,GPU,"P | P | P | P | P | P",256,33,0.377088,0,4.45247,0.928544,5.83014,5.7581
3,double,uniform,GPU,"P | P | P | P | P | P",256,34,0.367616,0,4.45329,0.9288,5.81653,5.74971
3,double,uniform,GPU,"P | P | P | P | P | P",256,35,0.367872,0,4.45544,0.93872,5.82557,5.76204
3,double,uniform,GPU,"P | P | P | P | P | P",256,36,0.371808,0,4.45112,0.926912,5.81803,5.74984
3,double,uniform,GPU,"P | P | P | P | P | P",256,37,0.371488,0,4.46669,0.928864,5.83408,5.76704
3,double,uniform,GPU,"P | P | P | P | P | P",256,38,0.368896,0,4.45735,0.927424,5.83645,5.75367
3,double,uniform,GPU,"P | P | P | P | P | P",256,39,0.379904,0,4.46644,0.929792,5.85168,5.77614
3,double,uniform,GPU,"P | P | P | P | P | P",256,40,0.378848,0,4.45432,0.927808,5.83237,5.76098
3,double,uniform,GPU,"P | P | P | P | P | P",256,41,0.379392,0,4.46573,0.931008,5.85171,5.77613
3,double,uniform,GPU,"P | P | P | P | P | P",256,42,0.375328,0,4.45301,0.927232,5.82359,5.75557
3,double,uniform,GPU,"P | P | P | P | P | P",256,43,0.368352,0,4.4533,0.930048,5.81917,5.7517
3,double,uniform,GPU,"P | P | P | P | P | P",256,44,0.37744,0,4.45351,0.936512,5.84167,5.76746
3,double,uniform,GPU,"P | P | P | P | P | P",256,45,0.369056,0,4.45172,0.927168,5.81771,5.74795
3,double,uniform,GPU,"P | P | P | P | P | P",256,46,0.37936,0,4.45254,0.928832,5.83572,5.76074
3,double,uniform,GPU,"P | P | P | P | P | P",256,47,0.369664,0,4.45247,0.927904,5.8193,5.75004
3,double,uniform,GPU,"P | P | P | P | P | P",256,48,0.37856,0,4.45203,0.925408,5.8553,5.756
3,double,uniform,GPU,"P | P | P | P | P | P",256,49,0.366848,0,4.45241,0.925248,5.81228,5.74451
3,double,uniform,GPU,"P | P | P | P | P | P",256,50,0.365824,0,4.45434,0.927264,5.81296,5.74743
3,double,uniform,GPU,"P | P | P | P | P | P",256,51,0.36592,0,4.45515,0.928064,5.81418,5.74914
3,double,uniform,GPU,"P | P | P | P | P | P",256,52,0.37792,0,4.45466,0.927488,5.83129,5.76007
3,double,uniform,GPU,"P | P | P | P | P | P",256,53,0.379712,0,4.45338,0.929632,5.83775,5.76273
3,double,uniform,GPU,"P | P | P | P | P | P",256,54,0.368736,0,4.45177,0.925728,5.81206,5.74624
3,double,uniform,GPU,"P | P | P | P | P | P",256,55,0.368576,0,4.45233,0.926656,5.81416,5.74757
3,double,uniform,GPU,"P | P | P | P | P | P",256,56,0.371456,0,4.45257,0.92848,5.81858,5.75251
3,double,uniform,GPU,"P | P | P | P | P | P",256,57,0.379776,0,4.45982,0.928928,5.84625,5.76853
3,double,uniform,GPU,"P | P | P | P | P | P",256,58,0.377952,0,4.45245,0.92848,5.82672,5.75888
3,double,uniform,GPU,"P | P | P | P | P | P",256,59,0.378464,0,4.46142,0.932928,5.84861,5.77281
3,double,uniform,GPU,"P | P | P | P | P | P",256,60,0.3704,0,4.45874,0.927968,5.82438,5.75711
3,double,uniform,GPU,"P | P | P | P | P | P",256,61,0.377984,0,4.46527,0.935488,5.85552,5.77874
3,double,uniform,GPU,"P | P | P | P | P | P",256,62,0.3744,0,4.45213,0.925376,5.81421,5.75191
3,double,uniform,GPU,"P | P | P | P | P | P",256,63,0.364352,0,4.45921,0.925376,5.81607,5.74894
3,double,uniform,GPU,"P | P | P | P | P | P",256,64,0.379232,0,4.45701,0.92672,5.82967,5.76296
3,double,uniform,GPU,"P | P | P | P | P | P",256,65,0.380384,0,4.4534,0.931296,5.84063,5.76508
3,double,uniform,GPU,"P | P | P | P | P | P",256,66,0.38096,0,4.45887,0.928096,5.83853,5.76793
3,double,uniform,GPU,"P | P | P | P | P | P",256,67,0.368128,0,4.45118,0.927968,5.80911,5.74728
3,double,uniform,GPU,"P | P | P | P | P | P",256,68,0.367424,0,4.45223,0.931264,5.81629,5.75092
3,double,uniform,GPU,"P | P | P | P | P | P",256,69,0.370368,0,4.45926,0.929472,5.82388,5.7591
3,double,uniform,GPU,"P | P | P | P | P | P",256,70,0.369504,0,4.45195,0.927776,5.81401,5.74923
3,double,uniform,GPU,"P | P | P | P | P | P",256,71,0.380128,0,4.458,0.926688,5.84297,5.76482
3,double,uniform,GPU,"P | P | P | P | P | P",256,72,0.379296,0,4.45431,0.930464,5.83841,5.76407
3,double,uniform,GPU,"P | P | P | P | P | P",256,73,0.380672,0,4.45434,0.927424,5.83975,5.76244
3,double,uniform,GPU,"P | P | P | P | P | P",256,74,0.369792,0,4.4522,0.931712,5.82079,5.75371
3,double,uniform,GPU,"P | P | P | P | P | P",320,0,0.7232,0,10.0055,1.8545,12.6625,12.5832
3,double,uniform,GPU,"P | P | P | P | P | P",320,1,0.716576,0,9.99753,1.86246,12.6481,12.5766
3,double,uniform,GPU,"P | P | P | P | P | P",320,2,0.713216,0,10.0047,1.86179,12.6501,12.5797
3,double,uniform,GPU,"P | P | P | P | P | P",320,3,0.719968,0,10.0067,1.85997,12.6626,12.5866
3,double,uniform,GPU,"P | P | P | P | P | P",320,4,0.719904,0,10.0021,1.85907,12.6609,12.5811
3,double,uniform,GPU,"P | P | P | P | P | P",320,5,0.719744,0,10.0084,1.85635,12.666,12.5845
3,double,uniform,GPU,"P | P | P | P | P | P",320,6,0.718592,0,10.0109,1.85805,12.6659,12.5876
3,double,uniform,GPU,"P | P | P | P | P | P",320,7,0.7152,0,10.0016,1.85731,12.6525,12.5741
3,double,uniform,GPU,"P | P | P | P | P | P",320,8,0.72048,0,10,1.85395,12.6526,12.5745
3,double,uniform,GPU,"P | P | P | P | P | P",320,9,0.717344,0,9.99887,1.85939,12.6544,12.5756
3,double,uniform,GPU,"P | P | P | P | P | P",320,10,0.722624,0,10.0065,1.85958,12.6674,12.5887
3,double,uniform,GPU,"P | P | P | P | P | P",320,11,0.721536,0,10.0044,1.85616,12.659,12.5821
3,double,uniform,GPU,"P | P | P | P | P | P",320,12,0.71504,0,10.0042,1.86026,12.6565,12.5795
3,double,uniform,GPU,"P | P | P | P | P | P",320,13,0.713024,0,10.0078,1.85952,12.65,12.5804
3,double,uniform,GPU,"P | P | P | P | P | P",320,14,0.715904,0,10.0026,1.86282,12.6631,12.5813
3,double,uniform,GPU,"P | P | P | P | P | P",320,15,0.716896,0,10.0093,1.86301,12.6674,12.5892
3,double,uniform,GPU,"P | P | P | P | P | P",320,16,0.716928,0,9.99936,1.85955,12.655,12.5758
3,double,uniform,GPU,"P | P | P | P | P | P",320,17,0.72032,0,10.0077,1.8584,12.6655,12.5865
3,double,uniform,GPU,"P | P | P | P | P | P",320,18,0.716352,0,10.0047,1.86051,12.6587,12.5816
3,double,uniform,GPU,"P | P | P | P | P | P",320,19,0.721024,0,10.0002,1.85693,12.6576,12.5782
3,double,uniform,GPU,"P | P | P | P | P | P",320,20,0.720736,0,10.0038,1.85696,12.656,12.5815
3,double,uniform,GPU,"P | P | P | P | P | P",320,21,0.718624,0,10.0047,1.86406,12.6649,12.5874
3,double,uniform,GPU,"P | P | P | P | P | P",320,22,0.720832,0,10.0046,1.85792,12.6648,12.5834
3,double,uniform,GPU,"P | P | P | P | P | P",320,23,0.717824,0,10.0084,1.86154,12.6662,12.5877
3,double,uniform,GPU,"P | P | P | P | P | P",320,24,0.710208,0,10.001,1.86058,12.65,12.5718
3,double,uniform,GPU,"P | P | P | P | P | P",320,25,0.715584,0,10.0103,1.85866,12.6629,12.5846
3,double,uniform,GPU,"P | P | P | P | P | P",320,26,0.71792,0,9.99945,1.8607,12.6563,12.5781
3,double,uniform,GPU,"P | P | P | P | P | P",320,27,0.722432,0,10.0073,1.85798,12.6661,12.5877
3,double,uniform,GPU,"P | P | P | P | P | P",320,28,0.71488,0,10.0065,1.85725,12.6577,12.5786
3,double,uniform,GPU,"P | P | P | P | P | P",320,29,0.719712,0,10.0072,1.85946,12.6649,12.5864
3,double,uniform,GPU,"P | P | P | P | P | P",320,30,0.714368,0,10.0033,1.86198,12.6565,12.5797
3,double,uniform,GPU,"P | P | P | P | P | P",320,31,0.718976,0,9.99197,1.85818,12.6472,12.5691
3,double,uniform,GPU,"P | P | P | P | P | P",320,32,0.71728,0,10.004,1.85558,12.6601,12.5768
3,double,uniform,GPU,"P | P | P | P | P | P",320,33,0.721184,0,10.0078,1.85533,12.6617,12.5843
3,double,uniform,GPU,"P | P | P | P | P | P",320,34,0.719168,0,10.0004,1.8615,12.6582,12.5811
3,double,uniform,GPU,"P | P | P | P | P | P",320,35,0.714368,0,10.0053,1.85821,12.6567,12.5779
3,double,uniform,GPU,"P | P | P | P | P | P",320,36,0.720512,0,10.0048,1.85894,12.6629,12.5843
3,double,uniform,GPU,"P | P | P | P | P | P",320,37,0.71728,0,10.0063,1.85562,12.659,12.5792
3,double,uniform,GPU,"P | P | P | P | P | P",320,38,0.718656,0,9.99465,1.86077,12.6547,12.5741
3,double,uniform,GPU,"P | P | P | P | P | P",320,39,0.71696,0,10.0031,1.85923,12.6606,12.5793
3,double,uniform,GPU,"P | P | P | P | P | P",320,40,0.717312,0,10.0135,1.86224,12.6724,12.593
3,double,uniform,GPU,"P | P | P | P | P | P",320,41,0.723968,0,10.0045,1.85779,12.6705,12.5862
3,double,uniform,GPU,"P | P | P | P | P | P",320,42,0.723776,0,10.0087,1.85603,12.6638,12.5885
3,double,uniform,GPU,"P | P | P | P | P | P",320,43,0.718304,0,10.0057,1.8608,12.6642,12.5848
3,double,uniform,GPU,"P | P | P | P | P | P",320,44,0.716256,0,10.0015,1.86022,12.6556,12.578
3,double,uniform,GPU,"P | P | P | P | P | P",320,45,0.718112,0,10.0058,1.85808,12.6601,12.582
3,double,uniform,GPU,"P | P | P | P | P | P",320,46,0.7184,0,10.0092,1.8615,12.6686,12.5891
3,double,uniform,GPU,"P | P | P | P | P | P",320,47,0.717728,0,10.0035,1.85862,12.6586,12.5798
3,double,uniform,GPU,"P | P | P | P | P | P",320,48,0.722144,0,10.006,1.85878,12.6656,12.587
3,double,uniform,GPU,"P | P | P | P | P | P",320,49,0.7184,0,10.0089,1.8575,12.6622,12.5848
3,double,uniform,GPU,"P | P | P | P | P | P",320,50,0.719616,0,10.0025,1.85885,12.7093,12.5809
3,double,uniform,GPU,"P | P | P | P | P | P",320,51,0.717984,0,10.0059,1.85587,12.6572,12.5798
3,double,uniform,GPU,"P | P | P | P | P | P",320,52,0.716768,0,10.0109,1.86336,12.6696,12.591
3,double,uniform,GPU,"P | P | P | P | P | P",320,53,0.716352,0,10.0062,1.85834,12.6608,12.5809
3,double,uniform,GPU,"P | P | P | P | P | P",320,54,0.720192,0,9.99799,1.8616,12.6634,12.5798
3,double,uniform,GPU,"P | P | P | P | P | P",320,55,0.71488,0,10.0111,1.85856,12.6526,12.5845
3,double,uniform,GPU,"P | P | P | P | P | P",320,56,0.721088,0,10.0103,1.85613,12.669,12.5875
3,double,uniform,GPU,"P | P | P | P | P | P",320,57,0.721728,0,10.0086,1.85597,12.6656,12.5863
3,double,uniform,GPU,"P | P | P | P | P | P",320,58,0.718368,0,10.0055,1.86006,12.6633,12.584
3,double,uniform,GPU,"P | P | P | P | P | P",320,59,0.718112,0,9.99907,1.85779,12.6506,12.575
3,double,uniform,GPU,"P | P | P | P | P | P",320,60,0.717376,0,10.016,1.86083,12.6728,12.5942
3,double,uniform,GPU,"P | P | P | P | P | P",320,61,0.71872,0,10.0015,1.8568,12.6494,12.577
3,double,uniform,GPU,"P | P | P | P | P | P",320,62,0.719456,0,9.9998,1.85482,12.6528,12.5741
3,double,uniform,GPU,"P | P | P | P | P | P",320,63,0.719968,0,10.014,1.85894,12.6726,12.593
3,double,uniform,GPU,"P | P | P | P | P | P",320,64,0.721856,0,10.0008,1.8576,12.6673,12.5802
3,double,uniform,GPU,"P | P | P | P | P | P",320,65,0.719712,0,10.0123,1.85469,12.6666,12.5867
3,double,uniform,GPU,"P | P | P | P | P | P",320,66,0.716032,0,9.99585,1.85507,12.6459,12.567
3,double,uniform,GPU,"P | P | P | P | P | P",320,67,0.716128,0,9.99961,1.85699,12.6497,12.5727
3,double,uniform,GPU,"P | P | P | P | P | P",320,68,0.718624,0,10.0009,1.85715,12.6532,12.5767
3,double,uniform,GPU,"P | P | P | P | P | P",320,69,0.720544,0,10.0033,1.8623,12.6644,12.5861
3,double,uniform,GPU,"P | P | P | P | P | P",320,70,0.722336,0,10.0066,1.85638,12.6658,12.5853
3,double,uniform,GPU,"P | P | P | P | P | P",320,71,0.769248,0,10.011,1.85754,12.7079,12.6378
3,double,uniform,GPU,"P | P | P | P | P | P",320,72,0.715648,0,10.0039,1.86051,12.6516,12.58
3,double,uniform,GPU,"P | P | P | P | P | P",320,73,0.720096,0,9.99886,1.85203,12.6479,12.571
3,double,uniform,GPU,"P | P | P | P | P | P",320,74,0.728768,0,9.99647,1.84973,12.6448,12.575
3,double,uniform,GPU,"P | P | P | P | P | P",384,0,1.24736,0,14.5732,3.22202,19.1196,19.0426
3,double,uniform,GPU,"P | P | P | P | P | P",384,1,1.25107,0,14.5737,3.22419,19.1272,19.0489
3,double,uniform,GPU,"P | P | P | P | P | P",384,2,1.24694,0,14.5775,3.21907,19.1186,19.0435
3,double,uniform,GPU,"P | P | P | P | P | P",384,3,1.25005,0,14.5757,3.2185,19.1197,19.0442
3,double,uniform,GPU,"P | P | P | P | P | P",384,4,1.24486,0,14.5748,3.21866,19.1152,19.0383
3,double,uniform,GPU,"P | P | P | P | P | P",384,5,1.24515,0,14.5763,3.22019,19.1218,19.0416
3,double,uniform,GPU,"P | P | P | P | P | P",384,6,1.24893,0,14.574,3.22,19.1218,19.0429
3,double,uniform,GPU,"P | P | P | P | P | P",384,7,1.24579,0,14.5724,3.21763,19.1151,19.0358
3,double,uniform,GPU,"P | P | P | P | P | P",384,8,1.24835,0,14.5755,3.21661,19.1215,19.0404
3,double,uniform,GPU,"P | P | P | P | P | P",384,9,1.24794,0,14.5762,3.21894,19.121,19.0431
3,double,uniform,GPU,"P | P | P | P | P | P",384,10,1.25245,0,14.5738,3.22144,19.1304,19.0476
3,double,uniform,GPU,"P | P | P | P | P | P",384,11,1.24707,0,14.5743,3.21962,19.1258,19.041
3,double,uniform,GPU,"P | P | P | P | P | P",384,12,1.24938,0,14.575,3.21296,19.1175,19.0373
3,double,uniform,GPU,"P | P | P | P | P | P",384,13,1.24314,0,14.5752,3.21619,19.1149,19.0345
3,double,uniform,GPU,"P | P | P | P | P | P",384,14,1.24989,0,14.5735,3.21706,19.1204,19.0404
3,double,uniform,GPU,"P | P | P | P | P | P",384,15,1.24474,0,14.5733,3.21894,19.1156,19.037
3,double,uniform,GPU,"P | P | P | P | P | P",384,16,1.25078,0,14.5748,3.22237,19.1258,19.0479
3,double,uniform,GPU,"P | P | P | P | P | P",384,17,1.24925,0,14.5765,3.21754,19.1231,19.0433
3,double,uniform,GPU,"P | P | P | P | P | P",384,18,1.25114,0,14.5728,3.22234,19.1236,19.0463
3,double,uniform,GPU,"P | P | P | P | P | P",384,19,1.2479,0,14.5773,3.21952,19.1241,19.0447
3,double,uniform,GPU,"P | P | P | P | P | P",384,20,1.24973,0,14.5781,3.22026,19.1261,19.0481
3,double,uniform,GPU,"P | P | P | P | P | P",384,21,1.24634,0,14.575,3.22272,19.1247,19.0441
3,double,uniform,GPU,"P | P | P | P | P | P",384,22,1.25184,0,14.5736,3.22048,19.1213,19.0459
3,double,uniform,GPU,"P | P | P | P | P | P",384,23,1.2488,0,14.574,3.21946,19.1252,19.0422
3,double,uniform,GPU,"P | P | P | P | P | P",384,24,1.24339,0,14.5743,3.21891,19.1168,19.0366
3,double,uniform,GPU,"P | P | P | P | P | P",384,25,1.24842,0,14.5744,3.21853,19.1213,19.0413
3,double,uniform,GPU,"P | P | P | P | P | P",384,26,1.25504,0,14.5785,3.2183,19.1313,19.0518
3,double,uniform,GPU,"P | P | P | P | P | P",384,27,1.24749,0,14.5758,3.22144,19.123,19.0448
3,double,uniform,GPU,"P | P | P | P | P | P",384,28,1.24726,0,14.5755,3.22173,19.125,19.0445
3,double,uniform,GPU,"P | P | P | P | P | P",384,29,1.2495,0,14.5758,3.21878,19.1256,19.0441
3,double,uniform,GPU,"P | P | P | P | P | P",384,30,1.2465,0,14.5719,3.22189,19.1209,19.0403
3,double,uniform,GPU,"P | P | P | P | P | P",384,31,1.25277,0,14.5748,3.21648,19.1231,19.044
3,double,uniform,GPU,"P | P | P | P | P | P",384,32,1.2423,0,14.5755,3.22042,19.1159,19.0382
3,double,uniform,GPU,"P | P | P | P | P | P",384,33,1.24432,0,14.5748,3.21846,19.1177,19.0376
3,double,uniform,GPU,"P | P | P | P | P | P",384,34,1.24115,0,14.5733,3.22227,19.117,19.0367
3,double,uniform,GPU,"P | P | P | P | P | P",384,35,1.2495,0,14.5741,3.21792,19.1206,19.0415
3,double,uniform,GPU,"P | P | P | P | P | P",384,36,1.24976,0,14.574,3.21882,19.1245,19.0426
3,double,uniform,GPU,"P | P | P | P | P | P",384,37,1.25066,0,14.5736,3.21376,19.1238,19.0381
3,double,uniform,GPU,"P | P | P | P | P | P",384,38,1.25053,0,14.578,3.21859,19.1246,19.0471
3,double,uniform,GPU,"P | P | P | P | P | P",384,39,1.24726,0,14.5798,3.22102,19.1281,19.0481
3,double,uniform,GPU,"P | P | P | P | P | P",384,40,1.24845,0,14.5742,3.2239,19.1262,19.0465
3,double,uniform,GPU,"P | P | P | P | P | P",384,41,1.24816,0,14.5765,3.21814,19.1249,19.0428
3,double,uniform,GPU,"P | P | P | P | P | P",384,42,1.24493,0,14.5789,3.21872,19.1209,19.0425
3,double,uniform,GPU,"P | P | P | P | P | P",384,43,1.24358,0,14.5815,3.22003,19.1249,19.0451
3,double,uniform,GPU,"P | P | P | P | P | P",384,44,1.24861,0,14.5756,3.21587,19.1174,19.0401
3,double,uniform,GPU,"P | P | P | P | P | P",384,45,1.2488,0,14.5755,3.22134,19.1275,19.0456
3,double,uniform,GPU,"P | P | P | P | P | P",384,46,1.24445,0,14.5814,3.21859,19.1243,19.0444
3,double,uniform,GPU,"P | P | P | P | P | P",384,47,1.25123,0,14.5761,3.22208,19.1291,19.0494
3,double,uniform,GPU,"P | P | P | P | P | P",384,48,1.24733,0,14.5732,3.2192,19.1201,19.0397
3,double,uniform,GPU,"P | P | P | P | P | P",384,49,1.24595,0,14.5745,3.2183,19.1164,19.0388
3,double,uniform,GPU,"P | P | P | P | P | P",384,50,1.25053,0,14.5739,3.2208,19.1238,19.0452
3,double,uniform,GPU,"P | P | P | P | P | P",384,51,1.24522,0,14.5732,3.2208,19.1177,19.0392
3,double,uniform,GPU,"P | P | P | P | P | P",384,52,1.24864,0,14.5758,3.21942,19.1232,19.0439
3,double,uniform,GPU,"P | P | P | P | P | P",384,53,1.24666,0,14.5719,3.22093,19.1196,19.0395
3,double,uniform,GPU,"P | P | P | P | P | P",384,54,1.24637,0,14.5736,3.21846,19.1178,19.0384
3,double,uniform,GPU,"P | P | P | P | P | P",384,55,1.24973,0,14.5811,3.21987,19.1318,19.0507
3,double,uniform,GPU,"P | P | P | P | P | P",384,56,1.25085,0,14.5716,3.22195,19.1267,19.0444
3,double,uniform,GPU,"P | P | P | P | P | P",384,57,1.24746,0,14.5776,3.2161,19.12,19.0411
3,double,uniform,GPU,"P | P | P | P | P | P",384,58,1.25539,0,14.5735,3.21882,19.1295,19.0477
3,double,uniform,GPU,"P | P | P | P | P | P",384,59,1.24813,0,14.5752,3.21987,19.1186,19.0432
3,double,uniform,GPU,"P | P | P | P | P | P",384,60,1.24726,0,14.5746,3.21971,19.1183,19.0416
3,double,uniform,GPU,"P | P | P | P | P | P",384,61,1.24704,0,14.5745,3.21984,19.1218,19.0414
3,double,uniform,GPU,"P | P | P | P | P | P",384,62,1.2657,0,14.5734,3.22016,19.1375,19.0593
3,double,uniform,GPU,"P | P | P | P | P | P",384,63,1.24691,0,14.5817,3.22006,19.1289,19.0487
3,double,uniform,GPU,"P | P | P | P | P | P",384,64,1.25165,0,14.5789,3.21584,19.1241,19.0464
3,double,uniform,GPU,"P | P | P | P | P | P",384,65,1.24749,0,14.588,3.22179,19.1351,19.0572
3,double,uniform,GPU,"P | P | P | P | P | P",384,66,1.24122,0,14.5802,3.21878,19.1192,19.0402
3,double,uniform,GPU,"P | P | P | P | P | P",384,67,1.24877,0,14.5769,3.21939,19.1271,19.0451
3,double,uniform,GPU,"P | P | P | P | P | P",384,68,1.24544,0,14.5777,3.22243,19.1222,19.0456
3,double,uniform,GPU,"P | P | P | P | P | P",384,69,1.24515,0,14.5856,3.22093,19.1282,19.0517
3,double,uniform,GPU,"P | P | P | P | P | P",384,70,1.24602,0,14.5751,3.2273,19.1279,19.0484
3,double,uniform,GPU,"P | P | P | P | P | P",384,71,1.24874,0,14.5777,3.22058,19.1254,19.047
3,double,uniform,GPU,"P | P | P | P | P | P",384,72,1.24349,0,14.5821,3.21728,19.1226,19.0429
3,double,uniform,GPU,"P | P | P | P | P | P",384,73,1.24272,0,14.5777,3.22099,19.12,19.0414
3,double,uniform,GPU,"P | P | P | P | P | P",384,74,1.24858,0,14.5726,3.21859,19.1179,19.0397
3,double,uniform,GPU,"P | P | P | P | P | P",448,0,1.96579,0,28.5624,5.10349,35.7142,35.6316
3,double,uniform,GPU,"P | P | P | P | P | P",448,1,1.96707,0,28.5676,5.10592,35.7228,35.6406
3,double,uniform,GPU,"P | P | P | P | P | P",448,2,1.96637,0,28.5657,5.10781,35.7236,35.6399
3,double,uniform,GPU,"P | P | P | P | P | P",448,3,1.96925,0,28.5645,5.10208,35.7148,35.6358
3,double,uniform,GPU,"P | P | P | P | P | P",448,4,1.96982,0,28.5673,5.10432,35.7277,35.6414
3,double,uniform,GPU,"P | P | P | P | P | P",448,5,1.97203,0,28.5654,5.10627,35.7277,35.6437
3,double,uniform,GPU,"P | P | P | P | P | P",448,6,1.96662,0,28.5641,5.11238,35.7259,35.6431
3,double,uniform,GPU,"P | P | P | P | P | P",448,7,1.9665,0,28.5637,5.10499,35.7194,35.6352
3,double,uniform,GPU,"P | P | P | P | P | P",448,8,1.96957,0,28.5671,5.1033,35.7229,35.64
3,double,uniform,GPU,"P | P | P | P | P | P",448,9,1.97421,0,28.5745,5.10566,35.7376,35.6544
3,double,uniform,GPU,"P | P | P | P | P | P",448,10,1.9664,0,28.5696,5.10595,35.7271,35.6419
3,double,uniform,GPU,"P | P | P | P | P | P",448,11,1.97037,0,28.5675,5.10474,35.7263,35.6426
3,double,uniform,GPU,"P | P | P | P | P | P",448,12,1.96672,0,28.5672,5.10131,35.7152,35.6353
3,double,uniform,GPU,"P | P | P | P | P | P",448,13,1.97302,0,28.5634,5.10118,35.7242,35.6376
3,double,uniform,GPU,"P | P | P | P | P | P",448,14,1.97139,0,28.5654,5.09728,35.7175,35.6341
3,double,uniform,GPU,"P | P | P | P | P | P",448,15,1.96835,0,28.5693,5.10374,35.7253,35.6414
3,double,uniform,GPU,"P | P | P | P | P | P",448,16,1.97126,0,28.5614,5.10176,35.7184,35.6344
3,double,uniform,GPU,"P | P | P | P | P | P",448,17,1.96691,0,28.5677,5.10563,35.7209,35.6403
3,double,uniform,GPU,"P | P | P | P | P | P",448,18,1.97197,0,28.5608,5.10336,35.7187,35.6362
3,double,uniform,GPU,"P | P | P | P | P | P",448,19,1.96819,0,28.564,5.10538,35.7203,35.6376
3,double,uniform,GPU,"P | P | P | P | P | P",448,20,1.96723,0,28.5647,5.10483,35.7211,35.6367
3,double,uniform,GPU,"P | P | P | P | P | P",448,21,1.96477,0,28.5667,5.1079,35.7235,35.6394
3,double,uniform,GPU,"P | P | P | P | P | P",448,22,1.96976,0,28.5658,5.10134,35.7187,35.6369
3,double,uniform,GPU,"P | P | P | P | P | P",448,23,1.96848,0,28.5644,5.10483,35.7212,35.6377
3,double,uniform,GPU,"P | P | P | P | P | P",448,24,1.97107,0,28.5673,5.10131,35.7218,35.6397
3,double,uniform,GPU,"P | P | P | P | P | P",448,25,1.97261,0,28.568,5.10557,35.7321,35.6462
3,double,uniform,GPU,"P | P | P | P | P | P",448,26,1.96653,0,28.5681,5.10557,35.7213,35.6402
3,double,uniform,GPU,"P | P | P | P | P | P",448,27,1.96842,0,28.5677,5.10192,35.7197,35.638
3,double,uniform,GPU,"P | P | P | P | P | P",448,28,1.97078,0,28.5638,5.10106,35.7193,35.6357
3,double,uniform,GPU,"P | P | P | P | P | P",448,29,1.96966,0,28.5723,5.10912,35.7359,35.6511
3,double,uniform,GPU,"P | P | P | P | P | P",448,30,1.97146,0,28.5669,5.09798,35.7166,35.6363
3,double,uniform,GPU,"P | P | P | P | P | P",448,31,1.96746,0,28.5641,5.09974,35.713,35.6313
3,double,uniform,GPU,"P | P | P | P | P | P",448,32,1.96022,0,28.5672,5.10557,35.7171,35.633
3,double,uniform,GPU,"P | P | P | P | P | P",448,33,1.96621,0,28.5674,5.10275,35.7182,35.6364
3,double,uniform,GPU,"P | P | P | P | P | P",448,34,1.9672,0,28.57,5.10282,35.721,35.64
3,double,uniform,GPU,"P | P | P | P | P | P",448,35,1.96973,0,28.5699,5.10758,35.7286,35.6472
3,double,uniform,GPU,"P | P | P | P | P | P",448,36,1.96694,0,28.5629,5.09741,35.7092,35.6272
3,double,uniform,GPU,"P | P | P | P | P | P",448,37,1.97018,0,28.5664,5.1024,35.7214,35.639
3,double,uniform,GPU,"P | P | P | P | P | P",448,38,1.96963,0,28.569,5.10662,35.7271,35.6452
3,double,uniform,GPU,"P | P | P | P | P | P",448,39,1.96704,0,28.5658,5.10182,35.7165,35.6347
3,double,uniform,GPU,"P | P | P | P | P | P",448,40,1.96579,0,28.569,5.10643,35.7274,35.6412
3,double,uniform,GPU,"P | P | P | P | P | P",448,41,1.96883,0,28.5689,5.10269,35.7217,35.6404
3,double,uniform,GPU,"P | P | P | P | P | P",448,42,1.9633,0,28.5653,5.10102,35.7078,35.6296
3,double,uniform,GPU,"P | P | P | P | P | P",448,43,1.96765,0,28.5654,5.10445,35.7212,35.6375
