dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",64,0,0.081344,0.00327,0.060819,73.6681,273.713,73.8135
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,55,0.057536,0.001809,0.104168,0.13072,0.472255,0.294233
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,56,0.063712,0.00194,0.102938,0.132608,0.473145,0.301198
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,57,0.055776,0.002011,0.103788,0.128448,0.466284,0.290023
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,58,0.062368,0.002101,0.11332,0.131936,0.485874,0.309725
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,59,0.070464,0.00216,0.106178,0.132608,0.491385,0.31141
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,60,0.056928,0.00196,0.104168,0.13248,0.472405,0.295536
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,61,0.06288,0.002009,0.104538,0.133664,0.479885,0.303091
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,62,0.059456,0.00218,0.104778,0.132192,0.475475,0.298606
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,63,0.071392,0.002,0.105808,0.135232,0.493185,0.314432
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,64,0.069312,0.00199,0.105418,0.132896,0.485804,0.309616
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,65,0.066816,0.00189,0.10221,0.135584,0.478495,0.3065
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,66,0.057664,0.001941,0.104688,0.130816,0.473415,0.295109
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,67,0.05424,0.002169,0.104299,0.13072,0.468094,0.291428
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,68,0.062336,0.00197,0.10292,0.129984,0.471765,0.29721
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,69,0.068896,0.001971,0.107478,0.133408,0.489445,0.311753
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,70,0.05472,0.00211,0.103528,0.131072,0.468445,0.29143
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,71,0.061888,0.00209,0.10547,0.132896,0.478744,0.302344
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,72,0.053824,0.001869,0.102808,0.130624,0.464725,0.289125
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,73,0.072832,0.00209,0.10372,0.134848,0.482945,0.31349
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",192,74,0.062368,0.00201,0.104868,0.132544,0.478165,0.30179
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,0,0.159328,0.00239,0.337698,0.387744,1.40203,0.88716
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,1,0.185824,0.00215,0.342806,0.39104,1.45017,0.92182
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,2,0.176,0.00273,0.342696,0.38768,1.43203,0.909106
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,3,0.184032,0.002721,0.343916,0.3864,1.44226,0.917069
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,4,0.184992,0.00221,0.347086,0.388928,1.44364,0.923216
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,5,0.179456,0.00256,0.337676,0.387488,1.41716,0.90718
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,6,0.183392,0.002071,0.343767,0.390528,1.43909,0.919758
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,7,0.180032,0.00195,0.341947,0.386176,1.44283,0.910105
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,8,0.179904,0.00203,0.344927,0.3904,1.44335,0.917261
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,9,0.176416,0.0024,0.346516,0.387936,1.43546,0.913268
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,10,0.175744,0.00215,0.340076,0.388704,1.42271,0.906674
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,11,0.181696,0.002109,0.342556,0.38608,1.43886,0.912441
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,12,0.184064,0.0021,0.346096,0.389344,1.44098,0.921604
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,13,0.177504,0.00201,0.348206,0.389984,1.43947,0.917704
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,14,0.18208,0.002081,0.345636,0.387808,1.4424,0.917605
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,15,0.18896,0.00259,0.341437,0.390432,1.44598,0.923419
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,16,0.185088,0.00232,0.344646,0.390144,1.44778,0.922198
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,17,0.18432,0.00231,0.344846,0.387968,1.43896,0.919444
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,18,0.18368,0.00263,0.344846,0.390208,1.44735,0.921364
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,19,0.180544,0.00222,0.342606,0.38992,1.44327,0.91529
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,20,0.18256,0.002311,0.340276,0.391264,1.4344,0.916411
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,21,0.18176,0.00235,0.347666,0.390496,1.45206,0.922272
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,22,0.183712,0.002771,0.345187,0.389504,1.4459,0.921174
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,23,0.177248,0.00219,0.343906,0.385728,1.43552,0.909072
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,24,0.173952,0.00224,0.344306,0.387392,1.42827,0.90789
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,25,0.178816,0.002129,0.347356,0.389792,1.43999,0.918093
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,26,0.181024,0.00227,0.339546,0.390592,1.43377,0.913432
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,27,0.18352,0.002591,0.343047,0.388,1.44205,0.917158
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,28,0.183584,0.002269,0.342946,0.389952,1.44136,0.918751
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,29,0.182464,0.00217,0.342946,0.389888,1.44075,0.917468
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,30,0.182944,0.002161,0.342506,0.386208,1.44054,0.913819
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,31,0.184928,0.00239,0.344966,0.389152,1.44381,0.921436
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,32,0.183328,0.00208,0.342586,0.390688,1.44741,0.918682
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,33,0.182752,0.002121,0.345167,0.38832,1.44316,0.91836
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,34,0.18336,0.00224,0.343616,0.39248,1.44552,0.921696
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,35,0.18672,0.00208,0.346546,0.394016,1.45455,0.929362
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,36,0.180192,0.002519,0.344586,0.389152,1.44224,0.916449
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,37,0.181376,0.002271,0.343317,0.390272,1.43737,0.917236
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,38,0.182848,0.00312,0.347365,0.39296,1.45613,0.926293
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,39,0.187232,0.002389,0.343207,0.389536,1.444,0.922364
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,40,0.183776,0.00234,0.342166,0.38912,1.43084,0.917402
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,41,0.180544,0.00229,0.342076,0.389568,1.43406,0.914478
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,42,0.183328,0.00228,0.345076,0.390336,1.44817,0.92102
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,43,0.182752,0.00222,0.341966,0.390624,1.44257,0.917562
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,44,0.182336,0.003001,0.347557,0.389856,1.44686,0.92275
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,45,0.18416,0.00235,0.342776,0.391712,1.44196,0.920998
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,46,0.184736,0.00218,0.344266,0.388992,1.4489,0.920174
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,47,0.184736,0.00222,0.344577,0.39072,1.4483,0.922253
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,48,0.183744,0.002189,0.344786,0.388512,1.44153,0.919231
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,49,0.181216,0.00283,0.345716,0.390816,1.44293,0.920578
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,50,0.181248,0.00239,0.343886,0.387136,1.48048,0.91466
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,51,0.183712,0.00218,0.344336,0.39264,1.45193,0.922868
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,52,0.182848,0.00245,0.342306,0.389408,1.43633,0.917012
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,53,0.179808,0.002331,0.341306,0.397184,1.43728,0.920629
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,54,0.180352,0.00241,0.342286,0.38992,1.42848,0.914968
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,55,0.181088,0.002139,0.345997,0.386144,1.43816,0.915368
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,56,0.178528,0.0023,0.343756,0.386816,1.44111,0.9114
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,57,0.180032,0.002269,0.341636,0.3888,1.43447,0.912737
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,58,0.182784,0.00234,0.343046,0.387232,1.44055,0.915402
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,59,0.17616,0.00215,0.343207,0.390016,1.48906,0.911533
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,60,0.179648,0.002359,0.348055,0.389472,1.44943,0.919534
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,61,0.183872,0.00278,0.342566,0.391904,1.45289,0.921122
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,62,0.182368,0.00247,0.342566,0.390912,1.44182,0.918316
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,63,0.177568,0.00267,0.341666,0.388736,1.42397,0.91064
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,64,0.184064,0.002019,0.342896,0.395456,1.44261,0.924435
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,65,0.177056,0.002381,0.344026,0.38656,1.43655,0.910023
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,66,0.185248,0.002589,0.344976,0.390848,1.44742,0.923661
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,67,0.179584,0.00228,0.342146,0.389408,1.43852,0.913418
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,68,0.183232,0.00239,0.341896,0.390496,1.44349,0.918014
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,69,0.177056,0.002441,0.341736,0.387744,1.4325,0.908977
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,70,0.176448,0.00247,0.344957,0.389568,1.43827,0.913443
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,71,0.192384,0.00227,0.346176,0.389024,1.45311,0.929854
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,72,0.181632,0.00214,0.341966,0.388768,1.43802,0.914506
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,73,0.18,0.00218,0.347696,0.391488,1.44196,0.921364
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",256,74,0.180416,0.002331,0.346236,0.385504,1.49772,0.914487
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,0,0.385312,0.00222,1.41174,0.650112,3.37134,2.44938
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,1,0.38464,0.002669,1.4186,0.64528,3.37701,2.45119
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,2,0.385632,0.00322,1.41644,0.6456,3.37906,2.45089
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,3,0.383712,0.00227,1.41429,0.64288,3.36814,2.44316
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,4,0.383232,0.00234,1.41302,0.64592,3.36304,2.44452
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,5,0.383008,0.002419,1.41519,0.64464,3.37147,2.44526
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,6,0.3872,0.002391,1.41221,0.646144,3.37572,2.44795
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,7,0.38416,0.002161,1.41511,0.642912,3.37262,2.44435
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,8,0.38336,0.00225,1.41508,0.64496,3.36958,2.44565
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,9,0.384192,0.00281,1.41049,0.646368,3.36956,2.44386
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,10,0.396992,0.01289,1.43751,0.647744,3.4375,2.49514
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,11,0.383712,0.002331,1.41338,0.645792,3.36942,2.44522
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,12,0.384128,0.002611,1.41532,0.64608,3.37289,2.44814
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,13,0.38288,0.00222,1.41309,0.646944,3.36846,2.44514
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,14,0.384576,0.00237,1.41846,0.6456,3.37514,2.45101
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,15,0.390048,0.00269,1.4136,0.64336,3.37523,2.4497
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,16,0.378688,0.00264,1.41166,0.646752,3.35529,2.43974
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,17,0.385728,0.002411,1.41615,0.645696,3.37331,2.44999
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,18,0.384704,0.002471,1.41377,0.648736,3.37275,2.44969
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,19,0.38512,0.002311,1.46303,0.646368,3.42084,2.49683
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,20,0.383168,0.00283,1.41453,0.648288,3.37152,2.44882
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,21,0.387104,0.002471,1.41349,0.648672,3.37767,2.45174
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,22,0.383776,0.00249,1.41648,0.643936,3.36977,2.44668
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,23,0.383072,0.002591,1.414,0.641152,3.36388,2.44082
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,24,0.382816,0.002418,1.42677,0.642432,3.38333,2.45444
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,25,0.384192,0.00235,1.49891,0.646592,3.45777,2.53205
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,26,0.3856,0.002931,1.41386,0.64816,3.37994,2.45055
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,27,0.385984,0.002889,1.41342,0.647232,3.39847,2.44953
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,28,0.384256,0.002689,1.46083,0.643776,3.4116,2.49155
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,29,0.38288,0.00227,1.41216,0.643776,3.36637,2.44109
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,30,0.384096,0.00257,1.41337,0.643936,3.37176,2.44397
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,31,0.385216,0.00241,1.4139,0.642112,3.36836,2.44364
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,32,0.382784,0.00277,1.41438,0.64576,3.36772,2.44569
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,33,0.38512,0.00278,1.41604,0.646176,3.37664,2.45012
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,34,0.385216,0.00236,1.41686,0.644544,3.37584,2.44898
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,35,0.38128,0.00252,1.41431,0.643104,3.35755,2.44122
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,36,0.386912,0.00274,1.41455,0.64768,3.37509,2.45188
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,37,0.384832,0.00245,1.41372,0.643072,3.37247,2.44407
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,38,0.382816,0.00259,1.42087,0.647168,3.37657,2.45345
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,39,0.383904,0.00297,1.41662,0.648416,3.37721,2.45191
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,40,0.386048,0.00237,1.41416,0.648672,3.37296,2.45124
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,41,0.383008,0.00218,1.41268,0.646432,3.37237,2.4443
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,42,0.384768,0.00273,1.41428,0.642688,3.36924,2.44447
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,43,0.386688,0.00228,1.41418,0.643936,3.37625,2.44708
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,44,0.38304,0.002599,1.41401,0.64576,3.37099,2.44541
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,45,0.384192,0.00248,1.41201,0.64512,3.36608,2.44381
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,46,0.386368,0.002449,1.41773,0.648,3.38264,2.45455
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,47,0.38576,0.0023,1.41571,0.64992,3.38155,2.45369
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,48,0.384544,0.00244,1.41356,0.6416,3.36737,2.44214
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,49,0.384896,0.00237,1.4145,0.643552,3.36819,2.44532
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,50,0.382976,0.002501,1.4139,0.64448,3.37494,2.44386
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,51,0.384384,0.0026,1.41532,0.647584,3.37613,2.44989
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,52,0.383968,0.00228,1.4126,0.64976,3.37544,2.44861
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,53,0.385024,0.002981,1.41305,0.645952,3.37623,2.44701
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,54,0.383264,0.0023,1.41453,0.648288,3.37211,2.44839
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,55,0.375872,0.002329,1.41689,0.643424,3.3523,2.43852
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,56,0.386496,0.00264,1.41663,0.646688,3.37685,2.45245
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,57,0.384992,0.00277,1.41476,0.651552,3.38101,2.45408
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,58,0.38624,0.00235,1.41561,0.644384,3.37148,2.44859
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,59,0.38544,0.00251,1.41787,0.645792,3.37562,2.45161
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,60,0.384608,0.00228,1.41696,0.644864,3.37392,2.44872
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,61,0.387264,0.00238,1.4146,0.646368,3.37491,2.45061
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,62,0.387072,0.0025,1.41227,0.646208,3.37745,2.44806
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,63,0.386752,0.00273,1.41452,0.644288,3.37759,2.44829
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,64,0.38432,0.002291,1.41403,0.647008,3.37418,2.44765
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,65,0.385312,0.00238,1.41129,0.643648,3.3687,2.44263
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,66,0.384096,0.002829,1.41449,0.64688,3.36959,2.4483
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,67,0.386016,0.00229,1.43121,0.643648,3.38516,2.46317
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,68,0.385632,0.00255,1.41277,0.646688,3.37203,2.44764
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,69,0.385152,0.00233,1.4148,0.644416,3.37018,2.4467
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,70,0.384,0.002311,1.41639,0.645184,3.37064,2.44789
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,71,0.38432,0.00256,1.50014,0.648704,3.46137,2.53573
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,72,0.385056,0.00268,1.41311,0.646624,3.37384,2.44747
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,73,0.386336,0.00266,1.41531,0.644224,3.37784,2.44852
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",320,74,0.38512,0.00257,1.41505,0.646144,3.37478,2.44889
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,0,0.63776,0.002821,2.51809,1.01216,5.98674,4.17083
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,1,0.63744,0.00237,2.52126,1.01229,5.96957,4.17336
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,2,0.63536,0.00238,2.52005,1.01261,5.96069,4.1704
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,3,0.639392,0.00323,2.5219,1.01491,5.99027,4.17944
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,4,0.640416,0.00248,2.52188,1.00822,5.98429,4.173
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,5,0.639072,0.00234,2.52292,1.01642,5.99576,4.18075
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,6,0.639936,0.002619,2.52036,1.01053,5.96517,4.17344
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,7,0.639424,0.00281,2.52397,1.01229,5.97717,4.17849
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,8,0.640576,0.002411,2.5241,1.01174,5.98798,4.17883
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,9,0.634784,0.002381,2.51976,1.01043,5.96649,4.16736
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,10,0.642176,0.0028,2.51919,1.0113,5.97888,4.17546
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,11,0.640256,0.002821,2.51928,1.01424,5.9762,4.1766
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,12,0.639776,0.00255,2.52183,1.01546,5.97192,4.17961
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,13,0.640672,0.002841,2.52481,1.01315,5.97903,4.18148
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,14,0.669408,0.002359,2.52075,1.01082,6.00142,4.20333
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,15,0.639488,0.00288,2.52121,1.01034,5.96817,4.17391
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,16,0.637664,0.00224,2.5212,1.01251,5.96592,4.17362
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,17,0.638624,0.002889,2.52055,1.01242,5.96705,4.17448
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,18,0.64112,0.00242,2.51805,1.01395,5.97384,4.17554
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,19,0.63776,0.002639,2.52463,1.00538,5.97994,4.17041
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,20,0.638656,0.00246,2.51913,1.01139,5.97112,4.17164
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,21,0.638848,0.002358,2.51794,1.00944,5.96473,4.16859
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,22,0.6368,0.00251,2.52313,1.0128,5.96776,4.17524
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,23,0.6392,0.002871,2.52462,1.01568,5.98315,4.18237
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,24,0.636512,0.002629,2.51809,1.01094,5.97719,4.16818
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,25,0.63936,0.00252,2.52253,1.00752,5.97032,4.17193
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,26,0.635232,0.00273,2.52207,1.00928,5.97022,4.16931
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,27,0.637952,0.002339,2.51911,1.01069,5.96256,4.17009
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,28,0.641952,0.002271,2.5198,1.01491,5.9753,4.17894
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,29,0.638624,0.00243,2.52585,1.00826,5.97501,4.17516
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,30,0.640064,0.00242,2.52627,1.00851,5.97653,4.17727
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,31,0.637312,0.00303,2.52077,1.01187,5.96329,4.17299
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,32,0.63824,0.00302,2.52356,1.01357,5.97971,4.17839
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,33,0.63696,0.002299,2.52508,1.01277,5.97305,4.17711
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,34,0.639904,0.00292,2.52103,1.01037,5.9697,4.17422
3,float,nonuniform_z,GPU,"P | P | P | P | Ns | Ns",384,35,0.635936,0.002821,2.52031,1.00842,5.96211,4.16749
