dim,precision,solver_type,api,bc_name,grid_size,iteration,copy_time_ms,reshape_time_ms,fft_time_ms,kernel_time_ms,outside_time_ms,sum_time_ms
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",64,0,0.076064,0.00312,0.088179,211.392,211.667,211.559
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,68,0.06848,0.002131,0.16149,0.090304,0.387256,0.322405
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,69,0.05568,0.00159,0.157557,0.087168,0.364596,0.301995
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,70,0.053664,0.00166,0.15624,0.084224,0.359046,0.295788
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,71,0.07168,0.00183,0.161808,0.091392,0.389445,0.32671
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,72,0.069056,0.00194,0.16209,0.089952,0.386436,0.323038
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,73,0.05376,0.00164,0.15466,0.08848,0.362496,0.29854
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",192,74,0.0608,0.00176,0.155487,0.08752,0.369565,0.305567
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,0,0.125568,0.001901,0.466765,0.30752,0.970369,0.901754
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,1,0.153376,0.00211,0.459536,0.30784,0.997889,0.922862
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,2,0.154528,0.00191,0.464504,0.30816,0.997169,0.929102
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,3,0.154112,0.001839,0.463996,0.306752,0.995439,0.926699
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,4,0.155968,0.0018,0.461214,0.314944,1.00124,0.933926
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,5,0.153088,0.00183,0.464404,0.307904,0.996079,0.927226
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,6,0.153024,0.00187,0.460986,0.306688,0.992699,0.922568
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,7,0.151968,0.00184,0.461454,0.307232,0.989119,0.922494
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,8,0.153504,0.00182,0.464364,0.30912,1.00013,0.928808
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,9,0.152064,0.00185,0.460646,0.306016,0.990379,0.920576
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,10,0.153152,0.00184,0.463866,0.309344,0.997059,0.928202
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,11,0.149184,0.00185,0.457515,0.30912,0.985659,0.917669
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,12,0.153152,0.0019,0.463314,0.30864,0.993018,0.927006
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,13,0.150624,0.00192,0.460824,0.30704,0.985329,0.920408
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,14,0.14928,0.00184,0.455774,0.308416,0.977459,0.91531
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,15,0.156096,0.00182,0.461755,0.30976,0.996489,0.929431
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,16,0.147072,0.00185,0.458254,0.307168,0.976409,0.914344
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,17,0.155328,0.00205,0.460665,0.308928,0.998099,0.926971
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,18,0.153536,0.00198,0.464305,0.31216,0.998239,0.931981
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,19,0.149184,0.00174,0.459854,0.307808,0.982939,0.918586
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,20,0.155712,0.0019,0.463694,0.3104,0.999348,0.931706
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,21,0.153152,0.001901,0.466505,0.309472,0.997289,0.93103
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,22,0.151936,0.00191,0.463004,0.3096,0.993659,0.92645
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,23,0.154048,0.00186,0.461934,0.30672,0.992678,0.924562
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,24,0.142688,0.00196,0.460324,0.30464,0.976209,0.909612
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,25,0.142336,0.00181,0.456814,0.304256,0.969929,0.905216
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,26,0.137664,0.00167,0.460614,0.30448,0.970419,0.904428
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,27,0.152832,0.002011,0.461676,0.309632,0.994729,0.926151
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,28,0.140576,0.001689,0.458586,0.305984,0.974969,0.906835
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,29,0.152128,0.00193,0.463714,0.30736,0.991789,0.925132
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,30,0.151776,0.00181,0.463234,0.307392,0.991739,0.924212
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,31,0.1512,0.00185,0.461824,0.308928,0.991658,0.923802
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,32,0.151264,0.00194,0.460376,0.306912,0.987899,0.920492
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,33,0.143968,0.00181,0.461284,0.30656,0.980409,0.913622
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,34,0.154912,0.0019,0.456374,0.305728,0.977819,0.918914
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,35,0.150144,0.001741,0.461506,0.306656,0.988009,0.920047
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,36,0.149792,0.00183,0.465384,0.306592,0.990279,0.923598
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,37,0.153504,0.001851,0.461755,0.309408,0.993669,0.926518
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,38,0.149888,0.0019,0.461184,0.306624,0.98698,0.919596
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,39,0.151456,0.00181,0.461334,0.309664,0.993189,0.924264
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,40,0.154464,0.001861,0.464575,0.307648,0.998519,0.928548
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,41,0.153312,0.00183,0.461624,0.31104,0.998429,0.927806
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,42,0.157312,0.00182,0.463364,0.306848,1.01621,0.929344
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,43,0.153248,0.00195,0.459714,0.306688,0.992988,0.9216
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,44,0.154688,0.00202,0.459444,0.306528,0.988059,0.92268
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,45,0.150912,0.00207,0.463046,0.308288,0.989899,0.924316
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,46,0.156384,0.00196,0.462215,0.310016,0.999868,0.930575
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,47,0.153888,0.00205,0.462905,0.309664,0.997689,0.928507
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,48,0.156896,0.001928,0.461485,0.307616,0.999419,0.927925
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,49,0.140768,0.00179,0.456936,0.302752,0.967159,0.902246
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,50,0.15184,0.00183,0.461804,0.308832,0.992188,0.924306
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,51,0.150304,0.001959,0.462006,0.307456,0.987939,0.921725
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,52,0.154656,0.00174,0.461514,0.308896,0.993598,0.926806
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,53,0.14784,0.00177,0.462504,0.307936,0.987479,0.92005
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,54,0.156448,0.00197,0.461425,0.308992,0.997549,0.928835
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,55,0.149792,0.00189,0.464165,0.308736,0.990419,0.924583
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,56,0.15216,0.00202,0.459865,0.3072,0.988029,0.921245
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,57,0.15264,0.00191,0.453865,0.305952,0.973659,0.914367
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,58,0.154656,0.00198,0.476614,0.308672,1.00786,0.941922
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,59,0.15712,0.002049,0.467165,0.306144,1.00729,0.932478
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,60,0.154016,0.002,0.464365,0.306624,0.993809,0.927005
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,61,0.150592,0.002008,0.464135,0.305664,0.989339,0.922399
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,62,0.157664,0.00196,0.463984,0.311232,1.00517,0.93484
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,63,0.157952,0.00182,0.461656,0.309376,0.998259,0.930804
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,64,0.149312,0.0023,0.465464,0.309248,0.997448,0.926324
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,65,0.141376,0.00195,0.457155,0.3064,0.973839,0.906881
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,66,0.156448,0.00182,0.466234,0.310144,1.00173,0.934646
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,67,0.15168,0.00185,0.461404,0.309248,1.00674,0.924182
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,68,0.152448,0.00185,0.463574,0.309632,0.994878,0.927504
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,69,0.140512,0.00146,0.455644,0.306592,0.966569,0.904208
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,70,0.150688,0.00182,0.462374,0.308992,0.990718,0.923874
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,71,0.15392,0.0019,0.459594,0.305312,0.986379,0.920726
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,72,0.147392,0.00188,0.461124,0.304448,0.983399,0.914844
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,73,0.147712,0.00184,0.461625,0.3056,0.982979,0.916777
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",256,74,0.143616,0.00167,0.461955,0.305376,1.00285,0.912617
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,0,0.356416,0.00205,1.90604,0.875616,3.21554,3.14012
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,1,0.356288,0.001998,1.90709,0.876768,3.21904,3.14214
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,2,0.35824,0.002009,1.90691,0.877376,3.21922,3.14453
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,3,0.357888,0.00213,1.91005,0.872672,3.22091,3.14274
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,4,0.348064,0.00189,1.90758,0.877152,3.20244,3.13469
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,5,0.359008,0.002039,1.90656,0.889472,3.23594,3.15708
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,6,0.359136,0.00229,1.90695,0.873824,3.2171,3.1422
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,7,0.357504,0.00203,1.91138,0.875296,3.22669,3.14621
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,8,0.359744,0.002241,1.90662,0.875552,3.21884,3.14416
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,9,0.358432,0.001969,1.9061,0.878592,3.22341,3.14509
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,10,0.355264,0.00212,1.90405,0.880064,3.20994,3.1415
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,11,0.357504,0.00209,1.90239,0.874112,3.21027,3.1361
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,12,0.349056,0.00207,1.90918,0.8712,3.19868,3.13151
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,13,0.352896,0.00206,1.90784,0.874784,3.20818,3.13758
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,14,0.34944,0.001929,1.90514,0.878016,3.20238,3.13452
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,15,0.3584,0.00206,1.90326,0.888928,3.22713,3.15265
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,16,0.362432,0.00216,1.98104,0.871264,3.28959,3.21689
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,17,0.35792,0.0019,1.91144,0.874464,3.22025,3.14572
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,18,0.34592,0.0021,1.90502,0.871744,3.1936,3.12478
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,19,0.350112,0.00205,1.90522,0.878656,3.20966,3.13604
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,20,0.364,0.0026,1.90859,0.880544,3.23247,3.15573
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,21,0.345792,0.00185,1.90867,0.873728,3.20311,3.13004
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,22,0.355328,0.00197,1.90735,0.871616,3.20669,3.13626
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,23,0.358208,0.00224,1.90606,0.87536,3.21748,3.14187
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,24,0.356224,0.002039,1.91151,0.872192,3.21694,3.14196
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,25,0.350688,0.00201,1.90999,0.882656,3.21461,3.14534
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,26,0.35808,0.00202,1.9071,0.873568,3.21439,3.14077
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,27,0.35152,0.002181,1.90398,0.87088,3.19833,3.12856
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,28,0.35104,0.00199,1.90784,0.87232,3.19876,3.13319
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,29,0.35888,0.002071,1.90695,0.877984,3.22127,3.14588
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,30,0.357152,0.002071,1.95538,0.874784,3.26676,3.18938
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,31,0.347424,0.00226,1.90714,0.87472,3.20387,3.13154
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,32,0.355776,0.002111,1.90665,0.875136,3.21397,3.13967
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,33,0.3552,0.002069,1.90412,0.87488,3.20414,3.13627
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,34,0.348448,0.002089,1.90344,0.875008,3.198,3.12898
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,35,0.356512,0.002099,1.90544,0.892384,3.22815,3.15643
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,36,0.351264,0.00207,1.90323,0.870592,3.19477,3.12715
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,37,0.36032,0.002221,1.90899,0.876448,3.22876,3.14798
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,38,0.356832,0.00205,1.90542,0.873216,3.20744,3.13752
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,39,0.358144,0.001971,1.90892,0.872576,3.21853,3.14161
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,40,0.35728,0.00216,1.91079,0.873952,3.22015,3.14418
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,41,0.353408,0.00226,1.90163,0.877024,3.20125,3.13432
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,42,0.360704,0.00212,1.90826,0.876288,3.22255,3.14737
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,43,0.35504,0.00205,1.90514,0.894784,3.23381,3.15701
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,44,0.353952,0.002399,1.90576,0.875072,3.21443,3.13718
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,45,0.35456,0.0021,1.90235,0.885344,3.21655,3.14435
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,46,0.349024,0.00207,1.9087,0.874368,3.20464,3.13416
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,47,0.356512,0.00214,1.90488,0.873408,3.21147,3.13694
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,48,0.358368,0.00213,1.90579,0.872032,3.21367,3.13832
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,49,0.355904,0.002081,1.90166,0.877536,3.21257,3.13718
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,50,0.35808,0.002189,1.90801,0.874624,3.21939,3.1429
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,51,0.354208,0.00212,1.90927,0.872288,3.21492,3.13789
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,52,0.35888,0.002039,1.90926,0.888352,3.23698,3.15853
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,53,0.358368,0.00193,1.91162,0.89408,3.24712,3.166
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,54,0.3488,0.002069,1.90413,0.882496,3.20636,3.13749
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,55,0.343072,0.00186,1.90464,0.87216,3.1896,3.12173
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,56,0.35936,0.00212,1.9075,0.87728,3.22089,3.14626
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,57,0.354112,0.0021,1.9063,0.873088,3.20464,3.1356
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,58,0.355488,0.00204,1.90689,0.876384,3.20835,3.1408
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,59,0.34704,0.00238,1.9069,0.874816,3.19979,3.13113
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,60,0.350336,0.002261,1.91083,0.872768,3.20394,3.13619
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,61,0.357952,0.00207,1.90777,0.888448,3.23186,3.15624
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,62,0.356608,0.00211,1.90714,0.872288,3.21125,3.13815
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,63,0.356672,0.00205,1.90953,0.875808,3.22127,3.14406
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,64,0.353056,0.002159,1.90498,0.873152,3.20638,3.13335
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,65,0.354912,0.00232,1.9109,0.869568,3.20889,3.1377
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,66,0.355328,0.0021,1.90851,0.872576,3.20845,3.13851
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,67,0.355616,0.00206,1.90821,0.873088,3.21417,3.13897
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,68,0.35488,0.002061,1.90477,0.875072,3.20211,3.13678
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,69,0.35776,0.00215,1.90574,0.87504,3.21877,3.14069
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,70,0.348064,0.00194,1.9022,0.87216,3.18991,3.12436
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,71,0.358464,0.00241,1.90569,0.869376,3.20881,3.13594
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,72,0.355168,0.00206,1.9062,0.869696,3.21288,3.13312
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,73,0.356192,0.00225,1.90854,0.875776,3.22437,3.14276
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",320,74,0.357152,0.00201,1.90942,0.87808,3.22462,3.14666
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,0,0.62704,0.002041,3.32871,1.5608,5.59637,5.51859
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,1,0.623744,0.0021,3.3269,1.56266,5.59281,5.5154
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,2,0.626624,0.00219,3.33049,1.56214,5.59884,5.52145
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,3,0.624416,0.002029,3.32216,1.56182,5.58601,5.51043
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,4,0.625184,0.002049,3.34245,1.54682,5.5923,5.5165
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,5,0.626752,0.002191,3.37115,1.5512,5.62714,5.55129
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,6,0.62432,0.00202,3.34669,1.54691,5.60044,5.51995
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,7,0.624224,0.00203,3.34044,1.54963,5.59106,5.51633
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,8,0.62224,0.00226,3.33953,1.54653,5.58639,5.51056
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,9,0.623136,0.00212,3.33807,1.55859,5.6027,5.52192
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,10,0.623552,0.00196,3.33743,1.55469,5.59321,5.51763
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,11,0.623648,0.002241,3.32625,1.5648,5.59571,5.51694
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,12,0.623264,0.00233,3.33904,1.55098,5.59454,5.51561
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,13,0.628736,0.00215,3.3312,1.5647,5.61158,5.52679
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,14,0.627168,0.00211,3.33764,1.55014,5.59594,5.51706
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,15,0.623808,0.00197,3.3384,1.56093,5.59917,5.52511
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,16,0.625472,0.00232,3.34244,1.54906,5.60316,5.51929
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,17,0.62432,0.00198,3.33731,1.54922,5.59192,5.51283
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,18,0.623776,0.002608,3.33306,1.56333,5.60411,5.52277
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,19,0.626208,0.002349,3.34243,1.54934,5.59737,5.52033
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,20,0.626976,0.00207,3.34146,1.56413,5.61918,5.53464
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,21,0.628064,0.002039,3.33072,1.56122,5.60162,5.52204
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,22,0.62912,0.00218,3.34282,1.56,5.61196,5.53412
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,23,0.626496,0.002,3.34256,1.5569,5.60537,5.52795
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,24,0.622976,0.002249,3.33869,1.55427,5.59629,5.51819
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,25,0.627648,0.002159,3.33691,1.55498,5.60195,5.5217
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,26,0.62416,0.0021,3.32537,1.56461,5.59183,5.51624
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,27,0.619008,0.00192,3.32926,1.56259,5.58282,5.51278
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,28,0.62512,0.002169,3.33648,1.55123,5.59178,5.515
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,29,0.624576,0.002209,3.32984,1.56422,5.59878,5.52085
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,30,0.621632,0.00233,3.33711,1.54819,5.5882,5.50927
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,31,0.6232,0.001889,3.33835,1.54659,5.59022,5.51003
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,32,0.621568,0.00212,3.32986,1.55968,5.59528,5.51323
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,33,0.623904,0.00202,3.32934,1.568,5.59817,5.52327
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,34,0.625984,0.001991,3.32541,1.56669,5.59548,5.52007
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,35,0.621536,0.00214,3.32711,1.5591,5.58676,5.50989
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,36,0.620224,0.00205,3.32786,1.56048,5.58397,5.51062
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,37,0.660608,0.002129,3.32651,1.5639,5.63145,5.55315
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,38,0.629216,0.00214,3.32786,1.56691,5.60235,5.52613
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,39,0.624192,0.00205,3.33501,1.56093,5.599,5.52218
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,40,0.625696,0.002061,3.33056,1.56362,5.60225,5.52194
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,41,0.626848,0.00192,3.3313,1.55907,5.5983,5.51914
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,42,0.624352,0.002119,3.33631,1.54918,5.58967,5.51197
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,43,0.626112,0.001929,3.38454,1.55482,5.64524,5.5674
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,44,0.627264,0.0024,3.33822,1.55104,5.59469,5.51893
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,45,0.624192,0.001991,3.33973,1.55578,5.59541,5.52169
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,46,0.623488,0.00203,3.329,1.55952,5.59104,5.51404
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,47,0.624768,0.00209,3.33238,1.56538,5.60432,5.52462
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,48,0.623488,0.002061,3.34192,1.55018,5.59383,5.51765
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,49,0.622816,0.00198,3.33774,1.54688,5.58358,5.50942
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,50,0.626208,0.00198,3.34376,1.54938,5.6025,5.52133
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,51,0.624192,0.001931,3.3328,1.57578,5.61712,5.5347
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,52,0.621888,0.00215,3.32834,1.56192,5.58918,5.5143
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,53,0.624736,0.002009,3.34629,1.55984,5.6088,5.53288
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,54,0.624768,0.001951,3.33662,1.54845,5.58784,5.51179
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,55,0.6256,0.00234,3.33884,1.5521,5.59761,5.51888
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,56,0.622688,0.002018,3.34004,1.57494,5.64391,5.53969
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,57,0.627488,0.00206,3.32416,1.56333,5.59944,5.51704
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,58,0.624832,0.00226,3.32623,1.56138,5.59451,5.5147
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,59,0.62576,0.00209,3.33974,1.5495,5.59613,5.5171
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,60,0.6248,0.00216,3.33455,1.56333,5.60132,5.52484
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,61,0.626176,0.0021,3.33186,1.56371,5.59987,5.52385
3,float,uniform,GPU,"P | P | P | P | Ns | Ds",384,62,0.620512,0.00203,3.3388,1.54483,5.57917,5.50618
