dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"D | D | D | D",64,0,       0.189691
2,float,uniform,PoisFFT,"D | D | D | D",192,10,      11.305420
2,float,uniform,PoisFFT,"D | D | D | D",192,11,      11.298873
2,float,uniform,PoisFFT,"D | D | D | D",192,12,      11.300940
2,float,uniform,PoisFFT,"D | D | D | D",192,13,      11.611033
2,float,uniform,PoisFFT,"D | D | D | D",192,14,      11.286934
2,float,uniform,PoisFFT,"D | D | D | D",192,15,      11.300147
2,float,uniform,PoisFFT,"D | D | D | D",192,16,      11.299017
2,float,uniform,PoisFFT,"D | D | D | D",192,17,      11.297268
2,float,uniform,PoisFFT,"D | D | D | D",192,18,      11.297990
2,float,uniform,PoisFFT,"D | D | D | D",192,19,      11.308454
2,float,uniform,PoisFFT,"D | D | D | D",256,0,      16.657490
2,float,uniform,PoisFFT,"D | D | D | D",256,1,      16.612097
2,float,uniform,PoisFFT,"D | D | D | D",256,2,      16.610256
2,float,uniform,PoisFFT,"D | D | D | D",256,3,      16.609796
2,float,uniform,PoisFFT,"D | D | D | D",256,4,      16.609099
2,float,uniform,PoisFFT,"D | D | D | D",256,5,      16.598757
2,float,uniform,PoisFFT,"D | D | D | D",256,6,      16.594245
2,float,uniform,PoisFFT,"D | D | D | D",256,7,      16.595718
2,float,uniform,PoisFFT,"D | D | D | D",256,8,      16.912155
2,float,uniform,PoisFFT,"D | D | D | D",256,9,      16.600776
2,float,uniform,PoisFFT,"D | D | D | D",256,10,      16.651424
2,float,uniform,PoisFFT,"D | D | D | D",256,11,      16.598246
2,float,uniform,PoisFFT,"D | D | D | D",256,12,      16.593608
2,float,uniform,PoisFFT,"D | D | D | D",256,13,      16.597907
2,float,uniform,PoisFFT,"D | D | D | D",256,14,      16.594729
2,float,uniform,PoisFFT,"D | D | D | D",256,15,      16.595959
2,float,uniform,PoisFFT,"D | D | D | D",256,16,      16.686355
2,float,uniform,PoisFFT,"D | D | D | D",256,17,      16.597397
2,float,uniform,PoisFFT,"D | D | D | D",256,18,      16.598052
2,float,uniform,PoisFFT,"D | D | D | D",256,19,      16.593475
2,float,uniform,PoisFFT,"D | D | D | D",320,0,      24.030655
2,float,uniform,PoisFFT,"D | D | D | D",320,1,      25.507786
2,float,uniform,PoisFFT,"D | D | D | D",320,2,      24.892697
2,float,uniform,PoisFFT,"D | D | D | D",320,3,      25.158022
2,float,uniform,PoisFFT,"D | D | D | D",320,4,      24.229415
2,float,uniform,PoisFFT,"D | D | D | D",320,5,      25.305127
2,float,uniform,PoisFFT,"D | D | D | D",320,6,      24.826184
2,float,uniform,PoisFFT,"D | D | D | D",320,7,      26.235639
2,float,uniform,PoisFFT,"D | D | D | D",320,8,      27.153204
2,float,uniform,PoisFFT,"D | D | D | D",320,9,      23.985317
2,float,uniform,PoisFFT,"D | D | D | D",320,10,      25.128630
2,float,uniform,PoisFFT,"D | D | D | D",320,11,      26.326698
2,float,uniform,PoisFFT,"D | D | D | D",320,12,      24.414884
2,float,uniform,PoisFFT,"D | D | D | D",320,13,      25.732950
2,float,uniform,PoisFFT,"D | D | D | D",320,14,      25.422155
2,float,uniform,PoisFFT,"D | D | D | D",320,15,      25.104638
2,float,uniform,PoisFFT,"D | D | D | D",320,16,      24.930668
2,float,uniform,PoisFFT,"D | D | D | D",320,17,      25.256768
2,float,uniform,PoisFFT,"D | D | D | D",320,18,      25.424923
2,float,uniform,PoisFFT,"D | D | D | D",320,19,      25.551081
2,float,uniform,PoisFFT,"D | D | D | D",384,0,       9.904865
2,float,uniform,PoisFFT,"D | D | D | D",384,1,       9.924992
2,float,uniform,PoisFFT,"D | D | D | D",384,2,       9.921486
2,float,uniform,PoisFFT,"D | D | D | D",384,3,      10.278306
2,float,uniform,PoisFFT,"D | D | D | D",384,4,       9.921242
2,float,uniform,PoisFFT,"D | D | D | D",384,5,       9.932656
2,float,uniform,PoisFFT,"D | D | D | D",384,6,       9.942612
2,float,uniform,PoisFFT,"D | D | D | D",384,7,       9.928098
2,float,uniform,PoisFFT,"D | D | D | D",384,8,       9.924564
2,float,uniform,PoisFFT,"D | D | D | D",384,9,       9.924381
2,float,uniform,PoisFFT,"D | D | D | D",384,10,       9.927004
2,float,uniform,PoisFFT,"D | D | D | D",384,11,       9.923517
2,float,uniform,PoisFFT,"D | D | D | D",384,12,       9.925645
2,float,uniform,PoisFFT,"D | D | D | D",384,13,       9.927427
2,float,uniform,PoisFFT,"D | D | D | D",384,14,       9.925811
2,float,uniform,PoisFFT,"D | D | D | D",384,15,       9.923460
2,float,uniform,PoisFFT,"D | D | D | D",384,16,       9.927262
2,float,uniform,PoisFFT,"D | D | D | D",384,17,       9.926867
2,float,uniform,PoisFFT,"D | D | D | D",384,18,       9.928316
2,float,uniform,PoisFFT,"D | D | D | D",384,19,      10.033005
2,float,uniform,PoisFFT,"D | D | D | D",448,0,      54.609853
2,float,uniform,PoisFFT,"D | D | D | D",448,1,      54.736751
2,float,uniform,PoisFFT,"D | D | D | D",448,2,      54.626527
2,float,uniform,PoisFFT,"D | D | D | D",448,3,      55.014759
2,float,uniform,PoisFFT,"D | D | D | D",448,4,      54.637950
2,float,uniform,PoisFFT,"D | D | D | D",448,5,      54.628969
2,float,uniform,PoisFFT,"D | D | D | D",448,6,      54.706832
2,float,uniform,PoisFFT,"D | D | D | D",448,7,      54.723832
2,float,uniform,PoisFFT,"D | D | D | D",448,8,      54.643219
2,float,uniform,PoisFFT,"D | D | D | D",448,9,      54.761455
2,float,uniform,PoisFFT,"D | D | D | D",448,10,      54.712142
2,float,uniform,PoisFFT,"D | D | D | D",448,11,      55.027991
2,float,uniform,PoisFFT,"D | D | D | D",448,12,      54.623107
2,float,uniform,PoisFFT,"D | D | D | D",448,13,      54.624941
2,float,uniform,PoisFFT,"D | D | D | D",448,14,      54.613297
2,float,uniform,PoisFFT,"D | D | D | D",448,15,      54.555174
2,float,uniform,PoisFFT,"D | D | D | D",448,16,      54.994688
2,float,uniform,PoisFFT,"D | D | D | D",448,17,      54.628131
2,float,uniform,PoisFFT,"D | D | D | D",448,18,      54.717265
2,float,uniform,PoisFFT,"D | D | D | D",448,19,      54.624732
2,float,uniform,PoisFFT,"D | D | D | D",512,0,      23.372387
2,float,uniform,PoisFFT,"D | D | D | D",512,1,      22.315184
2,float,uniform,PoisFFT,"D | D | D | D",512,2,      23.537121
2,float,uniform,PoisFFT,"D | D | D | D",512,3,      24.305374
2,float,uniform,PoisFFT,"D | D | D | D",512,4,      23.478254
2,float,uniform,PoisFFT,"D | D | D | D",512,5,      25.259981
2,float,uniform,PoisFFT,"D | D | D | D",512,6,      23.384692
2,float,uniform,PoisFFT,"D | D | D | D",512,7,      23.915579
2,float,uniform,PoisFFT,"D | D | D | D",512,8,      23.583068
2,float,uniform,PoisFFT,"D | D | D | D",512,9,      23.019165
2,float,uniform,PoisFFT,"D | D | D | D",512,10,      23.582118
2,float,uniform,PoisFFT,"D | D | D | D",512,11,      23.779846
2,float,uniform,PoisFFT,"D | D | D | D",512,12,      23.809326
2,float,uniform,PoisFFT,"D | D | D | D",512,13,      23.536370
2,float,uniform,PoisFFT,"D | D | D | D",512,14,      23.912071
2,float,uniform,PoisFFT,"D | D | D | D",512,15,      23.304010
2,float,uniform,PoisFFT,"D | D | D | D",512,16,      22.828379
2,float,uniform,PoisFFT,"D | D | D | D",512,17,      23.854222
2,float,uniform,PoisFFT,"D | D | D | D",512,18,      23.315794
2,float,uniform,PoisFFT,"D | D | D | D",512,19,      24.240808
