dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.822633
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,      24.948706
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,      24.909540
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,      25.050241
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,      24.782639
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,      24.807980
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,      24.897239
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,      24.905794
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,      24.888396
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,      24.867238
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,      24.821807
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,      24.824950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,      24.833970
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,      24.843095
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,      24.876383
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,      24.924572
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,      24.807117
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      64.790024
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      64.295127
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      64.346124
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      64.438454
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      64.430952
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      64.791216
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      64.395130
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      64.350171
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      64.686766
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      64.436616
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      64.769606
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      64.555888
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      64.452950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      64.507119
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      64.198747
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      64.608200
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      64.225921
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      64.583582
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      64.281975
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      64.525929
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,0,     125.767746
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,1,     125.412687
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,2,     124.600377
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,3,     124.956512
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,4,     125.107600
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,5,     124.110457
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,6,     124.600713
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,7,     124.137437
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,8,     124.717507
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,9,     125.174773
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,10,     125.544095
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,11,     125.142463
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,12,     125.282237
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,13,     124.133690
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,14,     125.122146
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,15,     125.039128
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,16,     125.173808
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,17,     125.216882
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,18,     125.474873
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",320,19,     124.282404
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,0,     212.009874
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,1,     213.150261
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,2,     212.403287
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,3,     212.377205
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,4,     211.782667
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,5,     209.711128
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,6,     211.273263
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,7,     211.821221
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,8,     212.056914
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,9,     213.116107
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,10,     212.652495
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,11,     211.279881
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,12,     211.190175
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,13,     211.892625
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,14,     212.592860
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,15,     209.879828
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,16,     212.677371
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,17,     211.421326
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,18,     211.386166
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",384,19,     211.404029
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,0,     363.920922
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,1,     365.679434
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,2,     364.939109
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,3,     364.162941
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,4,     364.099747
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,5,     365.557599
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,6,     365.019485
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,7,     365.045325
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,8,     365.067386
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,9,     364.685014
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,10,     364.249982
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,11,     364.952840
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,12,     363.676308
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,13,     362.935562
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,14,     363.759583
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,15,     363.407066
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,16,     363.134276
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,17,     364.418565
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,18,     364.136197
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",448,19,     364.756891
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,0,     509.972936
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,1,     510.525620
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,2,     512.613400
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,3,     510.939696
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,4,     512.900584
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,5,     511.481649
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,6,     509.980800
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,7,     508.213384
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,8,     512.443048
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,9,     513.383567
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,10,     509.155497
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,11,     511.788677
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,12,     509.713396
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,13,     510.331485
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,14,     512.248396
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,15,     510.700719
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,16,     511.456489
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,17,     511.430904
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,18,     509.950702
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",512,19,     512.202841
