dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.056222
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,3,       6.197204
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,4,       5.873792
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,5,       5.863667
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,6,       6.177642
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,7,       6.170744
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,8,       5.872280
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,9,       5.870550
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,10,       5.868397
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,11,       5.860889
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,12,       5.860824
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,13,       5.869288
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,14,       5.869705
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,15,       5.877789
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,16,       5.866293
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,17,       5.870194
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,18,       5.863814
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",448,19,       5.866042
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,0,       6.940904
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,1,       6.925827
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,2,       6.936750
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,3,       6.926613
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,4,       6.927951
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,5,       6.919719
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,6,       6.927543
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,7,       6.925939
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,8,       6.931968
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,9,       6.945990
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,10,       6.961528
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,11,       6.941217
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,12,       6.921178
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,13,       6.928623
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,14,       6.916270
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,15,       6.956258
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,16,       6.932698
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,17,       6.920964
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,18,       6.930138
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",512,19,       6.929604
