dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.218637
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,3,       4.744656
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,4,       4.720626
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,5,       4.732985
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,6,       4.761523
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,7,       4.637930
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,8,       4.712995
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,9,       4.715525
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,10,       4.753481
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,11,       4.743119
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,12,       4.706710
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,13,       4.721918
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,14,       4.709384
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,15,       5.522217
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,16,       4.722451
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,17,       4.772000
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,18,       4.714866
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,19,       4.751110
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,0,      19.573967
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,1,      19.633821
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,2,      19.580987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,3,      19.694588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,4,      19.537646
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,5,      19.633984
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,6,      19.551463
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,7,      19.598297
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,8,      19.589333
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,9,      19.552111
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,10,      19.604718
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,11,      19.635713
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,12,      19.562468
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,13,      19.600334
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,14,      19.599705
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,15,      19.595530
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,16,      19.646494
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,17,      20.152548
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,18,      19.624477
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,19,      19.602555
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,0,      52.197311
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,1,      51.946178
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,2,      52.017507
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,3,      52.351460
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,4,      51.755169
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,5,      52.334195
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,6,      51.998936
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,7,      51.962136
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,8,      51.700291
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,9,      52.039252
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,10,      51.751494
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,11,      51.819765
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,12,      53.387416
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,13,      52.081933
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,14,      52.613093
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,15,      51.861347
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,16,      51.810758
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,17,      51.779860
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,18,      51.805061
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,19,      52.218034
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,0,     113.392886
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,1,     113.582972
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,2,     113.624871
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,3,     113.552089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,4,     113.548381
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,5,     113.383147
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,6,     113.706724
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,7,     113.786725
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,8,     113.774933
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,9,     113.738729
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,10,     112.894499
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,11,     113.591854
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,12,     114.147917
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,13,     113.711340
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,14,     113.818487
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,15,     113.350224
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,16,     113.761034
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,17,     113.777483
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,18,     113.627972
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,19,     113.772948
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,0,     259.164888
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,1,     259.508560
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,2,     261.582491
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,3,     260.310474
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,4,     259.804850
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,5,     261.196651
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,6,     259.419556
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,7,     259.572043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,8,     260.750824
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,9,     259.896185
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,10,     260.671421
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,11,     259.903299
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,12,     260.140582
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,13,     261.906257
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,14,     260.637181
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,15,     261.047820
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,16,     260.488491
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,17,     260.114998
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,18,     259.812395
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",384,19,     259.347070
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,0,     359.175301
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,1,     360.136554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,2,     362.533669
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,3,     360.786074
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,4,     359.757711
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,5,     361.307346
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,6,     361.958240
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,7,     360.851490
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,8,     361.081928
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,9,     359.903468
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,10,     361.453963
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,11,     362.659751
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,12,     360.853990
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,13,     360.685518
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,14,     361.107145
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,15,     361.576866
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,16,     360.046270
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,17,     359.403062
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,18,     362.489019
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",448,19,     360.337918
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,0,     697.935763
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,1,     701.054114
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,2,     698.247579
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,3,     696.684562
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,4,     701.379799
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,5,     697.963312
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,6,     700.307830
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,7,     699.160623
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,8,     702.339449
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,9,     700.369892
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,10,     698.167940
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,11,     701.769239
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,12,     700.423253
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,13,     695.954551
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,14,     697.407219
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,15,     700.456701
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,16,     699.619342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,17,     699.217775
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,18,     702.527281
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",512,19,     702.002557
