dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.568070
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,14,       4.631367
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,15,       4.650071
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,16,       4.643171
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,17,       4.632917
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,18,       4.618980
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,19,       4.592690
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,      19.661863
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,      19.213333
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,      19.339801
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,      19.209741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,      19.092124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,      19.088159
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,      19.051999
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,      19.199324
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,      19.081661
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,      19.123903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,      19.078618
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,      19.108226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,      19.131406
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,      19.141921
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,      19.095484
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,      19.073189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,      19.089199
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,      19.165763
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,      19.137374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,      19.115417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      51.644615
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      51.092377
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      51.826547
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      51.326790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      51.129468
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      51.110393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      51.267821
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      51.132960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      51.104433
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      51.228208
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      51.145634
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      51.178341
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      51.118076
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      51.346605
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      51.132409
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      51.175700
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      51.158993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      51.184060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      51.154119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      51.221332
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,      95.964149
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,      95.637510
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,      95.499197
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,      95.760723
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,      95.573872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,      95.144096
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,      95.670645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,      95.415582
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,      95.278241
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,      95.471833
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,      96.130616
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,      95.432462
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,      95.959700
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,      95.255641
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,      95.962165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,      95.386877
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,      95.407869
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,      95.761454
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,      95.838141
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,      95.020788
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,     166.775267
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,     165.521734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,     166.135627
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,     166.018810
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,     166.401445
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,     166.061029
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,     166.219040
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,     166.299283
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,     166.186861
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,     165.797621
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,     166.394741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,     165.501055
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,     170.772537
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,     170.525858
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,     166.647831
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,     166.436255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,     166.013721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,     165.952610
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,     166.311142
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,     166.058704
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,     322.097242
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,     321.259945
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,     321.690241
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,     321.556655
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,     322.506886
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,     321.452477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,     321.694787
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,     321.798814
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,     321.654674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,     321.465468
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,     321.269228
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,     321.382031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,     321.439732
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,     321.473258
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,     321.579677
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,     321.672942
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,     321.705508
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,     321.466302
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,     321.493860
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,     321.913335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,     424.897638
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,     424.595335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,     424.910526
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,     425.309683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,     424.730997
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,     424.541686
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,     425.261781
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,     432.431844
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,     425.008771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,     425.667340
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,     424.614222
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,     425.124101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,     424.935993
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,     424.938848
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,     425.792345
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,     425.688743
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,     424.837990
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,     425.604464
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,     424.661230
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,     424.524931
