dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       2.004724
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,13,      68.229081
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,14,      68.682737
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,15,      68.586642
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,16,      69.338384
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,17,      68.509707
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,18,      68.705622
3,double,uniform,PoisFFT,"P | P | P | P | P | P",256,19,      67.823856
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,0,     128.047127
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,1,     128.831259
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,2,     128.815659
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,3,     128.562739
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,4,     128.534911
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,5,     128.952299
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,6,     128.440199
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,7,     128.499871
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,8,     128.431788
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,9,     128.868683
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,10,     128.639088
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,11,     128.463877
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,12,     128.824685
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,13,     128.555114
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,14,     128.623739
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,15,     128.303930
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,16,     128.836101
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,17,     128.517680
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,18,     128.719147
3,double,uniform,PoisFFT,"P | P | P | P | P | P",320,19,     128.972512
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,0,     255.240135
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,1,     254.491865
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,2,     254.922660
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,3,     253.957022
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,4,     255.356249
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,5,     254.987541
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,6,     253.997264
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,7,     254.951705
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,8,     254.966583
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,9,     255.020055
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,10,     253.802117
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,11,     255.484944
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,12,     254.837843
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,13,     254.245923
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,14,     255.954435
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,15,     254.489214
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,16,     255.438953
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,17,     255.110615
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,18,     255.694598
3,double,uniform,PoisFFT,"P | P | P | P | P | P",384,19,     254.666739
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,0,     368.444303
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,1,     366.850436
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,2,     367.063003
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,3,     367.983276
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,4,     368.252089
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,5,     368.582094
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,6,     367.513083
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,7,     368.425754
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,8,     366.389880
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,9,     367.121695
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,10,     369.989481
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,11,     368.121825
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,12,     368.309698
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,13,     368.107386
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,14,     367.341184
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,15,     367.862639
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,16,     367.058560
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,17,     369.386726
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,18,     366.847127
3,double,uniform,PoisFFT,"P | P | P | P | P | P",448,19,     367.254328
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,0,     655.852297
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,1,     655.928643
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,2,     654.669161
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,3,     655.415563
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,4,     654.610746
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,5,     655.447466
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,6,     661.657575
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,7,     654.087366
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,8,     653.028689
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,9,     653.299409
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,10,     653.892102
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,11,     651.854006
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,12,     654.667806
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,13,     653.510824
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,14,     655.250329
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,15,     651.481088
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,16,     653.819839
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,17,     653.831119
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,18,     653.988567
3,double,uniform,PoisFFT,"P | P | P | P | P | P",512,19,     653.796509
