dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"D | D | D | D",64,0,       0.157918
2,double,uniform,PoisFFT,"D | D | D | D",192,4,      11.735615
2,double,uniform,PoisFFT,"D | D | D | D",192,5,      11.876466
2,double,uniform,PoisFFT,"D | D | D | D",192,6,      11.722331
2,double,uniform,PoisFFT,"D | D | D | D",192,7,      11.736943
2,double,uniform,PoisFFT,"D | D | D | D",192,8,      12.191022
2,double,uniform,PoisFFT,"D | D | D | D",192,9,      11.742343
2,double,uniform,PoisFFT,"D | D | D | D",192,10,      12.700845
2,double,uniform,PoisFFT,"D | D | D | D",192,11,      11.738206
2,double,uniform,PoisFFT,"D | D | D | D",192,12,      11.737416
2,double,uniform,PoisFFT,"D | D | D | D",192,13,      11.725515
2,double,uniform,PoisFFT,"D | D | D | D",192,14,      11.735956
2,double,uniform,PoisFFT,"D | D | D | D",192,15,      11.728754
2,double,uniform,PoisFFT,"D | D | D | D",192,16,      11.736741
2,double,uniform,PoisFFT,"D | D | D | D",192,17,      11.727967
2,double,uniform,PoisFFT,"D | D | D | D",192,18,      11.734673
2,double,uniform,PoisFFT,"D | D | D | D",192,19,      11.726915
2,double,uniform,PoisFFT,"D | D | D | D",256,0,      17.305981
2,double,uniform,PoisFFT,"D | D | D | D",256,1,      17.295290
2,double,uniform,PoisFFT,"D | D | D | D",256,2,      17.473501
2,double,uniform,PoisFFT,"D | D | D | D",256,3,      17.285575
2,double,uniform,PoisFFT,"D | D | D | D",256,4,      17.664942
2,double,uniform,PoisFFT,"D | D | D | D",256,5,      17.280271
2,double,uniform,PoisFFT,"D | D | D | D",256,6,      17.284480
2,double,uniform,PoisFFT,"D | D | D | D",256,7,      17.462948
2,double,uniform,PoisFFT,"D | D | D | D",256,8,      17.280606
2,double,uniform,PoisFFT,"D | D | D | D",256,9,      17.367562
2,double,uniform,PoisFFT,"D | D | D | D",256,10,      17.285086
2,double,uniform,PoisFFT,"D | D | D | D",256,11,      17.277237
2,double,uniform,PoisFFT,"D | D | D | D",256,12,      17.281756
2,double,uniform,PoisFFT,"D | D | D | D",256,13,      18.019136
2,double,uniform,PoisFFT,"D | D | D | D",256,14,      17.287640
2,double,uniform,PoisFFT,"D | D | D | D",256,15,      17.282321
2,double,uniform,PoisFFT,"D | D | D | D",256,16,      17.757101
2,double,uniform,PoisFFT,"D | D | D | D",256,17,      17.282722
2,double,uniform,PoisFFT,"D | D | D | D",256,18,      17.272461
2,double,uniform,PoisFFT,"D | D | D | D",256,19,      17.274560
2,double,uniform,PoisFFT,"D | D | D | D",320,0,      21.852596
2,double,uniform,PoisFFT,"D | D | D | D",320,1,      22.138719
2,double,uniform,PoisFFT,"D | D | D | D",320,2,      22.290556
2,double,uniform,PoisFFT,"D | D | D | D",320,3,      22.117423
2,double,uniform,PoisFFT,"D | D | D | D",320,4,      22.485327
2,double,uniform,PoisFFT,"D | D | D | D",320,5,      22.628658
2,double,uniform,PoisFFT,"D | D | D | D",320,6,      22.244913
2,double,uniform,PoisFFT,"D | D | D | D",320,7,      22.099715
2,double,uniform,PoisFFT,"D | D | D | D",320,8,      22.103183
2,double,uniform,PoisFFT,"D | D | D | D",320,9,      22.191292
2,double,uniform,PoisFFT,"D | D | D | D",320,10,      22.117294
2,double,uniform,PoisFFT,"D | D | D | D",320,11,      22.286654
2,double,uniform,PoisFFT,"D | D | D | D",320,12,      22.122550
2,double,uniform,PoisFFT,"D | D | D | D",320,13,      22.118001
2,double,uniform,PoisFFT,"D | D | D | D",320,14,      22.082446
2,double,uniform,PoisFFT,"D | D | D | D",320,15,      22.106328
2,double,uniform,PoisFFT,"D | D | D | D",320,16,      22.106374
2,double,uniform,PoisFFT,"D | D | D | D",320,17,      22.099865
2,double,uniform,PoisFFT,"D | D | D | D",320,18,      22.098458
2,double,uniform,PoisFFT,"D | D | D | D",320,19,      22.295637
2,double,uniform,PoisFFT,"D | D | D | D",384,0,      10.002177
2,double,uniform,PoisFFT,"D | D | D | D",384,1,      10.044222
2,double,uniform,PoisFFT,"D | D | D | D",384,2,      10.042878
2,double,uniform,PoisFFT,"D | D | D | D",384,3,      10.049890
2,double,uniform,PoisFFT,"D | D | D | D",384,4,      10.118676
2,double,uniform,PoisFFT,"D | D | D | D",384,5,      10.051178
2,double,uniform,PoisFFT,"D | D | D | D",384,6,      10.050170
2,double,uniform,PoisFFT,"D | D | D | D",384,7,      10.051203
2,double,uniform,PoisFFT,"D | D | D | D",384,8,      10.048198
2,double,uniform,PoisFFT,"D | D | D | D",384,9,      10.048448
2,double,uniform,PoisFFT,"D | D | D | D",384,10,      10.040547
2,double,uniform,PoisFFT,"D | D | D | D",384,11,      10.047311
2,double,uniform,PoisFFT,"D | D | D | D",384,12,      10.053183
2,double,uniform,PoisFFT,"D | D | D | D",384,13,      10.039656
2,double,uniform,PoisFFT,"D | D | D | D",384,14,      10.050080
2,double,uniform,PoisFFT,"D | D | D | D",384,15,      10.196444
2,double,uniform,PoisFFT,"D | D | D | D",384,16,      10.430928
2,double,uniform,PoisFFT,"D | D | D | D",384,17,      10.056625
2,double,uniform,PoisFFT,"D | D | D | D",384,18,      10.552173
2,double,uniform,PoisFFT,"D | D | D | D",384,19,      10.044735
2,double,uniform,PoisFFT,"D | D | D | D",448,0,      55.990737
2,double,uniform,PoisFFT,"D | D | D | D",448,1,      55.948382
2,double,uniform,PoisFFT,"D | D | D | D",448,2,      56.231835
2,double,uniform,PoisFFT,"D | D | D | D",448,3,      55.943248
2,double,uniform,PoisFFT,"D | D | D | D",448,4,      56.086678
2,double,uniform,PoisFFT,"D | D | D | D",448,5,      55.938279
2,double,uniform,PoisFFT,"D | D | D | D",448,6,      56.276839
2,double,uniform,PoisFFT,"D | D | D | D",448,7,      55.937294
2,double,uniform,PoisFFT,"D | D | D | D",448,8,      56.091037
2,double,uniform,PoisFFT,"D | D | D | D",448,9,      55.934530
2,double,uniform,PoisFFT,"D | D | D | D",448,10,      55.882651
2,double,uniform,PoisFFT,"D | D | D | D",448,11,      55.880094
2,double,uniform,PoisFFT,"D | D | D | D",448,12,      55.927942
2,double,uniform,PoisFFT,"D | D | D | D",448,13,      55.889456
2,double,uniform,PoisFFT,"D | D | D | D",448,14,      55.905320
2,double,uniform,PoisFFT,"D | D | D | D",448,15,      56.013699
2,double,uniform,PoisFFT,"D | D | D | D",448,16,      55.988181
2,double,uniform,PoisFFT,"D | D | D | D",448,17,      55.938541
2,double,uniform,PoisFFT,"D | D | D | D",448,18,      55.930240
2,double,uniform,PoisFFT,"D | D | D | D",448,19,      55.930678
2,double,uniform,PoisFFT,"D | D | D | D",512,0,      20.961551
2,double,uniform,PoisFFT,"D | D | D | D",512,1,      21.133012
2,double,uniform,PoisFFT,"D | D | D | D",512,2,      20.930727
2,double,uniform,PoisFFT,"D | D | D | D",512,3,      20.947115
2,double,uniform,PoisFFT,"D | D | D | D",512,4,      21.329378
2,double,uniform,PoisFFT,"D | D | D | D",512,5,      20.927483
2,double,uniform,PoisFFT,"D | D | D | D",512,6,      21.124183
2,double,uniform,PoisFFT,"D | D | D | D",512,7,      20.935632
2,double,uniform,PoisFFT,"D | D | D | D",512,8,      20.917336
2,double,uniform,PoisFFT,"D | D | D | D",512,9,      20.926237
2,double,uniform,PoisFFT,"D | D | D | D",512,10,      21.122487
2,double,uniform,PoisFFT,"D | D | D | D",512,11,      20.941639
2,double,uniform,PoisFFT,"D | D | D | D",512,12,      20.913691
2,double,uniform,PoisFFT,"D | D | D | D",512,13,      20.916297
2,double,uniform,PoisFFT,"D | D | D | D",512,14,      20.931347
2,double,uniform,PoisFFT,"D | D | D | D",512,15,      21.125861
2,double,uniform,PoisFFT,"D | D | D | D",512,16,      20.935760
2,double,uniform,PoisFFT,"D | D | D | D",512,17,      20.945682
2,double,uniform,PoisFFT,"D | D | D | D",512,18,      20.944238
2,double,uniform,PoisFFT,"D | D | D | D",512,19,      21.295477
