dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.809973
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,      24.584237
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      64.937057
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      64.325662
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      64.381047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      64.339212
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      64.225221
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      64.618279
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      64.242192
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      64.287454
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      64.468001
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      64.353343
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      64.569207
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      64.349194
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      64.268349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      64.428225
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      64.550533
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      64.236612
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      64.453264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      64.389071
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      64.311839
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      64.274862
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,     123.582612
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,     122.670425
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,     122.119179
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,     124.105270
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,     123.196780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,     124.526022
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,     123.062813
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,     122.721853
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,     122.700239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,     124.067993
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,     122.827631
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,     124.242658
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,     123.003100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,     123.143639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,     122.979554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,     124.383767
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,     122.403397
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,     124.762228
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,     124.673174
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,     122.453264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,     206.954921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,     206.331534
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,     206.796626
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,     207.794566
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,     208.399690
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,     207.187843
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,     208.862567
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,     206.783127
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,     208.059678
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,     207.682437
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,     206.910320
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,     206.846469
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,     206.993079
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,     207.297139
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,     206.989686
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,     207.321015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,     208.116962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,     207.774724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,     206.750977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,     207.155048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,     357.191819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,     357.676778
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,     356.724320
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,     358.226467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,     356.118701
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,     358.790315
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,     358.217898
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,     356.442066
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,     356.546868
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,     358.281730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,     358.455324
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,     357.840288
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,     356.866316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,     358.234176
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,     358.077102
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,     356.439641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,     356.737918
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,     357.477674
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,     356.496964
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,     359.114979
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,     497.235512
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,     495.464371
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,     495.418271
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,     494.705173
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,     495.158232
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,     493.762214
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,     497.671798
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,     498.616851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,     494.655438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,     494.542757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,     497.769206
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,     494.688317
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,     496.060284
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,     494.881528
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,     498.440616
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,     494.782055
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,     498.372073
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,     494.908742
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,     494.425575
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,     496.799525
