dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,0,       1.768472
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,1,       1.556947
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,2,       1.557135
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,3,       1.527093
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,4,       1.529581
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,5,       1.556690
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,6,       1.561749
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,7,       1.528983
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,8,       1.567270
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,9,       1.530147
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,10,       1.527641
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,11,       1.529205
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,12,       1.556954
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,13,       1.556432
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,14,       1.531625
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,15,       1.558025
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,16,       1.528379
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,17,       1.554136
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,18,       1.558552
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,19,       1.562446
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,0,      51.654136
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,1,      51.007133
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,2,      51.485148
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,3,      51.043353
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,4,      51.608630
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,5,      51.417001
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,6,      50.961283
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,7,      50.984233
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,8,      50.992128
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,9,      51.015083
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,10,      51.731027
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,11,      51.338353
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,12,      51.005573
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,13,      51.662935
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,14,      51.127169
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,15,      51.021788
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,16,      51.053244
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,17,      50.968072
3,double,uniform,PoisFFT,"N | N | N | N | N | N",128,18,      51.023981
