dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.228925
3,float,uniform,PoisFFT,"P | P | P | P | D | N",256,19,      90.453917
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,0,      89.479840
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,1,      88.250466
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,2,      89.313609
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,3,      89.601042
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,4,      87.754041
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,5,      89.752332
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,6,      88.365382
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,7,      90.495452
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,8,      89.214220
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,9,      89.588454
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,10,      88.329225
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,11,      88.505142
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,12,      89.278417
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,13,      88.244785
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,14,      89.860423
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,15,      89.814298
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,16,      90.182092
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,17,      88.477813
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,18,      89.944946
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,19,      89.676483
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,0,     261.383656
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,1,     252.304423
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,2,     257.444758
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,3,     256.063508
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,4,     246.397127
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,5,     251.803583
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,6,     255.709992
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,7,     253.292044
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,8,     252.638793
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,9,     255.655971
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,10,     255.465225
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,11,     257.694593
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,12,     254.981732
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,13,     251.425473
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,14,     255.748012
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,15,     257.085641
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,16,     249.522766
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,17,     253.465386
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,18,     255.728622
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,19,     252.557259
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,0,     293.922053
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,1,     292.515851
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,2,     295.623125
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,3,     296.622082
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,4,     294.116243
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,5,     299.159233
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,6,     296.017844
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,7,     296.018993
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,8,     290.892322
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,9,     294.996615
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,10,     296.896675
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,11,     293.314845
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,12,     297.261962
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,13,     293.898055
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,14,     296.388707
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,15,     295.949821
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,16,     290.909068
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,17,     294.370881
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,18,     293.023244
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,19,     297.965350
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     954.029646
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     965.528291
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     957.915472
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     946.595355
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     962.994557
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     941.171206
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     953.554955
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     946.644682
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     957.327028
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     960.322829
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     963.286635
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     954.098719
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     968.669704
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     975.109702
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     951.895983
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     964.695794
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     958.171134
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     968.772447
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     980.571929
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     958.984834
