dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.057526
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,7,       0.758650
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,8,       0.758282
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,9,       0.758876
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,10,       0.759181
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,11,       0.759260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,12,       0.757927
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,13,       0.758883
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,14,       0.758274
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,15,       0.758852
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,16,       0.758434
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,17,       0.757958
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,18,       0.754572
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,19,       0.754876
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       1.416434
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       1.400261
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       1.397370
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       1.558554
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       1.423296
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       1.408787
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       1.404775
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       1.400808
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       1.400291
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       1.404359
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       1.399150
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       1.406559
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       1.405580
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       1.401354
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       1.401434
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       1.400862
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       1.405522
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       1.403777
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       1.401507
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       1.402604
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       2.163034
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       2.186124
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       2.370084
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       2.185825
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       2.183676
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       2.181475
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       2.187103
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       2.182389
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       2.187234
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       2.187798
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       2.186616
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       2.187175
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       2.185981
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       2.185510
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       2.183538
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       2.183550
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       2.192909
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       2.183576
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       2.188631
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       2.186266
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,0,       3.914841
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,1,       3.950570
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,2,       3.940134
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,3,       3.948780
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,4,       3.938825
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,5,       3.946023
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,6,       3.941875
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,7,       3.945332
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,8,       3.948299
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,9,       3.946656
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,10,       3.934637
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,11,       4.064205
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,12,       3.945013
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,13,       3.944720
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,14,       3.945287
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,15,       3.948719
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,16,       3.945454
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,17,       3.945010
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,18,       3.952513
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",384,19,       3.943238
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,0,       5.926350
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,1,       5.935787
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,2,       6.214141
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,3,       5.946559
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,4,       5.938510
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,5,       5.935147
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,6,       5.940401
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,7,       5.939523
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,8,       5.938232
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,9,       5.938554
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,10,       5.944509
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,11,       5.938819
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,12,       5.943646
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,13,       5.939545
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,14,       5.939223
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,15,       5.938528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,16,       5.939961
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,17,       5.939082
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,18,       5.935204
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",448,19,       5.939111
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,0,       7.038026
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,1,       7.023531
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,2,       7.034723
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,3,       7.027815
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,4,       7.020842
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,5,       7.024246
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,6,       7.021757
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,7,       7.022349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,8,       7.020213
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,9,       7.019936
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,10,       7.067619
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,11,       7.014264
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,12,       7.027638
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,13,       7.014759
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,14,       7.019456
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,15,       7.018464
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,16,       7.020374
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,17,       7.166931
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,18,       7.014050
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",512,19,       7.020062
