dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,0,       1.601080
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,1,       1.410803
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,2,       1.394644
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,3,       1.403307
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,4,       1.397063
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,5,       1.397989
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,6,       1.429868
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,7,       1.397488
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,8,       1.405213
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,9,       1.427293
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,10,       1.435736
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,11,       1.431896
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,12,       1.429107
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,13,       1.438945
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,14,       1.390395
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,15,       1.436448
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,16,       1.401617
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,17,       1.409213
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,18,       1.445708
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,19,       1.413579
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,0,      59.440652
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,1,      59.382475
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,2,      58.678343
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,3,      58.785417
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,4,      58.899271
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,5,      59.422921
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,6,      59.118488
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,7,      58.454369
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,8,      59.392675
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,9,      59.304852
3,float,uniform,PoisFFT,"N | N | N | N | N | N",128,10,      59.161835
