dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,52,      15.547446
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,53,      15.421857
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,54,      15.443856
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,55,      15.538646
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,56,      15.526785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,57,      15.311628
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,58,      15.272239
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,59,      15.591595
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,60,      15.384357
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,61,      15.514206
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,62,      15.287768
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,63,      15.418897
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,64,      15.475396
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,65,      15.457256
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,66,      15.487316
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,67,      15.576645
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,68,      15.196439
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,69,      15.531695
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,70,      15.371897
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,71,      15.371477
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,72,      15.272688
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,73,      15.415867
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,74,      15.367708
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,0,      33.903111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,1,      33.806682
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,2,      33.695683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,3,      33.873561
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,4,      33.770703
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,5,      33.749662
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,6,      33.888492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,7,      33.786942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,8,      33.797682
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,9,      33.895982
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,10,      33.881621
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,11,      33.908391
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,12,      33.527315
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,13,      33.589594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,14,      33.653274
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,15,      33.518735
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,16,      33.508345
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,17,      33.576575
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,18,      33.635954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,19,      33.702513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,20,      33.532305
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,21,      33.663673
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,22,      33.546096
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,23,      33.516425
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,24,      33.629814
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,25,      33.614265
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,26,      33.671834
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,27,      33.518585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,28,      33.606974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,29,      33.539465
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,30,      33.574094
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,31,      33.708883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,32,      33.611784
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,33,      33.482026
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,34,      33.555875
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,35,      33.598404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,36,      33.647754
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,37,      33.713543
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,38,      33.615814
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,39,      33.543845
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,40,      33.630853
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,41,      33.660333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,42,      33.658393
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,43,      33.700594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,44,      33.543774
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,45,      33.602284
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,46,      33.656933
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,47,      33.744913
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,48,      33.527365
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,49,      33.588824
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,50,      33.510585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,51,     128.055065
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,52,      33.570394
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,53,      33.699733
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,54,      33.689663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,55,      33.655663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,56,      33.518995
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,57,      33.633264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,58,      33.705353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,59,      33.702273
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,60,      33.710083
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,61,      33.678274
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,62,      33.651103
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,63,      33.565415
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,64,      33.608864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,65,      33.797062
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,66,      33.715193
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,67,      33.631404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,68,      33.659464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,69,      33.605765
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,70,      33.725543
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,71,      33.657594
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,72,      33.637404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,73,      33.633144
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",320,74,      33.575145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,0,      57.180035
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,1,      57.201445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,2,      57.682549
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,3,      57.627470
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,4,      57.946177
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,5,      57.653080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,6,      57.709379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,7,      57.677960
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,8,      58.086765
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,9,      57.385273
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,10,      57.181375
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,11,      57.789459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,12,      57.264954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,13,      57.682200
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,14,      57.473172
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,15,      57.525961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,16,      57.713389
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,17,      58.053376
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,18,      57.295704
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,19,      57.212354
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,20,      57.677099
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,21,      57.559851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,22,      57.669930
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,23,      57.890168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,24,      57.637340
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,25,      57.605660
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,26,      57.589030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,27,      57.978776
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,28,      57.717919
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,29,      57.717310
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,30,      57.223064
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,31,      57.757778
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,32,      57.644030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,33,      57.767928
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,34,      57.642770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,35,      57.505492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,36,      57.564851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,37,      57.206035
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,38,      57.428693
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,39,      57.341163
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,40,      57.385123
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,41,      57.161205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,42,      57.662310
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,43,      57.742479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,44,     153.283777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,45,      57.521801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,46,      57.643750
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,47,      57.136175
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,48,      57.077436
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,49,      57.192864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,50,      57.228914
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,51,      57.677419
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,52,      57.262484
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,53,      57.340713
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,54,      57.614791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,55,      57.658659
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,56,      58.026896
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,57,      57.377103
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,58,      57.655150
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,59,      57.698719
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,60,      57.705419
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,61,      57.497092
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,62,     148.528908
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,63,      57.506471
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,64,      57.380183
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,65,      57.443512
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,66,      57.181545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,67,      58.583290
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,68,      57.583770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,69,      57.552651
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,70,      57.828348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,71,      57.536341
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,72,      57.707619
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,73,      57.827838
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",384,74,      57.526001
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,0,     100.156440
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,1,      99.916153
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,2,      99.882443
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,3,      99.785834
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,4,      99.520797
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,5,      99.592526
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,6,      99.987891
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,7,     100.370348
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,8,      99.907542
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,9,      99.172780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,10,      99.364898
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,11,     194.663359
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,12,      99.261799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,13,      99.494737
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,14,      99.336519
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,15,      99.308799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,16,      98.977992
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,17,      99.443277
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,18,      99.245139
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,19,      99.646585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,20,      99.931752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,21,      99.619176
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,22,      99.564216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,23,      99.850973
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,24,      99.899983
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,25,      99.742644
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,26,      99.915783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,27,      99.471637
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,28,      99.025031
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,29,      99.324048
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,30,      99.275489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,31,      99.093942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,32,      99.734495
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,33,     100.058200
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,34,     100.190650
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,35,      99.486127
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,36,      99.049452
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,37,      99.786133
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,38,      99.360639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,39,      99.381538
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,40,      99.457598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,41,      99.318889
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,42,      99.386169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,43,      99.224720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,44,      99.547867
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,45,      99.137441
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,46,      99.333379
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,47,      99.610236
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,48,      99.381298
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,49,      99.186090
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,50,      99.415957
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,51,      99.705785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,52,      99.332459
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,53,      98.990872
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,54,      99.367778
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,55,      99.024322
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,56,      98.937483
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,57,      99.134041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,58,      99.258319
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,59,      99.545296
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,60,      99.322998
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,61,      99.264019
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,62,      98.658996
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,63,      99.297209
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,64,      99.200110
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,65,      99.459798
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,66,      99.591895
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,67,      99.852753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,68,      99.477647
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,69,      99.392068
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,70,      99.006162
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,71,      98.587876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,72,      99.215720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,73,      99.964902
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",448,74,      98.901993
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,0,     139.088718
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,1,     139.678892
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,2,     140.909548
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,3,     139.173107
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,4,     137.590503
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,5,     141.438033
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,6,     139.198747
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,7,     141.804269
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,8,     141.344004
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,9,     138.672112
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,10,     143.442921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,11,     140.285475
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,12,     141.754779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,13,     142.012037
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,14,     139.936859
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,15,     140.949138
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,16,     177.255094
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,17,     141.255394
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,18,     141.292614
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,19,     141.627021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,20,     141.591262
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,21,     140.230806
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,22,     140.831159
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,23,     142.660690
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,24,     141.029267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,25,     142.357413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,26,     140.188746
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,27,     141.196146
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,28,     141.357924
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,29,     141.488772
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",512,30,     140.844049
