dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,64,     121.149630
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,65,     120.239480
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,66,     121.651225
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,67,     124.453715
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,68,     121.258498
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,69,     119.931433
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,70,     124.159667
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,71,     121.153741
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,72,     118.868184
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,73,     121.349938
3,float,uniform,PoisFFT,"N | D | N | N | N | N",320,74,     139.433972
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,0,     342.036642
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,1,     340.951723
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,2,     340.374700
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,3,     341.447438
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,4,     348.013616
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,5,     351.264802
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,6,     349.316882
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,7,     348.257914
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,8,     410.679899
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,9,     391.314349
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,10,     342.142830
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,11,     360.562441
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,12,     350.708728
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,13,     365.755845
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,14,     349.094975
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,15,     347.697491
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,16,     347.996297
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,17,     348.917758
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,18,     346.192446
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,19,     345.480615
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,20,     344.682643
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,21,     348.270224
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,22,     347.582511
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,23,     347.151716
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,24,     343.198918
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,25,     343.641314
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,26,     348.121376
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,27,     348.384393
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,28,     345.712452
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,29,     346.743280
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,30,     398.838797
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,31,     351.679357
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,32,     351.372430
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,33,     347.891148
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,34,     351.711447
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,35,     396.876359
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,36,     353.059282
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,37,     398.911937
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,38,     353.090742
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,39,     397.305914
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,40,     350.797836
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,41,     350.763817
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,42,     347.267575
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,43,     348.706389
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,44,     345.678572
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,45,     346.959778
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,46,     373.057976
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,47,     348.482752
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,48,     359.722300
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,49,     348.207065
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,50,     346.377564
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,51,     389.990793
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,52,     346.660252
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,53,     391.300809
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,54,     344.983520
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,55,     420.103797
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,56,     343.341337
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,57,     375.047074
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,58,     354.235690
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,59,     392.111610
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,60,     342.466087
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,61,     341.803144
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,62,     346.265436
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,63,     344.136149
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,64,     346.987277
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,65,     343.952791
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,66,     344.439746
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,67,     392.510576
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,68,     352.152142
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,69,     350.441770
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,70,     361.509891
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,71,     404.353428
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,72,     348.898238
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,73,     341.723465
3,float,uniform,PoisFFT,"N | D | N | N | N | N",384,74,     348.115315
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,0,     764.554813
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,1,     762.966329
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,2,     759.625065
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,3,     769.338961
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,4,     769.173603
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,5,     757.332220
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,6,     767.921007
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,7,     772.407267
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,8,     751.493894
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,9,     775.980319
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,10,     760.210189
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,11,     760.796154
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,12,     758.556997
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,13,     750.182587
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,14,     765.395654
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,15,     753.320754
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,16,     762.825272
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,17,     763.760081
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,18,     759.913813
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,19,     768.436731
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,20,     751.261597
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,21,     758.739165
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,22,     775.500705
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,23,     757.480358
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,24,     759.824504
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,25,     769.195073
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,26,     763.548033
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,27,     755.877537
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,28,     768.614109
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,29,     762.547435
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,30,     766.233545
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,31,     756.819146
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,32,     758.041643
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,33,     765.653971
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,34,     761.964580
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,35,     766.120196
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,36,     750.810411
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,37,     756.196043
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,38,     742.967166
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,39,     747.231730
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,40,     776.367255
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,41,     751.347595
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,42,     749.319297
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,43,     763.496464
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,44,     760.469627
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,45,     748.586325
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,46,     759.993102
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,47,     762.487165
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,48,     764.440514
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,49,     756.680728
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,50,     768.124884
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,51,     765.122916
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,52,     767.926986
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,53,     760.381708
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,54,     767.179564
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,55,     755.861296
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,56,     756.061214
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,57,     752.624742
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,58,     750.477365
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,59,     766.699379
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,60,     753.232125
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,61,     761.192249
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,62,     765.205526
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,63,     787.856820
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,64,     766.577171
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,65,     772.020002
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,66,     774.715343
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,67,     761.104470
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,68,     755.540080
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,69,     758.245281
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,70,     755.243863
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,71,     765.567701
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,72,     755.379462
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,73,     758.080672
3,float,uniform,PoisFFT,"N | D | N | N | N | N",448,74,     771.936763
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,0,     701.863190
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,1,     705.459271
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,2,     709.290511
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,3,     704.613720
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,4,     701.004590
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,5,     764.606432
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,6,     698.199419
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,7,     699.893662
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,8,     700.950860
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,9,     705.822167
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,10,     734.321179
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,11,     828.826478
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,12,     700.093270
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,13,     699.562956
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,14,     706.377322
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,15,     732.418090
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,16,     703.453303
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,17,     705.355413
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,18,     709.891274
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,19,     700.685163
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,20,     742.114195
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,21,     709.717995
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,22,     707.567848
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,23,     707.105554
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,24,     701.064249
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,25,     772.989562
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,26,     705.729469
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,27,     703.452133
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,28,     705.111805
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,29,     702.020719
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,30,     715.908928
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,31,     696.742926
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,32,     696.647207
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,33,     693.967136
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,34,     707.469510
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,35,     766.304453
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,36,     698.076801
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,37,     693.355942
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,38,     699.752694
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,39,     697.370070
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,40,     772.273869
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,41,     696.879044
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,42,     692.416863
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,43,     700.925101
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,44,     700.262967
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,45,     728.423283
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,46,     698.037931
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,47,     699.417087
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,48,     699.926041
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,49,     701.194757
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,50,     772.670435
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,51,     698.957022
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,52,     697.282410
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,53,     704.665900
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,54,     706.592320
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,55,     738.351556
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,56,     736.464117
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,57,     697.319529
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,58,     697.225750
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,59,     698.986801
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,60,     748.863272
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,61,     703.068548
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,62,     701.183998
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,63,     707.599799
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,64,     706.695298
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,65,     759.925133
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,66,     699.617225
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,67,     695.170333
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,68,     697.064722
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,69,     707.874766
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,70,     754.024376
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,71,     703.223646
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,72,     704.198405
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,73,     702.773780
3,float,uniform,PoisFFT,"N | D | N | N | N | N",512,74,     703.840499
