dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,0,       1.396625
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,35,       0.353576
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,36,       0.358726
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,37,       0.363936
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,38,       0.356746
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,39,       0.359166
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,40,       0.355236
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,41,       0.348086
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,42,       0.347966
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,43,       0.349446
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,44,       0.343546
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,45,       0.353666
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,46,       0.350276
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,47,       0.354996
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,48,       0.361896
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,49,       0.361936
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,50,       0.363906
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,51,       0.355946
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,52,       0.353806
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,53,       0.350736
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,54,       0.353846
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,55,       0.345527
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,56,       0.386366
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,57,       0.363646
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,58,       0.379136
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,59,       0.365076
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,60,       0.363596
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,61,       0.366216
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,62,       0.353386
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,63,       0.345876
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,64,       0.350707
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,65,       0.352625
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,66,       0.353306
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,67,       0.358076
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,68,       0.349746
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,69,       0.348917
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,70,       0.350686
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,71,       0.343077
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,72,       0.352056
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,73,       0.355696
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",64,74,       0.351996
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,0,       2.760719
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,1,       2.446493
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,2,       2.546172
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,3,       2.575211
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,4,       2.553752
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,5,       2.508393
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,6,       2.534522
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,7,       2.518883
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,8,       2.502092
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,9,       2.446793
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,10,       2.494433
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,11,       2.452063
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,12,       2.535773
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,13,       2.577542
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,14,       2.588872
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,15,       2.423383
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,16,       2.478833
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,17,       2.521602
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,18,       2.414444
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,19,       2.504052
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,20,       2.508673
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,21,       2.466743
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,22,       2.496762
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,23,       2.555592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,24,       2.532762
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,25,       2.493722
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,26,       2.362224
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,27,       2.355884
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,28,       2.499733
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,29,       2.463033
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,30,       2.562751
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,31,       2.484003
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,32,       2.509513
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,33,       2.550641
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,34,       2.548022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,35,       2.552452
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,36,       2.537882
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,37,       2.539592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,38,       2.505352
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,39,       2.447773
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,40,       2.479893
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,41,       2.455033
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,42,       2.544682
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,43,       2.488973
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,44,       2.464682
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,45,       2.500523
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,46,       2.552502
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,47,       2.654821
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,48,       2.516622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,49,       2.505672
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,50,       2.444563
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,51,       2.503182
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,52,       2.561562
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,53,       2.484692
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,54,       2.502353
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,55,       2.532622
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,56,       2.404734
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,57,       2.542452
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,58,       2.455043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,59,       2.545562
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,60,       2.530942
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,61,       2.461373
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,62,       2.495473
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,63,       2.584832
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,64,       2.538833
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,65,       2.446043
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,66,       2.413124
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,67,       2.550221
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,68,       2.542362
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,69,       2.593902
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,70,       2.469733
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,71,       2.509932
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,72,       2.511732
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,73,       2.532972
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",128,74,       2.429583
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,0,       6.315810
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,1,       6.686836
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,2,       6.352890
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,3,       6.434409
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,4,       6.871594
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,5,       6.335021
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,6,       6.773785
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,7,       6.607877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,8,       6.338651
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,9,       6.753466
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,10,       6.403640
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,11,       6.478969
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,12,       6.630027
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,13,       6.513398
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,14,       6.755345
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,15,       6.452859
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,16,       6.242352
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,17,       6.810585
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,18,       6.844815
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,19,       6.879115
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,20,       6.300091
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,21,       6.303870
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,22,       6.667256
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,23,       6.287601
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,24,       6.407919
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,25,       6.494089
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,26,       6.811485
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,27,       6.532779
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,28,       6.797555
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,29,       6.561608
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,30,       6.436789
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,31,       6.258241
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,32,       6.360450
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,33,       6.697087
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,34,       6.723946
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,35,       6.385610
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,36,       6.456849
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,37,       6.361240
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,38,       6.680876
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,39,       6.656077
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,40,       6.773006
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,41,       6.543358
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,42,       6.494248
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,43,       6.396530
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,44,       6.535148
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,45,       6.341831
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,46,       6.266121
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,47,       6.230592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,48,       6.672987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,49,       6.735336
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,50,       6.675516
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,51,       6.746866
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,52,       6.528009
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,53,       6.850474
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,54,       6.413600
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,55,       6.761006
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,56,       6.501439
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,57,       6.834565
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,58,       6.539009
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,59,       6.790456
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,60,       6.789305
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,61,       6.368020
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,62,       6.273022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,63,       6.456079
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,64,       6.879865
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,65,       6.667266
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,66,       6.778915
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,67,       6.507219
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,68,       6.672097
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,69,       6.540658
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,70,       6.667347
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,71,       6.515749
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,72,       6.636187
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,73,       6.444459
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",192,74,       6.488898
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,0,      17.776525
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,1,      17.376749
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,2,      17.476008
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,3,      17.457329
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,4,      17.395509
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,5,      17.561127
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,6,      17.429389
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,7,      17.501588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,8,      17.403129
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,9,      17.476659
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,10,      17.467479
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,11,      17.415008
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,12,      17.409968
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,13,      17.144472
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,14,      17.642187
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,15,      17.393459
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,16,      17.517268
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,17,      17.440209
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,18,      17.350969
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,19,      17.298219
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,20,      17.496448
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,21,      17.609747
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,22,      17.383169
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,23,      17.587787
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,24,      17.543347
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,25,      17.339519
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,26,      17.283251
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,27,      17.267411
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,28,      17.419699
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,29,      17.309419
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,30,      17.674715
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,31,      17.836284
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,32,      17.192971
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,33,      17.548877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,34,      17.500728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,35,      17.532307
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,36,      17.436479
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,37,      17.552897
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,38,      17.497038
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,39,      17.497208
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,40,      17.577997
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,41,      17.491588
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,42,      17.379859
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,43,      17.541447
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,44,      17.854004
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,45,      17.467679
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,46,      17.659787
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,47,      17.414228
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,48,      17.477858
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,49,      17.545268
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,50,      17.479788
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,51,      17.393779
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,52,      17.463018
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,53,      17.448609
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,54,      17.384609
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,55,      17.448009
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,56,      17.514518
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,57,      17.356290
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,58,      17.447949
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,59,      17.312400
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,60,      17.538967
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,61,      17.407779
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,62,      17.448458
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,63,      17.288760
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,64,      17.499217
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,65,      17.574977
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,66,      17.619877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,67,      17.460839
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,68,      17.314160
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,69,      17.257981
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,70,      17.457108
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,71,      17.856644
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,72,      17.535438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,73,      17.594917
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",256,74,      17.329120
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,0,      26.766375
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,1,      26.944064
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,2,      26.961554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,3,      26.814155
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,4,      26.701876
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,5,      26.697777
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,6,      26.659748
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,7,      26.961384
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,8,      26.570398
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,9,      26.711807
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,10,      26.784276
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,11,      27.062643
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,12,      26.648867
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,13,      26.817446
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,14,      26.653607
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,15,      26.670577
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,16,      27.040423
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,17,      26.870665
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,18,      26.719016
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,19,      26.799106
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,20,      26.921265
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,21,      26.554398
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,22,      27.020584
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,23,      26.885055
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,24,      26.707387
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,25,      26.647857
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,26,      27.104572
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,27,      26.913754
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,28,      27.030933
3,double,uniform,PoisFFT,"P | P | Ns | Ns | P | P",320,29,      26.660247
