dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.038839
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,39,       0.035550
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,40,       0.035090
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,41,       0.035520
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,42,       0.035500
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,43,       0.035519
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,44,       0.035479
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,45,       0.035279
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,46,       0.035429
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,47,       0.035220
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,48,       0.035500
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,49,       0.035260
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,50,       0.035110
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,51,       0.035529
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,52,       0.035490
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,53,       0.034789
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,54,       0.035189
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,55,       0.035130
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,56,       0.035420
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,57,       0.035480
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,58,       0.035190
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,59,       0.035530
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,60,       0.039419
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,61,       0.036309
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,62,       0.035499
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,63,       0.035429
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,64,       0.035230
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,65,       0.035500
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,66,       0.035180
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,67,       0.035390
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,68,       0.035380
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,69,       0.035270
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,70,       0.035910
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,71,       0.035470
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,72,       0.035409
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,73,       0.035149
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,74,       0.035250
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,0,       0.185448
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,1,       0.178218
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,2,       0.177558
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,3,       0.182388
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,4,       0.176538
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,5,       0.177088
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,6,       0.181658
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,7,       0.178849
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,8,       0.178048
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,9,       0.178578
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,10,       0.176558
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,11,       0.176198
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,12,       0.178187
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,13,       0.177788
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,14,       0.176358
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,15,       0.177078
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,16,       0.176608
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,17,       0.177378
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,18,       0.177568
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,19,       0.176809
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,20,       0.176148
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,21,       0.176528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,22,       0.176258
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,23,       0.177278
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,24,       0.178548
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,25,       0.177528
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,26,       0.177648
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,27,       0.177578
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,28,       0.177758
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,29,       0.178349
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,30,       0.176438
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,31,       0.176918
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,32,       0.176778
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,33,       0.177898
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,34,       0.178968
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,35,       0.176058
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,36,       0.177778
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,37,       0.178298
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,38,       0.177728
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,39,       0.176408
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,40,       0.176388
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,41,       0.177608
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,42,       0.177798
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,43,       0.177878
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,44,       0.177498
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,45,       0.177658
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,46,       0.177278
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,47,       0.179178
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,48,       0.183138
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,49,       0.178067
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,50,       0.176548
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,51,       0.181318
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,52,       0.176938
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,53,       0.177438
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,54,       0.182778
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,55,       0.179578
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,56,       0.177078
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,57,       0.181178
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,58,       0.177018
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,59,       0.177208
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,60,       0.183058
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,61,       0.177508
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,62,       0.177308
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,63,       0.182688
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,64,       0.176258
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,65,       0.178438
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,66,       0.181508
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,67,       0.177988
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,68,       0.176538
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,69,       0.183608
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,70,       0.177018
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,71,       0.176958
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,72,       0.182449
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,73,       0.178158
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,74,       0.176489
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,0,       0.467515
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,1,       0.470094
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,2,       0.469685
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,3,       0.465135
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,4,       0.462275
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,5,       0.467835
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,6,       0.465885
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,7,       0.468535
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,8,       0.465984
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,9,       0.462885
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,10,       0.468405
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,11,       0.467585
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,12,       0.467105
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,13,       0.465845
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,14,       0.460695
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,15,       0.462634
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,16,       0.465915
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,17,       0.471245
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,18,       0.464185
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,19,       0.465605
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,20,       0.462925
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,21,       0.469995
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,22,       0.467455
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,23,       0.463915
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,24,       0.462735
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,25,       0.465895
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,26,       0.468555
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,27,       0.468375
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,28,       0.462265
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,29,       0.465135
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,30,       0.464715
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,31,       0.468335
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,32,       0.468995
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,33,       0.468034
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,34,       0.464355
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,35,       0.463185
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,36,       0.462955
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,37,       0.470015
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,38,       0.468924
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,39,       0.464405
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,40,       0.462655
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,41,       0.462505
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,42,       0.466275
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,43,       0.470055
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,44,       0.464705
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,45,       0.464035
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,46,       0.465745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,47,       0.470425
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,48,       0.469835
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,49,       0.470454
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,50,       0.462195
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,51,       0.463215
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,52,       0.469735
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,53,       0.467245
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,54,       0.469525
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,55,       0.463965
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,56,       0.464785
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,57,       0.464775
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,58,       0.468975
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,59,       0.469925
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,60,       0.463015
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,61,       0.464505
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,62,       0.461925
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,63,       0.470015
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,64,       0.470705
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,65,       0.462715
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,66,       0.466745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,67,       0.462124
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,68,       0.468045
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,69,       0.468845
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,70,       0.465075
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,71,       0.462135
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,72,       0.462185
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,73,       0.468104
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,74,       0.467735
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       0.858431
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       0.860101
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       0.859481
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       0.853100
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       0.854771
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       0.853831
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       0.855691
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       0.859460
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       0.859081
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       0.859151
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       0.859661
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       0.850651
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       0.850311
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       0.858001
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       0.853231
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       0.860331
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       0.855271
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       0.855661
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       0.855301
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       0.859030
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,20,       0.857051
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,21,       0.859791
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,22,       0.856141
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,23,       0.853141
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,24,       0.865011
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,25,       0.852491
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,26,       0.845711
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,27,       0.856701
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,28,       0.855790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,29,       0.854520
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,30,       0.866091
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,31,       0.853051
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,32,       0.852850
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,33,       0.857110
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,34,       0.855771
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,35,       0.856211
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,36,       0.852030
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,37,       0.860581
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,38,       0.859251
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,39,       0.854131
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,40,       0.852960
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,41,       0.858541
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,42,       0.856441
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,43,       0.855111
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,44,       0.856871
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,45,       0.851311
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,46,       0.853011
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,47,       0.859571
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,48,       0.852611
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,49,       0.858401
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,50,       0.852391
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,51,       0.857271
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,52,       0.857641
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,53,       0.853820
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,54,       0.857891
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,55,       0.851100
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,56,       0.853701
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,57,       0.855851
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,58,       0.856720
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,59,       0.850661
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,60,       0.858621
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,61,       0.849660
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,62,       0.855020
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,63,       0.853761
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,64,       0.853971
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,65,       0.855111
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,66,       0.860790
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,67,       0.859391
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,68,       0.855501
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,69,       0.862801
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,70,       0.856700
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,71,       0.855881
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,72,       0.853611
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,73,       0.855660
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,74,       0.855121
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       1.383816
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       1.395604
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       1.395035
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       1.392885
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       1.390075
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       1.394315
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       1.406745
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       1.393534
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       1.391655
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       1.390775
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       1.393845
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       1.398215
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       1.396964
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       1.389205
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       1.390265
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       1.392735
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       1.382585
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       1.400575
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       1.384295
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       1.395265
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,20,       1.395515
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,21,       1.393725
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,22,       1.387845
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,23,       1.392415
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,24,       1.386385
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,25,       1.388145
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,26,       1.391965
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,27,       1.391345
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,28,       1.385435
2,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,29,       1.394495
