dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.039029
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,39,       0.035570
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,40,       0.035320
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,41,       0.035690
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,42,       0.035560
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,43,       0.035639
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,44,       0.035779
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,45,       0.035579
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,46,       0.035910
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,47,       0.035650
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,48,       0.035710
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,49,       0.035590
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,50,       0.035660
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,51,       0.035339
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,52,       0.035639
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,53,       0.035569
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,54,       0.035659
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,55,       0.035710
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,56,       0.035560
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,57,       0.035510
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,58,       0.035650
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,59,       0.035650
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,60,       0.035709
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,61,       0.036379
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,62,       0.035799
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,63,       0.035690
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,64,       0.035540
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,65,       0.041640
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,66,       0.036050
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,67,       0.035889
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,68,       0.035409
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,69,       0.035679
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,70,       0.035679
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,71,       0.035759
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,72,       0.035310
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,73,       0.035590
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,74,       0.035570
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,0,       0.172419
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,1,       0.169328
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,2,       0.171108
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,3,       0.169378
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,4,       0.170229
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,5,       0.170018
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,6,       0.170368
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,7,       0.170188
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,8,       0.170338
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,9,       0.170378
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,10,       0.170598
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,11,       0.169278
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,12,       0.170068
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,13,       0.171118
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,14,       0.170378
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,15,       0.171839
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,16,       0.168968
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,17,       0.169409
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,18,       0.169098
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,19,       0.170058
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,20,       0.169668
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,21,       0.170349
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,22,       0.169108
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,23,       0.174209
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,24,       0.170078
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,25,       0.169139
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,26,       0.174248
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,27,       0.168918
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,28,       0.170308
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,29,       0.175998
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,30,       0.169438
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,31,       0.168948
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,32,       0.173338
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,33,       0.170078
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,34,       0.169138
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,35,       0.173528
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,36,       0.169368
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,37,       0.170208
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,38,       0.173478
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,39,       0.169218
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,40,       0.169108
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,41,       0.168968
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,42,       0.170188
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,43,       0.169889
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,44,       0.170708
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,45,       0.171018
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,46,       0.169329
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,47,       0.172349
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,48,       0.170808
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,49,       0.169688
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,50,       0.169618
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,51,       0.170198
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,52,       0.169788
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,53,       0.170129
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,54,       0.170358
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,55,       0.170098
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,56,       0.168878
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,57,       0.169388
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,58,       0.170798
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,59,       0.170479
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,60,       0.171278
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,61,       0.170249
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,62,       0.169398
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,63,       0.170539
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,64,       0.171178
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,65,       0.170348
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,66,       0.168749
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,67,       0.170528
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,68,       0.169889
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,69,       0.170748
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,70,       0.170428
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,71,       0.170368
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,72,       0.174858
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,73,       0.170848
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,74,       0.170798
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       0.489155
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       0.486485
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       0.483335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       0.482065
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       0.483325
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       0.485944
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       0.488245
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       0.483095
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       0.480965
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       0.480215
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       0.481335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       0.485735
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       0.485114
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.485885
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.482394
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.480734
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.479035
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.481865
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.486784
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.487794
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,20,       0.484195
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,21,       0.479235
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,22,       0.480295
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,23,       0.482695
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,24,       0.487024
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,25,       0.481075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,26,       0.484835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,27,       0.480384
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,28,       0.479184
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,29,       0.482415
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,30,       0.487165
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,31,       0.488885
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,32,       0.483575
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,33,       0.483764
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,34,       0.482654
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,35,       0.478785
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,36,       0.478375
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,37,       0.484465
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,38,       0.487275
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,39,       0.484065
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,40,       0.481435
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,41,       0.482965
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,42,       0.478615
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,43,       0.485615
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,44,       0.487245
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,45,       0.486274
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,46,       0.480125
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,47,       0.479695
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,48,       0.480815
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,49,       0.481475
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,50,       0.483165
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,51,       0.487995
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,52,       0.479045
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,53,       0.481335
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,54,       0.480064
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,55,       0.480484
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,56,       0.487855
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,57,       0.486305
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,58,       0.484745
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,59,       0.479965
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,60,       0.480975
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,61,       0.481975
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,62,       0.488395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,63,       0.484455
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,64,       0.485754
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,65,       0.481355
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,66,       0.480095
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,67,       0.479895
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,68,       0.483584
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,69,       0.485674
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,70,       0.482955
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,71,       0.482235
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,72,       0.479925
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,73,       0.480375
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,74,       0.485855
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       0.858220
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       0.836561
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       0.832891
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       0.840261
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       0.836131
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       0.835751
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       0.835761
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       0.838761
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       0.837781
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       0.837201
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       0.838341
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       0.845680
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       0.837591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       0.840681
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       0.841471
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       0.830891
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       0.837111
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       0.831101
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       0.838730
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       0.831341
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,20,       0.839041
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,21,       0.838741
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,22,       0.838642
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,23,       0.845801
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,24,       0.842151
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,25,       0.839111
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,26,       0.837441
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,27,       0.838251
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,28,       0.837471
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,29,       0.839471
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,30,       0.835681
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,31,       0.838481
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,32,       0.830261
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,33,       0.838831
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,34,       0.834221
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,35,       0.838431
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,36,       0.834701
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,37,       0.843551
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,38,       0.839011
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,39,       0.841961
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,40,       0.837802
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,41,       0.837521
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,42,       0.834701
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,43,       0.844200
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,44,       0.842161
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,45,       0.834611
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,46,       0.837991
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,47,       0.829401
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,48,       0.839021
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,49,       0.831641
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,50,       0.839351
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,51,       0.837551
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,52,       0.839351
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,53,       0.839481
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,54,       0.841591
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,55,       0.838891
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,56,       0.843351
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,57,       0.838271
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,58,       0.832811
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,59,       0.841071
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,60,       0.831151
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,61,       0.837561
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,62,       0.838561
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,63,       0.840311
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,64,       0.837231
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,65,       0.839181
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,66,       0.835511
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,67,       0.833901
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,68,       0.839671
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,69,       0.836691
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,70,       0.836520
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,71,       0.833522
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,72,       0.837121
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,73,       0.834251
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,74,       0.833601
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       1.390525
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       1.390025
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       1.382655
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       1.389125
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       1.386185
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       1.388105
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       1.387395
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       1.381726
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       1.390075
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       1.383645
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       1.385185
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       1.387605
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       1.381815
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       1.383315
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       1.386255
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       1.388755
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       1.380285
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       1.386206
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       1.384145
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       1.379575
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,20,       1.389625
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,21,       1.384835
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,22,       1.385305
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,23,       1.392535
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,24,       1.382365
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,25,       1.389495
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,26,       1.381345
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,27,       1.388774
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,28,       1.393005
2,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,29,       1.382654
