dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      18.483567
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      18.843094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      19.211830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      19.172550
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      18.668405
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      18.639136
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      18.870853
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      18.717025
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      18.555616
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      19.107760
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      18.807694
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      19.067901
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      18.796594
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      18.770124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      18.992802
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      18.980852
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      18.754854
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      18.795784
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      18.501027
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      18.534907
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      19.103651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      19.072000
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      18.750225
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      37.128253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      39.653405
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      39.795894
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      39.762614
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      39.916362
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      39.652075
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      39.770144
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      39.446827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      39.599606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      39.711674
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      39.687275
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      39.631155
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      39.455318
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      39.376978
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      39.948172
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      39.423688
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      39.184010
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      39.335609
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      39.346869
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      38.997152
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      39.769513
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      39.841773
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      39.819703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      39.818703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      39.597176
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      39.166911
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      39.802153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      39.868673
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      39.673785
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      39.784873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      39.566156
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      39.736124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      39.277549
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      39.630285
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      39.741105
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      39.811153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      39.455717
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      39.439418
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      39.838803
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      39.753184
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      39.292889
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      39.540346
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      39.489667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      39.457867
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      39.430927
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      39.762074
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      39.574035
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      39.960082
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      39.818703
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      39.283770
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      39.437657
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      39.693975
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      39.582355
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      40.110810
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      39.694725
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      39.489277
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      40.160940
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      39.885503
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      39.475967
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      39.319639
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      39.434987
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      39.944253
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      39.604366
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      40.081051
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      39.798264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      39.370068
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      39.945912
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      39.916802
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      39.802514
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      39.423078
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      39.324259
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      39.037872
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      39.641616
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      40.051251
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      39.356228
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,      63.904019
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,      63.821370
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,      63.928659
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,      64.081158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,      83.330576
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,      63.843730
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,      63.828350
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,      63.991649
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,      63.934399
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,      63.751881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,      63.767781
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,      64.002288
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,      64.018078
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,      63.792830
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,      63.636943
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,      63.947109
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,      63.822890
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,      63.754991
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,      63.620592
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,      63.524774
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,      63.713181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,      63.692801
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,      63.778581
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,      63.931539
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,      63.722042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,      81.443997
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,      62.659273
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,      62.600343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,      63.042019
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,      62.984969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,      63.262976
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,      62.922580
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,      62.839262
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,      62.621343
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,      86.657570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,      62.921410
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,      62.935800
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,      62.818141
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,      62.522235
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,      63.084788
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,      62.742932
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,      87.965175
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,      64.023287
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,      63.815181
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,      63.610723
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,      64.186147
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,      63.829990
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,      64.152257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,      63.756990
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,      63.945339
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,      63.608593
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,      63.800080
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,      64.690571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,      63.323946
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,      63.592713
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,      63.684562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,      62.911160
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,      63.288417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,      62.936680
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,      63.201187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,      63.575153
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,      63.455374
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,      63.213166
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,      63.001319
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,      63.325446
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,      63.360305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,      63.106188
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,      63.499944
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,      63.197437
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,      63.677622
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,      63.042819
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,      63.441935
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,      63.228687
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,      63.524843
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,      63.454154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,      96.320994
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,      96.167476
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,      96.239905
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,      95.692931
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,      96.320954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,      95.621372
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,      96.376933
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,      95.776330
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,      96.210075
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,      95.764819
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,      96.526361
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,      95.761270
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,      96.310984
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,      95.770640
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,      96.256895
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,      95.777290
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,      96.118766
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,      95.842799
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,      96.336344
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,      96.287775
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,      96.119516
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,      95.738100
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,      96.305264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,      96.366154
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,      96.299244
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,      96.281725
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,      96.520112
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,      95.770559
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,      96.319904
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,      96.052876
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,      96.403133
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,      95.712061
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,      96.213585
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,      96.409683
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,      96.386353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,      95.889319
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,      96.274624
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,      95.903239
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,      95.737570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,      95.741560
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,      96.115107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,      95.812689
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,      96.253265
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,      95.828730
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,      96.184666
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,      95.748960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,      95.986348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,      95.874969
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,      96.070257
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,      96.289214
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,      95.645951
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,      95.660651
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,      96.051897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,      96.250025
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,      95.804539
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,      95.784960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,      96.205255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,      95.855379
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,      96.122756
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,      95.911539
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,      96.242045
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,      95.864249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,      96.265185
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,      95.804300
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,      96.356623
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,      95.755240
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,      96.426953
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,      95.696601
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,      96.092057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,      95.738681
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,      96.228495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,      95.839779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,      96.108606
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,      96.291184
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,      96.174775
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     138.572950
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     138.480352
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     138.240325
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     138.741449
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     138.937467
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     138.541971
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     138.417893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     138.817708
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     138.462372
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     138.639580
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     138.751779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     138.743448
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     138.916207
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     138.648780
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     138.805158
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     138.709129
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     138.708699
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     138.627920
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     138.921277
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     138.653280
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     138.677749
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     138.545741
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     139.031806
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     138.758558
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     138.939057
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     138.752949
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     138.911507
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     138.320124
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     138.731190
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     138.307544
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,30,     138.616420
