dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,28,      42.965109
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,29,      43.295914
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,30,      42.757820
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,31,      43.517662
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,32,      42.804959
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,33,      43.343754
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,34,      42.999198
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,35,      43.446713
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,36,      43.130896
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,37,      43.046717
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,38,      43.115436
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,39,      42.777549
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,40,      43.140596
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,41,      42.808300
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,42,      43.147466
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,43,      43.044948
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,44,      43.340964
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,45,      43.026237
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,46,      43.053637
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,47,      43.001848
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,48,      43.020408
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,49,      42.361244
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,50,      42.892919
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,51,      42.872140
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,52,      43.198805
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,53,      42.753701
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,54,      43.118927
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,55,      42.885849
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,56,      42.583312
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,57,      42.941688
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,58,      43.068107
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,59,      43.130996
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,60,      42.965428
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,61,      43.083117
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,62,      42.974378
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,63,      42.734811
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,64,      43.153886
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,65,      43.041837
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,66,      42.852980
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,67,      43.229375
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,68,      42.775750
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,69,      42.818890
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,70,      42.816970
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,71,      42.902529
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,72,      43.017978
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,73,      42.695621
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",320,74,      43.307055
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,0,      79.838992
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,1,      80.475045
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,2,      80.378676
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,3,      80.147909
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,4,      81.087208
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,5,      79.823852
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,6,      79.529945
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,7,      80.402195
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,8,      80.465785
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,9,      79.894001
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,10,      79.668084
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,11,      80.526634
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,12,      79.282047
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,13,      79.892091
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,14,      80.323206
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,15,      79.933211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,16,      79.568724
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,17,      80.508594
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,18,      79.915901
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,19,      79.963890
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,20,      79.804112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,21,      80.513174
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,22,      80.414056
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,23,      79.449336
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,24,      79.512595
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,25,      80.327116
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,26,      79.779162
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,27,      79.797122
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,28,      79.738443
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,29,      80.565394
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,30,      80.196317
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,31,      80.477635
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,32,      80.363926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,33,      80.499254
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,34,      79.082450
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,35,      80.451385
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,36,      80.407316
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,37,      79.855392
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,38,      79.843191
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,39,      80.562204
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,40,      80.511295
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,41,      78.841083
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,42,      80.403286
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,43,      79.450275
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,44,      79.886201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,45,      79.604034
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,46,      80.348436
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,47,      80.840141
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,48,      79.377717
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,49,      79.697214
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,50,      79.774983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,51,      79.850081
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,52,      80.349776
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,53,      79.506436
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,54,      80.597873
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,55,      79.909911
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,56,      79.539125
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,57,      80.188278
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,58,      79.852951
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,59,      80.970149
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,60,      80.493794
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,61,      80.340076
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,62,      80.175908
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,63,      79.319898
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,64,      80.532364
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,65,      80.407445
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,66,      79.183549
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,67,      79.710843
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,68,      79.604074
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,69,      80.469655
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,70,      80.493435
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,71,      79.810952
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,72,      79.775112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,73,      80.136799
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",384,74,      79.911041
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,0,     141.202562
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,1,     141.607968
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,2,     141.068994
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,3,     140.873965
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,4,     141.673847
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,5,     141.642247
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,6,     142.103123
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,7,     141.017134
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,8,     141.185732
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,9,     141.330201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,10,     140.472859
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,11,     140.895695
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,12,     141.126492
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,13,     141.055393
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,14,     142.029403
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,15,     140.635378
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,16,     141.825055
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,17,     141.608807
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,18,     141.061743
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,19,     141.734106
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,20,     140.895026
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,21,     141.029454
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,22,     141.021534
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,23,     141.899784
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,24,     141.266392
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,25,     141.294981
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,26,     140.919135
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,27,     140.460110
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,28,     141.257061
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,29,     141.002914
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,30,     141.845755
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,31,     140.871365
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,32,     140.868465
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,33,     140.878125
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,34,     140.567529
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,35,     140.972724
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,36,     140.400721
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,37,     141.734556
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,38,     141.694526
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,39,     141.208902
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,40,     140.459450
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,41,     141.892954
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,42,     140.860236
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,43,     141.109382
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,44,     141.417629
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,45,     141.901465
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,46,     141.389910
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,47,     140.970965
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,48,     140.518899
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,49,     142.412569
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,50,     140.991584
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,51,     139.825677
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,52,     140.487859
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,53,     140.845406
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,54,     142.250690
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,55,     140.909535
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,56,     140.873795
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,57,     140.926365
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,58,     142.009213
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,59,     141.054743
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,60,     140.900345
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,61,     141.616737
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,62,     141.087893
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,63,     141.418789
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,64,     140.609488
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,65,     141.151203
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,66,     142.232331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,67,     140.837906
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,68,     140.933605
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,69,     141.071883
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,70,     141.043773
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,71,     141.206762
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,72,     141.103333
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,73,     141.722076
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",448,74,     140.969814
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,0,     229.162526
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,1,     229.938348
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,2,     229.054327
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,3,     225.903051
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,4,     230.706410
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,5,     231.449342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,6,     229.933757
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,7,     228.712711
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,8,     228.754500
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,9,     228.510853
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,10,     230.022447
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,11,     228.976458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,12,     227.267557
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,13,     228.503004
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,14,     229.906718
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,15,     230.236125
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,16,     230.136266
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,17,     229.111127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,18,     227.964479
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,19,     228.068278
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,20,     230.606801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,21,     227.017719
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,22,     229.059567
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,23,     228.457194
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,24,     228.382575
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,25,     228.915199
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,26,     227.863460
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,27,     228.412774
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,28,     227.978689
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,29,     229.405723
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,30,     228.963168
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,31,     227.592073
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,32,     228.092478
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,33,     227.437775
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,34,     228.730801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,35,     227.964479
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,36,     227.311136
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,37,     227.396155
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,38,     228.870729
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,39,     227.474275
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,40,     226.649783
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,41,     228.481864
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,42,     229.240295
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,43,     228.951939
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,44,     226.930680
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,45,     228.870590
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,46,     227.852750
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,47,     228.109888
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,48,     228.837349
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,49,     228.614512
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,50,     227.614013
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,51,     227.770011
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,52,     230.081767
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,53,     227.506405
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,54,     228.015538
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,55,     227.330336
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,56,     227.281166
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,57,     230.440992
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,58,     227.661192
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,59,     224.782123
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,60,     226.904061
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,61,     230.167145
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,62,     229.285025
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,63,     229.090027
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,64,     229.029928
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,65,     228.938978
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,66,     227.794191
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,67,     226.184778
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,68,     227.283896
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,69,     227.460215
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,70,     228.371725
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,71,     226.976389
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,72,     226.065199
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,73,     226.118259
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ds",512,74,     230.200585
