dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       5.872468
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,66,       0.339306
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,67,       0.334467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,68,       0.362336
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,69,       0.365656
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,70,       0.357446
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,71,       0.341516
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,72,       0.343716
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,73,       0.351097
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,74,       0.350986
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,0,       7.727958
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,1,       7.343332
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,2,       7.258643
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,3,       7.354212
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,4,       7.305222
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,5,       7.494191
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,6,       7.277223
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,7,       7.313702
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,8,       7.582710
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,9,       7.336853
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,10,       7.296342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       7.357852
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       7.513781
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       7.354222
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       7.394992
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       7.421642
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       7.481821
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       7.453161
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       7.391421
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       7.361562
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,20,       7.330142
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,21,       7.766608
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,22,       7.447082
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,23,       7.255614
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,24,       7.492140
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,25,       7.598770
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,26,       7.496441
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,27,       7.441821
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,28,       7.665769
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,29,       7.464291
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,30,       7.703429
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,31,       7.543110
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,32,       7.213084
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,33,       7.278943
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,34,       7.432491
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,35,       7.203894
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,36,       7.253204
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,37,       7.262024
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,38,       7.599659
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,39,       7.385722
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,40,       7.409262
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,41,       7.413142
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,42,       7.434782
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,43,       7.587329
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,44,       7.331043
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,45,       7.625780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,46,       7.339403
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,47,       7.504271
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,48,       7.407402
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,49,       7.568660
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,50,       7.318322
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,51,       7.415112
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,52,       7.442912
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,53,       7.468871
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,54,       7.417922
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,55,       7.297992
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,56,       7.334132
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       7.347432
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       7.537520
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       7.506960
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       7.561630
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       7.356173
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       7.621930
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       7.475581
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       7.620230
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       7.579330
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       8.284012
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       7.817127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       7.726218
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       7.821037
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       8.043885
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       7.809967
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       7.959315
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       7.820718
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       7.919866
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,0,       9.059524
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,1,       8.881726
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,2,       9.042865
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,3,       8.778167
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,4,       8.760147
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,5,       8.950875
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,6,       9.135123
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,7,       8.649549
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,8,       9.179603
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,9,       8.728208
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,10,       8.739817
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,11,       8.553589
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,12,       8.565469
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,13,       8.722108
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,14,       8.844096
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,15,       8.671189
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,16,       8.663838
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,17,       9.051574
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,18,       9.140143
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,19,       8.782027
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,20,       8.900626
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,21,       8.943586
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,22,       8.768737
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,23,       9.019055
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,24,       8.852516
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,25,       8.683648
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,26,       9.130623
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,27,       8.838467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,28,       8.742857
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,29,       8.762807
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,30,       8.840267
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,31,       8.707698
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,32,       8.857686
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,33,       8.606239
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,34,       8.681088
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,35,       8.861267
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,36,       8.828936
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,37,       8.811357
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,38,       8.586949
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,39,       8.917656
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,40,       8.590399
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,41,       8.892816
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,42,       8.572420
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,43,       8.625909
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,44,       8.805517
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,45,       9.080524
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,46,       8.690648
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,47,       8.905936
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,48,       8.886536
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,49,       9.114274
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,50,       8.784847
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,51,       8.818606
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,52,       8.651489
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,53,       8.566410
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,54,       8.668779
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,55,       8.792517
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,56,       8.823507
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,57,       8.848266
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,58,       8.694248
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,59,       9.125364
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,60,       8.662369
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,61,       8.616449
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,62,       8.617338
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,63,       8.890366
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,64,       8.600759
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,65,       8.612489
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,66,       8.887356
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,67,       8.653908
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,68,       8.884536
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,69,       8.757947
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,70,       8.768707
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,71,       8.936035
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,72,       8.839107
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,73,       8.878715
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",192,74,       8.941905
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      23.463721
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      23.977736
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      23.783798
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      23.457122
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      23.915586
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      23.593160
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      23.867957
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      23.492401
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      23.882527
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      23.842118
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      23.474701
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      23.615880
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      23.469872
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      23.957467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      23.487271
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      23.563961
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      24.002796
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      23.479551
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      23.996476
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      23.886487
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      23.479602
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      23.464752
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      23.829608
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      23.869758
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      23.606780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      23.567900
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      23.556761
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      23.594110
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      23.454051
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      23.911127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      23.865418
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      23.845978
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      23.543051
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      23.942647
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      24.035096
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      23.961537
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      23.528751
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      23.830948
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      23.848178
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      23.770518
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      23.887037
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      23.525201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      23.481302
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      23.840458
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      23.802758
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      23.784239
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      23.965606
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      23.910037
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      23.812339
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      23.793438
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      23.867828
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      23.830518
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      23.810768
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      23.839588
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      23.748159
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      23.392033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      23.917396
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      23.881037
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      23.741529
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      23.744359
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      23.789528
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      23.822118
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      23.522211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      23.888027
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      23.530141
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      23.854817
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      23.751278
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      23.878127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      23.548461
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      23.725439
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      23.781418
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      23.829377
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      23.742888
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      23.754948
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      23.809678
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      46.539707
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,1,      46.679906
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,2,      46.483248
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,3,      46.456298
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,4,      46.460559
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,5,      47.103601
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,6,      46.406549
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,7,      46.529058
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,8,      46.428398
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,9,      46.523588
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,10,      46.654446
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,11,      47.079642
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,12,      46.660666
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,13,      46.346959
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,14,      46.461168
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,15,      46.998982
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,16,      46.581417
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,17,      46.594077
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,18,      46.385719
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,19,      46.014523
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,20,      46.362889
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,21,      46.592187
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,22,      46.053603
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,23,      46.440098
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,24,      46.611367
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,25,      46.618377
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,26,      46.671716
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,27,      46.349830
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,28,      46.538477
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,29,      46.456288
