dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,65,      64.632353
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,66,      64.677652
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,67,      65.007019
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,68,      64.865060
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,69,      64.957139
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,70,      64.607692
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,71,      64.812011
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,72,      64.748691
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,73,      64.684392
3,float,uniform,PoisFFT,"P | P | P | P | N | D",384,74,      64.960979
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,0,     113.430245
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,1,     113.339697
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,2,     113.808372
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,3,     113.193489
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,4,     113.818631
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,5,     114.337186
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,6,     113.290457
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,7,     113.559064
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,8,     113.264668
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,9,     114.425424
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,10,     114.618553
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,11,     113.189658
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,12,     113.507225
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,13,     113.146888
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,14,     113.185968
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,15,     114.271516
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,16,     113.724823
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,17,     113.232478
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,18,     113.289357
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,19,     113.675223
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,20,     113.447545
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,21,     114.439155
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,22,     113.116279
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,23,     113.427606
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,24,     113.302306
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,25,     113.023990
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,26,     114.004119
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,27,     113.079500
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,28,     113.957130
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,29,     114.062178
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,30,     113.095099
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,31,     113.163268
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,32,     113.333437
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,33,     113.698113
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,34,     112.993211
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,35,     113.046770
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,36,     114.632972
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,37,     113.193779
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,38,     113.644094
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,39,     113.611243
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,40,     113.201888
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,41,     112.870241
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,42,     113.808282
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,43,     113.163658
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,44,     113.199708
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,45,     113.163928
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,46,     114.080888
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,47,     113.372677
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,48,     113.339657
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,49,     113.266387
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,50,     113.486055
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,51,     113.191138
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,52,     113.377346
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,53,     113.167759
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,54,     113.507715
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,55,     114.832411
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,56,     113.248887
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,57,     113.147459
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,58,     113.348276
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,59,     113.178419
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,60,     113.322106
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,61,     113.461075
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,62,     114.839850
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,63,     113.412646
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,64,     114.605153
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,65,     113.490555
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,66,     113.663633
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,67,     113.655493
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,68,     113.409196
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,69,     113.328757
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,70,     113.314517
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,71,     113.331686
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,72,     114.729572
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,73,     113.551515
3,float,uniform,PoisFFT,"P | P | P | P | N | D",448,74,     115.723311
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,0,     165.780141
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,1,     165.980968
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,2,     165.904379
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,3,     166.138417
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,4,     165.819460
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,5,     166.136536
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,6,     166.131687
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,7,     165.867089
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,8,     166.085557
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,9,     166.065347
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,10,     166.021268
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,11,     166.021268
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,12,     166.044988
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,13,     165.929129
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,14,     166.098757
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,15,     166.058748
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,16,     166.025588
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,17,     166.090917
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,18,     165.768170
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,19,     166.870949
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,20,     165.652092
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,21,     165.927679
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,22,     166.005649
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,23,     166.158036
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,24,     165.793960
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,25,     165.538213
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,26,     165.794300
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,27,     166.022647
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,28,     165.843400
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,29,     165.671612
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,30,     165.895059
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,31,     165.834200
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,32,     165.944428
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,33,     165.875040
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,34,     166.054277
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,35,     166.057687
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,36,     166.020167
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,37,     165.869219
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,38,     165.835110
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,39,     165.720471
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,40,     165.955749
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,41,     165.994338
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,42,     166.208215
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,43,     165.928619
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,44,     165.870979
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,45,     165.901799
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,46,     165.941769
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,47,     165.713371
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,48,     165.861300
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,49,     165.886409
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,50,     165.736550
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,51,     166.037738
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,52,     166.582337
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,53,     165.803806
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,54,     165.787106
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,55,     165.872454
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,56,     165.979973
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,57,     165.945913
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,58,     166.011923
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,59,     166.052563
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,60,     165.870205
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,61,     165.813505
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,62,     165.721216
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,63,     165.941914
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,64,     165.889765
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,65,     165.889394
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,66,     165.749756
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,67,     165.762425
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,68,     165.887524
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,69,     165.920204
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,70,     165.952514
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,71,     166.002324
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,72,     166.004743
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,73,     166.147432
3,float,uniform,PoisFFT,"P | P | P | P | N | D",512,74,     166.037883
