dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | N | D",64,0,       1.469854
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,65,      42.589622
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,66,      42.328405
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,67,      42.407574
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,68,      42.288945
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,69,      42.563643
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,70,      42.469254
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,71,      42.503783
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,72,      42.532822
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,73,      42.474284
3,double,uniform,PoisFFT,"P | P | P | P | N | D",320,74,      42.238076
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,0,      76.144502
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,1,      76.186790
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,2,      76.229930
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,3,      76.031922
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,4,      76.203860
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,5,      76.086452
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,6,      76.136061
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,7,      76.132302
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,8,      76.133362
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,9,      76.008983
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,10,      76.172781
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,11,      76.078372
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,12,      76.226510
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,13,      75.976953
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,14,      76.084582
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,15,      76.125331
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,16,      76.194161
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,17,      76.201111
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,18,      76.159821
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,19,      76.280400
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,20,      76.122961
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,21,      76.099601
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,22,      76.063082
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,23,      76.132291
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,24,      76.093541
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,25,      75.997803
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,26,      76.058073
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,27,      75.971193
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,28,      76.278140
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,29,      76.091832
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,30,      76.174652
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,31,      76.270640
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,32,      76.104852
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,33,      76.148331
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,34,      76.219131
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,35,      76.139872
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,36,      76.260870
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,37,      76.223421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,38,      76.215251
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,39,      76.212390
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,40,      76.141052
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,41,      76.183300
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,42,      76.188181
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,43,      76.052973
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,44,      76.323030
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,45,      76.278740
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,46,      76.241450
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,47,      76.164871
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,48,      76.198761
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,49,      76.203841
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,50,      76.197201
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,51,      76.235870
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,52,      76.106722
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,53,      76.027933
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,54,      76.047813
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,55,      76.164961
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,56,      76.086492
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,57,      76.161951
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,58,      76.293049
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,59,      76.218570
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,60,      76.102122
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,61,      76.085541
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,62,      76.099602
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,63,      76.064762
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,64,      76.359699
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,65,      76.110421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,66,      76.207121
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,67,      76.110372
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,68,      76.164662
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,69,      76.145012
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,70,      76.133982
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,71,      76.115572
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,72,      76.032743
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,73,      76.144791
3,double,uniform,PoisFFT,"P | P | P | P | N | D",384,74,      76.136442
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,0,     145.490696
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,1,     145.667934
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,2,     145.702583
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,3,     145.850672
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,4,     144.593895
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,5,     144.959181
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,6,     145.387917
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,7,     145.076740
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,8,     144.880992
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,9,     145.590545
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,10,     144.691295
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,11,     146.373827
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,12,     145.206228
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,13,     146.685013
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,14,     145.700393
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,15,     144.037082
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,16,     147.200898
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,17,     146.576124
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,18,     145.448007
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,19,     144.442677
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,20,     144.536315
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,21,     145.788132
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,22,     144.643735
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,23,     145.189759
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,24,     144.744933
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,25,     144.913382
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,26,     145.999460
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,27,     145.845742
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,28,     144.871893
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,29,     145.442577
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,30,     146.053500
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,31,     144.961782
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,32,     145.796683
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,33,     144.539875
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,34,     143.579516
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,35,     144.664705
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,36,     145.134750
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,37,     144.793483
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,38,     144.453937
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,39,     144.664895
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,40,     145.552395
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,41,     144.803413
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,42,     146.273377
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,43,     145.038291
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,44,     143.997412
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,45,     143.528557
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,46,     145.281568
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,47,     145.324427
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,48,     144.932172
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,49,     145.437847
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,50,     144.654575
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,51,     145.461796
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,52,     144.687974
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,53,     146.125559
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,54,     145.306258
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,55,     146.296618
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,56,     145.266529
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,57,     144.398157
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,58,     144.380718
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,59,     144.354818
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,60,     146.628343
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,61,     146.845291
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,62,     143.667135
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,63,     145.463286
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,64,     145.194659
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,65,     144.352548
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,66,     146.576495
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,67,     145.656124
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,68,     145.649374
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,69,     145.295597
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,70,     146.737322
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,71,     144.801613
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,72,     145.794432
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,73,     145.214329
3,double,uniform,PoisFFT,"P | P | P | P | N | D",448,74,     144.439337
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,0,     186.474185
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,1,     187.203357
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,2,     187.529614
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,3,     186.834061
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,4,     187.816021
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,5,     186.694133
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,6,     187.173847
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,7,     187.078579
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,8,     187.127709
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,9,     186.706952
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,10,     187.223958
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,11,     187.180088
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,12,     187.327356
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,13,     186.626834
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,14,     187.056119
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,15,     186.624983
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,16,     186.236317
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,17,     186.768592
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,18,     187.446144
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,19,     187.515024
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,20,     186.694682
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,21,     187.172267
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,22,     187.312526
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,23,     186.819111
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,24,     186.618204
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,25,     187.140018
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,26,     186.870711
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,27,     187.074218
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,28,     186.918250
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,29,     187.648023
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,30,     187.569433
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,31,     186.856861
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,32,     187.471415
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,33,     186.702822
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,34,     186.384185
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,35,     186.617844
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,36,     186.441815
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,37,     187.519914
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,38,     187.138358
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,39,     186.926191
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,40,     186.746512
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,41,     186.613543
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,42,     186.467236
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,43,     186.318917
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,44,     187.435555
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,45,     186.737033
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,46,     186.647423
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,47,     186.843651
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,48,     186.919421
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,49,     187.797940
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,50,     186.970930
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,51,     186.718742
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,52,     187.153018
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,53,     187.317796
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,54,     186.857542
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,55,     187.004819
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,56,     186.794582
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,57,     186.902220
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,58,     186.250748
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,59,     187.478185
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,60,     187.464005
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,61,     186.859831
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,62,     186.877880
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,63,     187.166558
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,64,     186.517324
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,65,     187.798931
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,66,     186.323836
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,67,     187.289177
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,68,     186.887020
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,69,     186.915420
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,70,     186.732082
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,71,     186.575534
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,72,     186.946620
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,73,     187.018979
3,double,uniform,PoisFFT,"P | P | P | P | N | D",512,74,     187.219437
