dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.417625
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,47,       0.360867
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,48,       0.355007
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,49,       0.347636
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,50,       0.348506
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,51,       0.345546
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,52,       0.346476
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,53,       0.341156
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,54,       0.348726
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,55,       0.348527
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,56,       0.360276
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,57,       0.373806
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,58,       0.350296
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,59,       0.358036
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,60,       0.371156
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,61,       0.368406
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,62,       0.364486
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,63,       0.368986
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,64,       0.365186
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,65,       0.358106
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,66,       0.360297
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,67,       0.363576
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,68,       0.363776
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,69,       0.363626
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,70,       0.357426
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,71,       0.363276
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,72,       0.360966
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,73,       0.360646
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,74,       0.359356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,0,       8.041844
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,1,       7.678938
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,2,       7.523519
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,3,       7.615678
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,4,       7.517569
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,5,       7.612958
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,6,       7.538699
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,7,       7.434951
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,8,       7.490099
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,9,       7.602468
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,10,       7.474530
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,11,       7.466290
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,12,       7.597168
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,13,       7.543478
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,14,       7.531899
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,15,       7.485329
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,16,       7.423280
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,17,       7.415940
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,18,       7.404100
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,19,       7.556229
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,20,       7.467580
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,21,       7.566008
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,22,       7.499139
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,23,       7.547038
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,24,       7.440880
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,25,       7.492570
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,26,       7.630618
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,27,       7.728927
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,28,       7.648048
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,29,       7.741077
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,30,       7.697807
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,31,       7.676167
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,32,       7.419480
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,33,       7.461249
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,34,       7.423381
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,35,       7.580098
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,36,       7.527230
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,37,       7.671947
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,38,       7.621608
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,39,       7.451750
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,40,       7.474619
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,41,       7.602319
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,42,       7.591679
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,43,       7.449450
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,44,       7.530869
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,45,       7.706657
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,46,       7.450780
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,47,       7.596058
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,48,       7.484249
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,49,       7.680938
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,50,       7.420890
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,51,       7.525429
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,52,       7.666028
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,53,       7.623848
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,54,       7.547319
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,55,       7.472389
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,56,       7.416010
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,57,       7.402231
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,58,       7.695957
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,59,       7.506179
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,60,       7.500149
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,61,       7.589818
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,62,       7.390511
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,63,       7.564749
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,64,       7.638358
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,65,       7.574599
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,66,       7.670788
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,67,       7.429711
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,68,       7.511610
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,69,       7.513970
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,70,       7.651628
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,71,       7.713717
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,72,       7.633908
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,73,       7.431440
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,74,       7.572718
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,0,       9.122292
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,1,       9.045483
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,2,       9.093542
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,3,       8.971133
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,4,       8.842825
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,5,       8.917374
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,6,       8.955704
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,7,       8.848745
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,8,       8.961934
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,9,       9.022283
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,10,       8.982544
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,11,       9.130602
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,12,       9.049483
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,13,       9.049153
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,14,       8.854695
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,15,       8.700426
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,16,       8.749176
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,17,       8.910704
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,18,       8.976474
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,19,       8.963304
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,20,       9.086012
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,21,       8.634268
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,22,       8.905194
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,23,       8.902024
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,24,       8.856245
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,25,       8.845925
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,26,       8.683187
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,27,       9.062683
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,28,       8.928514
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,29,       8.825265
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,30,       8.882135
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,31,       9.704755
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,32,       8.801755
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,33,       8.842245
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,34,       9.090732
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,35,       9.066223
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,36,       8.984484
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,37,       9.043602
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,38,       8.945464
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,39,       9.278510
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,40,       8.802655
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,41,       9.043452
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,42,       8.911894
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,43,       8.834875
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,44,       8.988533
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,45,       8.874874
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,46,       8.852695
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,47,       9.142822
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,48,       9.137492
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,49,       8.992673
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,50,       8.978394
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,51,       8.979063
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,52,       9.073122
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,53,       8.995603
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,54,       8.857235
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,55,       8.950994
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,56,       8.940474
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,57,       8.771806
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,58,       8.671367
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,59,       8.973083
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,60,       8.681576
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,61,       8.931054
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,62,       8.904395
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,63,       8.914434
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,64,       8.807326
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,65,       9.086903
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,66,       8.713287
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,67,       8.909934
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,68,       8.989184
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,69,       8.887575
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,70,       9.014243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,71,       8.798785
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,72,       8.917094
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,73,       8.903935
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,74,       9.029383
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,0,      22.634327
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,1,      22.383679
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,2,      22.338520
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,3,      22.396500
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,4,      22.363730
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,5,      22.309510
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,6,      22.345689
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,7,      22.326430
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,8,      22.298350
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,9,      22.409449
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,10,      22.396489
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,11,      22.285191
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,12,      22.313250
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,13,      22.202962
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,14,      22.305340
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,15,      22.282620
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,16,      22.195252
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,17,      22.416929
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,18,      22.321480
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,19,      22.323890
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,20,      22.275971
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,21,      22.227971
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,22,      22.352740
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,23,      22.202511
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,24,      22.496808
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,25,      22.366140
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,26,      22.231551
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,27,      22.436749
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,28,      22.283750
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,29,      22.314370
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,30,      22.605657
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,31,      22.345519
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,32,      22.312351
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,33,      22.224921
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,34,      22.296920
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,35,      22.252361
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,36,      22.185831
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,37,      22.342549
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,38,      22.402400
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,39,      22.471918
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,40,      22.396879
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,41,      22.345200
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,42,      22.455669
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,43,      22.236111
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,44,      22.242331
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,45,      22.291641
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,46,      22.373500
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,47,      22.422369
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,48,      22.361969
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,49,      22.291961
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,50,      22.393509
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,51,      22.257901
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,52,      22.316640
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,53,      22.340749
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,54,      22.427779
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,55,      22.489758
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,56,      22.351750
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,57,      22.475028
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,58,      22.375630
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,59,      22.461258
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,60,      22.364590
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,61,      22.416429
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,62,      22.366569
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,63,      22.434899
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,64,      22.473349
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,65,      22.381019
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,66,      22.446509
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,67,      22.392269
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,68,      22.556017
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,69,      22.413930
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,70,      22.421529
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,71,      22.339020
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,72,      22.445119
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,73,      22.366100
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,74,      22.295841
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,0,      45.995986
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,1,      46.210652
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,2,      46.003175
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,3,      46.057785
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,4,      46.000195
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,5,      46.051295
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,6,      46.044995
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,7,      46.081154
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,8,      46.111555
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,9,      46.114414
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,10,      46.031715
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,11,      46.294963
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,12,      46.048945
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,13,      46.232523
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,14,      46.030615
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,15,      46.413761
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,16,      46.029125
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,17,      46.118424
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,18,      46.196653
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,19,      46.137654
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,20,      46.224593
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,21,      46.172724
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,22,      46.057585
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,23,      46.406201
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,24,      46.120084
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,25,      46.281923
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,26,      46.041155
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,27,      46.110404
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,28,      46.148144
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,29,      46.065895
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,30,      45.749688
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,31,      46.128944
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,32,      46.145044
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,33,      46.274893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,34,      46.067414
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,35,      46.040735
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,36,      45.987226
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,37,      46.173574
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,38,      46.142864
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,39,      46.017115
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,40,      46.138644
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,41,      46.036405
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,42,      45.938486
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,43,      46.139574
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,44,      45.997085
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,45,      46.181494
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,46,      46.164874
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,47,      46.160384
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,48,      46.172343
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,49,      46.252943
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,50,      46.316593
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,51,      46.310152
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,52,      46.060655
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,53,      46.154244
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,54,      46.208734
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,55,      46.300682
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,56,      46.245023
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,57,      46.079995
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,58,      45.969255
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,59,      45.995745
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,60,      46.191773
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,61,      46.021295
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,62,      46.224392
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,63,      46.090114
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,64,      46.103514
