dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,1,     123.170987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,2,     123.125087
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,3,     128.453987
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,4,     121.314088
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,5,     133.261493
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,6,     121.103790
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,7,     125.750088
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,8,     120.252440
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,9,     128.249690
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,10,     121.412677
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,11,     130.741252
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,12,     119.747456
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,13,     120.573886
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,14,     119.833845
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,15,     120.579126
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,16,     120.355529
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,17,     119.810295
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,18,     120.062332
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,19,     119.638887
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,20,     120.376868
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,21,     126.118304
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,22,     120.769345
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,23,     119.366160
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,24,     122.767792
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,25,     121.339938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,26,     127.448808
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,27,     133.545399
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,28,     122.783431
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,29,     132.538121
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,30,     135.530327
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,31,     121.967671
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,32,     120.807704
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,33,     120.310849
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,34,     120.580057
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,35,     119.716936
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,36,     121.381367
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,37,     120.795564
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,38,     131.406114
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,39,     121.575925
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,40,     128.897952
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,41,     121.783522
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,42,     133.374712
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,43,     134.329931
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,44,     121.547366
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,45,     124.859618
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,46,     132.253464
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,47,     121.084350
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,48,     123.463903
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,49,     119.378250
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,50,     118.468280
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,51,     138.436264
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,52,     119.802805
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,53,     124.225305
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,54,     120.585176
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,55,     134.487359
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,56,     120.598176
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,57,     119.738905
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,58,     132.803818
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,59,     133.215533
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,60,     121.035251
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,61,     119.239951
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,62,     119.492198
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,63,     124.154356
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,64,     119.821635
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,65,     123.395675
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,66,     119.112033
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,67,     119.189462
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,68,     119.225292
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,69,     118.824636
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,70,     118.234553
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,71,     119.015244
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,72,     118.629968
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,73,     119.476219
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,74,     119.118383
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,0,     178.357243
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,1,     177.658970
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,2,     198.842021
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,3,     179.721807
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,4,     183.851761
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,5,     178.009366
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,6,     201.349893
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,7,     178.801398
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,8,     203.407169
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,9,     176.878780
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,10,     177.896978
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,11,     176.266846
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,12,     175.104999
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,13,     175.822022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,14,     178.080445
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,15,     176.293266
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,16,     177.884468
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,17,     177.617731
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,18,     178.813948
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,19,     179.059855
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,20,     181.386059
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,21,     179.535220
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,22,     179.015276
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,23,     180.260711
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,24,     191.156218
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,25,     179.793347
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,26,     181.290630
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,27,     180.663637
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,28,     180.168562
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,29,     177.900968
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,30,     176.870199
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,31,     175.066429
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,32,     175.674493
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,33,     178.267094
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,34,     224.598470
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,35,     176.581103
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,36,     177.566062
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,37,     175.642693
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,38,     174.002842
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,39,     211.289001
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,40,     178.381193
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,41,     178.057817
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,42,     181.670045
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,43,     194.499480
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,44,     189.527236
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,45,     177.991107
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,46,     174.861093
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,47,     190.142120
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,48,     175.015131
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,49,     175.520225
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,50,     174.598105
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,51,     204.744054
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,52,     174.498427
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,53,     174.110611
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,54,     210.912155
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,55,     176.488844
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,56,     173.501048
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,57,     176.743741
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,58,     174.111541
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,59,     181.187731
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,60,     176.902839
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,61,     176.553393
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,62,     177.827148
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,63,     177.620561
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,64,     175.729502
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,65,     177.195116
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,66,     176.788230
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,67,     179.274943
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,68,     173.630636
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,69,     175.030731
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,70,     181.347049
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,71,     193.127836
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,72,     178.915126
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,73,     177.541672
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,74,     176.975218
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,0,     300.192805
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,1,     300.714599
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,2,     299.666390
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,3,     299.949977
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,4,     300.104826
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,5,     299.596742
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,6,     308.626440
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,7,     298.773370
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,8,     302.106993
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,9,     302.292092
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,10,     304.373378
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,11,     300.800728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,12,     303.408428
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,13,     303.800664
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,14,     299.404024
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,15,     298.994359
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,16,     297.954410
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,17,     300.350563
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,18,     299.038497
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,19,     298.594223
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,20,     298.668293
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,21,     301.575819
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,22,     302.595627
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,23,     302.619547
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,24,     301.294022
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,25,     299.342815
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,26,     304.654935
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,27,     305.477095
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,28,     301.745117
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,29,     300.470182
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,30,     304.547096
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,31,     302.215411
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,32,     301.311152
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,33,     299.431553
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,34,     300.763598
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,35,     301.389492
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,36,     299.623111
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,37,     301.833997
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,38,     301.079454
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,39,     299.083687
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,40,     302.436869
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,41,     300.320813
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,42,     300.147016
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,43,     303.241730
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,44,     302.347260
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,45,     300.010177
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,46,     300.992076
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,47,     300.316554
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,48,     302.783126
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,49,     299.091718
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,50,     299.493063
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,51,     303.964793
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,52,     298.714272
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,53,     300.424662
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,54,     300.743708
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,55,     299.234856
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,56,     300.075736
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,57,     304.751413
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,58,     303.162362
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,59,     300.696029
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,60,     302.826544
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,61,     301.931505
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,62,     301.923565
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,63,     302.058903
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,64,     301.221384
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,65,     303.242431
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,66,     302.695166
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,67,     300.615040
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,68,     297.021101
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,69,     301.990794
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,70,     299.893748
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,71,     299.716040
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,72,     305.018130
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,73,     300.849568
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,74,     302.345621
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,0,     449.129790
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,1,     452.195566
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,2,     452.483353
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,3,     451.107448
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,4,     453.603289
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,5,     452.988606
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,6,     451.163007
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,7,     450.135529
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,8,     452.805708
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,9,     451.107498
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,10,     452.935527
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,11,     451.330636
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,12,     451.930728
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,13,     451.130378
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,14,     453.455781
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,15,     453.655179
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,16,     452.891938
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,17,     452.596761
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,18,     450.889730
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,19,     449.909142
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,20,     449.941131
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,21,     452.745240
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,22,     450.977640
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,23,     451.986788
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,24,     453.419342
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,25,     450.713772
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,26,     451.392675
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,27,     451.442885
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,28,     450.017710
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,29,     451.243877
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,30,     450.922040
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,31,     453.611760
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,32,     451.871910
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,33,     452.273904
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,34,     449.394657
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,35,     454.534999
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,36,     451.923759
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,37,     452.203896
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,38,     452.735010
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,39,     451.274246
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,40,     450.382756
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,41,     451.999297
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,42,     453.642419
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,43,     451.447944
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,44,     452.427763
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,45,     451.638341
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,46,     452.072007
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,47,     450.438216
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,48,     451.571682
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,49,     451.422414
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,50,     451.100678
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,51,     450.843151
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,52,     452.951237
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,53,     451.111808
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,54,     451.286696
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,55,     451.965048
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,56,     449.843592
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,57,     451.090649
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,58,     452.428703
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,59,     453.640279
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,60,     451.216947
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,61,     449.490556
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,62,     453.748328
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,63,     452.396244
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,64,     452.265015
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,65,     452.266295
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,66,     450.207688
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,67,     450.905640
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,68,     450.178438
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,69,     453.612039
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,70,     450.928680
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,71,     450.920640
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,72,     453.656489
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,73,     452.449983
3,double,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,74,     452.345365
