dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.703362
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,45,       0.494614
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,46,       0.498564
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,47,       0.491934
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,48,       0.495044
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,49,       0.490235
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,50,       0.506874
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,51,       0.503705
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,52,       0.502345
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,53,       0.537205
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,54,       0.516974
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,55,       0.522565
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,56,       0.524275
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,57,       0.522954
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,58,       0.528824
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,59,       0.521715
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,60,       0.526505
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,61,       0.517805
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,62,       0.516475
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,63,       0.497975
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,64,       0.501715
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,65,       0.522874
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,66,       0.527154
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,67,       0.525435
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,68,       0.524885
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,69,       0.522655
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,70,       0.521934
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,71,       0.516804
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,72,       0.520495
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,73,       0.518285
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,74,       0.517565
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,0,       3.371525
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,1,       3.201466
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,2,       3.295225
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,3,       3.251846
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,4,       3.337524
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,5,       3.261236
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,6,       3.227746
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,7,       3.206006
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,8,       3.260895
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,9,       3.302125
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,10,       3.296635
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,11,       3.347945
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,12,       3.245366
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,13,       3.293675
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,14,       3.219186
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,15,       3.366884
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,16,       3.278435
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,17,       3.236956
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,18,       3.327345
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,19,       3.191687
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,20,       3.344295
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,21,       3.242735
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,22,       3.346284
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,23,       3.274185
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,24,       3.234256
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,25,       3.289965
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,26,       3.253165
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,27,       3.370264
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,28,       3.218876
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,29,       3.390894
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,30,       3.207706
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,31,       3.310374
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,32,       3.212595
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,33,       3.185426
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,34,       3.297035
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,35,       3.194786
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,36,       3.345355
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,37,       3.327094
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,38,       3.245296
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,39,       3.219786
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,40,       3.201926
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,41,       3.341385
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,42,       3.260645
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,43,       3.311315
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,44,       3.199966
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,45,       3.332215
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,46,       3.336725
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,47,       3.223006
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,48,       3.369865
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,49,       3.231406
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,50,       3.357635
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,51,       3.283426
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,52,       3.200236
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,53,       3.198246
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,54,       3.196887
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,55,       3.266295
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,56,       3.325225
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,57,       3.278126
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,58,       3.235516
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,59,       3.300585
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,60,       3.272705
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,61,       3.317525
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,62,       3.332035
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,63,       3.274755
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,64,       3.228906
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,65,       3.159246
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,66,       3.246805
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,67,       3.218586
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,68,       3.198126
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,69,       3.224646
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,70,       3.316185
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,71,       3.179076
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,72,       3.181796
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,73,       3.296675
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,74,       3.266835
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,0,       7.376151
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,1,       7.456421
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,2,       7.575960
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,3,       7.479470
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,       7.426062
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,       7.547410
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,       7.460251
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,       7.529950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,       7.387552
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,       7.520900
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,       7.594370
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,       7.393172
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,       7.560950
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,       7.433902
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,       7.450081
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,       7.387722
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,       7.435872
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,       7.583350
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,       7.574199
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,       7.427532
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,20,       7.581380
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,       7.374192
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,       7.450751
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,       7.551341
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,       7.443991
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,       7.492721
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,       7.373691
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,       7.307273
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,       7.519390
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,       7.451361
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,       7.352392
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,       7.439101
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,       7.409482
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,       7.509041
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,       7.430331
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,       7.462261
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,       7.533410
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,       7.464311
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,       7.478911
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,       7.448081
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,       7.517990
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,       7.609629
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,       7.413252
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,       7.493520
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,       7.480901
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,       7.511780
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,       7.500161
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,       7.537470
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,       7.468891
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,       7.451611
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,       7.382492
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,       7.517280
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,       7.528881
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,       7.346151
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,       7.443622
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,       7.426091
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,       7.470481
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,       7.432142
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,       7.551911
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,       7.530340
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,       7.573390
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,       7.407432
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,       7.511710
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,       7.446711
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,       7.327243
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,       7.491551
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,       7.540670
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,       7.489741
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,       7.193224
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,       7.397482
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,       7.505010
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,       7.507310
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,       7.412451
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,       7.516350
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,       7.558340
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      15.374817
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      15.347578
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      15.522016
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      15.521586
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      15.560455
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      15.707793
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      15.583995
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      15.723094
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      15.319909
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      15.548935
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      15.472296
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      15.439487
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      15.438447
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      15.385687
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      15.593715
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      15.613705
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      15.609964
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      15.474236
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      15.390418
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      15.634054
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,      15.483346
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,      15.827033
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,      15.514986
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,      15.612045
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,      15.498036
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,      15.926001
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,      15.421666
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,      15.493376
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,      15.703004
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,      15.545636
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,      15.592825
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,      15.654174
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,      15.340637
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,      15.950492
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,      15.504586
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,      15.411537
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,      15.703134
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,      15.604305
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,      15.802903
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,      15.728214
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,      15.435596
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,      15.482246
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,      15.421267
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,      15.668984
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,      15.619264
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,      15.604654
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,      15.418867
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,      15.580835
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,      15.579615
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,      15.513566
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,      15.283618
3,double,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,      15.468596
