dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,29,      34.806744
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,30,      34.684225
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,31,      34.868574
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,32,      34.763164
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,33,      34.764805
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,34,      34.694645
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,35,      34.768515
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,36,      34.933033
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,37,      34.704195
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,38,      34.946213
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,39,      34.920563
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,40,      34.725285
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,41,      34.788854
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,42,      34.829214
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,43,      34.757685
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,44,      34.876674
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,45,      34.788554
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,46,      34.674196
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,47,      34.878363
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,48,      34.566277
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,49,      34.868133
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,50,      34.888073
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,51,      34.864713
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,52,      34.645177
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,53,      34.705175
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,54,      34.901773
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,55,      34.926283
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,56,      34.970273
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,57,      34.632686
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,58,      34.731385
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,59,      34.673225
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,60,      34.681095
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,61,      34.704795
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,62,      34.669246
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,63,      34.721925
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,64,      34.812144
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,65,      34.881323
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,66,      34.724965
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,67,      34.883923
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,68,      34.914654
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,69,      34.592397
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,70,      34.746805
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,71,      34.901394
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,72,      34.915044
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,73,      34.908813
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,74,      34.809414
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,      64.435555
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,      64.131898
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,      64.084909
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,      64.120038
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,      64.223117
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,      64.308086
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,      64.107808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,      64.076618
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,      64.232346
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,      64.248807
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,      64.086468
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,      64.320895
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,      64.261706
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,      64.070268
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,      64.271707
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,      64.298066
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,      64.182118
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,      64.206307
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,      64.308726
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,      64.256526
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,20,      64.237097
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,21,      64.147207
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,22,      64.304675
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,23,      64.303086
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,24,      64.119548
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,25,      64.163528
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,26,      64.365875
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,27,      64.212767
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,28,      64.305506
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,29,      64.281526
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,30,      64.197518
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,31,      64.359285
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,32,      64.232227
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,33,      64.096098
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,34,      64.411905
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,35,      64.183667
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,36,      64.306996
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,37,      64.255896
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,38,      64.160767
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,39,      64.157487
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,40,      64.105428
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,41,      64.346965
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,42,      64.198367
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,43,      64.059339
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,44,      64.292266
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,45,      64.318296
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,46,      64.115678
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,47,      64.087519
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,48,      64.131688
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,49,      64.300356
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,50,      64.298096
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,51,      64.060389
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,52,      64.234916
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,53,      64.160458
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,54,      64.469324
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,55,      64.181827
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,56,      64.200117
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,57,      64.166908
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,58,      64.107768
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,59,      64.224157
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,60,      64.102468
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,61,      64.409475
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,62,      64.111158
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,63,      64.154658
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,64,      64.093638
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,65,      64.299116
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,66,      64.360715
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,67,      64.123818
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,68,      64.218377
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,69,      64.197537
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,70,      64.294296
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,71,      64.159317
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,72,      64.324905
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,73,      64.197777
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,74,      64.351645
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     109.491278
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     109.233111
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     109.367120
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     109.462048
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     109.499947
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     109.306279
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     109.318720
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     109.281481
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     109.242901
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     109.221801
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     109.388019
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     109.431309
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     109.287550
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     109.213521
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     109.294620
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     109.436689
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     109.421728
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     109.673656
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     109.348910
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     109.233711
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,20,     109.367900
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,21,     109.318010
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,22,     109.256420
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,23,     109.405299
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,24,     109.356730
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,25,     109.428859
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,26,     109.276370
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,27,     109.252991
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,28,     109.227121
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,29,     109.346290
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,30,     109.277741
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,31,     109.256270
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,32,     109.393729
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,33,     109.435018
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,34,     109.399829
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,35,     109.333569
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,36,     109.519678
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,37,     109.207141
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,38,     109.268941
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,39,     109.318350
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,40,     109.386979
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,41,     109.314920
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,42,     109.432939
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,43,     109.559108
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,44,     109.603467
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,45,     109.338200
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,46,     109.475948
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,47,     109.182212
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,48,     109.317030
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,49,     109.206781
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,50,     109.187262
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,51,     109.313190
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,52,     109.420759
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,53,     109.428219
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,54,     109.225991
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,55,     109.331490
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,56,     109.325750
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,57,     109.310170
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,58,     109.391329
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,59,     109.347910
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,60,     109.433269
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,61,     109.382549
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,62,     109.263220
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,63,     109.445719
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,64,     109.321510
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,65,     109.270421
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,66,     109.421868
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,67,     109.427389
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,68,     109.375149
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,69,     109.163652
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,70,     109.259061
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,71,     109.442829
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,72,     109.263950
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,73,     109.381660
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,74,     109.530808
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     159.272961
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     159.827585
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     160.122581
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     159.841714
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     160.228190
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     161.963141
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     161.654964
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     160.378559
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     161.485327
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     161.639346
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     160.081272
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     160.320569
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     161.679944
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     159.509388
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     161.776404
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     161.839343
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     161.679814
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     161.810883
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     159.989033
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     159.614287
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,20,     159.517188
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,21,     159.265470
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,22,     159.962493
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,23,     161.644225
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,24,     161.598835
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,25,     161.831993
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,26,     160.269730
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,27,     160.270190
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,28,     159.383129
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,29,     159.638087
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,30,     161.725184
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,31,     160.627467
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,32,     161.828963
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,33,     161.505487
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,34,     161.508237
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,35,     159.898274
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,36,     161.919852
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,37,     159.747955
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,38,     161.499187
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,39,     161.747824
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,40,     159.566748
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,41,     161.622725
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,42,     160.079652
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,43,     160.115451
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,44,     161.315579
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,45,     159.850975
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,46,     159.793755
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,47,     161.315548
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,48,     161.523216
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,49,     159.576217
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,50,     161.583685
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,51,     160.183380
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,52,     160.796504
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,53,     161.455547
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,54,     160.230660
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,55,     161.515777
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     160.206641
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     161.430467
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     160.109052
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     160.218760
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     161.466077
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     160.084532
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     159.301530
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     159.105433
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     159.543008
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     159.604977
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     161.542536
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     160.334259
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     161.536536
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     161.407628
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     159.863534
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     159.717506
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     160.410229
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     161.495927
3,float,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     161.449627
