dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"D | D | D | D",64,0,       0.099609
2,float,uniform,PoisFFT,"D | D | D | D",128,2,       1.001999
2,float,uniform,PoisFFT,"D | D | D | D",128,3,       1.001299
2,float,uniform,PoisFFT,"D | D | D | D",128,4,       1.002749
2,float,uniform,PoisFFT,"D | D | D | D",128,5,       1.001779
2,float,uniform,PoisFFT,"D | D | D | D",128,6,       1.005109
2,float,uniform,PoisFFT,"D | D | D | D",128,7,       1.001239
2,float,uniform,PoisFFT,"D | D | D | D",128,8,       1.000869
2,float,uniform,PoisFFT,"D | D | D | D",128,9,       1.001599
2,float,uniform,PoisFFT,"D | D | D | D",128,10,       1.003979
2,float,uniform,PoisFFT,"D | D | D | D",128,11,       1.001909
2,float,uniform,PoisFFT,"D | D | D | D",128,12,       1.005439
2,float,uniform,PoisFFT,"D | D | D | D",128,13,       1.002429
2,float,uniform,PoisFFT,"D | D | D | D",128,14,       1.002699
2,float,uniform,PoisFFT,"D | D | D | D",128,15,       1.002439
2,float,uniform,PoisFFT,"D | D | D | D",128,16,       1.002229
2,float,uniform,PoisFFT,"D | D | D | D",128,17,       1.002278
2,float,uniform,PoisFFT,"D | D | D | D",128,18,       1.006048
2,float,uniform,PoisFFT,"D | D | D | D",128,19,       1.002168
2,float,uniform,PoisFFT,"D | D | D | D",128,20,       1.002369
2,float,uniform,PoisFFT,"D | D | D | D",128,21,       1.005748
2,float,uniform,PoisFFT,"D | D | D | D",128,22,       1.003228
2,float,uniform,PoisFFT,"D | D | D | D",128,23,       1.004018
2,float,uniform,PoisFFT,"D | D | D | D",128,24,       1.003018
2,float,uniform,PoisFFT,"D | D | D | D",128,25,       1.001569
2,float,uniform,PoisFFT,"D | D | D | D",128,26,       1.004819
2,float,uniform,PoisFFT,"D | D | D | D",128,27,       1.003628
2,float,uniform,PoisFFT,"D | D | D | D",128,28,       1.001768
2,float,uniform,PoisFFT,"D | D | D | D",128,29,       1.003298
2,float,uniform,PoisFFT,"D | D | D | D",128,30,       1.001748
2,float,uniform,PoisFFT,"D | D | D | D",128,31,       1.001889
2,float,uniform,PoisFFT,"D | D | D | D",128,32,       1.004168
2,float,uniform,PoisFFT,"D | D | D | D",128,33,       1.001629
2,float,uniform,PoisFFT,"D | D | D | D",128,34,       1.001529
2,float,uniform,PoisFFT,"D | D | D | D",128,35,       1.003179
2,float,uniform,PoisFFT,"D | D | D | D",128,36,       1.003829
2,float,uniform,PoisFFT,"D | D | D | D",128,37,       1.002889
2,float,uniform,PoisFFT,"D | D | D | D",128,38,       1.003319
2,float,uniform,PoisFFT,"D | D | D | D",128,39,       1.001589
2,float,uniform,PoisFFT,"D | D | D | D",128,40,       1.001819
2,float,uniform,PoisFFT,"D | D | D | D",128,41,       1.002489
2,float,uniform,PoisFFT,"D | D | D | D",128,42,       1.001379
2,float,uniform,PoisFFT,"D | D | D | D",128,43,       1.003579
2,float,uniform,PoisFFT,"D | D | D | D",128,44,       1.007449
2,float,uniform,PoisFFT,"D | D | D | D",128,45,       1.005829
2,float,uniform,PoisFFT,"D | D | D | D",128,46,       1.002009
2,float,uniform,PoisFFT,"D | D | D | D",128,47,       1.002539
2,float,uniform,PoisFFT,"D | D | D | D",128,48,       1.002679
2,float,uniform,PoisFFT,"D | D | D | D",128,49,       1.002869
2,float,uniform,PoisFFT,"D | D | D | D",128,50,       1.004059
2,float,uniform,PoisFFT,"D | D | D | D",128,51,       1.004679
2,float,uniform,PoisFFT,"D | D | D | D",128,52,       1.004699
2,float,uniform,PoisFFT,"D | D | D | D",128,53,       1.002499
2,float,uniform,PoisFFT,"D | D | D | D",128,54,       1.001629
2,float,uniform,PoisFFT,"D | D | D | D",128,55,       1.001629
2,float,uniform,PoisFFT,"D | D | D | D",128,56,       1.002179
2,float,uniform,PoisFFT,"D | D | D | D",128,57,       1.001538
2,float,uniform,PoisFFT,"D | D | D | D",128,58,       1.002159
2,float,uniform,PoisFFT,"D | D | D | D",128,59,       1.002239
2,float,uniform,PoisFFT,"D | D | D | D",128,60,       1.003448
2,float,uniform,PoisFFT,"D | D | D | D",128,61,       1.002578
2,float,uniform,PoisFFT,"D | D | D | D",128,62,       1.001669
2,float,uniform,PoisFFT,"D | D | D | D",128,63,       1.003109
2,float,uniform,PoisFFT,"D | D | D | D",128,64,       1.001978
2,float,uniform,PoisFFT,"D | D | D | D",128,65,       1.003869
2,float,uniform,PoisFFT,"D | D | D | D",128,66,       1.002519
2,float,uniform,PoisFFT,"D | D | D | D",128,67,       1.001518
2,float,uniform,PoisFFT,"D | D | D | D",128,68,       1.001148
2,float,uniform,PoisFFT,"D | D | D | D",128,69,       1.002259
2,float,uniform,PoisFFT,"D | D | D | D",128,70,       1.001459
2,float,uniform,PoisFFT,"D | D | D | D",128,71,       1.001459
2,float,uniform,PoisFFT,"D | D | D | D",128,72,       1.003389
2,float,uniform,PoisFFT,"D | D | D | D",128,73,       1.002989
2,float,uniform,PoisFFT,"D | D | D | D",128,74,       1.003049
2,float,uniform,PoisFFT,"D | D | D | D",192,0,       3.706429
2,float,uniform,PoisFFT,"D | D | D | D",192,1,       3.675809
2,float,uniform,PoisFFT,"D | D | D | D",192,2,       3.669260
2,float,uniform,PoisFFT,"D | D | D | D",192,3,       3.659649
2,float,uniform,PoisFFT,"D | D | D | D",192,4,       3.663660
2,float,uniform,PoisFFT,"D | D | D | D",192,5,       3.660819
2,float,uniform,PoisFFT,"D | D | D | D",192,6,       3.668810
2,float,uniform,PoisFFT,"D | D | D | D",192,7,       3.674919
2,float,uniform,PoisFFT,"D | D | D | D",192,8,       3.668510
2,float,uniform,PoisFFT,"D | D | D | D",192,9,       3.670499
2,float,uniform,PoisFFT,"D | D | D | D",192,10,       3.668069
2,float,uniform,PoisFFT,"D | D | D | D",192,11,       3.669460
2,float,uniform,PoisFFT,"D | D | D | D",192,12,       3.663819
2,float,uniform,PoisFFT,"D | D | D | D",192,13,       3.666660
2,float,uniform,PoisFFT,"D | D | D | D",192,14,       3.673409
2,float,uniform,PoisFFT,"D | D | D | D",192,15,       3.665520
2,float,uniform,PoisFFT,"D | D | D | D",192,16,       3.666239
2,float,uniform,PoisFFT,"D | D | D | D",192,17,       3.666199
2,float,uniform,PoisFFT,"D | D | D | D",192,18,       3.668949
2,float,uniform,PoisFFT,"D | D | D | D",192,19,       3.668159
2,float,uniform,PoisFFT,"D | D | D | D",192,20,       3.667260
2,float,uniform,PoisFFT,"D | D | D | D",192,21,       3.671159
2,float,uniform,PoisFFT,"D | D | D | D",192,22,       3.665300
2,float,uniform,PoisFFT,"D | D | D | D",192,23,       3.666679
2,float,uniform,PoisFFT,"D | D | D | D",192,24,       3.669560
2,float,uniform,PoisFFT,"D | D | D | D",192,25,       3.671509
2,float,uniform,PoisFFT,"D | D | D | D",192,26,       3.667620
2,float,uniform,PoisFFT,"D | D | D | D",192,27,       3.674700
2,float,uniform,PoisFFT,"D | D | D | D",192,28,       3.661740
2,float,uniform,PoisFFT,"D | D | D | D",192,29,       3.671619
2,float,uniform,PoisFFT,"D | D | D | D",192,30,       3.667119
2,float,uniform,PoisFFT,"D | D | D | D",192,31,       3.662750
2,float,uniform,PoisFFT,"D | D | D | D",192,32,       3.671179
2,float,uniform,PoisFFT,"D | D | D | D",192,33,       3.669439
2,float,uniform,PoisFFT,"D | D | D | D",192,34,       3.658509
2,float,uniform,PoisFFT,"D | D | D | D",192,35,       3.662480
2,float,uniform,PoisFFT,"D | D | D | D",192,36,       3.665789
2,float,uniform,PoisFFT,"D | D | D | D",192,37,       3.668150
2,float,uniform,PoisFFT,"D | D | D | D",192,38,       3.658559
2,float,uniform,PoisFFT,"D | D | D | D",192,39,       3.671739
2,float,uniform,PoisFFT,"D | D | D | D",192,40,       3.672879
2,float,uniform,PoisFFT,"D | D | D | D",192,41,       3.663199
2,float,uniform,PoisFFT,"D | D | D | D",192,42,       3.664459
2,float,uniform,PoisFFT,"D | D | D | D",192,43,       3.675749
2,float,uniform,PoisFFT,"D | D | D | D",192,44,       3.672130
2,float,uniform,PoisFFT,"D | D | D | D",192,45,       3.668459
2,float,uniform,PoisFFT,"D | D | D | D",192,46,       3.672110
2,float,uniform,PoisFFT,"D | D | D | D",192,47,       3.669929
2,float,uniform,PoisFFT,"D | D | D | D",192,48,       3.666579
2,float,uniform,PoisFFT,"D | D | D | D",192,49,       3.668560
2,float,uniform,PoisFFT,"D | D | D | D",192,50,       3.666679
2,float,uniform,PoisFFT,"D | D | D | D",192,51,       3.676620
2,float,uniform,PoisFFT,"D | D | D | D",192,52,       3.667069
2,float,uniform,PoisFFT,"D | D | D | D",192,53,       3.668479
2,float,uniform,PoisFFT,"D | D | D | D",192,54,       3.674619
2,float,uniform,PoisFFT,"D | D | D | D",192,55,       3.662469
2,float,uniform,PoisFFT,"D | D | D | D",192,56,       3.664860
2,float,uniform,PoisFFT,"D | D | D | D",192,57,       3.673849
2,float,uniform,PoisFFT,"D | D | D | D",192,58,       3.672319
2,float,uniform,PoisFFT,"D | D | D | D",192,59,       3.669709
2,float,uniform,PoisFFT,"D | D | D | D",192,60,       3.662230
2,float,uniform,PoisFFT,"D | D | D | D",192,61,       3.671609
2,float,uniform,PoisFFT,"D | D | D | D",192,62,       3.668899
2,float,uniform,PoisFFT,"D | D | D | D",192,63,       3.666030
2,float,uniform,PoisFFT,"D | D | D | D",192,64,       3.664669
2,float,uniform,PoisFFT,"D | D | D | D",192,65,       3.670570
2,float,uniform,PoisFFT,"D | D | D | D",192,66,       3.667469
2,float,uniform,PoisFFT,"D | D | D | D",192,67,       3.667120
2,float,uniform,PoisFFT,"D | D | D | D",192,68,       3.673089
2,float,uniform,PoisFFT,"D | D | D | D",192,69,       3.664300
2,float,uniform,PoisFFT,"D | D | D | D",192,70,       3.670719
2,float,uniform,PoisFFT,"D | D | D | D",192,71,       3.667160
2,float,uniform,PoisFFT,"D | D | D | D",192,72,       3.671369
2,float,uniform,PoisFFT,"D | D | D | D",192,73,       3.668649
2,float,uniform,PoisFFT,"D | D | D | D",192,74,       3.667030
2,float,uniform,PoisFFT,"D | D | D | D",256,0,       6.395069
2,float,uniform,PoisFFT,"D | D | D | D",256,1,       6.381119
2,float,uniform,PoisFFT,"D | D | D | D",256,2,       6.377409
2,float,uniform,PoisFFT,"D | D | D | D",256,3,       6.377059
2,float,uniform,PoisFFT,"D | D | D | D",256,4,       6.389859
2,float,uniform,PoisFFT,"D | D | D | D",256,5,       6.370569
2,float,uniform,PoisFFT,"D | D | D | D",256,6,       6.377099
2,float,uniform,PoisFFT,"D | D | D | D",256,7,       6.379589
2,float,uniform,PoisFFT,"D | D | D | D",256,8,       6.381399
2,float,uniform,PoisFFT,"D | D | D | D",256,9,       6.375780
2,float,uniform,PoisFFT,"D | D | D | D",256,10,       6.385090
2,float,uniform,PoisFFT,"D | D | D | D",256,11,       6.388750
2,float,uniform,PoisFFT,"D | D | D | D",256,12,       6.377090
2,float,uniform,PoisFFT,"D | D | D | D",256,13,       6.380349
2,float,uniform,PoisFFT,"D | D | D | D",256,14,       6.385849
2,float,uniform,PoisFFT,"D | D | D | D",256,15,       6.376439
2,float,uniform,PoisFFT,"D | D | D | D",256,16,       6.380349
2,float,uniform,PoisFFT,"D | D | D | D",256,17,       6.389429
2,float,uniform,PoisFFT,"D | D | D | D",256,18,       6.383269
2,float,uniform,PoisFFT,"D | D | D | D",256,19,       6.375609
2,float,uniform,PoisFFT,"D | D | D | D",256,20,       6.378979
2,float,uniform,PoisFFT,"D | D | D | D",256,21,       6.379289
2,float,uniform,PoisFFT,"D | D | D | D",256,22,       6.377579
2,float,uniform,PoisFFT,"D | D | D | D",256,23,       6.383259
2,float,uniform,PoisFFT,"D | D | D | D",256,24,       6.381629
2,float,uniform,PoisFFT,"D | D | D | D",256,25,       6.378760
2,float,uniform,PoisFFT,"D | D | D | D",256,26,       6.377670
2,float,uniform,PoisFFT,"D | D | D | D",256,27,       6.377739
2,float,uniform,PoisFFT,"D | D | D | D",256,28,       6.380629
2,float,uniform,PoisFFT,"D | D | D | D",256,29,       6.387129
2,float,uniform,PoisFFT,"D | D | D | D",256,30,       6.376909
2,float,uniform,PoisFFT,"D | D | D | D",256,31,       6.381369
2,float,uniform,PoisFFT,"D | D | D | D",256,32,       6.379049
2,float,uniform,PoisFFT,"D | D | D | D",256,33,       6.379469
2,float,uniform,PoisFFT,"D | D | D | D",256,34,       6.380329
2,float,uniform,PoisFFT,"D | D | D | D",256,35,       6.382419
2,float,uniform,PoisFFT,"D | D | D | D",256,36,       6.381249
2,float,uniform,PoisFFT,"D | D | D | D",256,37,       6.377189
2,float,uniform,PoisFFT,"D | D | D | D",256,38,       6.420689
2,float,uniform,PoisFFT,"D | D | D | D",256,39,       6.378539
2,float,uniform,PoisFFT,"D | D | D | D",256,40,       6.382849
2,float,uniform,PoisFFT,"D | D | D | D",256,41,       6.382830
2,float,uniform,PoisFFT,"D | D | D | D",256,42,       6.379400
2,float,uniform,PoisFFT,"D | D | D | D",256,43,       6.383510
2,float,uniform,PoisFFT,"D | D | D | D",256,44,       6.383750
2,float,uniform,PoisFFT,"D | D | D | D",256,45,       6.390899
2,float,uniform,PoisFFT,"D | D | D | D",256,46,       6.386329
2,float,uniform,PoisFFT,"D | D | D | D",256,47,       6.381609
2,float,uniform,PoisFFT,"D | D | D | D",256,48,       6.389129
2,float,uniform,PoisFFT,"D | D | D | D",256,49,       6.377049
2,float,uniform,PoisFFT,"D | D | D | D",256,50,       6.383839
2,float,uniform,PoisFFT,"D | D | D | D",256,51,       6.389590
2,float,uniform,PoisFFT,"D | D | D | D",256,52,       6.384609
2,float,uniform,PoisFFT,"D | D | D | D",256,53,       6.381169
2,float,uniform,PoisFFT,"D | D | D | D",256,54,       6.378599
2,float,uniform,PoisFFT,"D | D | D | D",256,55,       6.384839
2,float,uniform,PoisFFT,"D | D | D | D",256,56,       6.383999
2,float,uniform,PoisFFT,"D | D | D | D",256,57,       6.389819
2,float,uniform,PoisFFT,"D | D | D | D",256,58,       6.383299
2,float,uniform,PoisFFT,"D | D | D | D",256,59,       6.380659
2,float,uniform,PoisFFT,"D | D | D | D",256,60,       6.386259
2,float,uniform,PoisFFT,"D | D | D | D",256,61,       6.378670
2,float,uniform,PoisFFT,"D | D | D | D",256,62,       6.386180
2,float,uniform,PoisFFT,"D | D | D | D",256,63,       6.385429
2,float,uniform,PoisFFT,"D | D | D | D",256,64,       6.386279
2,float,uniform,PoisFFT,"D | D | D | D",256,65,       6.383629
2,float,uniform,PoisFFT,"D | D | D | D",256,66,       6.381159
2,float,uniform,PoisFFT,"D | D | D | D",256,67,       6.383579
2,float,uniform,PoisFFT,"D | D | D | D",256,68,       6.381669
2,float,uniform,PoisFFT,"D | D | D | D",256,69,       6.384989
2,float,uniform,PoisFFT,"D | D | D | D",256,70,       6.386669
2,float,uniform,PoisFFT,"D | D | D | D",256,71,       6.389380
2,float,uniform,PoisFFT,"D | D | D | D",256,72,       6.381589
2,float,uniform,PoisFFT,"D | D | D | D",256,73,       6.381309
2,float,uniform,PoisFFT,"D | D | D | D",256,74,       6.379799
2,float,uniform,PoisFFT,"D | D | D | D",320,0,      14.888725
2,float,uniform,PoisFFT,"D | D | D | D",320,1,      14.898715
2,float,uniform,PoisFFT,"D | D | D | D",320,2,      14.883355
2,float,uniform,PoisFFT,"D | D | D | D",320,3,      14.901605
2,float,uniform,PoisFFT,"D | D | D | D",320,4,      14.898945
2,float,uniform,PoisFFT,"D | D | D | D",320,5,      14.886726
2,float,uniform,PoisFFT,"D | D | D | D",320,6,      14.892465
2,float,uniform,PoisFFT,"D | D | D | D",320,7,      14.887355
2,float,uniform,PoisFFT,"D | D | D | D",320,8,      14.892955
2,float,uniform,PoisFFT,"D | D | D | D",320,9,      14.891985
2,float,uniform,PoisFFT,"D | D | D | D",320,10,      14.895865
2,float,uniform,PoisFFT,"D | D | D | D",320,11,      14.882675
2,float,uniform,PoisFFT,"D | D | D | D",320,12,      14.893185
2,float,uniform,PoisFFT,"D | D | D | D",320,13,      14.880445
2,float,uniform,PoisFFT,"D | D | D | D",320,14,      14.897465
2,float,uniform,PoisFFT,"D | D | D | D",320,15,      14.895115
2,float,uniform,PoisFFT,"D | D | D | D",320,16,      14.900084
2,float,uniform,PoisFFT,"D | D | D | D",320,17,      14.892265
2,float,uniform,PoisFFT,"D | D | D | D",320,18,      14.887175
2,float,uniform,PoisFFT,"D | D | D | D",320,19,      14.886815
2,float,uniform,PoisFFT,"D | D | D | D",320,20,      14.888215
2,float,uniform,PoisFFT,"D | D | D | D",320,21,      14.891835
2,float,uniform,PoisFFT,"D | D | D | D",320,22,      14.884505
2,float,uniform,PoisFFT,"D | D | D | D",320,23,      14.893875
2,float,uniform,PoisFFT,"D | D | D | D",320,24,      14.890285
2,float,uniform,PoisFFT,"D | D | D | D",320,25,      14.897825
2,float,uniform,PoisFFT,"D | D | D | D",320,26,      14.893785
2,float,uniform,PoisFFT,"D | D | D | D",320,27,      14.894725
2,float,uniform,PoisFFT,"D | D | D | D",320,28,      14.901645
2,float,uniform,PoisFFT,"D | D | D | D",320,29,      14.887395
2,float,uniform,PoisFFT,"D | D | D | D",320,30,      14.893224
2,float,uniform,PoisFFT,"D | D | D | D",320,31,      14.894445
2,float,uniform,PoisFFT,"D | D | D | D",320,32,      14.895945
2,float,uniform,PoisFFT,"D | D | D | D",320,33,      14.898894
2,float,uniform,PoisFFT,"D | D | D | D",320,34,      14.890535
2,float,uniform,PoisFFT,"D | D | D | D",320,35,      14.881565
2,float,uniform,PoisFFT,"D | D | D | D",320,36,      14.896135
2,float,uniform,PoisFFT,"D | D | D | D",320,37,      14.895654
2,float,uniform,PoisFFT,"D | D | D | D",320,38,      14.890605
2,float,uniform,PoisFFT,"D | D | D | D",320,39,      14.904705
2,float,uniform,PoisFFT,"D | D | D | D",320,40,      14.888555
2,float,uniform,PoisFFT,"D | D | D | D",320,41,      14.898205
2,float,uniform,PoisFFT,"D | D | D | D",320,42,      14.893465
2,float,uniform,PoisFFT,"D | D | D | D",320,43,      14.898166
2,float,uniform,PoisFFT,"D | D | D | D",320,44,      14.897755
2,float,uniform,PoisFFT,"D | D | D | D",320,45,      14.894275
2,float,uniform,PoisFFT,"D | D | D | D",320,46,      14.882166
2,float,uniform,PoisFFT,"D | D | D | D",320,47,      14.890205
2,float,uniform,PoisFFT,"D | D | D | D",320,48,      14.894345
2,float,uniform,PoisFFT,"D | D | D | D",320,49,      14.888875
2,float,uniform,PoisFFT,"D | D | D | D",320,50,      14.896335
2,float,uniform,PoisFFT,"D | D | D | D",320,51,      14.884855
2,float,uniform,PoisFFT,"D | D | D | D",320,52,      14.896675
2,float,uniform,PoisFFT,"D | D | D | D",320,53,      14.905454
2,float,uniform,PoisFFT,"D | D | D | D",320,54,      14.886515
2,float,uniform,PoisFFT,"D | D | D | D",320,55,      14.897425
2,float,uniform,PoisFFT,"D | D | D | D",320,56,      14.896775
2,float,uniform,PoisFFT,"D | D | D | D",320,57,      14.885105
2,float,uniform,PoisFFT,"D | D | D | D",320,58,      14.891725
2,float,uniform,PoisFFT,"D | D | D | D",320,59,      14.890295
2,float,uniform,PoisFFT,"D | D | D | D",320,60,      14.885635
2,float,uniform,PoisFFT,"D | D | D | D",320,61,      14.891015
2,float,uniform,PoisFFT,"D | D | D | D",320,62,      14.880615
2,float,uniform,PoisFFT,"D | D | D | D",320,63,      14.893154
2,float,uniform,PoisFFT,"D | D | D | D",320,64,      14.894785
2,float,uniform,PoisFFT,"D | D | D | D",320,65,      14.889465
2,float,uniform,PoisFFT,"D | D | D | D",320,66,      14.897245
2,float,uniform,PoisFFT,"D | D | D | D",320,67,      14.892835
2,float,uniform,PoisFFT,"D | D | D | D",320,68,      14.886605
2,float,uniform,PoisFFT,"D | D | D | D",320,69,      14.892475
2,float,uniform,PoisFFT,"D | D | D | D",320,70,      14.894815
2,float,uniform,PoisFFT,"D | D | D | D",320,71,      14.883525
2,float,uniform,PoisFFT,"D | D | D | D",320,72,      14.894065
2,float,uniform,PoisFFT,"D | D | D | D",320,73,      14.884755
2,float,uniform,PoisFFT,"D | D | D | D",320,74,      14.896304
2,float,uniform,PoisFFT,"D | D | D | D",384,0,       4.106025
2,float,uniform,PoisFFT,"D | D | D | D",384,1,       4.092804
2,float,uniform,PoisFFT,"D | D | D | D",384,2,       4.092495
2,float,uniform,PoisFFT,"D | D | D | D",384,3,       4.087285
2,float,uniform,PoisFFT,"D | D | D | D",384,4,       4.097834
2,float,uniform,PoisFFT,"D | D | D | D",384,5,       4.092544
2,float,uniform,PoisFFT,"D | D | D | D",384,6,       4.090854
2,float,uniform,PoisFFT,"D | D | D | D",384,7,       4.093735
2,float,uniform,PoisFFT,"D | D | D | D",384,8,       4.092485
2,float,uniform,PoisFFT,"D | D | D | D",384,9,       4.091755
2,float,uniform,PoisFFT,"D | D | D | D",384,10,       4.087925
2,float,uniform,PoisFFT,"D | D | D | D",384,11,       4.099984
2,float,uniform,PoisFFT,"D | D | D | D",384,12,       4.093864
2,float,uniform,PoisFFT,"D | D | D | D",384,13,       4.087655
2,float,uniform,PoisFFT,"D | D | D | D",384,14,       4.090145
2,float,uniform,PoisFFT,"D | D | D | D",384,15,       4.092384
2,float,uniform,PoisFFT,"D | D | D | D",384,16,       4.088424
2,float,uniform,PoisFFT,"D | D | D | D",384,17,       4.091375
2,float,uniform,PoisFFT,"D | D | D | D",384,18,       4.091155
2,float,uniform,PoisFFT,"D | D | D | D",384,19,       4.087845
2,float,uniform,PoisFFT,"D | D | D | D",384,20,       4.088034
2,float,uniform,PoisFFT,"D | D | D | D",384,21,       4.101315
2,float,uniform,PoisFFT,"D | D | D | D",384,22,       4.090195
2,float,uniform,PoisFFT,"D | D | D | D",384,23,       4.092755
2,float,uniform,PoisFFT,"D | D | D | D",384,24,       4.089844
2,float,uniform,PoisFFT,"D | D | D | D",384,25,       4.090654
2,float,uniform,PoisFFT,"D | D | D | D",384,26,       4.091575
2,float,uniform,PoisFFT,"D | D | D | D",384,27,       4.090735
2,float,uniform,PoisFFT,"D | D | D | D",384,28,       4.091615
2,float,uniform,PoisFFT,"D | D | D | D",384,29,       4.104724
2,float,uniform,PoisFFT,"D | D | D | D",384,30,       4.103654
2,float,uniform,PoisFFT,"D | D | D | D",384,31,       4.090704
2,float,uniform,PoisFFT,"D | D | D | D",384,32,       4.088124
