dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,0,       0.038860
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,35,       0.031510
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,36,       0.031560
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,37,       0.031470
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,38,       0.031540
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,39,       0.031539
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,40,       0.031510
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,41,       0.031480
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,42,       0.031559
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,43,       0.031520
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,44,       0.031509
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,45,       0.031520
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,46,       0.031510
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,47,       0.031679
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,48,       0.031630
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,49,       0.031530
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,50,       0.031529
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,51,       0.031620
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,52,       0.031470
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,53,       0.031569
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,54,       0.031540
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,55,       0.031600
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,56,       0.031560
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,57,       0.032650
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,58,       0.031519
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,59,       0.031500
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,60,       0.031510
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,61,       0.031589
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,62,       0.032560
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,63,       0.031719
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,64,       0.031620
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,65,       0.031640
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,66,       0.031519
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,67,       0.038299
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,68,       0.031820
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,69,       0.031569
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,70,       0.031590
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,71,       0.031540
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,72,       0.031529
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,73,       0.031590
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",64,74,       0.031579
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,0,       0.152348
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,1,       0.150218
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,2,       0.149609
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,3,       0.149888
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,4,       0.149938
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,5,       0.149699
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,6,       0.149779
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,7,       0.149598
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,8,       0.149918
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,9,       0.149439
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,10,       0.149398
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,11,       0.157288
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,12,       0.149468
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,13,       0.149589
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,14,       0.149598
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,15,       0.155218
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,16,       0.150519
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,17,       0.149599
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,18,       0.149918
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,19,       0.154798
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,20,       0.149619
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,21,       0.149428
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,22,       0.149698
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,23,       0.154198
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,24,       0.151619
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,25,       0.149419
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,26,       0.149378
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,27,       0.156069
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,28,       0.149749
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,29,       0.149368
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,30,       0.149488
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,31,       0.154499
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,32,       0.149878
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,33,       0.149798
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,34,       0.149679
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,35,       0.155649
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,36,       0.149528
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,37,       0.149588
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,38,       0.149498
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,39,       0.154109
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,40,       0.149498
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,41,       0.152458
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,42,       0.149549
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,43,       0.153499
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,44,       0.149858
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,45,       0.149588
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,46,       0.149489
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,47,       0.149758
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,48,       0.149588
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,49,       0.150919
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,50,       0.149698
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,51,       0.154979
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,52,       0.149449
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,53,       0.149428
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,54,       0.149798
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,55,       0.154269
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,56,       0.149639
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,57,       0.150058
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,58,       0.149618
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,59,       0.149429
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,60,       0.150138
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,61,       0.149788
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,62,       0.149219
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,63,       0.149799
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,64,       0.149658
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,65,       0.149538
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,66,       0.149718
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,67,       0.150218
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,68,       0.149928
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,69,       0.149908
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,70,       0.149609
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,71,       0.149318
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,72,       0.149698
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,73,       0.149268
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",128,74,       0.149739
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,0,       0.395056
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,1,       0.387016
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,2,       0.385535
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,3,       0.391896
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,4,       0.385526
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,5,       0.390116
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,6,       0.385296
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,7,       0.385375
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,8,       0.389955
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,9,       0.385396
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,10,       0.391065
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,11,       0.384986
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,12,       0.390086
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,13,       0.390535
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,14,       0.385526
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,15,       0.391336
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,16,       0.386145
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,17,       0.385946
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,18,       0.390915
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,19,       0.385316
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,20,       0.391376
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,21,       0.386755
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,22,       0.386566
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,23,       0.390056
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,24,       0.386145
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,25,       0.389816
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,26,       0.385655
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,27,       0.385776
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,28,       0.389766
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,29,       0.386735
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,30,       0.390076
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,31,       0.385186
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,32,       0.385445
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,33,       0.390166
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,34,       0.385115
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,35,       0.393516
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,36,       0.386815
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,37,       0.385395
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,38,       0.390316
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,39,       0.385395
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,40,       0.391406
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,41,       0.385746
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,42,       0.386075
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,43,       0.390286
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,44,       0.385315
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,45,       0.389306
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,46,       0.385406
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,47,       0.385115
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,48,       0.389646
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,49,       0.384966
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,50,       0.391446
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,51,       0.384826
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,52,       0.384936
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,53,       0.390015
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,54,       0.386466
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,55,       0.390706
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,56,       0.384636
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,57,       0.385536
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,58,       0.390266
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,59,       0.387076
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,60,       0.389636
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,61,       0.386936
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,62,       0.384846
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,63,       0.389365
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,64,       0.386166
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,65,       0.390576
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,66,       0.384816
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,67,       0.386856
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,68,       0.390156
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,69,       0.385006
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,70,       0.390706
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,71,       0.385355
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,72,       0.385346
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,73,       0.389826
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",192,74,       0.385115
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,0,       0.730272
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,1,       0.726663
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,2,       0.723662
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,3,       0.721762
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,4,       0.725212
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,5,       0.728572
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,6,       0.729971
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,7,       0.730292
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,8,       0.726322
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,9,       0.727612
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,10,       0.730412
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,11,       0.727172
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,12,       0.722132
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,13,       0.721743
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,14,       0.721122
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,15,       0.727042
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,16,       0.732222
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,17,       0.729732
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,18,       0.726311
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,19,       0.727881
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,20,       0.726282
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,21,       0.726972
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,22,       0.720612
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,23,       0.723432
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,24,       0.726582
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,25,       0.729321
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,26,       0.733101
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,27,       0.728842
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,28,       0.724682
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,29,       0.730842
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,30,       0.726172
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,31,       0.723372
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,32,       0.721212
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,33,       0.724462
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,34,       0.730152
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,35,       0.727712
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,36,       0.732612
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,37,       0.729781
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,38,       0.725322
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,39,       0.727312
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,40,       0.730072
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,41,       0.725362
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,42,       0.722022
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,43,       0.720682
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,44,       0.726181
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,45,       0.726962
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,46,       0.729982
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,47,       0.732532
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,48,       0.725572
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,49,       0.727642
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,50,       0.726372
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,51,       0.726262
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,52,       0.722022
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,53,       0.723522
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,54,       0.720042
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,55,       0.727622
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,56,       0.731392
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,57,       0.726132
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,58,       0.731102
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,59,       0.725572
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,60,       0.729092
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,61,       0.726842
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,62,       0.720041
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,63,       0.724062
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,64,       0.721122
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,65,       0.726272
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,66,       0.727452
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,67,       0.730932
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,68,       0.726223
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,69,       0.725922
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,70,       0.726662
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,71,       0.727262
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,72,       0.724312
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,73,       0.722512
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",256,74,       0.721843
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,0,       1.234216
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,1,       1.231096
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,2,       1.234886
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,3,       1.230226
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,4,       1.232246
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,5,       1.235837
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,6,       1.230927
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,7,       1.230246
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,8,       1.230156
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,9,       1.237516
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,10,       1.233657
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,11,       1.232326
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,12,       1.234837
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,13,       1.231806
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,14,       1.231606
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,15,       1.230566
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,16,       1.237686
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,17,       1.234216
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,18,       1.230247
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,19,       1.235906
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,20,       1.231706
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,21,       1.229227
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,22,       1.233966
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,23,       1.232046
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,24,       1.235527
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,25,       1.230967
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,26,       1.231657
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,27,       1.234537
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,28,       1.230136
2,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds",320,29,       1.238816
