dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,0,      16.792852
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,72,       2.413096
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,73,       2.573344
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,74,       2.466415
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,0,       5.166658
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,1,       4.929600
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,2,       5.108949
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,3,       4.802212
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,4,       5.469765
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,5,       5.054439
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,6,       4.994540
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,7,       5.201609
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,8,       4.935321
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,9,       4.815301
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,10,       4.761072
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,11,       4.850592
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,12,       4.673994
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,13,       5.144439
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,14,       4.955660
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,15,       4.780613
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,16,       4.585204
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,17,       5.195548
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,18,       4.709393
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,19,       4.863821
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,20,       4.756552
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,21,       4.806642
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,22,       5.216318
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,23,       4.619284
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,24,       4.952811
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,25,       4.511855
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,26,       4.978720
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,27,       4.552645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,28,       4.823012
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,29,       4.588964
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,30,       4.657334
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,31,       4.697063
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,32,       4.954691
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,33,       4.595564
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,34,       4.809482
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,35,       4.648623
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,36,       4.974681
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,37,       4.967560
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,38,       5.118159
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,39,       4.697193
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,40,       4.754503
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,41,       4.802812
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,42,       4.647914
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,43,       5.067380
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,44,       4.922041
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,45,       4.846611
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,46,       5.427496
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,47,       5.014840
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,48,       4.560344
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,49,       5.049969
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,50,       5.027460
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,51,       4.775223
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,52,       5.152439
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,53,       4.826581
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,54,       5.103438
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,55,       5.020920
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,56,       4.837462
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,57,       4.976391
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,58,       4.935010
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,59,       4.900971
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,60,       4.810983
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,61,       4.722343
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,62,       4.596414
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,63,       4.645574
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,64,       4.632314
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,65,       5.555285
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,66,       4.679984
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,67,       4.638094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,68,       4.852932
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,69,       5.068940
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,70,       4.701794
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,71,       4.909221
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,72,       5.053740
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,73,       4.900231
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",128,74,       4.731563
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,0,      16.082079
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,1,      16.515615
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,2,      15.995741
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,3,      16.155289
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,4,      16.171759
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,5,      16.184028
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,6,      16.276737
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,7,      15.871502
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,8,      15.045100
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,9,      16.547515
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,10,      16.486905
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,11,      15.751033
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,12,      16.059150
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,13,      16.339567
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,14,      16.271218
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,15,      16.307727
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,16,      17.244628
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,17,      15.881651
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,18,      16.185778
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,19,      15.582055
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,20,      15.934301
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,21,      16.244889
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,22,      15.632614
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,23,      15.966771
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,24,      16.299068
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,25,      15.617874
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,26,      16.389367
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,27,      15.318327
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,28,      15.411776
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,29,      16.263518
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,30,      15.291528
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,31,      16.374246
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,32,      15.799902
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,33,      17.119989
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,34,      16.482525
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,35,      15.944510
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,36,      15.824012
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,37,      16.455136
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,38,      16.700653
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,39,      16.602294
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,40,      16.191958
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,41,      15.817692
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,42,      16.607834
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,43,      15.548045
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,44,      16.208848
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,45,      16.459436
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,46,      16.489545
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,47,      15.685584
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,48,      16.648464
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,49,      16.305727
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,50,      15.694803
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,51,      15.736223
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,52,      16.436796
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,53,      16.715763
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,54,      16.022460
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,55,      15.563224
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,56,      16.171218
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,57,      15.900141
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,58,      15.892681
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,59,      15.874431
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,60,      15.975001
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,61,      16.844172
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,62,      15.839222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,63,      15.899261
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,64,      15.870152
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,65,      16.111859
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,66,      15.397066
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,67,      16.103389
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,68,      16.978301
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,69,      16.026560
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,70,      16.172669
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,71,      16.106159
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,72,      16.152559
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,73,      16.137109
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",192,74,      15.748612
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,0,      41.844722
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,1,      41.960882
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,2,      41.655034
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,3,      41.119739
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,4,      41.348148
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,5,      41.038020
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,6,      41.994161
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,7,      42.592295
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,8,      42.493686
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,9,      41.723894
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,10,      42.146370
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,11,      42.232618
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,12,      41.950571
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,13,      42.861462
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,14,      43.115540
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,15,      42.413757
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,16,      42.768713
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,17,      41.657094
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,18,      43.506416
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,19,      42.197739
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,20,      42.120809
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,21,      43.289648
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,22,      43.094370
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,23,      42.972941
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,24,      42.472567
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,25,      42.711074
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,26,      42.763273
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,27,      41.682604
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,28,      42.015411
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,29,      43.484856
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,30,      43.007201
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,31,      43.240578
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,32,      42.151870
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,33,      41.335327
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,34,      42.385577
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,35,      41.604535
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,36,      42.577435
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,37,      42.278798
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,38,      41.758654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,39,      42.573155
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,40,      42.965442
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,41,      42.133149
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,42,      41.763303
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,43,      42.349397
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,44,      42.629844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,45,      42.193689
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,46,      41.569565
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,47,      42.506565
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,48,      42.133810
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,49,      43.083500
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,50,      41.523826
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,51,      41.649284
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,52,      43.072120
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,53,      43.308298
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,54,      42.980071
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,55,      42.216119
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,56,      41.446977
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,57,      42.265249
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,58,      42.351947
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,59,      42.961841
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,60,      41.121019
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,61,      43.669525
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,62,      42.743853
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,63,      43.642784
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,64,      41.194729
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,65,      42.194338
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,66,      42.823153
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,67,      41.988541
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,68,      42.928051
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,69,      42.846002
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,70,      42.633814
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,71,      42.444377
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,72,      43.630645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,73,      42.180219
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",256,74,      43.168769
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,0,      86.351328
