dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,63,      19.958279
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,64,      19.933169
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,65,      20.090637
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,66,      19.954529
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,67,      19.953879
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,68,      19.959559
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,69,      20.208006
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,70,      20.047738
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,71,      19.996768
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,72,      19.986949
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,73,      20.372014
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,74,      19.681652
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,0,      35.741135
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,1,      35.617705
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,2,      35.501316
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,3,      35.625215
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,4,      35.651465
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,5,      36.287808
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,6,      36.166989
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,7,      36.184809
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,8,      36.159039
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,9,      35.996611
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,10,      36.411896
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,11,      35.983472
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,12,      36.099740
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,13,      35.650365
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,14,      36.215438
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,15,      36.376167
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,16,      35.980582
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,17,      36.258989
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,18,      36.189719
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,19,      36.023380
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,20,      36.091030
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,21,      36.291068
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,22,      35.853252
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,23,      36.293888
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,24,      36.176789
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,25,      35.935832
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,26,      36.281368
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,27,      36.104569
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,28,      36.187029
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,29,      36.256929
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,30,      35.872322
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,31,      36.239259
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,32,      36.172379
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,33,      36.171199
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,34,      36.031350
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,35,      35.552996
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,36,      36.189759
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,37,      35.844053
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,38,      36.163119
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,39,      36.372077
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,40,      36.366617
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,41,      36.365218
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,42,      36.269938
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,43,      36.232538
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,44,      36.034881
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,45,      36.141089
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,46,      35.582876
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,47,      36.010571
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,48,      36.117300
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,49,      36.003111
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,50,      36.209548
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,51,      35.905932
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,52,      35.838452
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,53,      36.076730
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,54,      35.862112
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,55,      35.828023
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,56,      36.240038
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,57,      35.959101
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,58,      36.156869
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,59,      36.595294
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,60,      36.068260
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,61,      36.245099
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,62,      36.411316
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,63,      36.205609
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,64,      36.074300
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,65,      36.426316
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,66,      35.714234
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,67,      35.543446
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,68,      35.848493
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,69,      35.676035
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,70,      36.060300
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,71,      35.795983
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,72,      35.732254
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,73,      36.047030
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,74,      35.745883
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,0,      61.116563
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,1,      61.289771
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,2,      61.505629
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,3,      61.408219
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,4,      61.398290
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,5,      61.241732
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,6,      60.963215
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,7,      61.373180
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,8,      61.670506
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,9,      61.413010
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,10,      61.379480
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,11,      61.320560
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,12,      61.469319
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,13,      61.137172
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,14,      61.394720
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,15,      61.048873
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,16,      61.612047
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,17,      61.537749
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,18,      61.723926
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,19,      60.909965
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,20,      61.251011
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,21,      61.164602
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,22,      61.321130
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,23,      61.317070
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,24,      61.429880
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,25,      61.514689
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,26,      61.200892
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,27,      61.131053
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,28,      61.214802
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,29,      61.401849
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,30,      61.591437
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,31,      61.183582
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,32,      61.556098
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,33,      61.173082
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,34,      60.856866
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,35,      61.321231
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,36,      61.424429
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,37,      61.349830
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,38,      61.331350
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,39,      61.024593
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,40,      61.274711
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,41,      61.229612
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,42,      61.521138
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,43,      61.540698
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,44,      61.538289
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,45,      60.827126
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,46,      61.203142
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,47,      61.287370
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,48,      61.335080
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,49,      61.374560
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,50,      61.535577
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,51,      61.431459
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,52,      61.392079
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,53,      61.507629
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,54,      61.306940
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,55,      61.490029
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,56,      61.182992
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,57,      61.287461
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,58,     137.044201
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,59,      61.690516
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,60,      61.417480
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,61,      61.161942
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,62,      61.505998
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,63,      61.430599
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,64,      61.538247
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,65,      61.498429
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,66,      61.448619
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,67,      60.972434
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,68,      61.543108
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,69,      61.372430
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,70,      61.593877
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,71,      61.384629
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,72,      61.045773
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,73,      61.294761
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,74,      61.661697
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,0,      92.134628
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,1,      93.256276
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,2,      92.677673
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,3,      91.296268
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,4,      91.699363
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,5,      92.584264
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,6,      91.384747
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,7,      91.746233
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,8,      92.395926
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,9,      92.027100
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,10,      91.002561
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,11,      91.226909
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,12,      91.532066
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,13,      92.394596
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,14,      91.670044
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,15,      90.523777
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,16,      90.449347
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,17,      91.688775
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,18,      91.638704
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,19,      91.256518
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,20,      91.668984
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,21,      91.525006
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,22,      93.198067
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,23,      91.014681
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,24,      91.121560
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,25,      91.408267
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,26,      92.642533
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,27,      91.425946
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,28,      93.319036
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,29,      90.783164
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,30,      90.917542
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,31,      91.493746
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,32,      90.979881
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,33,      91.941711
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,34,      92.271137
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,35,      92.126889
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,36,      91.452696
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,37,      91.174780
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,38,      91.256559
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,39,      92.092799
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,40,      91.063311
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,41,      92.451895
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,42,      93.169977
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,43,      91.952321
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,44,      93.084478
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,45,      92.780662
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,46,      91.380988
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,47,      91.598714
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,48,      90.468567
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,49,      90.905713
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,50,      91.512035
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,51,      92.317997
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,52,      91.248798
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,53,      91.729304
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,54,      91.391387
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,55,      91.653184
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,56,      92.196898
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,57,      92.338897
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,58,      92.250448
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,59,      91.236119
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,60,      92.325336
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,61,      90.798784
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,62,      90.901452
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,63,      92.863491
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,64,      91.056291
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,65,      90.659985
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,66,      90.813653
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,67,      92.051040
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,68,      92.157509
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,69,      91.672974
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,70,      92.556595
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,71,      90.867663
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,72,      92.457365
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,73,      92.133779
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,74,      90.882073
