dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      17.362017
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,15,       4.372297
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,16,       4.662935
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,17,       4.688014
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,18,       4.423776
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,19,       4.715885
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,20,       4.617155
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,21,       4.730504
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,22,       4.661354
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,23,       4.867973
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,24,       4.506595
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,25,       4.580585
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,26,       4.585914
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,27,       4.960502
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,28,       4.688595
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,29,       4.663174
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,30,       4.609305
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,31,       4.711914
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,32,       4.539305
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,33,       4.839103
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,34,       4.537145
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,35,       4.638945
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,36,       4.451046
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,37,       4.877883
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,38,       4.649384
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,39,       4.388587
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,40,       4.793073
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,41,       4.701444
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,42,       4.713864
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,43,       4.594555
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,44,       4.529065
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,45,       4.785994
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,46,       4.811583
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,47,       4.527115
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,48,       4.961332
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,49,       4.882603
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,50,       4.592985
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,51,       4.505746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,52,       4.602165
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,53,       4.654504
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,54,       5.305829
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,55,       4.445306
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,56,       4.364726
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,57,       4.665984
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,58,       4.584605
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,59,       4.603465
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,60,       4.594565
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,61,       4.552275
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,62,       4.499746
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,63,       4.867323
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,64,       4.552425
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,65,       4.667575
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,66,       4.536095
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,67,       4.611005
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,68,       4.698854
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,69,       4.770873
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,70,       4.821103
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,71,       4.591365
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,72,       4.670765
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,73,       4.577645
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",128,74,       4.528805
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,0,      16.572373
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,1,      15.863149
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,2,      16.176246
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,3,      15.932358
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,4,      15.775110
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,5,      15.749059
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,6,      15.561141
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,7,      16.279086
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,8,      16.159457
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,9,      16.314615
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,10,      16.006738
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,11,      15.238864
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,12,      15.752540
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,13,      15.467062
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,14,      16.626003
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,15,      15.539042
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,16,      15.658251
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,17,      16.397665
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,18,      16.028708
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,19,      15.419962
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,20,      16.407034
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,21,      15.968798
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,22,      16.054308
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,23,      17.015820
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,24,      15.773369
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,25,      15.474552
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,26,      16.374775
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,27,      16.303476
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,28,      15.491722
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,29,      16.119937
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,30,      16.115337
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,31,      16.136537
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,32,      16.425055
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,33,      15.713540
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,34,      15.147515
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,35,      15.841339
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,36,      15.217444
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,37,      16.289206
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,38,      16.368224
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,39,      16.578473
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,40,      15.782679
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,41,      16.093897
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,42,      16.155327
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,43,      16.071437
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,44,      15.710150
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,45,      15.608072
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,46,      15.733170
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,47,      16.071238
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,48,      15.975828
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,49,      15.919229
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,50,      16.488474
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,51,      16.267835
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,52,      16.284026
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,53,      15.587061
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,54,      15.348883
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,55,      15.641380
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,56,      16.122187
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,57,      15.754860
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,58,      15.583482
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,59,      16.143037
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,60,      16.088277
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,61,      15.531771
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,62,      15.784790
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,63,      15.946579
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,64,      15.490511
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,65,      15.711060
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,66,      15.937058
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,67,      15.246163
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,68,      15.023286
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,69,      16.156086
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,70,      15.798119
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,71,      15.818230
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,72,      16.158207
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,73,      15.803779
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",192,74,      16.462705
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,0,      42.253428
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,1,      42.802343
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,2,      42.847313
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,3,      43.444029
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,4,      43.822956
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,5,      43.059261
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,6,      43.394639
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,7,      42.736154
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,8,      43.729016
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,9,      43.537837
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,10,      43.400209
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,11,      42.705224
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,12,      43.317439
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,13,      42.909563
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,14,      42.333657
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,15,      44.226602
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,16,      43.975585
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,17,      42.827923
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,18,      43.720876
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,19,      44.582760
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,20,      43.432658
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,21,      43.638727
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,22,      43.312769
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,23,      44.226392
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,24,      43.751036
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,25,      43.692097
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,26,      42.925953
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,27,      43.020221
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,28,      42.762283
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,29,      43.825655
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,30,      43.511188
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,31,      42.525045
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,32,      44.508551
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,33,      44.552280
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,34,      42.905242
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,35,      43.909565
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,36,      43.585628
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,37,      43.082832
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,38,      42.843893
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,39,      44.829748
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,40,      44.409871
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,41,      43.190800
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,42,      43.905765
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,43,      42.818323
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,44,      44.217602
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,45,      43.395659
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,46,      44.096623
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,47,      42.405626
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,48,      43.759476
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,49,      42.412696
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,50,      44.631159
3,float,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,51,      43.293639
