dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,double,uniform,PoisFFT,"D | D",448,9,       0.031530
1,double,uniform,PoisFFT,"D | D",448,10,       0.025360
1,double,uniform,PoisFFT,"D | D",448,11,       0.024999
1,double,uniform,PoisFFT,"D | D",448,12,       0.024830
1,double,uniform,PoisFFT,"D | D",448,13,       0.024800
1,double,uniform,PoisFFT,"D | D",448,14,       0.024859
1,double,uniform,PoisFFT,"D | D",448,15,       0.024850
1,double,uniform,PoisFFT,"D | D",448,16,       0.024889
1,double,uniform,PoisFFT,"D | D",448,17,       0.024909
1,double,uniform,PoisFFT,"D | D",448,18,       0.024880
1,double,uniform,PoisFFT,"D | D",448,19,       0.024879
1,double,uniform,PoisFFT,"D | D",448,20,       0.024869
1,double,uniform,PoisFFT,"D | D",448,21,       0.024860
1,double,uniform,PoisFFT,"D | D",448,22,       0.025070
1,double,uniform,PoisFFT,"D | D",448,23,       0.024839
1,double,uniform,PoisFFT,"D | D",448,24,       0.024930
1,double,uniform,PoisFFT,"D | D",448,25,       0.024819
1,double,uniform,PoisFFT,"D | D",448,26,       0.024840
1,double,uniform,PoisFFT,"D | D",448,27,       0.024790
1,double,uniform,PoisFFT,"D | D",448,28,       0.024880
1,double,uniform,PoisFFT,"D | D",448,29,       0.024880
1,double,uniform,PoisFFT,"D | D",448,30,       0.024800
1,double,uniform,PoisFFT,"D | D",448,31,       0.024799
1,double,uniform,PoisFFT,"D | D",448,32,       0.024800
1,double,uniform,PoisFFT,"D | D",448,33,       0.025030
1,double,uniform,PoisFFT,"D | D",448,34,       0.024919
1,double,uniform,PoisFFT,"D | D",448,35,       0.024870
1,double,uniform,PoisFFT,"D | D",448,36,       0.024840
1,double,uniform,PoisFFT,"D | D",448,37,       0.024899
1,double,uniform,PoisFFT,"D | D",448,38,       0.024870
1,double,uniform,PoisFFT,"D | D",448,39,       0.024880
1,double,uniform,PoisFFT,"D | D",448,40,       0.029929
1,double,uniform,PoisFFT,"D | D",448,41,       0.024860
1,double,uniform,PoisFFT,"D | D",448,42,       0.024870
1,double,uniform,PoisFFT,"D | D",448,43,       0.024859
1,double,uniform,PoisFFT,"D | D",448,44,       0.024810
1,double,uniform,PoisFFT,"D | D",448,45,       0.024820
1,double,uniform,PoisFFT,"D | D",448,46,       0.024839
1,double,uniform,PoisFFT,"D | D",448,47,       0.024860
1,double,uniform,PoisFFT,"D | D",448,48,       0.024829
1,double,uniform,PoisFFT,"D | D",448,49,       0.024840
1,double,uniform,PoisFFT,"D | D",448,50,       0.024840
1,double,uniform,PoisFFT,"D | D",448,51,       0.024809
1,double,uniform,PoisFFT,"D | D",448,52,       0.024850
1,double,uniform,PoisFFT,"D | D",448,53,       0.024850
1,double,uniform,PoisFFT,"D | D",448,54,       0.024789
1,double,uniform,PoisFFT,"D | D",448,55,       0.024850
1,double,uniform,PoisFFT,"D | D",448,56,       0.024860
1,double,uniform,PoisFFT,"D | D",448,57,       0.026379
1,double,uniform,PoisFFT,"D | D",448,58,       0.024870
1,double,uniform,PoisFFT,"D | D",448,59,       0.024810
1,double,uniform,PoisFFT,"D | D",448,60,       0.024890
1,double,uniform,PoisFFT,"D | D",448,61,       0.024790
1,double,uniform,PoisFFT,"D | D",448,62,       0.024860
1,double,uniform,PoisFFT,"D | D",448,63,       0.024840
1,double,uniform,PoisFFT,"D | D",448,64,       0.024860
1,double,uniform,PoisFFT,"D | D",448,65,       0.024910
1,double,uniform,PoisFFT,"D | D",448,66,       0.024890
1,double,uniform,PoisFFT,"D | D",448,67,       0.024810
1,double,uniform,PoisFFT,"D | D",448,68,       0.025280
1,double,uniform,PoisFFT,"D | D",448,69,       0.029479
1,double,uniform,PoisFFT,"D | D",448,70,       0.024760
1,double,uniform,PoisFFT,"D | D",448,71,       0.024750
1,double,uniform,PoisFFT,"D | D",448,72,       0.024869
1,double,uniform,PoisFFT,"D | D",448,73,       0.024850
1,double,uniform,PoisFFT,"D | D",448,74,       0.024870
1,double,uniform,PoisFFT,"D | D",512,0,       0.010810
1,double,uniform,PoisFFT,"D | D",512,1,       0.010330
1,double,uniform,PoisFFT,"D | D",512,2,       0.010271
1,double,uniform,PoisFFT,"D | D",512,3,       0.010280
1,double,uniform,PoisFFT,"D | D",512,4,       0.010250
1,double,uniform,PoisFFT,"D | D",512,5,       0.010250
1,double,uniform,PoisFFT,"D | D",512,6,       0.010290
1,double,uniform,PoisFFT,"D | D",512,7,       0.010289
1,double,uniform,PoisFFT,"D | D",512,8,       0.010289
1,double,uniform,PoisFFT,"D | D",512,9,       0.010280
1,double,uniform,PoisFFT,"D | D",512,10,       0.010310
1,double,uniform,PoisFFT,"D | D",512,11,       0.010320
1,double,uniform,PoisFFT,"D | D",512,12,       0.010289
1,double,uniform,PoisFFT,"D | D",512,13,       0.010239
1,double,uniform,PoisFFT,"D | D",512,14,       0.010320
1,double,uniform,PoisFFT,"D | D",512,15,       0.010300
1,double,uniform,PoisFFT,"D | D",512,16,       0.010250
1,double,uniform,PoisFFT,"D | D",512,17,       0.010229
1,double,uniform,PoisFFT,"D | D",512,18,       0.010280
1,double,uniform,PoisFFT,"D | D",512,19,       0.010310
1,double,uniform,PoisFFT,"D | D",512,20,       0.010280
1,double,uniform,PoisFFT,"D | D",512,21,       0.010260
1,double,uniform,PoisFFT,"D | D",512,22,       0.010260
1,double,uniform,PoisFFT,"D | D",512,23,       0.010380
1,double,uniform,PoisFFT,"D | D",512,24,       0.010300
1,double,uniform,PoisFFT,"D | D",512,25,       0.010270
1,double,uniform,PoisFFT,"D | D",512,26,       0.010250
1,double,uniform,PoisFFT,"D | D",512,27,       0.010320
1,double,uniform,PoisFFT,"D | D",512,28,       0.010309
1,double,uniform,PoisFFT,"D | D",512,29,       0.010320
1,double,uniform,PoisFFT,"D | D",512,30,       0.010290
1,double,uniform,PoisFFT,"D | D",512,31,       0.010350
1,double,uniform,PoisFFT,"D | D",512,32,       0.010260
1,double,uniform,PoisFFT,"D | D",512,33,       0.010320
1,double,uniform,PoisFFT,"D | D",512,34,       0.010340
1,double,uniform,PoisFFT,"D | D",512,35,       0.010320
1,double,uniform,PoisFFT,"D | D",512,36,       0.010280
1,double,uniform,PoisFFT,"D | D",512,37,       0.010250
1,double,uniform,PoisFFT,"D | D",512,38,       0.010309
1,double,uniform,PoisFFT,"D | D",512,39,       0.010290
1,double,uniform,PoisFFT,"D | D",512,40,       0.010340
1,double,uniform,PoisFFT,"D | D",512,41,       0.010240
1,double,uniform,PoisFFT,"D | D",512,42,       0.010290
1,double,uniform,PoisFFT,"D | D",512,43,       0.010289
1,double,uniform,PoisFFT,"D | D",512,44,       0.010290
1,double,uniform,PoisFFT,"D | D",512,45,       0.010290
1,double,uniform,PoisFFT,"D | D",512,46,       0.010290
1,double,uniform,PoisFFT,"D | D",512,47,       0.010310
1,double,uniform,PoisFFT,"D | D",512,48,       0.010320
1,double,uniform,PoisFFT,"D | D",512,49,       0.010249
1,double,uniform,PoisFFT,"D | D",512,50,       0.010300
1,double,uniform,PoisFFT,"D | D",512,51,       0.010260
1,double,uniform,PoisFFT,"D | D",512,52,       0.010300
1,double,uniform,PoisFFT,"D | D",512,53,       0.010280
1,double,uniform,PoisFFT,"D | D",512,54,       0.010310
1,double,uniform,PoisFFT,"D | D",512,55,       0.014870
1,double,uniform,PoisFFT,"D | D",512,56,       0.010300
1,double,uniform,PoisFFT,"D | D",512,57,       0.010280
1,double,uniform,PoisFFT,"D | D",512,58,       0.010290
1,double,uniform,PoisFFT,"D | D",512,59,       0.010290
1,double,uniform,PoisFFT,"D | D",512,60,       0.010280
1,double,uniform,PoisFFT,"D | D",512,61,       0.010220
1,double,uniform,PoisFFT,"D | D",512,62,       0.010240
1,double,uniform,PoisFFT,"D | D",512,63,       0.010300
1,double,uniform,PoisFFT,"D | D",512,64,       0.010240
1,double,uniform,PoisFFT,"D | D",512,65,       0.010350
1,double,uniform,PoisFFT,"D | D",512,66,       0.010260
1,double,uniform,PoisFFT,"D | D",512,67,       0.010460
1,double,uniform,PoisFFT,"D | D",512,68,       0.010220
1,double,uniform,PoisFFT,"D | D",512,69,       0.010330
1,double,uniform,PoisFFT,"D | D",512,70,       0.010250
1,double,uniform,PoisFFT,"D | D",512,71,       0.010250
1,double,uniform,PoisFFT,"D | D",512,72,       0.010210
1,double,uniform,PoisFFT,"D | D",512,73,       0.010260
1,double,uniform,PoisFFT,"D | D",512,74,       0.010220
