dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      17.199691
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,      57.782784
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,      58.128310
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,      57.757333
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,      57.766723
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,      57.595515
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,      57.221088
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      58.224070
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      58.713696
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      56.998670
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      57.891113
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      57.308808
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      57.369677
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      57.430166
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      58.123120
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      58.324139
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      57.719274
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      57.882693
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      58.295169
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      58.519057
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      58.158091
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      57.504746
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      58.120860
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      57.633825
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,     118.756341
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,     119.557395
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,     119.111299
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,     119.560925
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,     119.002739
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,     119.973972
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,     119.737353
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,     119.976291
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,     119.271657
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,     118.384774
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,     118.142327
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,     118.847801
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,     118.077397
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,     117.894188
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,     118.679272
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,     117.809609
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,     118.788581
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,     118.821991
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,     119.347357
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,     119.301527
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,     119.355706
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,     119.346857
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,     119.031419
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,     119.320587
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,     128.025286
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,     135.945932
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,     118.741271
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,     126.579808
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,     118.497084
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,     118.589913
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,     119.435345
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,     119.552105
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,     119.457445
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,     120.460958
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,     118.668231
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,     118.622482
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,     119.339887
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,     135.933893
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,     117.863398
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,     118.098537
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,     128.917840
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,     139.472624
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,     116.699818
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,     136.597407
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,     119.729803
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,     128.322864
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,     119.219708
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,     133.059317
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,     118.796631
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,     117.246043
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,     119.506896
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,     118.622632
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,     116.994436
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,     121.011453
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,     119.895012
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,     119.298287
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,     119.027090
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,     117.988638
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,     118.709292
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,     117.276753
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,     117.199203
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,     117.278693
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,     116.031623
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,     116.327521
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,     115.866805
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,     115.805435
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,     117.488402
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,     116.482959
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,     116.488779
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,     116.086563
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,     117.150814
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,     117.014066
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,     116.841387
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,     116.746318
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,     116.136323
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     174.150874
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     173.760728
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     175.157506
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     173.953385
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     174.499871
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     173.397380
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     184.301152
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     176.043969
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     173.744077
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     175.999999
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     176.397686
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     200.110644
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     179.226143
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     186.097698
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     175.784091
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     174.506211
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     174.543521
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     174.410672
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     177.226149
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     174.991317
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     173.675538
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     173.596558
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     175.087467
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     175.072896
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     174.449532
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     174.830289
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     173.874657
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     177.280169
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     172.179450
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     174.790529
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     175.152036
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     175.093546
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     174.170203
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     175.242996
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     198.390318
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     211.426743
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     200.255154
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     180.149516
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     213.103420
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     211.856800
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     192.609855
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     172.148140
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     171.757134
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     176.340086
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     172.414659
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     175.056957
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     201.724072
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     172.932334
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     172.072000
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     172.763765
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     172.502377
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     173.660198
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     172.069481
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     173.170202
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     177.171890
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     177.208540
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     173.750127
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     173.419160
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     206.511382
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     172.801765
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     175.364064
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     173.564469
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     204.162112
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     172.149290
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     173.156032
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     173.118633
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     171.862613
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     205.893328
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     172.765943
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     173.880371
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     172.907692
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     173.336317
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     174.657983
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     173.338547
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     182.287288
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     301.504783
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     298.364098
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     303.560040
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     301.451604
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     301.032648
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     303.667739
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     296.447329
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     300.815200
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     304.302862
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     299.403456
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     303.019326
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     300.630472
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     302.155496
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     300.637132
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     302.159405
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     303.095825
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     303.892206
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     301.922968
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     302.089806
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     301.518723
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     300.262267
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     300.144838
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     298.188849
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     301.070347
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     302.463012
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     302.444532
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     301.954088
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     300.807080
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     303.355762
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     302.628011
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     299.221508
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     303.310503
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     298.435197
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     298.813273
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     301.145566
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     303.310662
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     299.167808
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     300.350616
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     301.991407
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     301.277345
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     300.974939
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     305.153423
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     300.410115
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     331.480372
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     301.358814
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     302.348343
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     299.769681
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     304.500050
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     301.980238
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     299.621063
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     305.584668
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     302.311214
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     299.452895
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     303.654149
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     300.939009
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     301.332594
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     303.853907
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     307.180159
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     304.871446
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     298.926451
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     301.865169
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     303.347702
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     300.454934
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     306.629696
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     300.990488
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     298.186630
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     302.984286
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     301.654561
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     303.726218
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     303.640859
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     301.225215
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     302.171156
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     301.079457
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     298.916671
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     303.509931
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     456.124407
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     454.847800
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     457.612890
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     455.591423
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     454.501274
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     456.324194
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     456.004537
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     454.987429
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     458.108355
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     455.442423
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     456.440083
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     456.170896
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     456.203175
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     457.237214
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     454.493114
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     456.351553
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     454.727202
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     455.614722
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     455.277985
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     455.214666
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     454.410735
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     456.009887
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     456.625721
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     455.779600
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     455.996428
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     456.081076
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     456.369434
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     460.611236
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     458.406721
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     457.190004
