dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,double,uniform,PoisFFT,"P | P | P | P",64,0,       0.034740
2,double,uniform,PoisFFT,"P | P | P | P",64,35,       0.029919
2,double,uniform,PoisFFT,"P | P | P | P",64,36,       0.029759
2,double,uniform,PoisFFT,"P | P | P | P",64,37,       0.029919
2,double,uniform,PoisFFT,"P | P | P | P",64,38,       0.030250
2,double,uniform,PoisFFT,"P | P | P | P",64,39,       0.034280
2,double,uniform,PoisFFT,"P | P | P | P",64,40,       0.030120
2,double,uniform,PoisFFT,"P | P | P | P",64,41,       0.030310
2,double,uniform,PoisFFT,"P | P | P | P",64,42,       0.030250
2,double,uniform,PoisFFT,"P | P | P | P",64,43,       0.029950
2,double,uniform,PoisFFT,"P | P | P | P",64,44,       0.030070
2,double,uniform,PoisFFT,"P | P | P | P",64,45,       0.029950
2,double,uniform,PoisFFT,"P | P | P | P",64,46,       0.029860
2,double,uniform,PoisFFT,"P | P | P | P",64,47,       0.029879
2,double,uniform,PoisFFT,"P | P | P | P",64,48,       0.030149
2,double,uniform,PoisFFT,"P | P | P | P",64,49,       0.029980
2,double,uniform,PoisFFT,"P | P | P | P",64,50,       0.029890
2,double,uniform,PoisFFT,"P | P | P | P",64,51,       0.029930
2,double,uniform,PoisFFT,"P | P | P | P",64,52,       0.033950
2,double,uniform,PoisFFT,"P | P | P | P",64,53,       0.030330
2,double,uniform,PoisFFT,"P | P | P | P",64,54,       0.030129
2,double,uniform,PoisFFT,"P | P | P | P",64,55,       0.029959
2,double,uniform,PoisFFT,"P | P | P | P",64,56,       0.030040
2,double,uniform,PoisFFT,"P | P | P | P",64,57,       0.030520
2,double,uniform,PoisFFT,"P | P | P | P",64,58,       0.030530
2,double,uniform,PoisFFT,"P | P | P | P",64,59,       0.030159
2,double,uniform,PoisFFT,"P | P | P | P",64,60,       0.029949
2,double,uniform,PoisFFT,"P | P | P | P",64,61,       0.030350
2,double,uniform,PoisFFT,"P | P | P | P",64,62,       0.030110
2,double,uniform,PoisFFT,"P | P | P | P",64,63,       0.030150
2,double,uniform,PoisFFT,"P | P | P | P",64,64,       0.031560
2,double,uniform,PoisFFT,"P | P | P | P",64,65,       0.030210
2,double,uniform,PoisFFT,"P | P | P | P",64,66,       0.030130
2,double,uniform,PoisFFT,"P | P | P | P",64,67,       0.030320
2,double,uniform,PoisFFT,"P | P | P | P",64,68,       0.030090
2,double,uniform,PoisFFT,"P | P | P | P",64,69,       0.030349
2,double,uniform,PoisFFT,"P | P | P | P",64,70,       0.030129
2,double,uniform,PoisFFT,"P | P | P | P",64,71,       0.030170
2,double,uniform,PoisFFT,"P | P | P | P",64,72,       0.030220
2,double,uniform,PoisFFT,"P | P | P | P",64,73,       0.030009
2,double,uniform,PoisFFT,"P | P | P | P",64,74,       0.029809
2,double,uniform,PoisFFT,"P | P | P | P",128,0,       0.146168
2,double,uniform,PoisFFT,"P | P | P | P",128,1,       0.139959
2,double,uniform,PoisFFT,"P | P | P | P",128,2,       0.139089
2,double,uniform,PoisFFT,"P | P | P | P",128,3,       0.139079
2,double,uniform,PoisFFT,"P | P | P | P",128,4,       0.139008
2,double,uniform,PoisFFT,"P | P | P | P",128,5,       0.139108
2,double,uniform,PoisFFT,"P | P | P | P",128,6,       0.139799
2,double,uniform,PoisFFT,"P | P | P | P",128,7,       0.143579
2,double,uniform,PoisFFT,"P | P | P | P",128,8,       0.138948
2,double,uniform,PoisFFT,"P | P | P | P",128,9,       0.139428
2,double,uniform,PoisFFT,"P | P | P | P",128,10,       0.137768
2,double,uniform,PoisFFT,"P | P | P | P",128,11,       0.138549
2,double,uniform,PoisFFT,"P | P | P | P",128,12,       0.139109
2,double,uniform,PoisFFT,"P | P | P | P",128,13,       0.138088
2,double,uniform,PoisFFT,"P | P | P | P",128,14,       0.138998
2,double,uniform,PoisFFT,"P | P | P | P",128,15,       0.138979
2,double,uniform,PoisFFT,"P | P | P | P",128,16,       0.138689
2,double,uniform,PoisFFT,"P | P | P | P",128,17,       0.143429
2,double,uniform,PoisFFT,"P | P | P | P",128,18,       0.139808
2,double,uniform,PoisFFT,"P | P | P | P",128,19,       0.137258
2,double,uniform,PoisFFT,"P | P | P | P",128,20,       0.137278
2,double,uniform,PoisFFT,"P | P | P | P",128,21,       0.138799
2,double,uniform,PoisFFT,"P | P | P | P",128,22,       0.138539
2,double,uniform,PoisFFT,"P | P | P | P",128,23,       0.138889
2,double,uniform,PoisFFT,"P | P | P | P",128,24,       0.142488
2,double,uniform,PoisFFT,"P | P | P | P",128,25,       0.138139
2,double,uniform,PoisFFT,"P | P | P | P",128,26,       0.138759
2,double,uniform,PoisFFT,"P | P | P | P",128,27,       0.138459
2,double,uniform,PoisFFT,"P | P | P | P",128,28,       0.138689
2,double,uniform,PoisFFT,"P | P | P | P",128,29,       0.138648
2,double,uniform,PoisFFT,"P | P | P | P",128,30,       0.138358
2,double,uniform,PoisFFT,"P | P | P | P",128,31,       0.138529
2,double,uniform,PoisFFT,"P | P | P | P",128,32,       0.138529
2,double,uniform,PoisFFT,"P | P | P | P",128,33,       0.138739
2,double,uniform,PoisFFT,"P | P | P | P",128,34,       0.143148
2,double,uniform,PoisFFT,"P | P | P | P",128,35,       0.140818
2,double,uniform,PoisFFT,"P | P | P | P",128,36,       0.138919
2,double,uniform,PoisFFT,"P | P | P | P",128,37,       0.138199
2,double,uniform,PoisFFT,"P | P | P | P",128,38,       0.138868
2,double,uniform,PoisFFT,"P | P | P | P",128,39,       0.137818
2,double,uniform,PoisFFT,"P | P | P | P",128,40,       0.138578
2,double,uniform,PoisFFT,"P | P | P | P",128,41,       0.144079
2,double,uniform,PoisFFT,"P | P | P | P",128,42,       0.139708
2,double,uniform,PoisFFT,"P | P | P | P",128,43,       0.138468
2,double,uniform,PoisFFT,"P | P | P | P",128,44,       0.143878
2,double,uniform,PoisFFT,"P | P | P | P",128,45,       0.138589
2,double,uniform,PoisFFT,"P | P | P | P",128,46,       0.136749
2,double,uniform,PoisFFT,"P | P | P | P",128,47,       0.138529
2,double,uniform,PoisFFT,"P | P | P | P",128,48,       0.138898
2,double,uniform,PoisFFT,"P | P | P | P",128,49,       0.139628
2,double,uniform,PoisFFT,"P | P | P | P",128,50,       0.138339
2,double,uniform,PoisFFT,"P | P | P | P",128,51,       0.144539
2,double,uniform,PoisFFT,"P | P | P | P",128,52,       0.138219
2,double,uniform,PoisFFT,"P | P | P | P",128,53,       0.139098
2,double,uniform,PoisFFT,"P | P | P | P",128,54,       0.144288
2,double,uniform,PoisFFT,"P | P | P | P",128,55,       0.138688
2,double,uniform,PoisFFT,"P | P | P | P",128,56,       0.137699
2,double,uniform,PoisFFT,"P | P | P | P",128,57,       0.139168
2,double,uniform,PoisFFT,"P | P | P | P",128,58,       0.138948
2,double,uniform,PoisFFT,"P | P | P | P",128,59,       0.139269
2,double,uniform,PoisFFT,"P | P | P | P",128,60,       0.140149
2,double,uniform,PoisFFT,"P | P | P | P",128,61,       0.141109
2,double,uniform,PoisFFT,"P | P | P | P",128,62,       0.138298
2,double,uniform,PoisFFT,"P | P | P | P",128,63,       0.138728
2,double,uniform,PoisFFT,"P | P | P | P",128,64,       0.143508
2,double,uniform,PoisFFT,"P | P | P | P",128,65,       0.138748
2,double,uniform,PoisFFT,"P | P | P | P",128,66,       0.139239
2,double,uniform,PoisFFT,"P | P | P | P",128,67,       0.138508
2,double,uniform,PoisFFT,"P | P | P | P",128,68,       0.137938
2,double,uniform,PoisFFT,"P | P | P | P",128,69,       0.139108
2,double,uniform,PoisFFT,"P | P | P | P",128,70,       0.139399
2,double,uniform,PoisFFT,"P | P | P | P",128,71,       0.143209
2,double,uniform,PoisFFT,"P | P | P | P",128,72,       0.138579
2,double,uniform,PoisFFT,"P | P | P | P",128,73,       0.138439
2,double,uniform,PoisFFT,"P | P | P | P",128,74,       0.139148
2,double,uniform,PoisFFT,"P | P | P | P",192,0,       0.351186
2,double,uniform,PoisFFT,"P | P | P | P",192,1,       0.339486
2,double,uniform,PoisFFT,"P | P | P | P",192,2,       0.338757
2,double,uniform,PoisFFT,"P | P | P | P",192,3,       0.335426
2,double,uniform,PoisFFT,"P | P | P | P",192,4,       0.336187
2,double,uniform,PoisFFT,"P | P | P | P",192,5,       0.343266
2,double,uniform,PoisFFT,"P | P | P | P",192,6,       0.336006
2,double,uniform,PoisFFT,"P | P | P | P",192,7,       0.337987
2,double,uniform,PoisFFT,"P | P | P | P",192,8,       0.345256
2,double,uniform,PoisFFT,"P | P | P | P",192,9,       0.335587
2,double,uniform,PoisFFT,"P | P | P | P",192,10,       0.335906
2,double,uniform,PoisFFT,"P | P | P | P",192,11,       0.343497
2,double,uniform,PoisFFT,"P | P | P | P",192,12,       0.337626
2,double,uniform,PoisFFT,"P | P | P | P",192,13,       0.337577
2,double,uniform,PoisFFT,"P | P | P | P",192,14,       0.342126
2,double,uniform,PoisFFT,"P | P | P | P",192,15,       0.336536
2,double,uniform,PoisFFT,"P | P | P | P",192,16,       0.337886
2,double,uniform,PoisFFT,"P | P | P | P",192,17,       0.338246
2,double,uniform,PoisFFT,"P | P | P | P",192,18,       0.341556
2,double,uniform,PoisFFT,"P | P | P | P",192,19,       0.335837
2,double,uniform,PoisFFT,"P | P | P | P",192,20,       0.337656
2,double,uniform,PoisFFT,"P | P | P | P",192,21,       0.343406
2,double,uniform,PoisFFT,"P | P | P | P",192,22,       0.337566
2,double,uniform,PoisFFT,"P | P | P | P",192,23,       0.336926
2,double,uniform,PoisFFT,"P | P | P | P",192,24,       0.343577
2,double,uniform,PoisFFT,"P | P | P | P",192,25,       0.337446
2,double,uniform,PoisFFT,"P | P | P | P",192,26,       0.337646
2,double,uniform,PoisFFT,"P | P | P | P",192,27,       0.343476
2,double,uniform,PoisFFT,"P | P | P | P",192,28,       0.338456
2,double,uniform,PoisFFT,"P | P | P | P",192,29,       0.334376
2,double,uniform,PoisFFT,"P | P | P | P",192,30,       0.342406
2,double,uniform,PoisFFT,"P | P | P | P",192,31,       0.336707
2,double,uniform,PoisFFT,"P | P | P | P",192,32,       0.336416
2,double,uniform,PoisFFT,"P | P | P | P",192,33,       0.343506
2,double,uniform,PoisFFT,"P | P | P | P",192,34,       0.337067
2,double,uniform,PoisFFT,"P | P | P | P",192,35,       0.336776
2,double,uniform,PoisFFT,"P | P | P | P",192,36,       0.339077
2,double,uniform,PoisFFT,"P | P | P | P",192,37,       0.343046
2,double,uniform,PoisFFT,"P | P | P | P",192,38,       0.337297
2,double,uniform,PoisFFT,"P | P | P | P",192,39,       0.340746
2,double,uniform,PoisFFT,"P | P | P | P",192,40,       0.342106
2,double,uniform,PoisFFT,"P | P | P | P",192,41,       0.337976
2,double,uniform,PoisFFT,"P | P | P | P",192,42,       0.337266
2,double,uniform,PoisFFT,"P | P | P | P",192,43,       0.341386
2,double,uniform,PoisFFT,"P | P | P | P",192,44,       0.336166
2,double,uniform,PoisFFT,"P | P | P | P",192,45,       0.336477
2,double,uniform,PoisFFT,"P | P | P | P",192,46,       0.340096
2,double,uniform,PoisFFT,"P | P | P | P",192,47,       0.337137
2,double,uniform,PoisFFT,"P | P | P | P",192,48,       0.336676
2,double,uniform,PoisFFT,"P | P | P | P",192,49,       0.341647
2,double,uniform,PoisFFT,"P | P | P | P",192,50,       0.344406
2,double,uniform,PoisFFT,"P | P | P | P",192,51,       0.336927
2,double,uniform,PoisFFT,"P | P | P | P",192,52,       0.338586
2,double,uniform,PoisFFT,"P | P | P | P",192,53,       0.341326
2,double,uniform,PoisFFT,"P | P | P | P",192,54,       0.338597
2,double,uniform,PoisFFT,"P | P | P | P",192,55,       0.339196
2,double,uniform,PoisFFT,"P | P | P | P",192,56,       0.345727
2,double,uniform,PoisFFT,"P | P | P | P",192,57,       0.338236
2,double,uniform,PoisFFT,"P | P | P | P",192,58,       0.337576
2,double,uniform,PoisFFT,"P | P | P | P",192,59,       0.344617
2,double,uniform,PoisFFT,"P | P | P | P",192,60,       0.338646
2,double,uniform,PoisFFT,"P | P | P | P",192,61,       0.336757
2,double,uniform,PoisFFT,"P | P | P | P",192,62,       0.343276
2,double,uniform,PoisFFT,"P | P | P | P",192,63,       0.335506
2,double,uniform,PoisFFT,"P | P | P | P",192,64,       0.336627
2,double,uniform,PoisFFT,"P | P | P | P",192,65,       0.344146
2,double,uniform,PoisFFT,"P | P | P | P",192,66,       0.335136
2,double,uniform,PoisFFT,"P | P | P | P",192,67,       0.337547
2,double,uniform,PoisFFT,"P | P | P | P",192,68,       0.341756
2,double,uniform,PoisFFT,"P | P | P | P",192,69,       0.340016
2,double,uniform,PoisFFT,"P | P | P | P",192,70,       0.336946
2,double,uniform,PoisFFT,"P | P | P | P",192,71,       0.337287
2,double,uniform,PoisFFT,"P | P | P | P",192,72,       0.343386
2,double,uniform,PoisFFT,"P | P | P | P",192,73,       0.337456
2,double,uniform,PoisFFT,"P | P | P | P",192,74,       0.338226
2,double,uniform,PoisFFT,"P | P | P | P",256,0,       0.686293
2,double,uniform,PoisFFT,"P | P | P | P",256,1,       0.647502
2,double,uniform,PoisFFT,"P | P | P | P",256,2,       0.652863
2,double,uniform,PoisFFT,"P | P | P | P",256,3,       0.647363
2,double,uniform,PoisFFT,"P | P | P | P",256,4,       0.639543
2,double,uniform,PoisFFT,"P | P | P | P",256,5,       0.650304
2,double,uniform,PoisFFT,"P | P | P | P",256,6,       0.647483
2,double,uniform,PoisFFT,"P | P | P | P",256,7,       0.646683
2,double,uniform,PoisFFT,"P | P | P | P",256,8,       0.644693
2,double,uniform,PoisFFT,"P | P | P | P",256,9,       0.654363
2,double,uniform,PoisFFT,"P | P | P | P",256,10,       0.645263
2,double,uniform,PoisFFT,"P | P | P | P",256,11,       0.648393
2,double,uniform,PoisFFT,"P | P | P | P",256,12,       0.647953
2,double,uniform,PoisFFT,"P | P | P | P",256,13,       0.646502
2,double,uniform,PoisFFT,"P | P | P | P",256,14,       0.645064
2,double,uniform,PoisFFT,"P | P | P | P",256,15,       0.652083
2,double,uniform,PoisFFT,"P | P | P | P",256,16,       0.647293
2,double,uniform,PoisFFT,"P | P | P | P",256,17,       0.647393
2,double,uniform,PoisFFT,"P | P | P | P",256,18,       0.648133
2,double,uniform,PoisFFT,"P | P | P | P",256,19,       0.648433
2,double,uniform,PoisFFT,"P | P | P | P",256,20,       0.648423
2,double,uniform,PoisFFT,"P | P | P | P",256,21,       0.650353
2,double,uniform,PoisFFT,"P | P | P | P",256,22,       0.647623
2,double,uniform,PoisFFT,"P | P | P | P",256,23,       0.647493
2,double,uniform,PoisFFT,"P | P | P | P",256,24,       0.644633
2,double,uniform,PoisFFT,"P | P | P | P",256,25,       0.650623
2,double,uniform,PoisFFT,"P | P | P | P",256,26,       0.648333
2,double,uniform,PoisFFT,"P | P | P | P",256,27,       0.646264
2,double,uniform,PoisFFT,"P | P | P | P",256,28,       0.649483
2,double,uniform,PoisFFT,"P | P | P | P",256,29,       0.649713
2,double,uniform,PoisFFT,"P | P | P | P",256,30,       0.654553
2,double,uniform,PoisFFT,"P | P | P | P",256,31,       0.647863
2,double,uniform,PoisFFT,"P | P | P | P",256,32,       0.648113
2,double,uniform,PoisFFT,"P | P | P | P",256,33,       0.641053
2,double,uniform,PoisFFT,"P | P | P | P",256,34,       0.649253
2,double,uniform,PoisFFT,"P | P | P | P",256,35,       0.651563
2,double,uniform,PoisFFT,"P | P | P | P",256,36,       0.643333
2,double,uniform,PoisFFT,"P | P | P | P",256,37,       0.649703
2,double,uniform,PoisFFT,"P | P | P | P",256,38,       0.656103
2,double,uniform,PoisFFT,"P | P | P | P",256,39,       0.652623
2,double,uniform,PoisFFT,"P | P | P | P",256,40,       0.642823
2,double,uniform,PoisFFT,"P | P | P | P",256,41,       0.645553
2,double,uniform,PoisFFT,"P | P | P | P",256,42,       0.656123
2,double,uniform,PoisFFT,"P | P | P | P",256,43,       0.650013
2,double,uniform,PoisFFT,"P | P | P | P",256,44,       0.653143
2,double,uniform,PoisFFT,"P | P | P | P",256,45,       0.651213
2,double,uniform,PoisFFT,"P | P | P | P",256,46,       0.643443
2,double,uniform,PoisFFT,"P | P | P | P",256,47,       0.648224
2,double,uniform,PoisFFT,"P | P | P | P",256,48,       0.646753
2,double,uniform,PoisFFT,"P | P | P | P",256,49,       0.642323
2,double,uniform,PoisFFT,"P | P | P | P",256,50,       0.648323
2,double,uniform,PoisFFT,"P | P | P | P",256,51,       0.647783
2,double,uniform,PoisFFT,"P | P | P | P",256,52,       0.648063
2,double,uniform,PoisFFT,"P | P | P | P",256,53,       0.646363
2,double,uniform,PoisFFT,"P | P | P | P",256,54,       0.649723
2,double,uniform,PoisFFT,"P | P | P | P",256,55,       0.651572
2,double,uniform,PoisFFT,"P | P | P | P",256,56,       0.643863
2,double,uniform,PoisFFT,"P | P | P | P",256,57,       0.653363
2,double,uniform,PoisFFT,"P | P | P | P",256,58,       0.651073
2,double,uniform,PoisFFT,"P | P | P | P",256,59,       0.643773
2,double,uniform,PoisFFT,"P | P | P | P",256,60,       0.648722
2,double,uniform,PoisFFT,"P | P | P | P",256,61,       0.651632
2,double,uniform,PoisFFT,"P | P | P | P",256,62,       0.644503
2,double,uniform,PoisFFT,"P | P | P | P",256,63,       0.649843
2,double,uniform,PoisFFT,"P | P | P | P",256,64,       0.647443
2,double,uniform,PoisFFT,"P | P | P | P",256,65,       0.650553
2,double,uniform,PoisFFT,"P | P | P | P",256,66,       0.651432
2,double,uniform,PoisFFT,"P | P | P | P",256,67,       0.648803
2,double,uniform,PoisFFT,"P | P | P | P",256,68,       0.648873
2,double,uniform,PoisFFT,"P | P | P | P",256,69,       0.659572
2,double,uniform,PoisFFT,"P | P | P | P",256,70,       0.652533
2,double,uniform,PoisFFT,"P | P | P | P",256,71,       0.655743
2,double,uniform,PoisFFT,"P | P | P | P",256,72,       0.642603
2,double,uniform,PoisFFT,"P | P | P | P",256,73,       0.650093
2,double,uniform,PoisFFT,"P | P | P | P",256,74,       0.649543
2,double,uniform,PoisFFT,"P | P | P | P",320,0,       1.061208
2,double,uniform,PoisFFT,"P | P | P | P",320,1,       1.053299
2,double,uniform,PoisFFT,"P | P | P | P",320,2,       1.051749
2,double,uniform,PoisFFT,"P | P | P | P",320,3,       1.051429
2,double,uniform,PoisFFT,"P | P | P | P",320,4,       1.048859
2,double,uniform,PoisFFT,"P | P | P | P",320,5,       1.043549
2,double,uniform,PoisFFT,"P | P | P | P",320,6,       1.045689
2,double,uniform,PoisFFT,"P | P | P | P",320,7,       1.054998
2,double,uniform,PoisFFT,"P | P | P | P",320,8,       1.045619
2,double,uniform,PoisFFT,"P | P | P | P",320,9,       1.051048
2,double,uniform,PoisFFT,"P | P | P | P",320,10,       1.047988
2,double,uniform,PoisFFT,"P | P | P | P",320,11,       1.052778
2,double,uniform,PoisFFT,"P | P | P | P",320,12,       1.049099
2,double,uniform,PoisFFT,"P | P | P | P",320,13,       1.050339
2,double,uniform,PoisFFT,"P | P | P | P",320,14,       1.053739
2,double,uniform,PoisFFT,"P | P | P | P",320,15,       1.051129
2,double,uniform,PoisFFT,"P | P | P | P",320,16,       1.050639
2,double,uniform,PoisFFT,"P | P | P | P",320,17,       1.043189
2,double,uniform,PoisFFT,"P | P | P | P",320,18,       1.042349
2,double,uniform,PoisFFT,"P | P | P | P",320,19,       1.047319
2,double,uniform,PoisFFT,"P | P | P | P",320,20,       1.049989
2,double,uniform,PoisFFT,"P | P | P | P",320,21,       1.046739
2,double,uniform,PoisFFT,"P | P | P | P",320,22,       1.051408
2,double,uniform,PoisFFT,"P | P | P | P",320,23,       1.049858
2,double,uniform,PoisFFT,"P | P | P | P",320,24,       1.049279
2,double,uniform,PoisFFT,"P | P | P | P",320,25,       1.042229
2,double,uniform,PoisFFT,"P | P | P | P",320,26,       1.047689
2,double,uniform,PoisFFT,"P | P | P | P",320,27,       1.050998
2,double,uniform,PoisFFT,"P | P | P | P",320,28,       1.045559
2,double,uniform,PoisFFT,"P | P | P | P",320,29,       1.049439
2,double,uniform,PoisFFT,"P | P | P | P",320,30,       1.055379
2,double,uniform,PoisFFT,"P | P | P | P",320,31,       1.056199
2,double,uniform,PoisFFT,"P | P | P | P",320,32,       1.048398
2,double,uniform,PoisFFT,"P | P | P | P",320,33,       1.052768
2,double,uniform,PoisFFT,"P | P | P | P",320,34,       1.043859
2,double,uniform,PoisFFT,"P | P | P | P",320,35,       1.045478
2,double,uniform,PoisFFT,"P | P | P | P",320,36,       1.050458
2,double,uniform,PoisFFT,"P | P | P | P",320,37,       1.049818
2,double,uniform,PoisFFT,"P | P | P | P",320,38,       1.049078
2,double,uniform,PoisFFT,"P | P | P | P",320,39,       1.050398
2,double,uniform,PoisFFT,"P | P | P | P",320,40,       1.049818
2,double,uniform,PoisFFT,"P | P | P | P",320,41,       1.046189
2,double,uniform,PoisFFT,"P | P | P | P",320,42,       1.045599
2,double,uniform,PoisFFT,"P | P | P | P",320,43,       1.054549
2,double,uniform,PoisFFT,"P | P | P | P",320,44,       1.045939
2,double,uniform,PoisFFT,"P | P | P | P",320,45,       1.056179
2,double,uniform,PoisFFT,"P | P | P | P",320,46,       1.048249
2,double,uniform,PoisFFT,"P | P | P | P",320,47,       1.049639
2,double,uniform,PoisFFT,"P | P | P | P",320,48,       1.046499
2,double,uniform,PoisFFT,"P | P | P | P",320,49,       1.047009
2,double,uniform,PoisFFT,"P | P | P | P",320,50,       1.045538
2,double,uniform,PoisFFT,"P | P | P | P",320,51,       1.042259
2,double,uniform,PoisFFT,"P | P | P | P",320,52,       1.050619
2,double,uniform,PoisFFT,"P | P | P | P",320,53,       1.050899
2,double,uniform,PoisFFT,"P | P | P | P",320,54,       1.054609
2,double,uniform,PoisFFT,"P | P | P | P",320,55,       1.069769
2,double,uniform,PoisFFT,"P | P | P | P",320,56,       1.052189
2,double,uniform,PoisFFT,"P | P | P | P",320,57,       1.051909
2,double,uniform,PoisFFT,"P | P | P | P",320,58,       1.047979
2,double,uniform,PoisFFT,"P | P | P | P",320,59,       1.046669
2,double,uniform,PoisFFT,"P | P | P | P",320,60,       1.046889
2,double,uniform,PoisFFT,"P | P | P | P",320,61,       1.049599
2,double,uniform,PoisFFT,"P | P | P | P",320,62,       1.048798
2,double,uniform,PoisFFT,"P | P | P | P",320,63,       1.042439
2,double,uniform,PoisFFT,"P | P | P | P",320,64,       1.050709
2,double,uniform,PoisFFT,"P | P | P | P",320,65,       1.050009
2,double,uniform,PoisFFT,"P | P | P | P",320,66,       1.049169
2,double,uniform,PoisFFT,"P | P | P | P",320,67,       1.044589
2,double,uniform,PoisFFT,"P | P | P | P",320,68,       1.045889
2,double,uniform,PoisFFT,"P | P | P | P",320,69,       1.042149
2,double,uniform,PoisFFT,"P | P | P | P",320,70,       1.046398
2,double,uniform,PoisFFT,"P | P | P | P",320,71,       1.050939
2,double,uniform,PoisFFT,"P | P | P | P",320,72,       1.044819
2,double,uniform,PoisFFT,"P | P | P | P",320,73,       1.046628
2,double,uniform,PoisFFT,"P | P | P | P",320,74,       1.052699
2,double,uniform,PoisFFT,"P | P | P | P",384,0,       1.547303
2,double,uniform,PoisFFT,"P | P | P | P",384,1,       1.530623
2,double,uniform,PoisFFT,"P | P | P | P",384,2,       1.535383
2,double,uniform,PoisFFT,"P | P | P | P",384,3,       1.537313
2,double,uniform,PoisFFT,"P | P | P | P",384,4,       1.537993
2,double,uniform,PoisFFT,"P | P | P | P",384,5,       1.539354
2,double,uniform,PoisFFT,"P | P | P | P",384,6,       1.533494
2,double,uniform,PoisFFT,"P | P | P | P",384,7,       1.543854
2,double,uniform,PoisFFT,"P | P | P | P",384,8,       1.537984
2,double,uniform,PoisFFT,"P | P | P | P",384,9,       1.538833
2,double,uniform,PoisFFT,"P | P | P | P",384,10,       1.532703
2,double,uniform,PoisFFT,"P | P | P | P",384,11,       1.533204
2,double,uniform,PoisFFT,"P | P | P | P",384,12,       1.533043
2,double,uniform,PoisFFT,"P | P | P | P",384,13,       1.539383
2,double,uniform,PoisFFT,"P | P | P | P",384,14,       1.534124
2,double,uniform,PoisFFT,"P | P | P | P",384,15,       1.534773
2,double,uniform,PoisFFT,"P | P | P | P",384,16,       1.536244
2,double,uniform,PoisFFT,"P | P | P | P",384,17,       1.539233
2,double,uniform,PoisFFT,"P | P | P | P",384,18,       1.532684
2,double,uniform,PoisFFT,"P | P | P | P",384,19,       1.533654
2,double,uniform,PoisFFT,"P | P | P | P",384,20,       1.534023
2,double,uniform,PoisFFT,"P | P | P | P",384,21,       1.537414
2,double,uniform,PoisFFT,"P | P | P | P",384,22,       1.538343
2,double,uniform,PoisFFT,"P | P | P | P",384,23,       1.539823
2,double,uniform,PoisFFT,"P | P | P | P",384,24,       1.540103
2,double,uniform,PoisFFT,"P | P | P | P",384,25,       1.539243
2,double,uniform,PoisFFT,"P | P | P | P",384,26,       1.534633
2,double,uniform,PoisFFT,"P | P | P | P",384,27,       1.542673
2,double,uniform,PoisFFT,"P | P | P | P",384,28,       1.536223
2,double,uniform,PoisFFT,"P | P | P | P",384,29,       1.538314
2,double,uniform,PoisFFT,"P | P | P | P",384,30,       1.539774
2,double,uniform,PoisFFT,"P | P | P | P",384,31,       1.530193
2,double,uniform,PoisFFT,"P | P | P | P",384,32,       1.542193
