dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",64,0,       0.478715
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,8,       1.949999
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,9,       1.933959
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,10,       1.930879
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,11,       1.931759
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,12,       1.941249
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,13,       1.919079
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,14,       1.940559
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,15,       1.919079
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,16,       1.955888
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,17,       1.936989
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,18,       1.949159
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,19,       1.921939
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,20,       1.986418
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,21,       1.940639
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,22,       1.902180
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,23,       1.927850
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,24,       1.964189
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,25,       1.922459
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,26,       1.946718
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,27,       1.929809
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,28,       1.978708
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,29,       1.902499
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,30,       1.928279
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,31,       1.925390
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,32,       1.970729
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,33,       2.878258
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,34,       1.959199
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,35,       1.939659
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,36,       1.939389
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,37,       1.995138
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,38,       1.956758
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,39,       1.944989
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,40,       1.967568
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,41,       1.977539
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,42,       1.976829
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,43,       1.947818
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,44,       1.946249
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,45,       1.981239
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,46,       1.954919
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,47,       1.951169
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,48,       1.931659
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,49,       1.952008
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,50,       2.021918
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,51,       1.944448
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,52,       1.955769
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,53,       1.960888
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,54,       1.950999
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,55,       1.929900
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,56,       1.904409
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,57,       1.958199
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,58,       1.933799
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,59,       1.920979
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,60,       1.948309
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,61,       1.946299
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,62,       1.942489
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,63,       2.015398
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,64,       1.940819
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,65,       1.970709
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,66,       1.940329
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,67,       1.905329
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,68,       1.949619
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,69,       1.951119
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,70,       1.930449
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,71,       1.896089
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,72,       1.932919
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,73,       1.958539
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",128,74,       1.959699
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,0,       6.617128
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,1,       6.616188
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,2,       6.701337
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,3,       6.670358
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,4,       6.693927
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,5,       6.686907
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,6,       6.566968
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,7,       6.603338
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,8,       6.857595
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,9,       6.556519
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,10,       6.359181
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,11,       6.538729
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,12,       6.714667
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,13,       6.786986
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,14,       6.577948
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,15,       6.600018
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,16,       6.582709
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,17,       6.639877
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,18,       6.569719
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,19,       6.646178
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,20,       6.747936
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,21,       6.569208
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,22,       6.539959
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,23,       6.537569
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,24,       6.602728
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,25,       6.546599
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,26,       6.515719
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,27,       6.555478
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,28,       6.618448
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,29,       6.591798
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,30,       6.464189
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,31,       6.561578
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,32,       6.591519
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,33,       6.599739
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,34,       6.535649
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,35,       6.474769
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,36,       6.460550
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,37,       6.587718
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,38,       6.606068
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,39,       6.657557
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,40,       6.461279
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,41,       6.614248
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,42,       6.837336
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,43,       6.647408
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,44,       6.534069
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,45,       6.587129
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,46,       6.654887
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,47,       6.602599
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,48,       6.677298
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,49,       6.670477
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,50,       6.637128
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,51,       6.728027
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,52,       6.626888
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,53,       6.581629
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,54,       6.608168
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,55,       6.580249
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,56,       6.383311
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,57,       6.626668
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,58,       6.576549
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,59,       6.624178
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,60,       6.552829
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,61,       6.578778
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,62,       6.570719
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,63,       6.457520
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,64,       6.631928
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,65,       6.454910
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,66,       6.620619
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,67,       6.528329
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,68,       6.598238
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,69,       6.448440
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,70,       6.602088
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,71,       6.639637
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,72,       6.700857
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,73,       6.537079
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",192,74,       6.954574
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,0,      13.667071
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,1,      13.616412
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,2,      13.633872
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,3,      13.466244
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,4,      13.449814
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,5,      13.635261
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,6,      13.649152
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,7,      13.704721
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,8,      13.673651
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,9,      13.739641
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,10,      13.411494
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,11,      13.943889
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,12,      13.660882
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,13,      13.628492
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,14,      13.544263
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,15,      13.518223
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,16,      14.110067
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,17,      13.554603
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,18,      13.609602
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,19,      13.618412
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,20,      13.618122
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,21,      13.622902
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,22,      13.611392
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,23,      13.604272
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,24,      13.502154
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,25,      13.667861
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,26,      13.555483
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,27,      13.783910
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,28,      13.661132
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,29,      13.594442
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,30,      13.752871
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,31,      13.734271
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,32,      13.735501
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,33,      14.141337
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,34,      13.705671
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,35,      13.662192
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,36,      13.671272
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,37,      13.688041
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,38,      13.648002
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,39,      13.676672
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,40,      13.824939
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,41,      13.776690
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,42,      13.507844
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,43,      13.564212
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,44,      13.461683
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,45,      13.624932
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,46,      13.576982
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,47,      13.532613
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,48,      13.654251
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,49,      13.529873
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,50,      13.664242
3,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns | Ns | Ns",256,51,      13.659211
