dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       0.721712
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,36,       0.495624
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,37,       0.498894
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,38,       0.511694
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,39,       0.509115
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,40,       0.505854
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,41,       0.495985
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,42,       0.515124
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,43,       0.506225
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,44,       0.510374
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,45,       0.503414
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,46,       0.506785
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,47,       0.504594
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,48,       0.505045
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,49,       0.506464
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,50,       0.508984
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,51,       0.508844
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,52,       0.505074
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,53,       0.495074
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,54,       0.498754
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,55,       0.487855
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,56,       0.497305
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,57,       0.498604
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,58,       0.509405
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,59,       0.508374
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,60,       0.512425
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,61,       0.507984
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,62,       0.498475
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,63,       0.501654
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,64,       0.505774
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,65,       0.502504
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,66,       0.507024
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,67,       0.496955
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,68,       0.502874
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,69,       0.503035
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,70,       0.528294
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,71,       0.504744
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,72,       0.508174
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,73,       0.508684
3,float,uniform,PoisFFT,"D | D | D | D | D | D",64,74,       0.508124
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,0,       7.900922
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,1,       7.266779
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,2,       7.294519
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,3,       7.217180
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,4,       7.191400
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,5,       7.329679
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,6,       7.257929
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,7,       7.170901
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,8,       7.294499
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,9,       7.255970
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,10,       7.206310
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,11,       7.214660
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,12,       7.268659
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,13,       7.245470
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,14,       7.230430
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,15,       7.284529
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,16,       7.257159
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,17,       7.275430
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,18,       7.261800
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,19,       7.245580
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,20,       7.150991
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,21,       7.222650
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,22,       7.210311
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,23,       7.203610
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,24,       7.133931
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,25,       7.309719
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,26,       7.224430
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,27,       7.164511
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,28,       7.271309
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,29,       7.210050
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,30,       7.170060
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,31,       7.164471
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,32,       7.216999
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,33,       7.182391
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,34,       7.263110
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,35,       7.252060
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,36,       7.195071
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,37,       7.279099
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,38,       7.281590
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,39,       7.207430
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,40,       7.286529
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,41,       7.276339
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,42,       7.236860
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,43,       7.149500
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,44,       7.231270
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,45,       7.240980
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,46,       7.134441
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,47,       7.129521
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,48,       7.219660
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,49,       7.218170
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,50,       7.149730
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,51,       7.284900
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,52,       7.215191
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,53,       7.273529
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,54,       7.217140
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,55,       7.244460
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,56,       7.195120
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,57,       7.239409
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,58,       7.254949
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,59,       7.218709
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,60,       7.221180
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,61,       7.286349
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,62,       7.256190
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,63,       7.153851
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,64,       7.282490
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,65,       7.245099
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,66,       7.202600
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,67,       7.220109
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,68,       7.196330
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,69,       7.191761
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,70,       7.123941
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,71,       7.204070
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,72,       7.254830
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,73,       7.266220
3,float,uniform,PoisFFT,"D | D | D | D | D | D",128,74,       7.326999
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,0,      35.677575
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,1,      35.847513
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,2,      37.128138
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,3,      35.904271
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,4,      35.390228
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,5,      35.387508
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,6,      35.623495
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,7,      35.375358
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,8,      35.452017
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,9,      35.520086
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,10,      35.633515
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,11,      35.433077
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,12,      35.647485
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,13,      35.624945
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,14,      35.554696
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,15,      35.492787
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,16,      35.312269
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,17,      35.405778
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,18,      35.330449
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,19,      35.321389
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,20,      35.565326
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,21,      35.566066
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,22,      35.714684
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,23,      35.528257
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,24,      35.523866
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,25,      35.366688
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,26,      35.716604
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,27,      35.400238
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,28,      35.566626
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,29,      35.463567
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,30,      35.399158
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,31,      35.638175
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,32,      35.422417
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,33,      35.584906
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,34,      35.448007
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,35,      35.431817
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,36,      35.519107
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,37,      35.668254
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,38,      35.467166
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,39,      35.431727
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,40,      35.620885
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,41,      35.711864
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,42,      35.544986
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,43,      35.357668
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,44,      35.469087
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,45,      35.615825
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,46,      35.585156
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,47,      35.504037
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,48,      35.682455
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,49,      35.503406
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,50,      35.602465
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,51,      35.469827
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,52,      35.645715
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,53,      35.482367
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,54,      35.524526
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,55,      35.434948
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,56,      35.423888
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,57,      35.392788
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,58,      35.633625
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,59,      35.379908
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,60,      35.526626
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,61,      35.663205
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,62,      35.667965
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,63,      35.477997
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,64,      35.352558
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,65,      35.346268
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,66,      35.375098
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,67,      35.419157
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,68,      35.427038
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,69,      35.550856
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,70,      35.426617
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,71,      35.460258
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,72,      35.382757
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,73,      35.531506
3,float,uniform,PoisFFT,"D | D | D | D | D | D",192,74,      35.552266
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,0,      83.381926
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,1,      83.369516
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,2,      83.537004
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,3,      83.169928
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,4,      83.435955
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,5,      83.198708
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,6,      83.234637
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,7,      83.257467
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,8,      83.360736
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,9,      83.167168
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,10,      83.240988
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,11,      83.263017
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,12,      83.390965
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,13,      83.099739
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,14,      83.474125
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,15,      83.271757
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,16,      83.409875
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,17,      83.157049
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,18,      83.353037
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,19,      83.308717
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,20,      83.197768
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,21,      83.458705
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,22,      83.154268
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,23,      83.119309
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,24,      83.117129
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,25,      83.154868
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,26,      83.304687
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,27,      83.455355
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,28,      83.454785
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,29,      83.388816
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,30,      83.146019
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,31,      83.326667
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,32,      83.410586
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,33,      83.150958
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,34,      83.405596
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,35,      83.371956
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,36,      83.151319
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,37,      83.176718
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,38,      83.356636
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,39,      83.228558
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,40,      83.287007
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,41,      83.370486
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,42,      83.514914
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,43,      83.126099
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,44,      83.214027
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,45,      83.221017
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,46,      83.159889
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,47,      83.248097
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,48,      83.211438
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,49,      83.344966
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,50,      83.070549
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,51,      83.281677
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,52,      83.243547
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,53,      83.213347
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,54,      83.387016
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,55,      83.146608
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,56,      83.261897
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,57,      83.137548
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,58,      83.254888
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,59,      83.327336
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,60,      83.201687
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,61,      83.231698
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,62,      83.172418
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,63,      83.121599
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,64,      83.281297
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,65,      83.148408
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,66,      83.370486
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,67,      83.170718
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,68,      83.427085
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,69,      83.325066
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,70,      83.277026
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,71,      83.415145
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,72,      83.192268
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,73,      83.412276
3,float,uniform,PoisFFT,"D | D | D | D | D | D",256,74,      83.163739
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,0,     230.952601
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,1,     230.840992
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,2,     230.869622
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,3,     230.857232
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,4,     230.615875
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,5,     230.821072
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,6,     231.009160
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,7,     230.762004
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,8,     231.008270
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,9,     230.924960
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,10,     230.713903
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,11,     230.735153
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,12,     230.838522
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,13,     230.859962
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,14,     231.051439
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,15,     230.800972
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,16,     231.394656
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,17,     230.809222
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,18,     230.744904
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,19,     230.775433
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,20,     230.837442
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,21,     230.851401
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,22,     230.996071
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,23,     230.709204
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,24,     230.891141
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,25,     230.797482
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,26,     232.171697
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,27,     230.767713
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,28,     230.830072
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,29,     230.863881
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,30,     230.841342
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,31,     230.773952
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,32,     230.778542
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,33,     230.954521
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,34,     230.944641
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,35,     230.525315
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,36,     230.895142
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,37,     230.929681
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,38,     230.987021
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,39,     230.926802
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,40,     230.892572
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,41,     230.788772
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,42,     230.926382
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,43,     230.837392
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,44,     230.712653
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,45,     230.797652
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,46,     230.912031
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,47,     230.696633
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,48,     230.861611
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,49,     230.794263
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,50,     230.790162
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,51,     230.870411
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,52,     230.933131
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,53,     230.956930
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,54,     230.725454
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,55,     230.927681
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,56,     230.756623
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,57,     231.166298
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,58,     230.914601
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,59,     230.887141
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,60,     230.723913
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,61,     230.903021
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,62,     230.684984
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,63,     230.817692
3,float,uniform,PoisFFT,"D | D | D | D | D | D",320,64,     231.099989
