dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       2.131717
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,0,       3.891508
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,1,       3.450183
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,2,       3.369833
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,3,       3.655261
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,4,       3.619781
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,5,       3.480123
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,6,       3.391843
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,7,       3.547431
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,8,       3.495652
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,9,       3.728730
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,10,       3.604061
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,11,       3.603131
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,12,       3.428053
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,13,       3.311954
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,14,       3.385503
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,15,       3.586381
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,16,       3.621441
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,17,       3.658671
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,18,       3.505531
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,19,       3.699049
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,20,       3.501332
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,21,       3.655160
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,22,       3.696020
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,23,       3.669631
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,24,       3.556142
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,25,       3.675630
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,26,       3.691551
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,27,       3.576241
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,28,       3.387954
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,29,       3.602431
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,30,       3.625031
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,31,       3.634831
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,32,       3.703230
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,33,       3.604191
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,34,       3.746429
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,35,       3.597451
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,36,       3.579461
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,37,       3.673760
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,38,       3.697620
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,39,       3.691071
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,40,       3.511682
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,41,       3.630550
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,42,       3.575801
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,43,       3.661641
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,44,       3.701960
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,45,       3.665801
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,46,       3.514111
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,47,       3.615701
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,48,       3.363813
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,49,       3.630951
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,50,       3.607191
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,51,       3.678651
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,52,       3.612601
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,53,       3.641771
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,54,       3.685140
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,55,       3.585451
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,56,       3.675950
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,57,       3.550372
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,58,       3.651531
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,59,       3.612801
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,60,       3.601521
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,61,       3.610841
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,62,       3.482843
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,63,       3.730590
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,64,       3.664720
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,65,       3.587031
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,66,       3.666110
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,67,       3.739329
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,68,       3.605381
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,69,       3.509452
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,70,       3.515412
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,71,       3.684900
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,72,       3.560451
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,73,       3.567962
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",128,74,       3.678660
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,0,       8.575527
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,1,       8.047873
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,2,       7.916944
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,3,       8.102932
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,4,       8.078663
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,5,       8.070152
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,6,       8.279920
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,7,       8.000683
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,8,       7.989683
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,9,       7.843685
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,10,       8.063503
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,11,       8.119032
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,12,       8.011444
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,13,       7.928635
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,14,       8.167471
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,15,       8.018513
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,16,       7.892174
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,17,       8.023593
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,18,       8.103582
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,19,       8.167871
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,20,       7.860245
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,21,       7.968854
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,22,       8.169061
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,23,       7.995563
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,24,       7.980314
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,25,       8.026714
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,26,       8.001743
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,27,       7.976173
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,28,       8.188002
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,29,       8.068143
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,30,       8.029843
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,31,       8.004513
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,32,       8.013443
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,33,       7.999064
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,34,       8.135183
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,35,       7.997473
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,36,       8.081192
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,37,       8.119022
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,38,       7.938024
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,39,       8.170031
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,40,       7.993673
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,41,       8.032893
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,42,       8.140582
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,43,       8.154262
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,44,       7.895914
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,45,       7.901214
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,46,       8.160812
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,47,       8.093973
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,48,       8.033153
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,49,       7.976164
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,50,       8.189312
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,51,       8.059633
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,52,       8.125912
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,53,       8.128492
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,54,       8.256741
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,55,       8.136592
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,56,       8.163512
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,57,       8.082393
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,58,       8.179932
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,59,       8.153162
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,60,       8.089192
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,61,       8.123233
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,62,       8.198511
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,63,       7.974404
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,64,       8.116873
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,65,       7.895015
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,66,       8.099012
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,67,       8.165182
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,68,       8.046363
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,69,       8.058233
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,70,       8.025253
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,71,       8.074963
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,72,       7.983304
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,73,       8.126512
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",192,74,       8.026583
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,0,      19.924474
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,1,      19.659857
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,2,      19.747956
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,3,      19.799666
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,4,      19.640657
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,5,      19.442780
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,6,      19.803396
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,7,      19.565688
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,8,      19.776096
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,9,      19.839585
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,10,      19.831666
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,11,      19.786876
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,12,      19.849215
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,13,      19.540308
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,14,      19.757807
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,15,      19.892875
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,16,      19.787286
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,17,      19.585968
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,18,      19.896125
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,19,      19.808116
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,20,      19.823426
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,21,      19.795926
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,22,      19.773396
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,23,      19.891245
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,24,      19.811816
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,25,      19.609418
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,26,      19.685647
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,27,      19.769956
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,28,      19.592608
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,29,      19.732836
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,30,      19.805576
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,31,      19.784266
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,32,      19.860075
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,33,      19.929535
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,34,      19.862325
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,35,      19.829406
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,36,      19.950684
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,37,      19.835926
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,38,      19.632338
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,39,      19.860985
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,40,      19.802786
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,41,      19.524039
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,42,      19.809946
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,43,      19.770476
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,44,      19.543608
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,45,      19.691858
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,46,      19.816066
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,47,      19.709376
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,48,      19.810706
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,49,      19.818676
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,50,      19.808275
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,51,      19.629777
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,52,      19.845635
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,53,      19.869095
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,54,      19.699917
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,55,      19.668118
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,56,      19.594708
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,57,      19.590118
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,58,      26.853679
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,59,      19.470950
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,60,      19.619668
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,61,      19.643658
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,62,      19.698587
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,63,      19.642527
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,64,      19.647467
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,65,      19.352681
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,66,      19.628658
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,67,      19.421230
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,68,      19.704627
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,69,      20.631717
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,70,      19.660268
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,71,      19.702077
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,72,      19.460790
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,73,      19.696387
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",256,74,      19.446550
3,float,nonuniform_z,PoisFFT,"P | P | P | P | Ns | Ns",320,0,      37.535595
