dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,0,       0.825721
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,1,       0.634883
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,2,       0.649163
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,3,       0.654493
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,4,       0.640953
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,5,       0.638093
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,6,       0.623833
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,7,       0.626773
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,8,       0.644602
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,9,       0.640083
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,10,       0.617764
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,11,       0.643853
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,12,       0.628454
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,13,       0.603933
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,14,       0.643273
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,15,       0.632463
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,16,       0.613543
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,17,       0.636343
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,18,       0.630103
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,19,       0.650853
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,20,       0.654383
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,21,       0.623243
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,22,       0.651653
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,23,       0.653643
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,24,       0.636424
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,25,       0.634063
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,26,       0.627773
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,27,       0.634443
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,28,       0.641644
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,29,       0.635143
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,30,       0.609774
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,31,       0.631933
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,32,       0.635013
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,33,       0.638693
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,34,       0.636314
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,35,       0.618753
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,36,       0.647184
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,37,       0.634413
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,38,       0.625084
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,39,       0.644643
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,40,       0.630883
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,41,       0.632213
3,double,uniform,PoisFFT,"N | N | N | N | N | N",64,42,       0.628073
