dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      14.207932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      18.628263
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      18.671703
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      18.754371
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      18.464415
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      18.638153
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      18.717672
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      18.361426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      18.312097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      18.129609
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      18.535824
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      18.121579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      18.598843
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      18.103359
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      18.621083
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      18.706032
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      18.714942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      18.121349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      18.775362
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      18.628474
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      18.049210
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      18.462985
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      18.065849
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      18.571744
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      35.757613
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      35.687154
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      35.658244
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      35.745803
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      35.579885
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      35.543805
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      35.650984
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      35.571355
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      35.647295
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      35.446366
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      35.528076
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      35.512726
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      35.537996
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      35.651644
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      35.329328
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      35.665015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      35.785563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      35.636404
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      35.522066
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      35.637684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      35.586715
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      35.590655
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      35.606684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      35.538585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      35.323058
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      35.527836
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      35.755333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      35.588555
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      35.626445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      35.637584
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      35.505406
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      35.532406
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      35.480936
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      35.530505
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      35.634255
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      35.602625
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      35.678965
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      35.589775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      35.565526
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      35.576665
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      35.653105
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      35.553746
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      35.584605
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      35.510216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      35.631354
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      35.375457
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      35.756863
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      35.648294
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      35.750563
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      35.654305
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      35.628974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      35.680174
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      35.528216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      35.598445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      35.677994
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      35.528925
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      35.452146
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      35.623414
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      35.658775
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      35.403707
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      35.631854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      35.611574
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      35.600685
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      35.559435
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      35.580725
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      35.343318
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      35.522335
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      35.608514
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      35.577216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      35.392197
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      35.411047
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      35.597205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      35.525876
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      35.739823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      35.628674
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,      74.691811
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,      74.396074
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,      74.300664
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,      74.285266
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,      74.116967
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,      74.125207
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,      74.059688
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,      74.102647
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,      73.931070
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,      74.215896
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,      74.004378
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,      74.271466
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,      74.136877
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,      74.125366
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,      74.173936
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,      74.238305
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,      74.258416
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,      74.160667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,      74.199386
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,      74.200736
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,      74.184057
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,      74.112337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,      73.997369
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,      74.350514
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,      74.196267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,      74.318565
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,      74.437533
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,      74.215117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,      74.161657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,      74.158727
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,      74.064097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,      74.194577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,      74.049229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,      74.186007
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,      74.156267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,      74.170906
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,      74.354514
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,      74.377417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,      74.306438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,      74.115061
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,      74.295058
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,      74.293148
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,      74.368557
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,      74.170520
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,      74.270168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,      74.142840
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,      74.195280
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,      74.354337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,      74.372538
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,      74.177240
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,      74.031783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,      74.181920
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,      74.384467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,      74.268799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,      74.132351
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,      74.194330
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,      74.456246
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,      74.468966
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,      74.153520
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,      73.999283
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,      74.280578
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,      74.833900
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,      74.205879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,      73.947713
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,      74.270779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,      74.377267
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,      74.052802
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,      74.289768
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,      74.064592
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,      74.127000
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,      74.096691
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,      74.192000
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,      74.374587
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,      74.155071
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,      73.990233
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,     107.519263
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,     107.526903
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,     107.538623
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,     107.569512
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,     107.505693
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,     107.629132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,     107.488774
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,     107.384425
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,     107.509113
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,     107.491884
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,     107.480574
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,     107.641112
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,     107.708621
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,     107.560063
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,     107.562733
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,     107.619281
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,     107.534443
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,     107.552503
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,     107.325766
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,     107.558433
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,     107.661300
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,     107.486054
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,     107.677111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,     107.561713
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,     107.542703
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,     107.527453
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,     107.409545
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,     107.520303
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,     107.528962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,     107.483014
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,     107.625222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,     107.773499
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,     107.533503
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,     107.543213
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,     107.583742
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,     107.571422
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,     107.683610
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,     107.603572
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,     107.535163
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,     107.463554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,     107.347046
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,     107.420525
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,     107.635922
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,     107.361716
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,     107.594132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,     107.709130
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,     107.580223
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,     107.560663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,     107.548683
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,     107.495574
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,     107.669561
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,     107.531603
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,     107.490753
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,     107.438615
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,     107.568072
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,     107.605412
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,     107.735190
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,     107.598463
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,     107.661041
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,     107.533273
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,     147.516453
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,     107.488084
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,     107.566163
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,     107.439634
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,     107.383336
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,     107.235408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,     107.661241
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,     107.679551
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,     107.406405
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,     107.483454
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,     107.493123
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,     107.553093
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,     107.605071
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,     107.488353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,     107.638942
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     150.871591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     150.812322
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     151.139027
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     150.824412
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     150.796003
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     150.782413
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     150.852132
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     150.541417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     150.799532
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     151.715168
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     151.076008
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     151.251905
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     151.092537
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     150.675874
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     150.926901
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     150.936060
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     150.847992
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     150.873211
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     150.595785
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     150.734823
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     151.557780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     150.986589
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     151.239666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     151.111198
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     151.149017
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     150.721953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     151.011539
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     150.996879
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     151.022979
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     151.004909
