dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"N | N | N | N",64,0,       0.085969
2,float,uniform,PoisFFT,"N | N | N | N",64,1,       0.079089
2,float,uniform,PoisFFT,"N | N | N | N",64,2,       0.078689
2,float,uniform,PoisFFT,"N | N | N | N",64,3,       0.078330
2,float,uniform,PoisFFT,"N | N | N | N",64,4,       0.078250
2,float,uniform,PoisFFT,"N | N | N | N",64,5,       0.078179
2,float,uniform,PoisFFT,"N | N | N | N",64,6,       0.078289
2,float,uniform,PoisFFT,"N | N | N | N",64,7,       0.078299
2,float,uniform,PoisFFT,"N | N | N | N",64,8,       0.078359
2,float,uniform,PoisFFT,"N | N | N | N",64,9,       0.078719
2,float,uniform,PoisFFT,"N | N | N | N",64,10,       0.078450
2,float,uniform,PoisFFT,"N | N | N | N",64,11,       0.078229
2,float,uniform,PoisFFT,"N | N | N | N",64,12,       0.078259
2,float,uniform,PoisFFT,"N | N | N | N",64,13,       0.078189
2,float,uniform,PoisFFT,"N | N | N | N",64,14,       0.078349
2,float,uniform,PoisFFT,"N | N | N | N",64,15,       0.078250
2,float,uniform,PoisFFT,"N | N | N | N",64,16,       0.078099
2,float,uniform,PoisFFT,"N | N | N | N",64,17,       0.078379
2,float,uniform,PoisFFT,"N | N | N | N",64,18,       0.082829
2,float,uniform,PoisFFT,"N | N | N | N",64,19,       0.078379
2,float,uniform,PoisFFT,"N | N | N | N",64,20,       0.078259
2,float,uniform,PoisFFT,"N | N | N | N",64,21,       0.078219
2,float,uniform,PoisFFT,"N | N | N | N",64,22,       0.078250
2,float,uniform,PoisFFT,"N | N | N | N",64,23,       0.078219
2,float,uniform,PoisFFT,"N | N | N | N",64,24,       0.078599
2,float,uniform,PoisFFT,"N | N | N | N",64,25,       0.078349
2,float,uniform,PoisFFT,"N | N | N | N",64,26,       0.078179
2,float,uniform,PoisFFT,"N | N | N | N",64,27,       0.078270
2,float,uniform,PoisFFT,"N | N | N | N",64,28,       0.078290
2,float,uniform,PoisFFT,"N | N | N | N",64,29,       0.078519
2,float,uniform,PoisFFT,"N | N | N | N",64,30,       0.078169
2,float,uniform,PoisFFT,"N | N | N | N",64,31,       0.078289
2,float,uniform,PoisFFT,"N | N | N | N",64,32,       0.078139
2,float,uniform,PoisFFT,"N | N | N | N",64,33,       0.078119
2,float,uniform,PoisFFT,"N | N | N | N",64,34,       0.078109
2,float,uniform,PoisFFT,"N | N | N | N",64,35,       0.078379
2,float,uniform,PoisFFT,"N | N | N | N",64,36,       0.078339
2,float,uniform,PoisFFT,"N | N | N | N",64,37,       0.084079
2,float,uniform,PoisFFT,"N | N | N | N",64,38,       0.078279
2,float,uniform,PoisFFT,"N | N | N | N",64,39,       0.078259
2,float,uniform,PoisFFT,"N | N | N | N",64,40,       0.078369
2,float,uniform,PoisFFT,"N | N | N | N",64,41,       0.078248
2,float,uniform,PoisFFT,"N | N | N | N",64,42,       0.078299
2,float,uniform,PoisFFT,"N | N | N | N",64,43,       0.078239
2,float,uniform,PoisFFT,"N | N | N | N",64,44,       0.078979
2,float,uniform,PoisFFT,"N | N | N | N",64,45,       0.078199
2,float,uniform,PoisFFT,"N | N | N | N",64,46,       0.078309
2,float,uniform,PoisFFT,"N | N | N | N",64,47,       0.082350
2,float,uniform,PoisFFT,"N | N | N | N",64,48,       0.079129
2,float,uniform,PoisFFT,"N | N | N | N",64,49,       0.078079
2,float,uniform,PoisFFT,"N | N | N | N",64,50,       0.078199
2,float,uniform,PoisFFT,"N | N | N | N",64,51,       0.079909
2,float,uniform,PoisFFT,"N | N | N | N",64,52,       0.078139
2,float,uniform,PoisFFT,"N | N | N | N",64,53,       0.078490
2,float,uniform,PoisFFT,"N | N | N | N",64,54,       0.078229
2,float,uniform,PoisFFT,"N | N | N | N",64,55,       0.078289
2,float,uniform,PoisFFT,"N | N | N | N",64,56,       0.082529
2,float,uniform,PoisFFT,"N | N | N | N",64,57,       0.080569
2,float,uniform,PoisFFT,"N | N | N | N",64,58,       0.078269
2,float,uniform,PoisFFT,"N | N | N | N",64,59,       0.078279
2,float,uniform,PoisFFT,"N | N | N | N",64,60,       0.078170
2,float,uniform,PoisFFT,"N | N | N | N",64,61,       0.078619
2,float,uniform,PoisFFT,"N | N | N | N",64,62,       0.078219
2,float,uniform,PoisFFT,"N | N | N | N",64,63,       0.078259
2,float,uniform,PoisFFT,"N | N | N | N",64,64,       0.078259
2,float,uniform,PoisFFT,"N | N | N | N",64,65,       0.080839
2,float,uniform,PoisFFT,"N | N | N | N",64,66,       0.078779
2,float,uniform,PoisFFT,"N | N | N | N",64,67,       0.078499
2,float,uniform,PoisFFT,"N | N | N | N",64,68,       0.083939
2,float,uniform,PoisFFT,"N | N | N | N",64,69,       0.078779
2,float,uniform,PoisFFT,"N | N | N | N",64,70,       0.078359
2,float,uniform,PoisFFT,"N | N | N | N",64,71,       0.078490
2,float,uniform,PoisFFT,"N | N | N | N",64,72,       0.078370
2,float,uniform,PoisFFT,"N | N | N | N",64,73,       0.078509
2,float,uniform,PoisFFT,"N | N | N | N",64,74,       0.078479
2,float,uniform,PoisFFT,"N | N | N | N",128,0,       2.741590
2,float,uniform,PoisFFT,"N | N | N | N",128,1,       2.732210
2,float,uniform,PoisFFT,"N | N | N | N",128,2,       2.732830
2,float,uniform,PoisFFT,"N | N | N | N",128,3,       2.735379
2,float,uniform,PoisFFT,"N | N | N | N",128,4,       2.732800
2,float,uniform,PoisFFT,"N | N | N | N",128,5,       2.734660
2,float,uniform,PoisFFT,"N | N | N | N",128,6,       2.735370
2,float,uniform,PoisFFT,"N | N | N | N",128,7,       2.728940
2,float,uniform,PoisFFT,"N | N | N | N",128,8,       2.729530
2,float,uniform,PoisFFT,"N | N | N | N",128,9,       2.738809
2,float,uniform,PoisFFT,"N | N | N | N",128,10,       2.733340
2,float,uniform,PoisFFT,"N | N | N | N",128,11,       2.738580
2,float,uniform,PoisFFT,"N | N | N | N",128,12,       2.735140
2,float,uniform,PoisFFT,"N | N | N | N",128,13,       2.729420
2,float,uniform,PoisFFT,"N | N | N | N",128,14,       2.728819
2,float,uniform,PoisFFT,"N | N | N | N",128,15,       2.734980
2,float,uniform,PoisFFT,"N | N | N | N",128,16,       2.734950
2,float,uniform,PoisFFT,"N | N | N | N",128,17,       2.735959
2,float,uniform,PoisFFT,"N | N | N | N",128,18,       2.732160
2,float,uniform,PoisFFT,"N | N | N | N",128,19,       2.731030
2,float,uniform,PoisFFT,"N | N | N | N",128,20,       2.733970
2,float,uniform,PoisFFT,"N | N | N | N",128,21,       2.737590
2,float,uniform,PoisFFT,"N | N | N | N",128,22,       2.736609
2,float,uniform,PoisFFT,"N | N | N | N",128,23,       2.737270
2,float,uniform,PoisFFT,"N | N | N | N",128,24,       2.734600
2,float,uniform,PoisFFT,"N | N | N | N",128,25,       2.728970
2,float,uniform,PoisFFT,"N | N | N | N",128,26,       2.737690
2,float,uniform,PoisFFT,"N | N | N | N",128,27,       2.734010
2,float,uniform,PoisFFT,"N | N | N | N",128,28,       2.731770
2,float,uniform,PoisFFT,"N | N | N | N",128,29,       2.737200
2,float,uniform,PoisFFT,"N | N | N | N",128,30,       2.736760
2,float,uniform,PoisFFT,"N | N | N | N",128,31,       2.733520
2,float,uniform,PoisFFT,"N | N | N | N",128,32,       2.735600
2,float,uniform,PoisFFT,"N | N | N | N",128,33,       2.734659
2,float,uniform,PoisFFT,"N | N | N | N",128,34,       2.733720
2,float,uniform,PoisFFT,"N | N | N | N",128,35,       2.740360
2,float,uniform,PoisFFT,"N | N | N | N",128,36,       2.732830
2,float,uniform,PoisFFT,"N | N | N | N",128,37,       2.730010
2,float,uniform,PoisFFT,"N | N | N | N",128,38,       2.732110
2,float,uniform,PoisFFT,"N | N | N | N",128,39,       2.733270
2,float,uniform,PoisFFT,"N | N | N | N",128,40,       2.735940
2,float,uniform,PoisFFT,"N | N | N | N",128,41,       2.735309
2,float,uniform,PoisFFT,"N | N | N | N",128,42,       2.733330
2,float,uniform,PoisFFT,"N | N | N | N",128,43,       2.730300
2,float,uniform,PoisFFT,"N | N | N | N",128,44,       2.733159
2,float,uniform,PoisFFT,"N | N | N | N",128,45,       2.736250
2,float,uniform,PoisFFT,"N | N | N | N",128,46,       2.735259
2,float,uniform,PoisFFT,"N | N | N | N",128,47,       2.735639
2,float,uniform,PoisFFT,"N | N | N | N",128,48,       2.728730
2,float,uniform,PoisFFT,"N | N | N | N",128,49,       2.738170
2,float,uniform,PoisFFT,"N | N | N | N",128,50,       2.733300
2,float,uniform,PoisFFT,"N | N | N | N",128,51,       2.741020
2,float,uniform,PoisFFT,"N | N | N | N",128,52,       2.738270
2,float,uniform,PoisFFT,"N | N | N | N",128,53,       2.737480
2,float,uniform,PoisFFT,"N | N | N | N",128,54,       2.730330
2,float,uniform,PoisFFT,"N | N | N | N",128,55,       2.731789
2,float,uniform,PoisFFT,"N | N | N | N",128,56,       2.735990
2,float,uniform,PoisFFT,"N | N | N | N",128,57,       2.734480
2,float,uniform,PoisFFT,"N | N | N | N",128,58,       2.736620
2,float,uniform,PoisFFT,"N | N | N | N",128,59,       2.738580
2,float,uniform,PoisFFT,"N | N | N | N",128,60,       2.734329
2,float,uniform,PoisFFT,"N | N | N | N",128,61,       2.734790
2,float,uniform,PoisFFT,"N | N | N | N",128,62,       2.734030
2,float,uniform,PoisFFT,"N | N | N | N",128,63,       2.751429
2,float,uniform,PoisFFT,"N | N | N | N",128,64,       2.733770
2,float,uniform,PoisFFT,"N | N | N | N",128,65,       2.735729
2,float,uniform,PoisFFT,"N | N | N | N",128,66,       2.731650
