dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,0,       0.638823
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,1,       0.515894
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,2,       0.512375
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,3,       0.499874
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,4,       0.506265
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,5,       0.511274
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,6,       0.498674
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,7,       0.490964
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,8,       0.514354
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,9,       0.509385
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,10,       0.516384
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,11,       0.512775
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,12,       0.513905
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,13,       0.515225
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,14,       0.516884
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,15,       0.513864
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,16,       0.509734
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,17,       0.517325
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,18,       0.518194
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,19,       0.511244
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,20,       0.501275
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,21,       0.510965
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,22,       0.511144
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,23,       0.499744
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,24,       0.512134
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,25,       0.506065
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,26,       0.507834
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,27,       0.512625
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,28,       0.511584
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,29,       0.500085
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,30,       0.501065
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,31,       0.501024
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,32,       0.503535
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,33,       0.505245
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,34,       0.497025
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,35,       0.493165
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,36,       0.503905
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,37,       0.507484
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,38,       0.503824
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,39,       0.498225
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,40,       0.494764
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,41,       0.516174
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,42,       0.505205
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,43,       0.499854
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,44,       0.514295
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,45,       0.505124
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,46,       0.514024
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,47,       0.504435
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,48,       0.512595
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,49,       0.520594
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,50,       0.504864
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,51,       0.517455
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,52,       0.518264
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,53,       0.500825
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,54,       0.506175
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,55,       0.506984
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,56,       0.513935
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,57,       0.491295
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,58,       0.873340
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,59,       0.483165
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,60,       0.483725
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,61,       0.488305
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,62,       0.490265
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,63,       0.484585
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,64,       0.482695
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,65,       0.482904
3,float,uniform,PoisFFT,"N | N | N | N | N | N",64,66,       0.504485
