dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,0,       0.043529
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,53,       0.033000
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,54,       0.032929
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,55,       0.032890
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,56,       0.032979
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,57,       0.033010
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,58,       0.032870
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,59,       0.032859
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,60,       0.032960
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,61,       0.033030
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,62,       0.035039
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,63,       0.033139
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,64,       0.032990
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,65,       0.032990
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,66,       0.032960
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,67,       0.033280
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,68,       0.032969
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,69,       0.033120
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,70,       0.032939
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,71,       0.032920
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,72,       0.032970
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,73,       0.033039
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",64,74,       0.032930
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,0,       0.170138
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,1,       0.161018
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,2,       0.160458
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,3,       0.160158
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,4,       0.159969
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,5,       0.160988
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,6,       0.160398
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,7,       0.160468
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,8,       0.160458
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,9,       0.160439
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,10,       0.160678
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,11,       0.160458
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,12,       0.160709
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,13,       0.165088
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,14,       0.160408
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,15,       0.160529
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,16,       0.161538
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,17,       0.164428
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,18,       0.160558
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,19,       0.160128
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,20,       0.160638
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,21,       0.165668
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,22,       0.160248
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,23,       0.160538
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,24,       0.160258
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,25,       0.160778
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,26,       0.161759
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,27,       0.160728
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,28,       0.160348
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,29,       0.160759
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,30,       0.160698
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,31,       0.160118
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,32,       0.161009
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,33,       0.160418
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,34,       0.165148
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,35,       0.160828
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,36,       0.160518
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,37,       0.160278
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,38,       0.167139
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,39,       0.160848
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,40,       0.160068
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,41,       0.160228
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,42,       0.164558
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,43,       0.160158
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,44,       0.160578
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,45,       0.160128
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,46,       0.161108
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,47,       0.160768
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,48,       0.160478
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,49,       0.161788
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,50,       0.165158
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,51,       0.161338
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,52,       0.160478
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,53,       0.160709
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,54,       0.159978
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,55,       0.161388
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,56,       0.161018
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,57,       0.161038
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,58,       0.160138
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,59,       0.165869
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,60,       0.161638
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,61,       0.160818
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,62,       0.161019
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,63,       0.166148
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,64,       0.161028
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,65,       0.160698
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,66,       0.162428
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,67,       0.166988
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,68,       0.161699
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,69,       0.160768
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,70,       0.160949
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,71,       0.164778
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,72,       0.160998
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,73,       0.160339
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",128,74,       0.160298
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,0,       0.398986
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,1,       0.394836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,2,       0.394116
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,3,       0.394505
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,4,       0.398766
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,5,       0.393855
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,6,       0.398635
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,7,       0.394756
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,8,       0.399076
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,9,       0.394035
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,10,       0.395506
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,11,       0.398106
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,12,       0.393086
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,13,       0.397085
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,14,       0.395205
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,15,       0.399766
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,16,       0.395035
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,17,       0.395325
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,18,       0.398666
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,19,       0.393616
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,20,       0.398875
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,21,       0.395106
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,22,       0.399546
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,23,       0.393546
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,24,       0.393715
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,25,       0.399066
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,26,       0.395026
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,27,       0.400265
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,28,       0.394115
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,29,       0.398316
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,30,       0.396146
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,31,       0.393955
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,32,       0.394046
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,33,       0.394276
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,34,       0.399275
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,35,       0.393736
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,36,       0.402885
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,37,       0.395526
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,38,       0.394646
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,39,       0.397495
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,40,       0.394346
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,41,       0.398626
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,42,       0.393705
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,43,       0.399095
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,44,       0.394116
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,45,       0.394196
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,46,       0.395305
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,47,       0.394205
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,48,       0.400246
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,49,       0.392886
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,50,       0.397905
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,51,       0.394226
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,52,       0.398786
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,53,       0.394316
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,54,       0.393465
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,55,       0.400515
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,56,       0.395096
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,57,       0.398655
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,58,       0.395025
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,59,       0.398596
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,60,       0.394316
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,61,       0.394235
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,62,       0.398756
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,63,       0.394696
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,64,       0.398966
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,65,       0.393825
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,66,       0.397976
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,67,       0.393326
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,68,       0.394635
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,69,       0.393586
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,70,       0.393576
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,71,       0.398046
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,72,       0.396825
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,73,       0.398395
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",192,74,       0.393596
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,0,       0.794051
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,1,       0.781741
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,2,       0.786211
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,3,       0.780591
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,4,       0.785831
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,5,       0.781381
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,6,       0.781311
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,7,       0.780631
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,8,       0.782771
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,9,       0.780631
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,10,       0.777681
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,11,       0.775791
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,12,       0.782241
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,13,       0.781231
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,14,       0.779871
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,15,       0.779961
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,16,       0.784881
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,17,       0.780091
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,18,       0.779521
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,19,       0.781311
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,20,       0.782671
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,21,       0.782131
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,22,       0.779081
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,23,       0.782701
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,24,       0.781601
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,25,       0.781061
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,26,       0.779101
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,27,       0.781471
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,28,       0.780931
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,29,       0.784262
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,30,       0.784661
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,31,       0.781391
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,32,       0.779541
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,33,       0.776461
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,34,       0.776851
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,35,       0.780521
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,36,       0.780831
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,37,       0.785571
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,38,       0.781131
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,39,       0.779421
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,40,       0.779731
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,41,       0.782251
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,42,       0.782921
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,43,       0.780641
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,44,       0.782501
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,45,       0.775701
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,46,       0.776721
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,47,       0.777902
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,48,       0.779921
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,49,       0.784381
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,50,       0.782541
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,51,       0.782162
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,52,       0.779881
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,53,       0.782021
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,54,       0.781931
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,55,       0.782342
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,56,       0.781632
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,57,       0.776812
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,58,       0.778151
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,59,       0.776981
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,60,       0.781601
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,61,       0.784991
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,62,       0.780581
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,63,       0.780901
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,64,       0.780781
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,65,       0.781802
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,66,       0.781562
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,67,       0.788571
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,68,       0.784801
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,69,       0.778911
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,70,       0.778351
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,71,       0.776051
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,72,       0.782591
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,73,       0.783281
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",256,74,       0.783111
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,0,       1.221187
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,1,       1.220707
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,2,       1.216227
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,3,       1.219676
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,4,       1.224777
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,5,       1.214977
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,6,       1.218506
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,7,       1.216087
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,8,       1.216427
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,9,       1.219966
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,10,       1.220906
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,11,       1.221437
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,12,       1.216946
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,13,       1.217757
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,14,       1.221827
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,15,       1.219086
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,16,       1.217376
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,17,       1.223217
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,18,       1.217786
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,19,       1.215836
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,20,       1.216567
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,21,       1.217107
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,22,       1.218906
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,23,       1.217897
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,24,       1.220227
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,25,       1.220596
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,26,       1.215007
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,27,       1.226777
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,28,       1.216967
2,float,uniform,PoisFFT,"Ns | Ns | Ns | Ns",320,29,       1.216606
