dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,70,      29.614696
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,71,      29.444598
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,72,      29.653435
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,73,      28.694337
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",256,74,      29.198780
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,0,      51.850432
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,1,      52.736583
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,2,      52.904321
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,3,      52.684394
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,4,      52.956211
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,5,      52.716663
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,6,      52.518095
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,7,      52.536045
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,8,      52.968821
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,9,      52.660873
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,10,      52.884731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,11,      52.985160
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,12,      52.520546
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,13,      52.642954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,14,      52.520285
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,15,      52.430306
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,16,      52.494335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,17,      52.859312
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,18,      52.988700
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,19,      53.204598
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,20,      52.859941
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,21,      52.467615
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,22,      52.615754
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,23,      52.920581
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,24,      52.790222
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,25,      52.408306
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,26,      52.997759
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,27,      52.386227
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,28,      52.778992
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,29,      52.593984
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,30,      52.537104
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,31,      52.333827
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,32,      52.371817
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,33,      52.443616
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,34,      52.644724
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,35,      52.497595
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,36,      52.502305
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,37,      52.558605
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,38,      52.348697
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,39,      52.919571
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,40,      52.407166
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,41,      52.764272
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,42,      52.548645
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,43,      52.377957
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,44,      52.967040
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,45,      52.405046
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,46,      52.574325
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,47,      52.355667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,48,      53.006640
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,49,      52.563625
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,50,      52.591994
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,51,      52.813692
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,52,      53.029559
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,53,      52.409466
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,54,      52.836691
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,55,      52.536135
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,56,      52.756522
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,57,      52.648423
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,58,      52.923381
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,59,      52.819301
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,60,      52.737563
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,61,      52.447396
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,62,      53.109388
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,63,      52.574934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,64,      52.888081
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,65,      52.677813
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,66,      52.355767
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,67,      52.403976
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,68,      52.388477
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,69,      52.741393
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,70,      52.546134
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,71,      53.009679
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,72,      52.986840
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,73,      52.575765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",320,74,      52.498285
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,0,      93.135721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,1,      92.831444
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,2,      93.119121
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,3,      92.737995
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,4,      93.178000
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,5,      92.574297
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,6,      93.227889
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,7,      92.768335
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,8,      93.109731
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,9,      93.111040
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,10,      92.662955
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,11,      92.608866
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,12,      92.782034
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,13,      92.607247
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,14,      92.624916
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,15,      92.856043
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,16,      93.211740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,17,      93.227039
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,18,      93.040922
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,19,      93.092630
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,20,      92.840914
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,21,      92.669426
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,22,      93.163570
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,23,      92.736495
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,24,      92.655226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,25,      93.113290
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,26,      92.740395
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,27,      93.039111
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,28,      93.050021
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,29,      93.139071
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,30,      93.247119
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,31,      92.560897
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,32,      92.689446
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,33,      92.565036
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,34,      92.955012
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,35,      93.378348
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,36,      92.658226
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,37,      92.875624
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,38,      93.130220
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,39,      93.059532
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,40,      93.066681
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,41,      92.997462
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,42,      93.052481
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,43,      93.197740
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,44,      93.324718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,45,      92.772274
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,46,      93.437628
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,47,      93.186090
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,48,      93.256189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,49,      92.846983
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,50,      92.586357
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,51,      93.041222
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,52,      92.726695
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,53,      92.817294
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,54,      92.997092
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,55,      92.992612
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,56,      93.194960
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,57,      92.660165
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,58,      92.535767
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,59,      92.711934
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,60,      92.681835
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,61,      92.680715
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,62,      92.613786
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,63,      93.239220
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,64,      92.637516
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,65,      92.677185
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,66,      93.303359
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,67,      93.124591
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,68,      93.344718
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,69,      93.133730
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,70,      93.188530
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,71,      92.815424
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,72,      92.617016
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,73,      92.812264
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",384,74,      92.572016
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,0,     168.487155
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,1,     168.514315
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,2,     168.523765
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,3,     168.464076
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,4,     168.330657
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,5,     168.909201
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,6,     168.700184
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,7,     168.671333
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,8,     168.780336
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,9,     168.290662
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,10,     168.847905
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,11,     168.655537
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,12,     168.173053
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,13,     167.684318
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,14,     168.477779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,15,     168.732517
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,16,     168.198022
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,17,     168.072033
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,18,     168.652947
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,19,     168.488439
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,20,     168.712416
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,21,     168.539249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,22,     168.794935
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,23,     168.264412
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,24,     168.698187
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,25,     168.260042
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,26,     168.523189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,27,     168.760366
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,28,     167.610759
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,29,     168.998593
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,30,     168.632167
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,31,     168.217612
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,32,     168.563249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,33,     168.729016
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,34,     168.562848
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,35,     168.495129
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,36,     168.899644
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,37,     168.591268
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,38,     168.542218
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,39,     168.622688
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,40,     168.989384
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,41,     168.559168
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,42,     168.234602
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,43,     168.338881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,44,     168.321721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,45,     167.796717
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,46,     168.077914
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,47,     167.889535
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,48,     168.277891
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,49,     167.849186
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,50,     168.397911
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,51,     168.167532
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,52,     168.140903
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,53,     167.838306
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,54,     168.250942
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,55,     168.469449
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,56,     167.839956
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,57,     167.975954
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,58,     167.991255
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,59,     167.659258
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,60,     168.317611
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,61,     168.049094
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,62,     167.771777
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,63,     168.342721
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,64,     167.948746
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,65,     168.224502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,66,     167.978905
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,67,     167.832067
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,68,     167.845726
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,69,     168.274562
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,70,     167.886345
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,71,     168.087364
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,72,     168.285342
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,73,     167.366151
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",448,74,     167.742548
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,0,     234.052689
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,1,     233.943850
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,2,     234.170127
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,3,     233.915771
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,4,     234.018599
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,5,     234.198107
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,6,     234.286476
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,7,     234.220627
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,8,     233.879881
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,9,     234.135048
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,10,     234.218607
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,11,     233.972500
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,12,     234.120999
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,13,     234.220417
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,14,     233.675893
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,15,     233.903250
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,16,     233.830211
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,17,     234.080048
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,18,     233.979060
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,19,     233.572494
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,20,     233.918380
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,21,     239.004734
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,22,     234.050599
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,23,     234.103518
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,24,     234.021799
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,25,     233.835161
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,26,     234.181288
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,27,     234.186748
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,28,     234.209887
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,29,     234.026199
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,30,     233.922491
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,31,     233.731792
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,32,     234.193347
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,33,     233.898531
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,34,     234.214667
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,35,     234.279436
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,36,     234.232547
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,37,     233.841121
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,38,     233.993269
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,39,     233.952080
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,40,     233.989950
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,41,     234.147218
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,42,     233.930380
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,43,     233.938950
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,44,     234.148618
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,45,     233.747782
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,46,     233.738502
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,47,     234.093779
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,48,     233.784592
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,49,     233.662353
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,50,     234.019189
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,51,     234.057249
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,52,     234.064439
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,53,     234.213127
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,54,     234.327626
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,55,     234.044089
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,56,     233.935030
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,57,     233.891600
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,58,     234.033509
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,59,     234.126898
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,60,     233.921790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,61,     233.943790
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,62,     234.046819
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,63,     234.202337
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,64,     233.963440
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,65,     234.201598
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,66,     239.332991
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,67,     234.130228
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,68,     234.001899
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,69,     233.942101
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,70,     234.216638
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,71,     233.900031
3,float,uniform,PoisFFT,"Ds | Ds | Ds | Ds | P | P",512,72,     233.889611
