dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       1.376675
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,59,      14.160823
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,60,      14.256432
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,61,      13.885776
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,62,      13.761908
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,63,      13.841186
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,64,      13.823966
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,65,      13.874196
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,66,      13.809247
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,67,      13.738518
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,68,      13.810796
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,69,      13.693078
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,70,      13.767098
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,71,      13.870886
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,72,      13.715598
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,73,      14.269831
3,double,uniform,PoisFFT,"P | P | P | P | D | N",128,74,      13.700808
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,0,      16.062782
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,1,      15.975502
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,2,      15.907844
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,3,      15.976643
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,4,      15.839914
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,5,      15.907324
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,6,      15.875304
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,7,      15.738075
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,8,      15.789425
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,9,      16.048842
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,10,      15.908944
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,11,      15.490138
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,12,      15.872854
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,13,      15.968593
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,14,      15.850394
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,15,      15.798645
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,16,      15.925293
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,17,      15.705516
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,18,      15.941903
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,19,      16.128731
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,20,      15.986642
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,21,      15.952893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,22,      15.698505
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,23,      15.834895
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,24,      16.132131
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,25,      15.939853
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,26,      15.898794
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,27,      16.035922
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,28,      15.848384
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,29,      15.937183
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,30,      15.871494
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,31,      15.675636
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,32,      15.928894
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,33,      15.875464
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,34,      15.791035
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,35,      16.067191
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,36,      15.922194
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,37,      15.850804
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,38,      15.888973
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,39,      15.996562
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,40,      15.999803
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,41,      16.088271
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,42,      16.218940
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,43,      15.889104
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,44,      15.915893
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,45,      15.918983
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,46,      15.779385
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,47,      15.913814
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,48,      16.066792
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,49,      15.858164
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,50,      15.859604
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,51,      16.061482
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,52,      15.952023
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,53,      15.801534
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,54,      16.151551
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,55,      15.875484
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,56,      15.989003
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,57,      15.871144
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,58,      15.897733
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,59,      16.536057
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,60,      15.819085
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,61,      15.966752
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,62,      16.029392
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,63,      15.994333
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,64,      16.095691
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,65,      15.947063
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,66,      15.890103
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,67,      15.777555
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,68,      15.864324
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,69,      16.005593
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,70,      16.097472
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,71,      15.874344
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,72,      15.746606
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,73,      16.170290
3,double,uniform,PoisFFT,"P | P | P | P | D | N",192,74,      15.845775
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,0,      42.018014
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,1,      41.883016
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,2,      41.906895
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,3,      41.976744
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,4,      41.942775
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,5,      42.115042
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,6,      42.137553
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,7,      42.103293
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,8,      41.622508
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,9,      41.927545
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,10,      41.765247
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,11,      41.782266
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,12,      41.795286
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,13,      41.699407
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,14,      41.743717
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,15,      41.777056
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,16,      41.708097
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,17,      41.870225
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,18,      41.750327
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,19,      41.873686
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,20,      41.645688
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,21,      41.854416
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,22,      41.903095
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,23,      41.801656
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,24,      41.754037
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,25,      41.461550
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,26,      41.924585
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,27,      41.695827
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,28,      41.906316
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,29,      41.746326
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,30,      41.868155
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,31,      41.845386
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,32,      41.802517
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,33,      41.928985
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,34,      41.755967
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,35,      41.985174
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,36,      41.699607
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,37,      41.916105
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,38,      41.802606
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,39,      41.812376
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,40,      41.844476
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,41,      41.692427
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,42,      41.873686
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,43,      41.835376
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,44,      41.886225
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,45,      41.667617
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,46,      41.838906
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,47,      41.845456
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,48,      41.747987
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,49,      41.757857
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,50,      41.743407
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,51,      41.902645
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,52,      41.800806
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,53,      41.706408
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,54,      41.723647
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,55,      41.748617
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,56,      41.896735
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,57,      41.895766
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,58,      41.687528
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,59,      41.757166
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,60,      41.686857
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,61,      41.936364
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,62,      41.848356
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,63,      41.889395
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,64,      41.699137
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,65,      41.738077
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,66,      41.911125
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,67,      41.696938
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,68,      41.887475
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,69,      41.702718
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,70,      41.703257
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,71,      41.688338
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,72,      41.670798
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,73,      41.786287
3,double,uniform,PoisFFT,"P | P | P | P | D | N",256,74,      41.770137
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,0,      82.789611
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,1,      82.534734
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,2,      82.626923
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,3,      81.924621
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,4,      83.045609
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,5,      82.778141
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,6,      82.223558
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,7,      81.848932
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,8,      82.963450
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,9,      82.923840
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,10,      82.310307
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,11,      82.539375
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,12,      82.485535
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,13,      82.925440
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,14,      82.094829
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,15,      82.546844
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,16,      81.954261
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,17,      82.424006
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,18,      82.773972
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,19,      82.408095
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,20,      82.962939
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,21,      81.981320
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,22,      82.895831
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,23,      82.797772
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,24,      82.588954
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,25,      82.053430
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,26,      81.629155
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,27,      82.625414
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,28,      82.983520
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,29,      82.526235
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,30,      82.842871
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,31,      81.717224
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,32,      82.791372
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,33,      82.864121
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,34,      82.553885
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,35,      81.933102
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,36,      82.293687
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,37,      82.902770
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,38,      82.001321
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,39,      82.793712
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,40,      82.887891
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,41,      81.736243
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,42,      82.675293
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,43,      82.979800
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,44,      82.618963
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,45,      81.745654
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,46,      82.637953
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,47,      81.917281
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,48,      82.032579
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,49,      82.615263
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,50,      82.320906
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,51,      82.713962
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,52,      81.739513
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,53,      82.484075
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,54,      82.585204
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,55,      81.951191
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,56,      81.741473
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,57,      82.401476
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,58,      82.904210
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,59,      82.153079
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,60,      82.432166
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,61,      82.636123
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,62,      82.206648
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,63,      81.885331
3,double,uniform,PoisFFT,"P | P | P | P | D | N",320,64,      82.042400
