dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,0,       1.155238
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,30,       0.950070
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,31,       0.945609
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,32,       0.944429
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,33,       0.956369
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,34,       0.953789
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,35,       0.944000
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,36,       0.929590
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,37,       0.944420
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,38,       0.940130
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,39,       0.933099
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,40,       0.944819
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,41,       0.948680
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,42,       0.945159
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,43,       0.941510
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,44,       0.936930
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,45,       0.943900
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,46,       0.952190
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,47,       0.939279
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,48,       0.939140
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,49,       0.946580
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,50,       0.948299
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,51,       0.939000
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,52,       0.930949
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,53,       0.939150
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,54,       0.927070
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,55,       0.942069
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,56,       0.938080
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,57,       0.969109
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,58,       0.949219
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,59,       0.942329
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,60,       0.924160
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,61,       0.941300
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,62,       0.947820
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,63,       0.938559
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,64,       0.944770
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,65,       0.937960
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,66,       0.940820
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,67,       0.939330
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,68,       0.944240
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,69,       0.929730
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,70,       0.934479
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,71,       0.936650
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,72,       0.943650
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,73,       0.929419
3,double,uniform,PoisFFT,"D | D | D | D | D | D",64,74,       0.942069
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,0,      12.229335
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,1,      11.555082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,2,      11.544523
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,3,      11.568553
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,4,      11.679481
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,5,      11.604002
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,6,      11.558683
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,7,      11.592672
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,8,      11.584163
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,9,      11.596653
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,10,      11.580242
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,11,      11.624292
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,12,      11.575462
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,13,      11.654942
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,14,      11.585633
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,15,      11.650642
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,16,      11.601973
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,17,      11.656232
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,18,      11.618793
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,19,      11.645821
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,20,      11.599822
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,21,      11.672432
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,22,      11.595632
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,23,      11.653412
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,24,      11.589083
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,25,      11.635952
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,26,      11.567352
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,27,      11.653292
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,28,      11.560984
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,29,      11.643362
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,30,      11.552023
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,31,      11.619782
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,32,      11.548913
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,33,      11.632082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,34,      11.559453
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,35,      11.624752
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,36,      11.558883
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,37,      11.604323
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,38,      11.554593
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,39,      11.614163
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,40,      11.559743
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,41,      11.609752
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,42,      11.545273
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,43,      11.578453
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,44,      11.542682
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,45,      11.607992
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,46,      11.521753
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,47,      11.609422
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,48,      11.518043
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,49,      11.637542
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,50,      11.559962
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,51,      11.615712
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,52,      11.513703
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,53,      11.636683
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,54,      11.517494
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,55,      11.642132
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,56,      11.546433
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,57,      11.627912
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,58,      11.583673
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,59,      11.637062
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,60,      11.558423
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,61,      11.642102
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,62,      11.614603
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,63,      11.664372
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,64,      11.584173
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,65,      11.658142
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,66,      11.590083
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,67,      11.655712
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,68,      11.617242
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,69,      11.671212
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,70,      11.615863
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,71,      11.657872
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,72,      11.578603
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,73,      11.654922
3,double,uniform,PoisFFT,"D | D | D | D | D | D",128,74,      11.572172
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,0,      75.892665
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,1,      75.759587
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,2,      75.774577
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,3,      75.766916
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,4,      75.737687
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,5,      75.755747
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,6,      75.780547
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,7,      75.778886
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,8,      75.748077
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,9,      75.795356
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,10,      75.683978
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,11,      75.722707
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,12,      75.763096
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,13,      75.751367
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,14,      75.797476
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,15,      75.720607
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,16,      75.789806
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,17,      76.501559
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,18,      75.136394
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,19,      75.111024
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,20,      75.015115
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,21,      74.987465
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,22,      75.050934
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,23,      75.039425
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,24,      75.111344
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,25,      75.083654
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,26,      75.032904
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,27,      75.074335
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,28,      75.047395
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,29,      75.030085
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,30,      75.101474
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,31,      75.036365
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,32,      75.066455
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,33,      75.117784
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,34,      75.307892
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,35,      75.085184
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,36,      75.075844
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,37,      75.092593
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,38,      75.061244
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,39,      75.043184
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,40,      75.052295
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,41,      75.077244
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,42,      75.045294
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,43,      75.067615
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,44,      75.143034
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,45,      75.104434
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,46,      75.066824
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,47,      74.991715
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,48,      75.078365
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,49,      75.052105
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,50,      75.051995
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,51,      75.078034
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,52,      75.051945
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,53,      75.008095
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,54,      75.101594
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,55,      75.099574
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,56,      75.104874
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,57,      75.017814
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,58,      75.039475
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,59,      75.056234
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,60,      74.977186
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,61,      75.126684
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,62,      75.067445
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,63,      75.039825
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,64,      75.051835
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,65,      75.104794
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,66,      75.041325
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,67,      75.044005
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,68,      75.109524
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,69,      75.097574
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,70,      74.962345
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,71,      75.016565
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,72,      75.070145
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,73,      75.003126
3,double,uniform,PoisFFT,"D | D | D | D | D | D",192,74,      75.114665
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,0,     199.043061
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,1,     199.142130
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,2,     199.210199
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,3,     199.104380
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,4,     199.166229
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,5,     199.030421
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,6,     199.124680
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,7,     199.202589
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,8,     199.279178
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,9,     199.237219
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,10,     199.234158
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,11,     199.308868
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,12,     199.063561
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,13,     199.064200
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,14,     199.040411
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,15,     199.038491
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,16,     199.192269
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,17,     199.211859
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,18,     198.999731
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,19,     199.094310
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,20,     199.211409
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,21,     199.258788
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,22,     199.088930
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,23,     199.066490
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,24,     199.208059
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,25,     199.193869
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,26,     198.919182
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,27,     199.186929
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,28,     199.201219
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,29,     199.013541
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,30,     199.257389
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,31,     199.129749
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,32,     198.911882
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,33,     199.069580
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,34,     199.187099
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,35,     199.162929
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,36,     199.141859
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,37,     199.298638
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,38,     315.984875
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,39,     339.435126
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,40,     338.854993
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,41,     282.766090
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,42,     198.960942
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,43,     199.292088
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,44,     199.153780
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,45,     199.004231
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,46,     199.133389
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,47,     199.145860
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,48,     199.103061
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,49,     199.195479
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,50,     199.256838
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,51,     199.085481
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,52,     199.120480
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,53,     199.125759
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,54,     199.237559
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,55,     199.018791
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,56,     198.971931
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,57,     199.208099
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,58,     199.013611
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,59,     199.102639
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,60,     199.421337
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,61,     198.944082
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,62,     209.743643
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,63,     199.068370
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,64,     199.091150
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,65,     199.367677
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,66,     199.114080
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,67,     199.213408
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,68,     199.080500
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,69,     198.992992
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,70,     199.168499
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,71,     199.103460
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,72,     199.267459
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,73,     199.116300
3,double,uniform,PoisFFT,"D | D | D | D | D | D",256,74,     199.117150
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,0,     397.693486
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,1,     397.763285
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,2,     397.802005
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,3,     397.856314
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,4,     397.556407
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,5,     397.493377
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,6,     397.422419
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,7,     397.357559
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,8,     397.477758
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,9,     397.396779
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,10,     397.070393
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,11,     397.406568
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,12,     397.366920
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,13,     397.615917
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,14,     397.495768
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,15,     398.095162
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,16,     397.660256
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,17,     397.529508
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,18,     397.452338
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,19,     397.603176
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,20,     397.666686
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,21,     397.209672
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,22,     397.592297
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,23,     397.468689
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,24,     397.499428
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,25,     397.467719
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,26,     398.484487
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,27,     397.482318
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,28,     397.461968
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,29,     397.500158
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,30,     397.487808
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,31,     397.483938
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,32,     397.739375
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,33,     397.443899
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,34,     397.538077
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,35,     397.543468
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,36,     397.452518
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,37,     397.492948
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,38,     397.250551
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,39,     397.529308
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,40,     445.973785
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,41,     541.597102
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,42,     397.511288
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,43,     397.443339
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,44,     397.499378
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,45,     397.383919
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,46,     397.419149
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,47,     397.532957
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,48,     397.475998
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,49,     397.136692
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,50,     397.537417
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,51,     397.419628
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,52,     397.752525
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,53,     397.527377
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,54,     397.744746
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,55,     397.570747
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,56,     397.503818
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,57,     397.581057
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,58,     397.469098
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,59,     397.392169
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,60,     397.566617
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,61,     397.540237
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,62,     397.611686
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,63,     397.505628
3,double,uniform,PoisFFT,"D | D | D | D | D | D",320,64,     397.592867
