dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,0,       0.791791
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,62,       0.607133
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,63,       0.609143
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,64,       0.608243
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,65,       0.602953
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,66,       0.607254
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,67,       0.604204
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,68,       0.605834
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,69,       0.596203
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,70,       0.611443
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,71,       0.620633
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,72,       0.618293
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,73,       0.612833
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",64,74,       0.613684
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,0,       4.044216
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,1,       3.534931
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,2,       3.634480
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,3,       3.637750
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,4,       3.624021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,5,       3.627731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,6,       3.528731
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,7,       3.660030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,8,       3.544141
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,9,       3.588531
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,10,       3.575501
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,11,       3.542491
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,12,       3.603871
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,13,       3.613820
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,14,       3.683660
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,15,       3.537752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,16,       3.618801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,17,       3.685850
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,18,       3.558361
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,19,       3.617571
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,20,       3.608901
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,21,       3.670990
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,22,       3.508231
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,23,       3.634781
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,24,       3.621640
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,25,       3.561201
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,26,       3.637591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,27,       3.562641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,28,       3.682870
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,29,       3.537952
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,30,       3.593961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,31,       3.613540
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,32,       3.563472
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,33,       3.581291
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,34,       3.548502
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,35,       3.670610
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,36,       3.523331
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,37,       3.605770
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,38,       3.561752
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,39,       3.585761
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,40,       3.637100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,41,       3.542222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,42,       3.642021
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,43,       3.530802
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,44,       3.631711
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,45,       3.672470
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,46,       3.604260
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,47,       3.625231
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,48,       3.594760
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,49,       3.638120
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,50,       3.586841
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,51,       3.684609
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,52,       3.551191
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,53,       3.644630
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,54,       3.664880
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,55,       3.553631
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,56,       3.660631
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,57,       3.635080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,58,       3.688690
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,59,       3.553652
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,60,       3.623181
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,61,       3.638121
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,62,       3.572051
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,63,       3.624030
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,64,       3.587801
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,65,       3.711089
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,66,       3.536442
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,67,       3.644001
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,68,       3.659800
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,69,       3.563161
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,70,       3.653881
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,71,       3.574631
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,72,       3.734730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,73,       3.540972
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",128,74,       3.652840
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,0,      11.767641
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,1,      11.677492
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,2,      11.719663
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,3,      11.676023
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,4,      12.029599
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,5,      11.732333
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,6,      11.776581
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,7,      11.654883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,8,      11.675642
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,9,      11.581003
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,10,      11.535015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,11,      11.547664
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,12,      11.567264
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,13,      11.595194
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,14,      11.550504
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,15,      11.587654
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,16,      11.573014
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,17,      11.542534
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,18,      11.551444
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,19,      11.595323
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,20,      11.554874
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,21,      11.704243
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,22,      11.604324
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,23,      11.652914
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,24,      11.538974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,25,      11.531974
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,26,      11.630473
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,27,      11.585564
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,28,      11.561734
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,29,      11.557514
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,30,      11.535765
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,31,      11.632364
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,32,      11.585014
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,33,      11.612964
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,34,      11.639783
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,35,      11.597243
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,36,      11.633833
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,37,      11.740932
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,38,      11.544854
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,39,      11.624553
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,40,      11.527194
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,41,      11.582424
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,42,      11.608303
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,43,      11.558414
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,44,      11.603993
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,45,      11.566244
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,46,      11.531214
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,47,      11.601464
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,48,      11.622304
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,49,      11.562634
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,50,      11.574054
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,51,      11.629373
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,52,      11.596414
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,53,      11.639603
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,54,      11.586424
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,55,      11.594224
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,56,      11.537024
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,57,      11.630043
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,58,      11.579394
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,59,      11.584603
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,60,      11.577204
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,61,      11.534715
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,62,      11.589674
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,63,      11.587044
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,64,      11.609804
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,65,      11.613544
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,66,      11.573994
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,67,      11.561834
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,68,      11.681023
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,69,      11.587064
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,70,      11.646042
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,71,      11.568644
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,72,      11.573004
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,73,      11.675893
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",192,74,      11.670933
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,0,      27.524360
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,1,      27.578860
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,2,      27.611069
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,3,      27.655498
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,4,      27.469621
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,5,      27.472080
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,6,      27.576819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,7,      27.557859
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,8,      27.756368
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,9,      27.507860
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,10,      27.576409
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,11,      28.578549
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,12,      27.695489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,13,      27.586989
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,14,      27.590889
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,15,      27.528540
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,16,      27.646928
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,17,      27.667788
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,18,      28.738137
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,19,      27.591680
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,20,      27.453501
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,21,      27.704839
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,22,      27.549420
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,23,      27.522180
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,24,      27.553980
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,25,      27.534100
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,26,      27.535590
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,27,      27.510961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,28,      27.599869
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,29,      27.580060
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,30,      27.501400
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,31,      27.580339
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,32,      27.618940
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,33,      27.592740
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,34,      27.656479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,35,      28.650788
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,36,      27.570159
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,37,      27.501780
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,38,      27.586039
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,39,      27.470651
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,40,      27.545620
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,41,      27.523620
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,42,      27.580480
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,43,      27.596600
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,44,      27.497851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,45,      27.657798
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,46,      27.620009
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,47,      27.615120
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,48,      27.608479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,49,      27.548060
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,50,      27.650418
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ds | Ds",256,51,      27.609619
