dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | D | N",64,0,       6.447531
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,65,      68.228456
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,66,      68.213166
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,67,      68.510722
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,68,      67.851570
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,69,      68.029707
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,70,      68.208236
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,71,      68.009037
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,72,      68.176696
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,73,      68.170676
3,float,uniform,PoisFFT,"P | P | P | P | D | N",320,74,      68.259755
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,0,     123.884234
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,1,     123.865244
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,2,     124.069152
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,3,     123.957193
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,4,     124.063732
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,5,     123.974854
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,6,     124.012813
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,7,     124.099232
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,8,     124.015493
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,9,     123.918424
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,10,     124.039863
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,11,     123.982314
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,12,     123.910454
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,13,     123.921914
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,14,     124.017952
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,15,     124.945583
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,16,     124.032173
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,17,     123.955633
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,18,     124.063022
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,19,     123.956583
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,20,     123.923084
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,21,     123.911414
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,22,     123.902054
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,23,     123.968033
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,24,     123.974273
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,25,     123.930484
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,26,     123.938734
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,27,     123.943103
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,28,     124.116072
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,29,     123.932934
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,30,     123.757045
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,31,     124.077892
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,32,     123.919524
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,33,     124.149162
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,34,     123.956233
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,35,     123.932814
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,36,     123.982393
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,37,     123.950594
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,38,     123.928803
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,39,     123.938024
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,40,     123.993634
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,41,     123.842565
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,42,     124.033663
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,43,     123.853595
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,44,     124.171741
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,45,     123.918314
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,46,     124.012292
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,47,     123.823595
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,48,     123.958413
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,49,     123.885274
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,50,     123.992104
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,51,     123.905864
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,52,     124.330580
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,53,     123.916244
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,54,     124.049842
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,55,     123.804085
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,56,     124.033953
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,57,     123.994343
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,58,     123.927684
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,59,     124.086232
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,60,     167.516161
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,61,     124.011963
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,62,     123.978763
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,63,     123.984403
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,64,     123.997763
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,65,     123.965633
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,66,     123.871604
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,67,     123.836285
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,68,     123.993673
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,69,     124.016313
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,70,     123.909254
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,71,     123.833325
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,72,     124.013493
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,73,     124.023493
3,float,uniform,PoisFFT,"P | P | P | P | D | N",384,74,     123.796775
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,0,     209.629873
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,1,     209.832411
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,2,     209.888060
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,3,     209.798802
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,4,     209.762812
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,5,     209.732952
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,6,     209.621894
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,7,     209.645534
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,8,     209.251118
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,9,     209.373586
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,10,     209.616464
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,11,     209.805791
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,12,     209.562284
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,13,     209.947750
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,14,     210.241387
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,15,     209.780181
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,16,     209.915390
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,17,     209.720123
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,18,     209.823382
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,19,     209.768043
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,20,     210.134958
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,21,     209.854020
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,22,     210.248537
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,23,     209.371057
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,24,     209.635533
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,25,     209.615493
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,26,     209.823032
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,27,     209.739282
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,28,     209.330387
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,29,     209.626834
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,30,     209.692933
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,31,     209.839121
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,32,     209.774972
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,33,     209.868000
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,34,     209.581604
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,35,     209.765002
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,36,     209.579254
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,37,     209.469075
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,38,     209.968630
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,39,     209.847031
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,40,     209.504745
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,41,     209.733143
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,42,     209.964950
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,43,     209.725143
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,44,     209.965440
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,45,     209.534395
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,46,     209.644043
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,47,     209.748382
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,48,     209.926551
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,49,     209.621563
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,50,     209.871071
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,51,     209.704542
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,52,     209.778262
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,53,     209.801631
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,54,     209.525814
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,55,     209.876181
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,56,     209.791042
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,57,     209.763722
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,58,     209.598533
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,59,     210.078429
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,60,     209.739232
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,61,     209.551474
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,62,     209.363537
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,63,     209.910810
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,64,     209.833712
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,65,     209.863351
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,66,     209.989030
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,67,     209.460275
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,68,     209.847681
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,69,     209.750272
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,70,     210.245507
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,71,     209.756842
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,72,     209.726422
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,73,     209.661013
3,float,uniform,PoisFFT,"P | P | P | P | D | N",448,74,     209.906321
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,0,     303.366498
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,1,     307.011579
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,2,     302.814503
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,3,     303.795273
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,4,     304.576024
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,5,     302.217380
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,6,     301.912252
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,7,     304.461175
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,8,     301.397768
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,9,     302.249299
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,10,     301.420338
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,11,     306.112768
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,12,     306.816540
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,13,     307.674911
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,14,     302.083481
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,15,     307.875728
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,16,     303.562955
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,17,     301.820893
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,18,     306.677211
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,19,     304.615154
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,20,     303.918621
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,21,     307.244045
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,22,     302.053591
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,23,     304.498215
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,24,     301.912033
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,25,     303.972331
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,26,     308.314553
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,27,     307.240865
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,28,     303.967121
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,29,     307.032318
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,30,     307.931617
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,31,     307.262995
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,32,     302.604525
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,33,     301.726404
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,34,     303.640684
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,35,     303.741083
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,36,     303.885121
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,37,     306.909468
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,38,     305.282446
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,39,     303.663464
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,40,     306.910799
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,41,     306.844240
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,42,     307.305254
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,43,     301.613186
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,44,     301.870873
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,45,     306.493013
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,46,     303.062500
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,47,     308.432063
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,48,     304.141558
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,49,     304.675583
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,50,     303.013390
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,51,     301.567886
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,52,     301.730905
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,53,     304.718503
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,54,     305.201008
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,55,     302.066761
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,56,     301.933183
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,57,     303.774152
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,58,     307.564191
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,59,     301.104381
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,60,     302.857182
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,61,     306.279996
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,62,     300.883633
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,63,     304.715613
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,64,     304.236307
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,65,     303.541775
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,66,     301.944002
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,67,     302.217019
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,68,     303.855512
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,69,     307.164666
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,70,     303.268438
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,71,     301.941732
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,72,     307.785529
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,73,     307.213476
3,float,uniform,PoisFFT,"P | P | P | P | D | N",512,74,     307.614591
