dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,31,     123.346332
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,32,     123.054866
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,33,     122.926758
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,34,     122.960737
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,35,     123.216464
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,36,     123.200444
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,37,     123.107566
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,38,     122.992007
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,39,     122.995287
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,40,     123.146395
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,41,     123.039066
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,42,     122.992257
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,43,     122.844109
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,44,     122.853739
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,45,     122.910778
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,46,     122.891229
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,47,     122.820449
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,48,     122.886518
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,49,     123.109975
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,50,     122.952607
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,51,     122.760600
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,52,     122.989187
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,53,     123.067696
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,54,     123.126386
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,55,     122.871189
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,56,     122.788089
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,57,     123.036576
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,58,     123.058866
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,59,     123.331823
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,60,     123.199414
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,61,     122.914537
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,62,     123.002297
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,63,     122.880808
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,64,     122.923478
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,65,     123.312093
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,66,     122.879028
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,67,     123.098446
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,68,     123.274393
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,69,     122.870118
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,70,     123.046866
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,71,     122.791459
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,72,     123.103856
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,73,     123.045997
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",384,74,     122.897758
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,0,     201.448971
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,1,     201.714547
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,2,     202.161992
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,3,     201.600819
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,4,     201.489600
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,5,     201.916695
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,6,     201.830066
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,7,     202.137592
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,8,     202.002555
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,9,     201.725518
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,10,     201.846406
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,11,     202.011154
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,12,     201.556579
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,13,     201.466421
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,14,     201.941985
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,15,     201.501710
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,16,     201.849356
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,17,     201.743637
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,18,     201.442011
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,19,     201.845026
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,20,     201.641019
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,21,     201.717397
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,22,     202.219661
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,23,     202.068723
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,24,     202.274700
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,25,     202.453029
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,26,     201.750258
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,27,     201.426371
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,28,     201.768647
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,29,     201.782127
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,30,     201.910386
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,31,     201.735647
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,32,     201.724498
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,33,     201.971285
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,34,     202.535938
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,35,     201.598639
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,36,     201.644909
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,37,     202.337881
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,38,     201.018805
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,39,     200.862308
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,40,     200.879387
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,41,     201.444641
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,42,     200.978466
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,43,     201.038065
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,44,     200.443803
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,45,     200.896207
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,46,     200.858318
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,47,     200.829818
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,48,     200.779369
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,49,     200.498523
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,50,     200.951517
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,51,     200.657790
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,52,     200.730670
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,53,     200.772508
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,54,     200.120147
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,55,     200.428393
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,56,     200.870608
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,57,     200.156316
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,58,     200.638551
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,59,     200.565232
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,60,     200.535982
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,61,     200.458033
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,62,     200.661120
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,63,     200.735219
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,64,     200.685300
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,65,     200.831788
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,66,     200.811259
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,67,     200.963237
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,68,     200.446703
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,69,     200.352844
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,70,     200.487302
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,71,     200.186026
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,72,     200.154356
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,73,     200.683450
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",448,74,     200.543582
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,0,     306.976788
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,1,     306.707461
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,2,     306.997208
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,3,     306.986038
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,4,     306.627632
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,5,     307.065778
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,6,     306.955329
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,7,     306.982399
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,8,     306.857769
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,9,     306.970498
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,10,     307.315485
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,11,     306.726341
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,12,     307.210606
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,13,     306.651042
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,14,     306.458005
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,15,     306.970959
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,16,     306.848030
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,17,     307.126766
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,18,     306.981929
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,19,     306.730181
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,20,     306.933319
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,21,     306.892140
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,22,     306.714481
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,23,     306.944268
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,24,     307.097657
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,25,     307.037498
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,26,     306.893469
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,27,     306.946729
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,28,     306.865629
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,29,     307.074907
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,30,     306.647873
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,31,     306.521143
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,32,     306.951619
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,33,     306.920619
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,34,     307.110687
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,35,     306.924069
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,36,     307.168256
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,37,     306.917039
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,38,     307.094937
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,39,     306.850250
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,40,     306.887730
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,41,     306.863330
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,42,     307.078957
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,43,     306.367786
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,44,     306.943799
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,45,     306.284077
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,46,     306.495314
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,47,     306.919719
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,48,     306.683972
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,49,     307.559831
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,50,     306.745341
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,51,     306.769431
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,52,     306.728612
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,53,     306.774431
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,54,     306.748312
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,55,     307.015558
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,56,     306.713582
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,57,     306.379275
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,58,     306.849780
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,59,     306.681782
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,60,     306.993908
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,61,     307.630470
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,62,     307.238235
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,63,     306.752571
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,64,     306.938369
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,65,     307.331585
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,66,     306.680382
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,67,     307.212636
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,68,     306.579783
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,69,     306.810610
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,70,     306.848030
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,71,     306.851860
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,72,     306.683362
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,73,     306.402625
3,float,uniform,PoisFFT,"P | P | P | P | Ds | Ds",512,74,     307.062077
